Gujarati,Marathi
પ્રેરણા,प्रेरणा
ઇન્ડક્ટન્સ ગેજ,इंडक्टन्स गेज
ઇન્ડક્શન,प्रेरण
ઇન્ડક્શન ઉપકરણ,इंडक्शन डिव्हाइस
ઇન્ડક્શન મીટર,प्रेरण मीटर
પ્રેરક પ્રક્ષેપણ,प्रेरक प्रक्षेपण
પ્રેરક,प्रेरक
પ્રેરક,प्रेरक
પ્રેરક એન્ટેના,प्रेरक अँटेना
ઔદ્યોગિક ઇલેક્ટ્રોનિક્સ,औद्योगिक इलेक्ट्रॉनिक्स
માહિતી માર્ગ,माहिती मार्ग
ઇન્ફ્રારેડ (IR),इन्फ्रारेड (IR)
ઇન્ફ્રારેડ શોષણ,इन्फ्रारेड शोषण
ઇન્ફ્રારેડ ડાયોડ,इन्फ्रारेड डायोड
ગર્ભિત સંબોધન,अव्यक्त संबोधन
ઈન્જેક્શન લેસર,इंजेक्शन लेसर
ઇંકજેટ પ્રિન્ટર,इंकजेट प्रिंटर
રોકાણ પ્રવેશ,गुंतवणूक प्रवेश
રોકાણ પ્રવાહ,गुंतवणूक प्रवाह
રોકાણ બફર,गुंतवणूक बफर
રોકાણની લાક્ષણિકતાઓ,गुंतवणूक वैशिष्ट्ये
રોકાણ વ્યૂહરચના,गुंतवणूक धोरण
રોકાણ ઓફસેટ વિભાગ,गुंतवणूक ऑफसेट विभाग
ઇનપુટ ઓફસેટ વોલ્ટેજ,इनपुट ऑफसेट व्होल्टेज
ઇનપુટ પલ્સ સર્કિટ,इनपुट पल्स सर्किट
રોકાણ રજીસ્ટર,गुंतवणूक रजिस्टर
રોકાણનો અંત,गुंतवणूक समाप्त
રોકાણ સમકક્ષ,गुंतवणूक समतुल्य
આવતો વિજપ્રવાહ,इनपुट व्होल्टेज
ઇનપુટ-આઉટપુટ મોડલ,इनपुट-आउटपुट मॉडेल
INR બફર,INR बफर
પ્રવાહ પ્રવાહ,प्रवाह प्रवाह
નિવેશ નુકશાન,अंतर्भूत नुकसान
ત્વરિત નમૂના,त्वरित नमुना
તાત્કાલિક વોલ્ટેજ,तात्काळ व्होल्टेज
નાઝ સ્ટેન્ડ ઓફ રેશિયો,naz स्टँड ऑफ रेशो
સૂચના,सूचना
સૂચના,सूचना
સૂચના ચક્ર,सूचना चक्र
સૂચના ચક્ર,सूचना चक्र
સૂચના ડીકોડર,सूचना डीकोडर
"સૂચના ફોર્મેટ, ફોર્મેટ","सूचना स्वरूप, स्वरूप"
સૂચના રજીસ્ટર,सूचना नोंदवही
સૂચના સમૂહ,सूचना संच
સૂચના ક્રિયાપદ,सूचना क्रियापद
મશીન,मशीन
યાંત્રિકરણ,यांत्रिकीकरण
મિકેનાઇઝેશન એમ્પ્લીફાયર,यांत्रिकीकरण अॅम्प्लिफायर
યાંત્રિકીકરણ ટ્રાન્સફોર્મર,यांत्रिकीकरण ट्रान्सफॉर्मर
અવાહક દરવાજો,इन्सुलेटेड गेट
પ્રતિરોધક દ્વાર ભાવિ,प्रतिरोधक गेट प्राक्तन
ઇન્સ્યુલેટર,इन्सुलेटर
એન્ટિસ્પિરન્ટ,अँटीस्पिरंट
INT સિગ્નલ,INT सिग्नल
INTA સિગ્નલ,INTA सिग्नल
INTE સિગ્નલ,INTE सिग्नल
ઇન્ટિગ્રેટેડ સર્કિટ (IC),इंटिग्रेटेड सर्किट (IC)
ઇન્ટિગ્રેટેડ સર્કિટ (IC),इंटिग्रेटेड सर्किट (IC)
ઇન્ટિગ્રેટેડ ઇન્જેક્શન લોજિક,इंटिग्रेटेड इंजेक्शन लॉजिक
ઇન્ટિગ્રેટર,इंटिग्रेटर
તીવ્ર,तीव्र करणारा
વિભેદક ટ્રાન્સડ્યુસર,विभेदक ट्रान्सड्यूसर
ઇન્ટરઇલેક્ટ્રોડ કેપેસીટન્સ,इंटरइलेक्ट्रोड कॅपेसिटन्स
ઈન્ટરફેસ,इंटरफेस
ઈન્ટરફેસ ચાર્જ,इंटरफेस चार्ज
ઇન્ટરફેસ જોડાણ,इंटरफेस कपलिंग
ઇન્ટરફેસ સર્કિટ,इंटरफेस सर्किट
દખલગીરી,हस्तक्षेप क्षीणन
હસ્તક્ષેપ ફિલ્ટર,हस्तक्षेप फिल्टर
સિનેપ્સ સ્કેનિંગ,सिनॅप्स स्कॅनिंग
ચેતોપાગમ,सायनॅप्स
આંતરબંધન હેન્ડ શેક,आंतरबंधन हँड शेक
મધ્યવર્તી આવર્તન (IF),इंटरमीडिएट वारंवारता (IF)
મધ્ય આવર્તન,मध्यम वारंवारता
તૂટક તૂટક નિષ્ફળતા,मधूनमधून अपयश
ઇન્ટરમોડ્યુલેશન,इंटरमॉड्युलेशन
ઇન્ટરમોડ્યુલેશન ડિસ્ટોર્શન (IMD),इंटरमॉड्युलेशन डिस्टॉर्शन (IMD)
આંતરિક આવર્તન વળતર,अंतर्गत वारंवारता भरपाई
દુભાષિયા,दुभाषी
વિક્ષેપ,व्यत्यय
વિક્ષેપ,व्यत्यय
અવ્યવસ્થિત સતત તરંગ (ICW),खंडित सतत लहर (ICW)
ઇન્ટર સિમ્બોલ ઇન્ટરફેન્સ (ISI),इंटर सिम्बॉल इंटरफेरन्स (ISI)
વિક્ષેપ રજીસ્ટર,व्यत्यय नोंद
વિક્ષેપ સંકેત,व्यत्यय सिग्नल
ભૌતિક નાણાં,भौतिक पैसा
ઇન્વર્સ ફોરિયર ટ્રાન્સફોર્મ (IFT),इनव्हर्स फोरियर ट्रान्सफॉर्म (IFT)
વ્યસ્ત સ્તર,व्यस्त थर
રિવર્સ પાવર સપ્લાય,उलट वीज पुरवठा
વ્યસ્ત,व्यस्त
વ્યસ્ત,व्यस्त
વ્યસ્ત ઉમેરનાર,व्यस्त जोडणारा
વ્યસ્ત એમ્પ્લીફાયર,व्यस्त अॅम्प्लिफायर
વ્યસ્ત એમ્પ્લીફાયર,व्यस्त अॅम्प्लिफायर
વ્યસ્ત રોકાણ,व्यस्त गुंतवणूक
Io/M સિગ્નલ,Io/M सिग्नल
Io/R સિગ્નલ,Io/R सिग्नल
પાણી ladsr,पाणी ladsr
આયન,आयन
આયન વાવેતર,आयन लागवड
આયન વાવેતર,आयन लागवड
આયન રેઝોનન્સ શોષણ,आयन अनुनाद शोषण
આયનીકરણ,आयनीकरण
આયનીકરણ,आयनीकरण
આયનીકરણ વર્તમાન,आयनीकरण वर्तमान
આયનોસ્ફીયર ટ્રાન્સમિશન,आयनोस्फीअर ट्रान्समिशन
આયનોસ્ફીયર ટ્રાન્સમિશન,आयनोस्फीअर ट्रान्समिशन
આયર્ન કોર,लोह कोर
આયર્ન વેન મીટર,लोखंडी वेन मीटर
ISA બસ,ISA बस
આઇસોલેટીંગ એમ્પ્લીફાયર,विलग करणारे एम्पलीफायर
વિભાજક,विभाजक
આઇસોટોપિક રેડિયેશન,समस्थानिक विकिरण
જે/એસ રેશિયો,जे/एस गुणोत्तर
જેક,जॅक
જેક પ્લગ,जॅक प्लग
j-ડિસ્પ્લે,j-डिस्प्ले
સંધિ ભાવિ,कराराचे भाग्य
કચકચ,गोंधळ
જેકે ફ્લિપ-ફ્લોપ્સ,जेके फ्लिप-फ्लॉप
જોહ્ન્સન કોડ,जॉन्सन कोड
જોહ્નસન સ્કોરર,जॉन्सन स्कोअरर
જોહ્ન્સન રેવ,जॉन्सन रेव्ह
ઝોન શીયરિંગ સર્કિટ,झोन कातरणे सर्किट
j-ઓપરેટર,j-ऑपरेटर
જોસેફસન સંધિ,जोसेफसन करार
જોયસ્ટીક,जॉयस्टिक
આંખ મારવી,डोळे मिचकावणे
સંધિ,करार
સંધિ હોલ્ડિંગ,करार धारण
જંકશન ડાયોડ,जंक्शन डायोड
સંધિ અલગતા,करार वेगळे करणे
સંયુક્ત ગરમી,संयुक्त उष्णता
જંકશન ટ્રાન્ઝિસ્ટર,जंक्शन ट्रान्झिस्टर
carnow નકશો,carnow नकाशा
કોર્નરો ડ્રોઇંગ,कॉर्नरो रेखाचित्र
કેલ ગુણાંક,केल गुणांक
કેલ્વિન ડબલ બ્રિજ,केल्विन दुहेरी पूल
કેલ્વિન વોર્સ વોલ્ટેજ વિભાજક,केल्विन वॉर्स व्होल्टेज विभाजक
કેર સેલ,केर सेल
કી બોર્ડ,की बोर्ड
કી બોર્ડ,की बोर्ड
કી સ્ટોરેજ રજીસ્ટર,की स्टोरेज रजिस्टर
કીબોર્ડ,कीबोर्ड
કીબોર્ડ,कीबोर्ड
કીડ એજીસી,keyed AGC
કાઉન્ટર ઈજા,काउंटर इजा
કિલો હર્ટ્ઝ,किलो हर्ट्झ
કિર્ચહોફનો વિભાગનો કાયદો,किर्चॉफचा विभाग कायदा
કિર્ચહોફ વોલ્ટેજ કાયદો,kirchhoff व्होल्टेज कायदा
વોલ્ટેજ જાણો,व्होल्टेज जाणून घ्या
KVK રેટર,KVK Rater
પ્રયોગશાળા વીજ પુરવઠો,प्रयोगशाळा वीज पुरवठा
પ્રયોગશાળા ધોરણો,प्रयोगशाळा मानके
લેવિરિન્થ દાખલ કરો,लॅव्हिरिंथ घाला
પ્રલક્ષ પ્રક્રિયા,प्रलक्ष प्रक्रिया
એલિવેટેડ ડી/એ કન્વર્ટર,उन्नत D/A कनवर्टर
પસ્તાવો,पश्चात्ताप
બેક કોમ્પેન્સેશન રિઇન્વેસ્ટમેન્ટ એમ્પ્લીફાયર,परत भरपाई पुनर्गुंतवणूक वर्धक
લેમ્બર્ટનો કોસાઇન નિયમ,लॅम्बर्टचा कोसाइन नियम
લેમ્પ રિચાર્જ,दिवा रिचार्ज
સ્થાનિક નેટવર્ક મેનેજર,स्थानिक नेटवर्क व्यवस्थापक
કવર વિસ્તાર,कव्हर क्षेत्र
લેન્ડસ્કેપ મોડ,लँडस्केप मोड
લેન્ડસ્કેપ મોનિટર,लँडस्केप मॉनिटर
ભાષા એસેમ્બલીંગ,भाषा एकत्र करणे
ભાષા પ્રોસેસર,भाषा प्रोसेसर
ભાષા રેઝોનન્સ પ્રોગ્રામિંગ,भाषा अनुनाद प्रोग्रामिंग
સામાન્ય,सामान्य
લેપ્લેસ સમીકરણ,Laplace समीकरण
લેપ્લેસ ટ્રાન્સફોર્મ,Laplace परिवर्तन
LAPM,LAPM
લેપટોપ કમ્પ્યૂટર,मांडीवर ठेवुन काम करता येण्या सारखा संगणक
LARAM,LARAM
મોટી ફ્રેમ,मोठी फ्रेम
મોટી ત્રિજ્યા લેબલીંગ,मोठ्या त्रिज्या लेबलिंग
"LSI LSI, વિશાળ એકીકરણ","LSI LSI, प्रचंड एकत्रीकरण"
માસ ઇન્ટિગ્રેશન (LSI),मास इंटिग्रेशन (LSI)
લાંબા સિગ્નલ એમ્પ્લીફાયર,लांब सिग्नल अॅम्प्लिफायर
લાર્મોર પ્યુરિફાયર,larmore प्युरिफायर
લેસર,लेसर
લેસર ડાયોડ,लेसर डायोड
લેસર એન્જિન,लेसर इंजिन
લેસર પ્રિન્ટર,लेसर प्रिंटर
લેસર સંગ્રહ,लेसर स्टोरेज
લેસર સિલ,लेसर खिडकीच्या चौकटीचा खालचा आडवा
છેલ્લી પ્રવેશ બહાર નીકળો,अंतिम प्रवेश निर्गमन
લૅચ,कुंडी
બંધ કરો,कुंडी बंद
લેથ ઉતારવું,लेथ कातरणे
નિષ્ક્રિયતા,सुप्तता
સાઇડ શિયરિંગ સિસ્ટમ,साइड कतरन प्रणाली
બાજુની પ્રસાર,बाजूकडील प्रसार
લેટરલ PNP ટ્રાન્ઝિસ્ટર,पार्श्व PNP ट्रान्झिस्टर
બાજુ ટ્રાન્ઝિસ્ટર,साइड ट्रान्झिस्टर
હું હળવો કરી રહ્યો છું,मी कमी करत आहे
સંધિ નિયમ,करार नियम
સ્તર,थर
સ્તર ઈન્ટરફેસ,थर इंटरफेस
આયનોસ્ફેરિક સ્તર,आयनोस्फेरिक थर
સ્તર,थर
રૂપરેખા,बाह्यरेखा
નમૂનો નમૂનો,टेम्पलेट टेम्पलेट
એપ્લિકેશન મૂલ્યાંકન,अर्ज मूल्यांकन
એલસી,LC
LCALL સૂચનાઓ,LCALL सूचना
એલડી,ld
"લીડ, લીડ","आघाडी, आघाडी"
પ્રાધાન્યતા વળતરયુક્ત રિચાર્જ એમ્પ્લીફાયર,प्रायॉरिटी कॉम्पेन्सेटेड रिचार्ज अॅम्प्लीफायर
ફ્રન્ટ કોર,फ्रंट कोर
કાટ એનાલોગ સ્વિચિંગ,गंज अॅनालॉग स्विचिंग
ધોવાણ પ્રવાહ,इरोशन फ्लक्स
ધોવાણ મોડ,इरोशन मोड
પેડોક વાંસળી એમ્પ્લીફાયર,पॅडॉक बासरी अॅम्प्लीफायर
પેડોક પ્લુટી ટેસ્ટ,पॅडॉक प्लूटी चाचणी
શીખવાની કર્વ,शिकण्याची वक्र
લીઝ્ડ લાઇન મોડેમ,लीज्ड लाइन मॉडेम
લીઝ સમય,भाडेपट्टीची वेळ
ઓછામાં ઓછી અર્થપૂર્ણ રમત,किमान अर्थपूर्ण खेळ
લેક્લાન્ચે ડ્રાય સેલ,लेकलांचें कोरडे कोश
પ્રકાશ ઉત્સર્જક ડાયોડ,प्रकाश उत्सर्जित करणारा डायोड
એલઇડી સૂચક,एलईडी सूचक
કાઉન્ટરક્લોકવાઇઝ ધ્રુવીકરણ,घड्याळाच्या उलट दिशेने ध्रुवीकरण
બાકી વાજબીપણું,बाकी औचित्य
દંતકથા,आख्यायिका
લેન્જનો કાયદો,lange चा कायदा
લીઓ પ્રિન્ટર,लिओ प्रिंटर
અક્ષર ગુણવત્તા,अक्षर गुणवत्ता
સ્તર સક્રિય રોકાણ,पातळी सक्रिय गुंतवणूक
સ્તર કોડિંગ,स्तर कोडिंग
સ્તર શિફ્ટર,लेव्हल शिफ्टर
સ્તર ટ્રાન્સફર,स्तर हस्तांतरण
સ્તરીકરણ,स्तरीकरण
સ્તર સંવેદનશીલ અંતરાયમ,स्तर संवेदनशील अंतरायम्
શાબ્દિક શાહન,शाब्दिक शहान
શબ્દકોશ,शब्दकोश
લીડેન જાર,लीडेन जार
દુભાષિયા સંગ્રહ,दुभाषी संग्रह
વાહક વય,वाहक वय
પ્રકાશ,प्रकाश
પ્રકાશ વળાંક,प्रकाश वक्र
લાઇટ એમિટિંગ ડાયોડ (LED),प्रकाश उत्सर्जक डायोड (एलईडी)
પ્રકાશ લાભ,हलका फायदा
ફોટોમીટર,फोटोमीटर
પ્રકાશ કલમની,हलकी लेखणी
પ્રકાશ ટ્યુબ,प्रकाश ट्यूब
મર્યાદા,मर्यादा
સીમાંત કિરણોત્સર્ગ,सीमांत विकिरण
લિન્ડેમેન ઇલેક્ટ્રોમીટર,लिंडेमन इलेक्ट्रोमीटर
લાઇન કોડ,लाइन कोड
રેખા પ્રતિબંધ,ओळ प्रतिबंध
લાઇન ડ્રાઇવર,लाइन ड्रायव्हर
લાઇન હેન્ડલર,लाइन हँडलर
લાઇન ઇન્ટરફેસ,लाइन इंटरफेस
લાઇન આઉટપુટ ટ્રાન્સફોર્મર,लाइन आउटपुट ट्रान्सफॉर्मर
રેખા સ્પેક્ટ્રમ,रेखा स्पेक्ट्रम
રેખા સમન્વયન SMPS,लाइन सिंक SMPS
રેખા તરંગ સ્વરૂપ,ओळ लहर फॉर्म
રેખીય એમ્પ્લીફાયર,रेखीय अॅम्प्लीफायर
રેખીય એરે,रेखीय अॅरे
રેખીય સહસંબંધ ગુણાંક,रेखीय सहसंबंध गुणांक
રેખીય વિકૃતિ,रेखीय विकृती
રેખીય ઢોળાવ જંકશન,रेखीय उतार जंक्शन
રેખીય હસ્તક્ષેપ,रेखीय हस्तक्षेप
લીનિયર મોડ્યુલેશન પદ્ધતિ,लिनियर मॉड्युलेशन पद्धत
રેખીય કલા ફિલ્ટર,रेखीय कला फिल्टर
રેખીય ધ્રુવીકરણ,रेखीय ध्रुवीकरण
રેખીય વિસ્તાર,रेखीय क्षेत्र
રેખીય નિયંત્રક,रेखीय नियंत्रक
રેખીય ગતિ,रेखीय गती
રેખીય સ્વિચિંગ,रेखीय स्विचिंग
રેખીય કંપનવિસ્તાર મોડ્યુલેટેડ સિસ્ટમ,रेखीय मोठेपणा मॉड्यूलेटेड प्रणाली
"લિંક સ્તર, સાંકળ સ્તર","दुवा स्तर, साखळी स्तर"
સીરીયલ કાર્યક્રમ,मालिका कार्यक्रम
કનેક્ટિંગ લિમિટર,कनेक्टिंग लिमिटर
લિપ માઇક્રોફોન,ओठ मायक्रोफोन
લિસાજુ આકૃતિ,लिसाजू आकृती
લિસાજસ પદ્ધતિ,लिसाजस पद्धत
પ્રેક્ષકો,प्रेक्षक
પ્રેક્ષકોનો થાક,प्रेक्षक थकवा
હેડફોન સાંભળવું,हेडफोन ऐकणे
લિથિયમ પ્રાથમિક બેટરી,लिथियम प्राथमिक बॅटरी
લિથોગ્રાફી,लिथोप्रिंटिंग
રોક પ્રિન્ટીંગ,रॉक प्रिंटिंग
જીવંત સંગીત,थेट संगीत
લોયડ ફિશર મેગ્નેટિક સ્ક્વેર,लॉयड फिशर मॅग्नेटिक स्क्वेअर
લોડ,लोड
લોડ પરિબળ,लोड फॅक्टर
લોડ અવબાધ,लोड प्रतिबाधा
લિફ્ટ લાઇન,लिफ्ट लाइन
ભાર,भार
લોબ એરિયલ,लोब एरियल
અવકાશી નેટવર્ક (LAN),अवकाशीय नेटवर्क (LAN)
સ્થાનિક બસ,स्थानिक बस
સ્થાનિક બસ વિડિયો સિસ્ટમ,स्थानिक बस व्हिडिओ प्रणाली
સ્થાનિક ટ્રાન્સમિશન બસ,स्थानिक ट्रान्समिशन बस
સ્થાનિક ચર્ચા,स्थानिक चर्चा
સોંપણી એમ્પ્લીફાયર,असाइनमेंट अॅम्प्लिफायर
કસ્ટોડિયન,संरक्षक
અવરોધ લૂપ,प्रतिबंध लूप
સત્રની શરૂઆત,सत्र सुरू
લઘુગણક આવર્તન એન્ટેના,लॉगरिदमिक वारंवारता अँटेना
પ્રચાર લેખન,प्रसिद्धी लेखन
તર્ક વિશ્લેષક,तर्क विश्लेषक
લોજિક સેલ એરે,लॉजिक सेल अॅरे
લોજિક સર્કિટ,लॉजिक सर्किट
દલીલ એન્ટ્રી,युक्तिवाद नोंद
દલીલ કુલ,एकूण तर्क
તર્કશાસ્ત્ર,तर्कशास्त्र कॅल्क्युलस
તર્ક દ્વાર,लॉजिक गेट
તર્કશાસ્ત્ર વિશ્લેષણ,तर्कशास्त्र विश्लेषण
લોકો,लोक
લઘુગણક એમ્પ્લીફાયર,लॉगरिदमिक अॅम्प्लिफायर
લઘુગણક એમ્પ્લીફાયર,लॉगरिदमिक अॅम्प्लिफायर
લઘુગણક હવામાન,लॉगरिदमिक हवामान
લઘુગણક સ્કેલ,लॉगरिदमिक स्केल
લંબગોળ જોડી,लंबवर्तुळाकार जोडी
મોટો શબ્દ,मोठा शब्द
"લાઉડસ્પીકર, એમ્પ્લીફાઈંગ ઉપકરણ","लाउडस्पीकर, प्रवर्धक उपकरण"
ઓછી આવર્તન વળતર,कमी वारंवारता भरपाई
ઓછી આવર્તન અવાજ,कमी वारंवारता आवाज
ઓછી આવર્તન ગ્રુવ ફિલ્ટર,कमी वारंवारता ग्रूव्ह फिल्टर
ઓછી આવર્તન ટ્રાન્સમિશન,कमी वारंवारता प्रेषण
ઓછી આવર્તન ટ્રાન્સફોર્મર,कमी वारंवारता ट्रान्सफॉर्मर
નીચા સ્તરના એનાલોગ સિગ્નલ,निम्न पातळी अॅनालॉग सिग्नल
ઓછો અવાજ,कमी आवाज
ઓછા અવાજની કેબલ,कमी आवाज केबल
નીચા પાસ ફિલ્ટર,कमी पास फिल्टर
નીચા પાસ ફિલ્ટર,कमी पास फिल्टर
લો પાવર આરસી સર્કિટ,कमी पॉवर आरसी सर्किट
નીચા થ્રેશોલ્ડ તર્ક,कमी थ्रेशोल्ड तर्क
નીચા વોલ્ટેજ પાવર સ્ત્રોત,कमी व्होल्टेज उर्जा स्त्रोत
ઓછી પ્લેબેક આવર્તન,कमी प्लेबॅक वारंवारता
ઓછી પ્લેબેક આવર્તન,कमी प्लेबॅक वारंवारता
એલપી સ્લોટ,एलपी स्लॉट
એલપી રેકોર્ડ,एलपी रेकॉर्ड
એલએસ વોલ્ટેજ ઓફસેટ રક્ષણ,एलएस व्होल्टेज ऑफसेट संरक्षण
ઓછામાં ઓછી અર્થપૂર્ણ રમત,किमान अर्थपूर्ण खेळ
ઓછામાં ઓછો નોંધપાત્ર સ્કોર,किमान लक्षणीय स्कोअर
વિશાળ એકીકરણ,प्रचंड एकीकरण
ઓછી સંભાવના,कमी क्षमता
જુઓ,दिसत
લ્યુમેન,लुमेन
લ્યુમેન કલાક,लुमेन तास
તેજ,प्रकाशमानता
રોશનીનું ચિહ્ન,प्रदीपन चिन्ह
જ્યોત પ્રવાહ,ज्वाला प्रवाह
લુમર-બ્રોધન ફોટોમીટર,लुमर-ब्रोधन फोटोमीटर
સ્થાનિક ઘટક મોડેલ,स्थानिकीकृत घटक मॉडेल
લીનિયર વોલ્ટેજ વિભેદક ટ્રાન્સફોર્મર,रेखीय व्होल्टेज विभेदक ट्रान्सफॉर्मर
મશીન ચક્ર,मशीन सायकल
મશીન ભાષા,मशीन भाषा
મેકિટોશ કમ્પ્યુટર,मॅकिटोश संगणक
જાદુઈ ચા,जादूचा चहा
ચુંબક,चुंबक
ચુંબકીય એમ્પ્લીફાયર,चुंबकीय वर्धक
ચુંબકીય બબલ મેમરી,चुंबकीय बबल मेमरी
ચુંબકીય કોર,चुंबकीय कोर
ચુંબકીય જોડાણ,चुंबकीय जोडणी
ચુંબકીય માહિતી સંગ્રહ,चुंबकीय डेटा स्टोरेज
ચુંબકીય વિચલન,चुंबकीय विक्षेपण
ચુંબકીય ડિસ્ક,चुंबकीय डिस्क
ચુંબકીય ક્ષેત્ર,चुंबकीय क्षेत्र
ચુંબકીય પ્રવાહ,चुंबकीय प्रवाह
ચુંબકીય ફોકસ,चुंबकीय फोकस
ચુંબક સંશ્લેષણ,चुंबक संश्लेषण
ચુંબકીય બળ રેખા,चुंबकीय शक्ती रेखा
ચુંબકીય કલેક્ટર,चुंबकीय संग्राहक
ચુંબકીય ધ્રુવીયતા,चुंबकीय ध्रुवीयता
ચુંબકીય ધ્રુવીયતા,चुंबकीय ध्रुवीयता
ચુંબકીય સંતૃપ્તિ,चुंबकीय संपृक्तता
ચુંબકીય કવચ,चुंबकीय संरक्षण
ચુંબકીય વિક્ષેપ,चुंबकीय गोंधळ
ચુંબકીય ટેપ,चुंबकीय टेप
મેગ્નેટોમીટર,मॅग्नेटोमीटर
મેગ્નેટિક ડ્રાઇવિંગ ફોર્સ (mmf),चुंबकीय प्रेरक शक्ती (mmf)
મેગ્નેટ્રોન,मॅग्नेट्रॉन
વિસ્તૃતીકરણ,मोठेीकरण
વોલ્યુમ,खंड
તીવ્રતા તુલનાત્મક,परिमाण तुलनाकर्ता
જથ્થો કાર્ય,प्रमाण कार्य
મોટું કમ્પ્યુટર,मोठा संगणक
મુખ્ય રેખા પ્રવાહ,मुख्य ओळ प्रवाह
બહુમતી વાહક,बहुसंख्य वाहक
બહુમતી વાહક વર્તમાન,बहुसंख्य वाहक वर्तमान
"પંપ કોઓર્ડિનેટર, રિકોમ્બિનન્ટ","पंप समन्वयक, रीकॉम्बिनंट"
MAN (મેટ્રોપોલિટન એરિયા નેટવર્ક),MAN (मेट्रोपॉलिटन एरिया नेटवर्क)
માન્ચેસ્ટર કોડિંગ,मँचेस्टर कोडिंग
માનવ અવાજ,मानवी आवाज
મન્ટિસા,मंटिसा
મેપિંગ,मॅपिंग
માર્કોની એન્ટેના,मार्कोनी अँटेना
સાઇન/સમય ગુણોત્તર,चिन्ह/वेळ प्रमाण
આવરણ,कव्हर
માસ્ક પ્રોગ્રામ કરેલ રોમ,मास्क प्रोग्राम केलेला रोम
સારા કામમાં વિક્ષેપ,चांगले काम व्यत्यय
કવર રોમ,कव्हर रोम
"વોલ્યુમ, સમૂહ","व्हॉल्यूम, वस्तुमान"
મુખ્ય ઘડિયાળ,मास्टर घड्याळ
મુખ્ય ઓસિલેટર,मास्टर ऑसिलेटर
મેળ ખાતું ફિલ્ટર,जुळलेले फिल्टर
મેળ ખાતો ભાર,जुळलेले लोड
મેચિંગ,जुळणारे
મેટ્રિક્સ સમીકરણ,मॅट्रिक्स समीकरण
હેડ એન્ટેના ટીવી,हेड अँटेना टीव्ही
મહત્તમ આગળ,जास्तीत जास्त पुढे
મહત્તમ લાભ,जास्तीत जास्त फायदा
મહત્તમ પાવર ટ્રાન્સફર પ્રમેય,कमाल पॉवर ट्रान्सफर प्रमेय
મહત્તમ સ્કોર,कमाल स्कोअर
મહત્તમ રિવર્સ વોલ્ટેજ,कमाल रिव्हर्स व्होल्टेज
મહત્તમ ઉપયોગ કરી શકાય તેવી આવર્તન (MUF),कमाल वापरण्यायोग्य वारंवारता (MUF)
મહત્તમ,कमाल
મેક્સવેલ સમીકરણ,मॅक्सवेल समीकरण
માઇક્રો ચેનલ માળખું,सूक्ष्म चॅनेल संरचना
એમ-પ્રાપ્ત ફિલ્ટર,एम-व्युत्पन्न फिल्टर
અર્થ મુક્ત માર્ગ,म्हणजे मुक्त मार्ग
સરેરાશ મૂલ્ય,सरासरी मूल्य
ચોરસ સરેરાશ મૂલ્ય,चौरस सरासरी मूल्य
માપન સાધન,मोजण्याचे साधन
યાંત્રિક ફિલ્ટર,यांत्रिक फिल्टर
તબીબી ઇલેક્ટ્રોનિક્સ,वैद्यकीय इलेक्ट्रॉनिक्स
મેગા ઓહ્મ,मेगा ओम
મેગાબાઈટ,मेगाबाइट
મેગર,megger
સ્મારક,स्मारक
મેમરી એક્સેસ સમય,मेमरी प्रवेश वेळ
મેમરી એરે,मेमरी अॅरे
મેમરી બફર રજિસ્ટર,मेमरी बफर रजिस्टर
મેમરી સેલ,मेमरी सेल
મેમરી સેલ &#39;રેસ આસપાસ&#39; સ્ટેજ,मेमरी सेल &#39;रेस भोवती&#39; स्टेज
મેમરી ચિપ,मेमरी चिप
માઇક્રો સર્કિટ,सूक्ष्म सर्किट
મેમરી ચક્ર,स्मृती चक्र
મેમરી ચક્ર,स्मृती चक्र
મેમરી નકશો,मेमरी नकाशा
મેમરી મેપ કરેલ ઇનપુટ/આઉટપુટ,मेमरी मॅप केलेले इनपुट/आउटपुट
મેમરી વાંચન,स्मृती वाचन
મેમરી લેખન,स्मृती लेखन
"મેનુ, કેટલોગ","मेनू, कॅटलॉग"
અક્ષીય વિમાન,अक्षीय विमान
નેટ,नेट
જાળીદાર વિશ્લેષણ,जाळी विश्लेषण
જાળીદાર પ્રવાહ,जाळीदार प्रवाह
જાળીદાર સમીકરણ,जाळी समीकरण
ધાતુ,धातू
મેટલ બોક્સ,धातूचा बॉक्स
મેટલ ફિલ્મ રેઝિસ્ટર,मेटल फिल्म प्रतिरोधक
ધાતુકરણ,मेटलायझेशन
મીટર,मीटर
MFTD (મલ્ટીપલ ટોન ડાયલિંગ),MFTD (एकाधिक टोन डायलिंग)
મો,मो
MIC (માઈક્રોવેવ ઈન્ટીગ્રેટેડ સર્કિટ),MIC (मायक्रोवेव्ह इंटिग्रेटेड सर्किट)
મીકા કેપેસિટર,अभ्रक कॅपेसिटर
MICR,MICR
સૂક્ષ્મ નિશાનો,सूक्ष्म खुणा
માઇક્રો કોમ્પ્યુટર,सूक्ष्म संगणक
માઇક્રો કંટ્રોલર,सूक्ष्म नियंत्रक
માઇક્રો ઇલેક્ટ્રોનિક્સ,सूक्ष्म इलेक्ट्रॉनिक्स
માઇક્રોફારાડ,microfarad
માઇક્રોફિશ,मायक्रोफिश
સૂક્ષ્મ સૂચના,सूक्ष्म सूचना
