Punjabi,Tamil
ਹੇਠਲੇ ਪੱਧਰ ਦੀ ਭਾਸ਼ਾ,குறைந்த அளவிலான மொழி
ਘੱਟ ਪਾਸ ਫਿਲਟਰ,குறைந்த பாஸ் வடிகட்டி
ਹੇਠਲੀ ਸੀਮਾ,குறைந்த எல்லை
ਮੈਕ ਪ੍ਰੋਟੋਕੋਲ (ਮੀਡੀਅਮ ਐਕਸੈਸ ਕੰਟਰੋਲ),மேக் நெறிமுறை (நடுத்தர அணுகல் கட்டுப்பாடு)
ਮਸ਼ੀਨ,இயந்திரம்
ਮਸ਼ੀਨ ਦਾ ਪਤਾ,இயந்திர முகவரி
ਮਸ਼ੀਨ ਕੋਡ,இயந்திர குறியீடு
ਮਸ਼ੀਨ ਚੱਕਰ,இயந்திர சுழற்சி
ਮਸ਼ੀਨ ਨਿਰਭਰ ਭਾਸ਼ਾ,இயந்திரம் சார்ந்த மொழி
ਮਸ਼ੀਨ ਨਿਰਭਰ ਸਾਫਟਵੇਅਰ,இயந்திரம் சார்ந்த மென்பொருள்
ਮਸ਼ੀਨ ਗਲਤੀ,இயந்திர பிழை
ਮਸ਼ੀਨ ਦਾ ਵਿਹਲਾ ਸਮਾਂ,இயந்திரம் செயலற்ற நேரம்
ਮਸ਼ੀਨ ਸੁਤੰਤਰ ਭਾਸ਼ਾ,இயந்திர சுயாதீன மொழி
ਮਸ਼ੀਨ ਦੀ ਹਦਾਇਤ,இயந்திர அறிவுறுத்தல்
ਮਸ਼ੀਨ ਬੁੱਧੀ,இயந்திர நுண்ணறிவு
ਮਸ਼ੀਨ ਭਾਸ਼ਾ,இயந்திர மொழி
ਮਸ਼ੀਨ ਸਿਖਲਾਈ,இயந்திர வழி கற்றல்
ਮਸ਼ੀਨ ਦੀ ਕਾਰਵਾਈ,இயந்திர செயல்பாடு
ਮਸ਼ੀਨ ਅਧਾਰਿਤ ਭਾਸ਼ਾ,இயந்திரம் சார்ந்த மொழி
ਮਸ਼ੀਨ ਰਨ,இயந்திர ஓட்டம்
ਮਸ਼ੀਨ ਸਿਮੂਲੇਸ਼ਨ,இயந்திர உருவகப்படுத்துதல்
ਮਸ਼ੀਨ ਖਰਾਬ ਸਮਾਂ,இயந்திரம் கெட்டுப்போன நேரம்
ਮਸ਼ੀਨ ਅਨੁਵਾਦ,இயந்திர மொழிபெயர்ப்பு
ਮਸ਼ੀਨ ਸ਼ਬਦ,இயந்திர வார்த்தை
ਮੈਕਰੋ (=ਮੈਕ੍ਰੋ ਹਦਾਇਤ),மேக்ரோ (=மேக்ரோ அறிவுறுத்தல்)
ਮੈਕਰੋ ਆਰਗੂਮੈਂਟ,மேக்ரோ வாதம்
ਮੈਕਰੋ ਅਸੈਂਬਲੀ ਪ੍ਰੋਗਰਾਮ,மேக்ரோ சட்டசபை திட்டம்
ਮੈਕਰੋ ਕਾਲ,மேக்ரோ அழைப்பு
ਮੈਕਰੋ ਕੋਡ,மேக்ரோ குறியீடு
ਮੈਕਰੋ ਕਮਾਂਡ,மேக்ரோ கட்டளை
ਮੈਕਰੋ ਘੋਸ਼ਣਾ,மேக்ரோ பிரகடனம்
ਮੈਕਰੋ ਪਰਿਭਾਸ਼ਾ,மேக்ரோ வரையறை
ਮੈਕਰੋ ਫਲੋ ਚਾਰਟ,மேக்ரோ ஓட்ட விளக்கப்படம்
ਮੈਕਰੋ ਜਨਰੇਟਰ,மேக்ரோ ஜெனரேட்டர்
ਮੈਕਰੋ ਹਦਾਇਤ,மேக்ரோ அறிவுறுத்தல்
ਮੈਕਰੋ ਭਾਸ਼ਾ,மேக்ரோ மொழி
ਮੈਕਰੋ ਲਾਇਬ੍ਰੇਰੀ,மேக்ரோ நூலகம்
ਮੈਕਰੋ ਪੈਰਾਮੀਟਰ,மேக்ரோ அளவுரு
ਮੈਕਰੋ ਪ੍ਰੋਸੈਸਿੰਗ,மேக்ரோ செயலாக்கம்
ਮੈਕਰੋ ਪ੍ਰੋਸੈਸਰ,மேக்ரோ செயலி
ਮੈਕਰੋ ਪ੍ਰੋਗਰਾਮਿੰਗ,மேக்ரோ நிரலாக்க
ਮੈਕਰੋ ਪ੍ਰੋਟੋਟਾਈਪ,மேக்ரோ முன்மாதிரி
ਮੈਕਰੋ-ਕੋਡਿੰਗ,மேக்ரோ-குறியீடு
ਮੈਗਾਬਾਈਟ (MB),மாகாபைட் (MB)
ਜਾਦੂ ਅੱਖਰ,மந்திர பாத்திரம்
ਮੈਜਿਕ ਨੰਬਰ,மந்திர எண்
ਚੁੰਬਕੀ ਬੁਲਬੁਲਾ ਮੈਮੋਰੀ,காந்த குமிழி நினைவகம்
ਚੁੰਬਕੀ ਕਾਰਡ,காந்த அட்டை
ਚੁੰਬਕੀ ਸੈੱਲ,காந்த செல்
ਚੁੰਬਕੀ ਅੱਖਰ,காந்த தன்மை
ਚੁੰਬਕੀ ਕੋਰ ਸਟੋਰੇਜ਼,காந்த மைய சேமிப்பு
ਚੁੰਬਕੀ ਡਿਸਕ,காந்த வட்டு
ਚੁੰਬਕੀ ਡਿਸਕ ਪਤਾ,காந்த வட்டு முகவரி
ਚੁੰਬਕੀ ਡਿਸਕ ਮੈਮੋਰੀ,காந்த வட்டு நினைவகம்
ਚੁੰਬਕੀ ਡਰੱਮ,காந்த டிரம்
ਚੁੰਬਕੀ ਇੰਕੋਡਿੰਗ,காந்த குறியாக்கம்
ਚੁੰਬਕੀ ਸਿਰ,காந்த தலை
ਚੁੰਬਕੀ ਸਿਆਹੀ,காந்த மை
ਚੁੰਬਕੀ ਸਿਆਹੀ ਅੱਖਰ ਪਛਾਣ (MICR),காந்த மை எழுத்து அங்கீகாரம் (MICR)
ਚੁੰਬਕੀ ਮੀਡੀਆ,காந்த ஊடகம்
ਚੁੰਬਕੀ ਰੀਡਿੰਗ,காந்த வாசிப்பு
ਚੁੰਬਕੀ ਰਿਕਾਰਡਿੰਗ,காந்த பதிவு
ਚੁੰਬਕੀ ਸਟੋਰੇਜ਼,காந்த சேமிப்பு
ਚੁੰਬਕੀ ਪੱਟੀ,காந்தப் பட்டை
ਚੁੰਬਕੀ ਟੇਪ,காந்த நாடா
ਚੁੰਬਕੀ ਟੇਪ ਕਾਰਤੂਸ,காந்த நாடா கெட்டி
ਚੁੰਬਕੀ ਟੇਪ ਡਰਾਈਵ,காந்த நாடா இயக்கி
ਚੁੰਬਕੀ ਟੇਪ ਹੈਡਰ,காந்த நாடா தலைப்பு
ਚੁੰਬਕੀ ਟੇਪ ਲਾਇਬ੍ਰੇਰੀਅਨ,காந்த நாடா நூலகர்
ਚੁੰਬਕੀ ਟੇਪ ਆਵਾਜਾਈ,காந்த நாடா போக்குவரத்து
ਚੁੰਬਕੀ ਟੇਪ ਯੂਨਿਟ,காந்த நாடா அலகு
ਚੁੰਬਕੀ ਪਤਲੀ ਫਿਲਮ,காந்த மெல்லிய படலம்
ਚੁੰਬਕੀ ਟਰੈਕ,காந்த பாதை
ਮੈਗਨੇਟੋ ਆਪਟਿਕ ਸਟੋਰੇਜ਼,காந்த ஒளி சேமிப்பு
ਮੈਗਨੇਟੋਗ੍ਰਾਫਿਕ ਪ੍ਰਿੰਟਰ,காந்தவியல் அச்சுப்பொறி
ਮੈਗਨੇਟੋਸਟ੍ਰਿਕਸ਼ਨ,காந்தத்தடுப்பு
magnetostrictive ਗੋਲੀ,காந்தத்தடுப்பு மாத்திரை
ਮੇਲ ਬਾਕਸ,அஞ்சல் பெட்டி
ਮੇਲ ਅਭੇਦ,அஞ்சல் இணைப்பு
ਮੁੱਖ ਕੰਟਰੋਲ ਯੂਨਿਟ,முக்கிய கட்டுப்பாட்டு அலகு
ਮੁੱਖ ਫਰੇਮ,முக்கிய சட்டகம்
ਮੁੱਖ ਫਰੇਮ ਸਿਸਟਮ,முக்கிய சட்ட அமைப்பு
ਮੁੱਖ ਮੈਮੋਰੀ,முதன்மை நினைவகம்
ਮੁੱਖ ਪ੍ਰੋਗਰਾਮ,முக்கிய திட்டம்
ਮੁੱਖ ਸਟੋਰੇਜ਼,முக்கிய சேமிப்பு
ਮੁੱਖ ਸਵਿੱਚ,முக்கிய சுவிட்ச்
ਰੱਖ-ਰਖਾਅ,பராமரிப்பு
ਰੱਖ-ਰਖਾਅ ਪੈਨਲ,பராமரிப்பு குழு
ਰੱਖ-ਰਖਾਅ ਦਾ ਸਮਾਂ,பராமரிப்பு நேரம்
ਮੁੱਖ ਚੱਕਰ,முக்கிய சுழற்சி
ਮੁੱਖ ਜੰਤਰ,முக்கிய சாதனம்
ਮੁੱਖ ਕੁੰਜੀ,முக்கிய விசை
ਪ੍ਰਮੁੱਖ ਰਾਜ,முக்கிய மாநிலம்
ਮੁੱਖ ਬਣਤਰ,முக்கிய கட்டமைப்பு
ਮੁੱਖ ਕੰਮ,முக்கிய பணி
ਬਹੁਮਤ ਤੱਤ,பெரும்பான்மை உறுப்பு
ਬਹੁਗਿਣਤੀ ਗੇਟ,பெரும்பான்மை வாயில்
ਬਹੁਮਤ ਕਾਰਵਾਈ,பெரும்பான்மை செயல்பாடு
ਮੇਕਅਪ ਦਾ ਸਮਾਂ,ஒப்பனை நேரம்
ਖਰਾਬ ਰੁਟੀਨ,செயலிழப்பு வழக்கமான
ਪ੍ਰਬੰਧਨ ਵਿਕਾਸ,மேலாண்மை வளர்ச்சி
ਪ੍ਰਬੰਧਨ ਸੂਚਨਾ ਪ੍ਰਣਾਲੀ (MIS),மேலாண்மை தகவல் அமைப்பு (எம்ஐஎஸ்)
ਪ੍ਰਬੰਧਨ ਵਿਗਿਆਨ,மேலாண்மை அறிவியல்
ਮਾਨਚੈਸਟਰ ਕੋਡਿੰਗ,மான்செஸ்டர் குறியீட்டு முறை
ਮੈਨੀਫੋਲਡਿੰਗ,பன்மடங்கு
ਹੇਰਾਫੇਰੀ ਵੇਰੀਏਬਲ,கையாளப்பட்ட மாறி
ਇੰਡੈਕਸਿੰਗ ਨੂੰ ਹੇਰਾਫੇਰੀ ਕਰਨਾ,குறியீட்டு முறையை கையாளுதல்
ਮਨੁੱਖ-ਮਸ਼ੀਨ ਸਿਮੂਲੇਸ਼ਨ,மனிதன்-இயந்திர உருவகப்படுத்துதல்
ਦਸਤੀ ਪਤਾ ਸਵਿੱਚ,கையேடு முகவரி சுவிட்ச்
ਦਸਤੀ ਵਿਸ਼ਲੇਸ਼ਣ,கையேடு பகுப்பாய்வு
ਦਸਤੀ ਜਵਾਬ,கைமுறை பதில்
ਦਸਤੀ ਇੰਦਰਾਜ਼,கைமுறை நுழைவு
ਦਸਤੀ ਵਟਾਂਦਰਾ,கையேடு பரிமாற்றம்
ਦਸਤੀ ਇੰਪੁੱਟ,கைமுறை உள்ளீடு
ਦਸਤੀ ਕਾਰਵਾਈ,கைமுறை செயல்பாடு
ਬਹੁਤ ਸਾਰੇ ਰਿਸ਼ਤੇ,பல பல உறவுகள்
ਕਈ ਤੋਂ ਇੱਕ ਡੀਕੋਡਰ,பல ஒரு குறிவிலக்கி
ਨਕਸ਼ਾ ਵਿਧੀ,வரைபட முறை
ਮੈਪਿੰਗ,விவரணையாக்கம்
ਹਾਸ਼ੀਏ,விளிம்பு
ਹਾਸ਼ੀਏ ਦੀ ਗਲਤੀ,விளிம்பு பிழை
ਮਾਮੂਲੀ ਜਾਂਚ,விளிம்பு சோதனை
ਮਾਮੂਲੀ ਟੈਸਟ,விளிம்பு சோதனை
ਨਿਸ਼ਾਨ ਖੋਜ,குறி கண்டறிதல்
ਮਾਰਕ ਰੀਡਿੰਗ,குறி வாசிப்பு
ਮਾਰਕ ਸਕੈਨਿੰਗ,குறி ஸ்கேனிங்
ਮਾਰਕ ਭਾਵਨਾ,குறி உணர்வு
ਮਾਰਕਰ,குறிப்பான்
ਨਿਸ਼ਾਨਦੇਹੀ,குறியிடுதல்
ਮਾਰਕਿੰਗ ਲਹਿਰ,குறிக்கும் அலை
markov ਚੇਨ,மார்க்கோவ் சங்கிலி
markov ਸਰੋਤ,மார்க்கோவ் ஆதாரம்
ਮਾਰਕ-ਅੱਪ ਭਾਸ਼ਾ,குறி மொழி
ਮਾਸਰ,மாசர்
ਮਾਸਰ,மாசர்
ਮਾਸਕ,முகமூடி
ਮਾਸਕ ਬਿੱਟ,முகமூடி பிட்
ਮਾਸਕ ਪ੍ਰੋਗਰਾਮੇਬਲ ਡਿਵਾਈਸ,முகமூடி நிரல்படுத்தக்கூடிய சாதனம்
ਮਾਸਕ ਰਜਿਸਟਰ,முகமூடி பதிவு
ਮਾਸਕ ਕੀਤਾ ROM,முகமூடி ROM
ਮਾਸਕਿੰਗ,மறைத்தல்
ਪੁੰਜ ਡਾਟਾ,வெகுஜன தரவு
ਪੁੰਜ ਮੈਮੋਰੀ,நிறை நினைவகம்
ਵੱਡੇ ਪੱਧਰ &#39;ਤੇ ਸਮਾਨਾਂਤਰ,பெருமளவில் இணையாக
ਮਾਸਟਰ,குரு
ਮਾਸਟਰ ਕਾਰਡ,முதன்மை அட்டை
ਮਾਸਟਰ ਘੜੀ,முதன்மை கடிகாரம்
ਮਾਸਟਰ ਕੰਸੋਲ,மாஸ்டர் கன்சல்
ਮਾਸਟਰ ਡਾਟਾ,பிரதான தரவு
ਮਾਸਟਰ ਚਿੱਤਰ,முதன்மை வரைபடம்
ਮਾਸਟਰ ਫਾਈਲ,முதன்மை கோப்பு
ਮਾਸਟਰ ਗਰੁੱਪ,முதன்மை குழு
ਮਾਸਟਰ ਕੁੰਜੀ,முதன்மை விசை
ਮਾਸਟਰ ਲਾਇਬ੍ਰੇਰੀ ਟੇਪ,முதன்மை நூலக நாடா
ਮਾਸਟਰ ਪ੍ਰੋਸੈਸਰ,முதன்மை செயலி
ਮਾਸਟਰ ਪ੍ਰੋਗਰਾਮ,முதன்மை திட்டம்
ਮਾਸਟਰ ਸਟੇਸ਼ਨ,முதன்மை நிலையம்
ਮਾਸਟਰ ਟੇਪ,மாஸ்டர் டேப்
ਮਾਸਟਰ ਟਰਮੀਨਲ,முதன்மை முனையம்
ਮਾਸਟਰ/ਗੁਲਾਮ ਜੰਤਰ,மாஸ்டர்/அடிமை சாதனம்
ਮਾਲਕ / ਗੁਲਾਮ ਸਿਸਟਮ,எஜமானர்/அடிமை முறை
ਮੈਚ,பொருத்துக
ਮੇਲ ਖਾਂਦਾ,பொருத்தம்
ਗਣਿਤ ਪ੍ਰੋਗਰਾਮਿੰਗ,கணித நிரலாக்கம்
ਗਣਿਤਿਕ ਸਿਮੂਲੇਸ਼ਨ,கணித உருவகப்படுத்துதல்
ਮੈਟਰਿਕਸ,மேட்ரிக்ஸ்
ਮੈਟਰਿਕਸ ਪ੍ਰਿੰਟਰ,அணி அச்சுப்பொறி
ਮੈਟਰਿਕਸ ਸਵਿੱਚ,அணி சுவிட்ச்
ਮੈਟ੍ਰਿਕਸ ਸਾਰਣੀ,அணி அட்டவணை
ਮੈਕਸੀ ਕੰਪਿਊਟਰ,அதிகபட்ச கணினி
ਮੈਕਸੀਕੰਪਿਊਟਰ,அதிகபட்ச கணினி
ਅਧਿਕਤਮ ਤੱਤ,அதிகபட்ச உறுப்பு
ਅਧਿਕਤਮ ਮਿਆਦ (ਮਿਆਰੀ ਜੋੜ ਮਿਆਦ),அதிகபட்சம் (நிலையான தொகை)
ਮੈਕਸਵੈਲ ਡੈਮਨ,மேக்ஸ்வெல் டீமான்
ਮਤਲਬ,சராசரி
ਮਤਲਬ ਮੁਰੰਮਤ ਦਾ ਸਮਾਂ,பழுதுபார்க்கும் நேரம் என்று பொருள்
ਅਸਫਲਤਾ ਦੇ ਵਿਚਕਾਰ ਦਾ ਮਤਲਬ ਸਮਾਂ (MTBF),தோல்விக்கு இடையிலான சராசரி நேரம் (MTBF)
ਅਸਫਲਤਾ ਦੇ ਵਿਚਕਾਰ ਦਾ ਮਤਲਬ ਸਮਾਂ (MTBF),தோல்விக்கு இடையிலான சராசரி நேரம் (MTBF)
ਅਸਫਲਤਾ ਦਾ ਸਮਾਂ,தோல்விக்கான நேரம் என்று அர்த்தம்
ਮੁਰੰਮਤ ਕਰਨ ਦਾ ਸਮਾਂ,பழுதுபார்க்கும் நேரம்
ਮੁਰੰਮਤ ਦਾ ਮਤਲਬ ਸਮਾਂ (MTTR),பழுதுபார்ப்பதற்கான சராசரி நேரம் (MTTR)
ਮੱਧਮ ਸਕੇਲ ਏਕੀਕਰਣ (MSI),நடுத்தர அளவிலான ஒருங்கிணைப்பு (MSI)
ਮੱਧਮ ਸਕੇਲ ਏਕੀਕਰਣ (MSI),நடுத்தர அளவிலான ஒருங்கிணைப்பு (MSI)
ਮੱਧਮ ਮਿਆਦ ਸਟੋਰੇਜ਼ ਜੰਤਰ,நடுத்தர கால சேமிப்பு சாதனம்
ਮੈਗਾਬਿਟ ਪ੍ਰਤੀ ਸਕਿੰਟ (MB Ps),ஒரு வினாடிக்கு மெகாபிட் (எம்பி பிஎஸ்)
ਸਦੱਸ ਵਸਤੂ,உறுப்பினர் பொருள்
ਸਦੱਸ ਰਿਕਾਰਡ,உறுப்பினர் பதிவு
ਮੈਮੋਰੀ,நினைவு
ਮੈਮੋਰੀ ਐਰੇ,நினைவக வரிசை
ਮੈਮੋਰੀ ਬੈਂਕ,நினைவக வங்கி
ਮੈਮੋਰੀ ਬਫਰ ਰਜਿਸਟਰ,நினைவக இடையக பதிவு
ਮੈਮੋਰੀ ਬੱਸ,நினைவக பேருந்து
ਮੈਮੋਰੀ ਕਾਰਡ,மெமரி கார்டு
ਮੈਮੋਰੀ ਸੈੱਲ,நினைவக செல்
ਮੈਮੋਰੀ ਸੰਕੁਚਿਤ,நினைவக சுருக்கம்
ਮੈਮੋਰੀ ਕੋਰ,நினைவக கோர்
ਮੈਮੋਰੀ ਚੱਕਰ,நினைவக சுழற்சி
ਮੈਮੋਰੀ ਡਾਟਾ ਰਜਿਸਟਰ,நினைவக தரவு பதிவு
ਮੈਮੋਰੀ ਡੰਪ,நினைவக திணிப்பு
ਮੈਮੋਰੀ ਐਕਸਚੇਂਜ,நினைவக பரிமாற்றம்
ਮੈਮੋਰੀ ਲੜੀ,நினைவக படிநிலை
ਮੈਮੋਰੀ ਹਦਾਇਤ,நினைவக அறிவுறுத்தல்
ਮੈਮੋਰੀ ਪ੍ਰਬੰਧਨ,நினைவக மேலாண்மை
ਮੈਮੋਰੀ ਨਕਸ਼ਾ,நினைவக வரைபடம்
ਮੈਮੋਰੀ ਮੈਪਡ I/O,நினைவக வரைபட I/O
ਮੈਮੋਰੀ ਮਾਡਲ,நினைவக மாதிரி
ਮੈਮੋਰੀ ਮੋਡੀਊਲ,நினைவக தொகுதி
ਮੈਮੋਰੀ ਪੁਆਇੰਟਰ ਰਜਿਸਟਰ,நினைவக சுட்டி பதிவு
ਯਾਦ ਸ਼ਕਤੀ,ஞாபக சக்தி
ਮੈਮੋਰੀ ਸੁਰੱਖਿਆ,நினைவக பாதுகாப்பு
ਮੈਮੋਰੀ ਹਵਾਲਾ ਨਿਰਦੇਸ਼,நினைவக குறிப்பு வழிமுறை
ਮੈਮੋਰੀ ਨਿਵਾਸੀ ਪ੍ਰੋਗਰਾਮ,நினைவக குடியிருப்பு திட்டம்
ਮੈਮੋਰੀ ਯੂਨਿਟ,நினைவக அலகு
ਮੀਨੂ,பட்டியல்
ਮੇਨੂ ਪੱਟੀ,மெனு பார்
ਮੇਨੂ ਡਰਾਈਵ,மெனு டிரைவ்
ਮੇਨੂ ਚੋਣ,மெனு தேர்வு
ਮੇਨੂ-ਸੰਚਾਲਿਤ ਪ੍ਰੋਗਰਾਮ,மெனு-உந்துதல் நிரல்
ਮਿਲਾਓ,ஒன்றிணைக்கவும்
ਐਕਸਚੇਂਜ ਲੜੀ ਨੂੰ ਮਿਲਾਓ,பரிமாற்ற வரிசையை ஒன்றிணைத்தல்
ਕ੍ਰਮਬੱਧ ਅਭੇਦ,ஒன்றிணைக்கும் வகை
ਮਿਲਾਉਣਾ,இணைத்தல்
ਜਾਲ ਨੈੱਟਵਰਕ,கண்ணி நெட்வொர்க்
ਮੈਸੇਜਿੰਗ,செய்தி அனுப்புதல்
ਸੁਨੇਹਾ,செய்தி
ਸੁਨੇਹਾ ਪ੍ਰਮਾਣਿਕਤਾ,செய்தி அங்கீகாரம்
ਸੁਨੇਹਾ ਬਾਕਸ,செய்தி பெட்டி
ਸੁਨੇਹਾ ਸਰਕਟ,செய்தி சுற்று
ਸੁਨੇਹਾ ਫਾਰਮੈਟ,செய்தி வடிவம்
ਸੁਨੇਹਾ ਸਿਰਲੇਖ,செய்தி தலைப்பு
ਸੁਨੇਹਾ ਮੋਡ,செய்தி முறை
ਸੁਨੇਹਾ ਪਾਸ ਕਰਨਾ,செய்தி அனுப்புதல்
ਸੁਨੇਹਾ ਪੋਲਿੰਗ,செய்தி வாக்கெடுப்பு
ਸੁਨੇਹਾ ਕਤਾਰ,செய்தி வரிசை
ਸੁਨੇਹਾ ਸਵਿੱਚ,செய்தி சுவிட்ச்
ਸੁਨੇਹਾ ਟੈਕਸਟ,செய்தி உரை
ਸੁਨੇਹਾ ਟ੍ਰਾਂਸਫਰ ਏਜੰਟ,செய்தி பரிமாற்ற முகவர்
ਮੈਟਾ ਅਸੈਂਬਲਰ,மெட்டா அசெம்பிளர்
ਮੈਟਾ ਕਲਾਸ,மெட்டா வகுப்பு
ਮੈਟਾ ਸੰਕਲਨ,மெட்டா தொகுப்பு
ਮੈਟਾ ਕੰਪਾਈਲਰ,மெட்டா கம்பைலர்
ਮੈਟਾ ਭਾਸ਼ਾ,மெட்டா மொழி
ਮੈਟਾ ਨੈੱਟਵਰਕ,மெட்டா நெட்வொர்க்
ਮੈਟਾ ਸਿਸਟਮ,மெட்டா அமைப்பு
ਵਿਧੀ,முறை
ਮੈਟਰੋਪੋਲੀਟਨ ਏਰੀਆ ਨੈੱਟਵਰਕ (MAN),பெருநகரப் பகுதி நெட்வொர்க் (MAN)
ਮਾਈਕ੍ਰੋ,மைக்ரோ
ਮਾਈਕ੍ਰੋ ਕੋਡ,மைக்ரோ குறியீடு
ਮਾਈਕ੍ਰੋ ਕੰਪਿਊਟਰ,மைக்ரோ கணினி
ਮਾਈਕਰੋ ਕੰਟਰੋਲਰ,நுண் கட்டுப்படுத்தி
ਮਾਈਕਰੋ ਚੱਕਰ,நுண் சுழற்சி
ਮਾਈਕ੍ਰੋ ਇਲੈਕਟ੍ਰਾਨਿਕ ਮਕੈਨੀਕਲ ਸਿਸਟਮ (MEMS),மைக்ரோ எலக்ட்ரானிக் மெக்கானிக்கல் சிஸ்டம் (MEMS)
ਮਾਈਕ੍ਰੋ ਇਲੈਕਟ੍ਰੋਨਿਕਸ,மைக்ரோ எலக்ட்ரானிக்ஸ்
ਮਾਈਕਰੋ ਮਾਈਨਿਅਅਥਾਰਾਈਜ਼ੇਸ਼ਨ,மைக்ரோ சிறிய அங்கீகாரம்
ਮਾਈਕ੍ਰੋ ਆਰਡਰ,மைக்ரோ ஆர்டர்
ਮਾਈਕ੍ਰੋ/ਮੇਨਫ੍ਰੇਮ ਲਿੰਕ,மைக்ரோ/மெயின்பிரேம் இணைப்பு
ਮਾਈਕ੍ਰੋਚਿੱਪ,மைக்ரோசிப்
ਮਾਈਕ੍ਰੋਕੋਬੋਲ,மைக்ரோகோபோல்
ਮਾਈਕ੍ਰੋਕੋਡ,மைக்ரோகோட்
ਮਾਈਕ੍ਰੋਫਾਈਚ,மைக்ரோஃபிச்
ਮਾਈਕ੍ਰੋਫਲੋਪੀ,மைக்ரோஃப்ளாப்பி
ਮਾਈਕ੍ਰੋਫਾਰਮ ਰੀਡਰ,மைக்ரோஃபார்ம் ரீடர்
ਮਾਈਕ੍ਰੋਫ੍ਰੇਮ,மைக்ரோஃப்ரேம்
ਮਾਈਕ੍ਰੋਗ੍ਰਾਫਿਕਸ,மைக்ரோகிராபிக்ஸ்
ਮਾਈਕ੍ਰੋਫ਼ੋਨ,ஒலிவாங்கி
ਮਾਈਕ੍ਰੋਫੋਟੋਗ੍ਰਾਫ,மைக்ரோஃபோட்டோகிராஃப்
ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਿੰਗ ਯੂਨਿਟ,நுண்செயலி அலகு
ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ,நுண்செயலி
ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ ਚਿੱਪ,நுண்செயலி சிப்
ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ ਕੰਪਾਈਲਰ,நுண்செயலி தொகுப்பி
ਮਾਈਕ੍ਰੋਪ੍ਰੋਸੈਸਰ ਯੂਨਿਟ (MPU),நுண்செயலி அலகு (MPU)
ਮਾਈਕ੍ਰੋਪ੍ਰੋਗਰਾਮ,நுண் நிரல்
ਸੂਖਮ ਅਨੁਕ੍ਰਮ,நுண்வரிசை
ਮਾਈਕ੍ਰੋਸਾਫਟ,மைக்ரோசாப்ட்
ਮਾਈਕ੍ਰੋਸਾਫਟ ਵਿੰਡੋਜ਼,மைக்ரோசாஃப்ட் ஜன்னல்கள்
ਮਾਈਕ੍ਰੋਵੇਵ,மைக்ரோவேவ்
ਮਾਈਕ੍ਰੋਵੇਵ ਲਿੰਕ,நுண்ணலை இணைப்பு
ਮਾਈਕ੍ਰੋਵੇਵ ਪ੍ਰਸਾਰ,நுண்ணலை பரப்புதல்
ਮੱਧ ਪ੍ਰਬੰਧਨ,நடுத்தர மேலாண்மை
ਮਿਡਲਵੇਅਰ,மிடில்வேர்
ਮਿਡੀਕੰਪਿਊਟਰ,மிடிகம்ப்யூட்டர்
ਮਿਡਪੁਆਇੰਟ,நடுப்புள்ளி
ਮਿਡਟਰਮ,இடைக்காலம்
ਪਰਵਾਸ ਮਾਰਗ,இடம்பெயர்வு பாதை
ਮਿਲੀਅਨ ਨਿਰਦੇਸ਼ ਪ੍ਰਤੀ ਸਕਿੰਟ (MIPS),ஒரு வினாடிக்கு மில்லியன் வழிமுறைகள் (MIPS)
ਮਿਨੀ ਕੰਪਿਊਟਰ,சிறிய கணினி
ਮਿਨੀਡਿਸਕੇਟ,மினிடிஸ்கெட்
ਘੱਟੋ-ਘੱਟ ਕਰਨਲ,குறைந்தபட்ச கர்னல்
ਘੱਟੋ-ਘੱਟ ਉਤਪਾਦ,குறைந்தபட்ச தயாரிப்பு
ਘੱਟੋ-ਘੱਟ ਰੁੱਖ,குறைந்தபட்ச மரம்
minimax (ਘੱਟੋ-ਘੱਟ) ਐਲਗੋਰਿਦਮ,minimax (min-max) அல்காரிதம்
ਘੱਟੋ-ਘੱਟ ਪ੍ਰਕਿਰਿਆ,குறைந்தபட்ச செயல்முறை
ਘੱਟੋ-ਘੱਟ ਲਾਗਤ ਫੈਲੇ ਰੁੱਖ,குறைந்தபட்ச செலவு பரந்த மரம்
ਘੱਟੋ-ਘੱਟ ਲੇਟੈਂਸੀ ਕੋਡਿੰਗ,குறைந்தபட்ச தாமதக் குறியீட்டு முறை
ਮਾਮੂਲੀ ਜੰਤਰ,சிறிய சாதனம்
ਮਿੰਟਰਿਮ,மின்டெரிம்
ਘਟਾਓ ਝੰਡਾ,கழித்தல் கொடி
ਘਟਾਓ ਝੰਡਾ,கழித்தல் கொடி
ਘਟਾਓ ਜ਼ੋਨ,கழித்தல் மண்டலம்
ਸ਼ੀਸ਼ਾ,கண்ணாடி
ਮਿਰਰ ਸਾਈਟ,கண்ணாடி தளம்
ਮਿਕਸਡ-ਰੇਡੀਕਸ ਸੰਕੇਤ,கலப்பு-ரேடிக்ஸ் குறியீடு
ਮਿਕਸਰ,கலவை
ਮੈਮੋਨਿਕ,நினைவாற்றல்
ਯਾਦਦਾਸ਼ਤ ਪਤਾ,நினைவு முகவரி
