Bengali,Odiya
দৈর্ঘ্য,ଲମ୍ବ
leptokurtic,ଲେପ୍ଟୋକର୍ଟିକ୍ |
লেপ্টোকারটিক বক্ররেখা,ଲେପ୍ଟୋକର୍ଟିକ୍ ବକ୍ର
লেপ্টোকুরটোসিস,ଲେପ୍ଟୋକର୍ଟୋସିସ୍ |
স্তর বক্ররেখা,ସ୍ତର ବକ୍ର
আস্থা স্তর,ଆତ୍ମବିଶ୍ୱାସର ସ୍ତର
তাত্পর্যের স্তর,ମହତ୍ତ୍ level ର ସ୍ତର |
অভিধানগতভাবে,ଶବ୍ଦଗତ ଭାବରେ |
বর্ণানুক্রম,ଶବ୍ଦଗତ କ୍ରମ |
সম্ভাবনা ফাংশন,ସମ୍ଭାବ୍ୟ କାର୍ଯ୍ୟ
সম্ভাবনা অনুপাত পরীক্ষা,ସମ୍ଭାବନା ଅନୁପାତ ପରୀକ୍ଷା |
সীমা,ସୀମା
সীমাবদ্ধ,ସୀମିତ
সীমিত মান,ମୂଲ୍ୟ ସୀମିତ
সীমিত বেগ,ବେଗକୁ ସୀମିତ କରିବା |
গড় সীমা,ଅର୍ଥରେ ସୀମା |
একীকরণের সীমা,ଏକୀକରଣର ସୀମା |
অনুক্রমের সীমা,କ୍ରମର ସୀମା |
সীমা বিন্দু (= ক্লাস্টার পয়েন্ট),ସୀମା ବିନ୍ଦୁ (= କ୍ଲଷ୍ଟର ବିନ୍ଦୁ)
সীমা বেগ,ବେଗକୁ ସୀମିତ କରନ୍ତୁ |
লাইন,ରେଖା
রৈখিক,ର line ଖ୍ୟ
রৈখিক বীজগণিত,ର line ଖ୍ୟ ବୀଜ ବର୍ଣ୍ଣନା |
রৈখিক বীজগণিত সমীকরণ,ର line ଖ୍ୟ ବୀଜ ବର୍ଣ୍ଣିତ ସମୀକରଣ |
রৈখিক অনুমান,ର line ଖିକ ଆନୁମାନିକତା |
লিনিয়ার অ্যাসিম্পটোট,ର line ଖ୍ୟ ଅସ୍ମପଟ୍ଟ |
রৈখিক সহগ,ର line ଖ୍ୟ କୋଏଫିସିଏଣ୍ଟ୍ |
রৈখিক সংমিশ্রণ,ର line ଖ୍ୟ ମିଶ୍ରଣ |
রৈখিক সীমাবদ্ধতা,ର line ଖିକ ପ୍ରତିବନ୍ଧକ |
রৈখিক নির্ভরতা,ର line ଖ୍ୟ ନିର୍ଭରଶୀଳତା |
লিনিয়ার ডিফারেনশিয়াল সমীকরণ,ର line ଖ୍ୟ ଡିଫେରିଏଲ୍ ସମୀକରଣ |
রৈখিক মাত্রা,ରେଖା ଆକାର
একঘাত সমীকরণ,ର line ଖ୍ୟ ସମୀକରଣ |
রৈখিক ফর্ম,ର line ଖ୍ୟ ଫର୍ମ |
রৈখিক ভগ্নাংশ রূপান্তর,ର line ଖିକ ଭଗ୍ନାଂଶ ପରିବର୍ତ୍ତନ |
রৈখিক ফাংশন,ର line ଖ୍ୟ କାର୍ଯ୍ୟ |
রৈখিক কার্যকরী,ର line ଖ୍ୟ କାର୍ଯ୍ୟକ୍ଷମ |
লিনিয়ার গ্রুপ,ରେଖା ଗୋଷ୍ଠୀ |
রৈখিক স্বাধীনতা,ର line ଖ୍ୟ ସ୍ independence ାଧୀନତା |
রৈখিক স্বাধীন সম্পর্ক,ର line ଖ୍ୟ ସ୍ independent ାଧୀନ ସମ୍ପର୍କ |
রৈখিক অসমতা,ର line ଖିକ ଅସମାନତା |
রৈখিক অসংগত ডিফারেনশিয়াল সমীকরণ,ର line ଖିକ ଅମାନୁଷିକ ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |
রৈখিক অবিচ্ছেদ্য সমীকরণ,ର line ଖ୍ୟ ଇଣ୍ଟିଗ୍ରାଲ୍ ସମୀକରଣ |
রৈখিক ক্ষেপক,ର line ଖ୍ୟ ଇଣ୍ଟରପୋଲେସନ୍ |
রৈখিক সর্বনিম্ন বর্গক্ষেত্র রিগ্রেশন বিশ্লেষণ,ର line ଖ୍ୟ ସର୍ବନିମ୍ନ ବର୍ଗ ରିଗ୍ରେସନ୍ ବିଶ୍ଳେଷଣ |
রৈখিকতা,ର ar ଖିକତା |
রৈখিকভাবে নির্ভরশীল,ଧାଡ଼ିରେ ନିର୍ଭରଶୀଳ |
রৈখিকভাবে স্বাধীন,ଧାଡ଼ିରେ ସ୍ୱାଧୀନ |
লিনিয়ার ম্যাপিং,ର line ଖ୍ୟ ମ୍ୟାପିଙ୍ଗ୍ |
লিনিয়ার অর্ডার,ର line ଖିକ କ୍ରମ |
লিনিয়ার অর্ডারিং,ର line ଖିକ କ୍ରମ |
রৈখিক প্রোগ্রামিং,ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ |
লিনিয়ার প্রোগ্রামিং অ্যালগরিদম,ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ ଆଲଗୋରିଦମ |
লিনিয়ার প্রোগ্রামিং সমস্যা,ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ ସମସ୍ୟା |
লিনিয়ার রিগ্রেশন,ର line ଖିକ ରିଗ୍ରେସନ୍ |
রৈখিক রিগ্রেশন সহগ,ର line ଖିକ ରିଗ୍ରେସନ୍ କୋଏଫିସିଏଣ୍ଟ୍ |
রৈখিক সম্পর্ক,ର line ଖ୍ୟ ସମ୍ପର୍କ |
রৈখিক স্থান (=ভেক্টর স্থান),ର line ଖ୍ୟ ସ୍ଥାନ (= ଭେକ୍ଟର ସ୍ପେସ୍)
লিনিয়ার সাবস্পেস,ର line ଖ୍ୟ ସବ୍ ସ୍ପେସ୍ |
রৈখিক রূপান্তর,ର line ଖିକ ରୂପାନ୍ତର |
রৈখিক প্রবণতা,ର line ଖ୍ୟ ଧାରା |
রৈখিক নিরপেক্ষ অনুমান,ର line ଖ୍ୟ ନିରପେକ୍ଷ ଆକଳନ |
রৈখিক বেগ,ର line ଖ୍ୟ ବେଗ |
লাইন অবিচ্ছেদ্য,ରେଖା ଅବିଚ୍ଛେଦ୍ୟ
ছেদ লাইন,ଛକ ରେଖା
রিগ্রেশন লাইন,ରେଗ୍ରେସନ୍ ରେଖା |
স্থানীয় ভেক্টর,ଲୋକାଲ୍ ଭେକ୍ଟର୍ |
স্থানীয় সর্বোত্তম,ସ୍ଥାନୀୟ ସର୍ବୋତ୍କୃଷ୍ଟ |
অবস্থান,ଲୋକସ୍
লগ,ଲଗ୍
লগারিদমিক,ଲୋଗାରିଥମିକ୍ |
লগারিদমিক নির্ভুলতা,ଲୋଗାରିଥମିକ୍ ସଠିକତା |
লগারিদমিক গণনা,ଲୋଗାରିଥମିକ୍ ଗଣନା |
লগারিদমিক বক্ররেখা,ଲୋଗାରିଥମିକ୍ ବକ୍ର
লগারিদমিক ডেরিভেটিভ,ଲୋଗାରିଥମିକ୍ ଡେରିଭେଟିଭ୍ |
লগারিদমিক পার্থক্য,ଲୋଗାରିଥମିକ୍ ଭିନ୍ନତା |
লগারিদমিক ফাংশন,ଲୋଗାରିଥମିକ୍ କାର୍ଯ୍ୟ
লগারিদমিক গড় (=জ্যামিতিক গড়),ଲୋଗାରିଥମିକ୍ ଅର୍ଥ (= ଜ୍ୟାମିତିକ ଅର୍ଥ)
লগারিদমিক স্বাভাবিক বন্টন,ଲୋଗାରିଥମିକ୍ ସାଧାରଣ ବଣ୍ଟନ |
লগারিদমিক সম্পর্ক,ଲୋଗାରିଥମିକ୍ ସମ୍ପର୍କ |
লগারিদমিক স্কেল,ଲୋଗାରିଥମିକ୍ ସ୍କେଲ୍ |
লগারিদমিক সিরিজ,ଲୋଗାରିଥମିକ୍ ସିରିଜ୍ |
লগারিদমিক সর্পিল (সমকোণাকার সর্পিল),ଲୋଗାରିଥମିକ୍ ସ୍ପିରାଲ୍ (ସମାନ୍ତରାଳ ସ୍ପିରାଲ୍)
লগারিদমিক টেবিল (=লগ টেবিল),ଲୋଗାରିଥମିକ୍ ଟେବୁଲ୍ (= ଲଗ୍ ଟେବୁଲ୍)
লগারিদম (লগ),logarithm (ଲଗ)
যুক্তি,ତର୍କ
যৌক্তিকভাবে সমতুল্য,ଯୁକ୍ତିଯୁକ୍ତ ଭାବରେ ସମାନ |
লজিস্টিক বক্ররেখা,ଲଜିଷ୍ଟିକ୍ ବକ୍ର
স্বাভাবিক বিতরণ,ସାଧାରଣ ବଣ୍ଟନ |
দ্রাঘিমাংশ,ଦ୍ରାଘିମା
লুপ,ଲୁପ୍
লটারি,ଲଟେରୀ
নিম্ন বার,ନିମ୍ନ ଦଣ୍ଡିକା |
নিম্ন সীমা,ନିମ୍ନ ବନ୍ଧା |
নিম্ন Riemann অবিচ্ছেদ্য,ନିମ୍ନ ରିମାନ୍ ଇଣ୍ଟିଗ୍ରାଲ୍ |
কম যোগফল,କମ୍ ରାଶି
নিম্ন ত্রিভুজাকার ম্যাট্রিক্স,ନିମ୍ନ ତ୍ରିକୋଣୀୟ ମ୍ୟାଟ୍ରିକ୍ସ |
ম্যাকলরিনের বিস্তার,ମାକଲାଉରିନଙ୍କ ବିସ୍ତାର |
জাদু সংখ্যা,ଯାଦୁ ସଂଖ୍ୟା
জাদু বর্গ,ମ୍ୟାଜିକ୍ ବର୍ଗ
মাত্রার সীমা (=সীমাবদ্ধতা),ତୀବ୍ରତା ସୀମା (= ସୀମିତତା ସୀମିତ)
মেইল করা প্রশ্নাবলী,ମେଲ କରାଯାଇଥିବା ପ୍ରଶ୍ନପତ୍ର |
মেল জরিপ,ମେଲ୍ ସର୍ଭେ |
মেজরেন্ট (উপরের সীমানা),ମହାନ୍ (ଉପର ସୀମା)
প্রধান চাপ,ପ୍ରମୁଖ ଆର୍କ
বড় সেট,ପ୍ରମୁଖ ସେଟ୍ |
অনেক মূল্যবান ফাংশন,ଅନେକ ମୂଲ୍ୟବାନ କାର୍ଯ୍ୟ |
মানচিত্র,ମାନଚିତ୍ର
সেট মধ্যে মানচিত্র,ସେଟ୍ ରେ ମାନଚିତ୍ର
একটি সেটের ম্যাপিং,ଏକ ସେଟ୍ ର ମ୍ୟାପିଙ୍ଗ୍ |
প্রান্তিক সম্ভাবনা,ସାଂଘାତିକ ସମ୍ଭାବନା |
গাণিতিক বিশ্লেষণ,ଗାଣିତିକ ବିଶ୍ଳେଷଣ |
গাণিতিক যুক্তি,ଗାଣିତିକ ଯୁକ୍ତି
গাণিতিক কেন্দ্র,ଗାଣିତିକ କେନ୍ଦ୍ର
গাণিতিক জটিলতা,ଗାଣିତିକ ଜଟିଳତା |
গাণিতিক অর্থনীতি,ଗାଣିତିକ ଅର୍ଥନୀତି
গাণিতিক প্রত্যাশা,ଗାଣିତିକ ଆଶା
গাণিতিক ফর্ম,ଗାଣିତିକ ରୂପ |
গাণিতিক গঠন,ଗାଣିତିକ ସୂତ୍ର
গাণিতিক পরিচয়,ଗାଣିତିକ ପରିଚୟ
গাণিতিক যুক্তি,ଗାଣିତିକ ତର୍କ
গানিতিক প্রতিমাণ,ଗାଣିତିକ ମଡେଲ୍ |
গাণিতিক ধারণা,ଗାଣିତିକ ଧାରଣା
ম্যাট্রিক্স ডিগোনালাইজেশন,ମ୍ୟାଟ୍ରିକ୍ସ ଡିଜିନାଲାଇଜେସନ୍ |
ম্যাট্রিক্স বিপরীত,ମ୍ୟାଟ୍ରିକ୍ସ ଓଲଟା |
ম্যাট্রিক্স ইনভার্সন,ମ୍ୟାଟ୍ରିକ୍ସ ଓଲଟା |
ম্যাট্রিক্স পুনরাবৃত্তি পদ্ধতি,ମ୍ୟାଟ୍ରିକ୍ସ ପୁନରାବୃତ୍ତି ପଦ୍ଧତି |
ম্যাট্রিক্স পদ্ধতি,ମ୍ୟାଟ୍ରିକ୍ସ ପଦ୍ଧତି |
ম্যাট্রিক্স গুণ,ମ୍ୟାଟ୍ରିକ୍ସ ଗୁଣନ |
ধ্রুবকের ম্যাট্রিক্স,ସ୍ଥିର ମାଟ୍ରିକ୍ସ |
কার্যকারিতার ম্যাট্রিক্স,ଫଳପ୍ରଦତାର ମ୍ୟାଟ୍ରିକ୍ସ |
ম্যাট্রিক্স অপারেটর,ମ୍ୟାଟ୍ରିକ୍ସ ଅପରେଟର୍ |
ম্যাট্রিক্স বহুপদী,ମ୍ୟାଟ୍ରିକ୍ସ ବହୁଭୂତ |
ম্যাট্রিক্স প্রিন্টিং,ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟିଙ୍ଗ୍ |
ম্যাট্রিক্স পণ্য,ମ୍ୟାଟ୍ରିକ୍ସ ଉତ୍ପାଦ |
সর্বাধিক করা,ସର୍ବାଧିକ
সর্বোচ্চ,ସର୍ବାଧିକ
সর্বোচ্চ পরম মান,ସର୍ବାଧିକ ସଂପୂର୍ଣ୍ଣ ମୂଲ୍ୟ |
সর্বোচ্চ F-অনুপাত,ସର୍ବାଧିକ F- ଅନୁପାତ |
সর্বাধিক সম্ভাবনা,ସର୍ବାଧିକ ସମ୍ଭାବନା |
maxmin,maxmin
সর্বোচ্চ মানদণ্ড,maxmin criterian
একটি ফাংশনের সর্বোচ্চ,ଏକ ଫଙ୍କସନ୍ ର ସର୍ବାଧିକ
ম্যাক্সওয়েল-বোল্টজম্যান পরিসংখ্যান,ମ୍ୟାକ୍ସୱେଲ-ବୋଲ୍ଟଜମ୍ୟାନ୍ ପରିସଂଖ୍ୟାନ |
বিচ্যুতি,ଅର୍ଥ ବିଚ୍ୟୁତି |
বর্গাকার বিচ্যুতি,ବର୍ଗର ବିଚ୍ୟୁତି |
মানে বর্গাকার ত্রুটি,ବର୍ଗ ତ୍ରୁଟି |
গড় মান,ଅର୍ଥ ମୂଲ୍ୟ
গড় মান উপপাদ্য,ଅର୍ଥ ମୂଲ୍ୟ ଥିଓରେମ୍ |
কার্টোসিসের পরিমাপ,କୁର୍ତ୍ତୋସିସ୍ ମାପ |
মধ্যমা,ମଧ୍ୟମ
মধ্যম কেন্দ্র,ମଧ୍ୟମ କେନ୍ଦ୍ର |
mesokurtic বক্ররেখা,ମେସୋକର୍ଟିକ୍ ବକ୍ର
mesokurtosis,ମେସୋକର୍ଟୋସିସ୍ |
বার্তা,ବାର୍ତ୍ତା |
পদ্ধতি,ପଦ୍ଧତି
নির্মূল পদ্ধতি,ବିଲୋପ ପ୍ରଣାଳୀ |
বিপরীত পদ্ধতি,ବିପରୀତ ପଦ୍ଧତି |
পুনরাবৃত্তি পদ্ধতি,ପୁନରାବୃତ୍ତି ପଦ୍ଧତି |
সর্বনিম্ন বর্গক্ষেত্রের পদ্ধতি,ସର୍ବନିମ୍ନ ବର୍ଗର ପଦ୍ଧତି |
মুহুর্তের পদ্ধতি,ମୁହୂର୍ତ୍ତର ପଦ୍ଧତି |
অনুরূপ ত্রিভুজ পদ্ধতি,ସମାନ ତ୍ରିରଙ୍ଗାର ପଦ୍ଧତି |
খাড়া বংশধর পদ্ধতি,ଶିଖର ଅବତରଣର ପଦ୍ଧତି |
সমষ্টি পদ্ধতি,ସମୀକରଣର ପଦ୍ଧତି |
অনির্ধারিত সহগ পদ্ধতি,ନିର୍ଦ୍ଦିଷ୍ଟ କୋଏଫିସିଣ୍ଟେଣ୍ଟର ପଦ୍ଧତି |
মেট্রিক স্থান,ମେଟ୍ରିକ୍ ସ୍ପେସ୍ |
মেট্রিক সিস্টেম,ମେଟ୍ରିକ୍ ସିଷ୍ଟମ୍ |
মেট্রিক ইউনিট,ମେଟ୍ରିକ୍ ୟୁନିଟ୍ |
মাইক্রো তত্ত্ব,ମାଇକ୍ରୋ ସିଦ୍ଧାନ୍ତ |
মধ্যম,ମ middle ି
মধ্যবর্তী মেয়াদ,ମଧ୍ୟମ ଅବଧି
মধ্য বিন্দু,ମଧ୍ୟମ ବିନ୍ଦୁ |
মধ্যবিন্দু সূত্র,ମଧ୍ୟମ ବିନ୍ଦୁ ସୂତ୍ର |
ন্যূনতম বহুপদ,ସର୍ବନିମ୍ନ ବହୁଭୂତ |
minimax নীতি,ମିନିମାକ୍ସ ନୀତି |
সর্বনিম্ন,ସର୍ବନିମ୍ନ
ন্যূনতম বিন্দু (বক্ররেখার),ସର୍ବନିମ୍ନ ବିନ୍ଦୁ (ବକ୍ରର)
সর্বনিম্ন বহুপদ,ସର୍ବନିମ୍ନ ବହୁଭୂତ |
একটি ফাংশনের মিনিট,ଏକ ଫଙ୍କସନ୍ ର ମିନିଟ୍
গৌণ চাপ,ଛୋଟ ଆର୍କ
ছোট অক্ষ,ଛୋଟ ଅକ୍ଷ
ক্ষুদ্র উপসেট,ଛୋଟ ଉପସେଟ |
বিয়োগ,ମାଇନସ୍
ঋণচিহ্ন,ମାଇନସ୍ ଚିହ୍ନ
মিশ্র ভগ্নাংশ,ମିଶ୍ରିତ ଭଗ୍ନାଂଶ |
মিশ্র কৌশল,ମିଶ୍ରିତ ରଣନୀତି |
মোড,ମୋଡ୍
মডুলাস,ମଡ୍ୟୁଲସ୍
একটি জটিল সংখ্যার মডুলাস,ଏକ ଜଟିଳ ସଂଖ୍ୟାର ମଡ୍ୟୁଲସ୍ |
মুহূর্ত,ମୁହୂର୍ତ୍ତ
মুহূর্ত উৎপন্ন ফাংশন,ମୁହୂର୍ତ୍ତ ସୃଷ୍ଟି କାର୍ଯ୍ୟ
একটি শক্তির মুহূর্ত,ଏକ ବଳର ମୁହୂର୍ତ୍ତ |
ফ্রিকোয়েন্সি বিতরণের মুহূর্ত,ବାରମ୍ବାର ବଣ୍ଟନର ମୁହୂର୍ତ୍ତ |
নিষ্ক্রিয়তা মুহূর্ত,ନିଷ୍କ୍ରିୟତାର ମୁହୂର୍ତ୍ତ |
গতির মুহূর্ত,ଗତିର ମୁହୂର୍ତ୍ତ
গতিবেগ,ଗତି
একচেটিয়া,ମୋନୋମିଆଲ୍ |
মনোমোরফিক,ମନୋମୋର୍ଫିକ୍ |
মনোমোর্ফিজম,ମନୋମୋର୍ଫିଜିମ୍ |
একঘেয়ে,ମୋନୋଟୋନ |
একঘেয়ে ক্রমবর্ধমান ক্রম,ମୋନୋଟୋନ ବୃଦ୍ଧି କ୍ରମ |
একঘেয়ে,ଏକକ ଭାବରେ |
একঘেয়ে নেট বাড়ছে,ଏକକ ଭାବରେ ବ net ୁଥିବା ଜାଲ୍ |
একঘেয়ে ক্রমবর্ধমান,ଏକକ ଭାବରେ ବ increasing ୁଥିବା କ୍ରମ |
একঘেয়ে ফাংশন,ମୋନୋଟୋନିକ୍ କାର୍ଯ୍ୟ
মন্টে কার্লো হিসাব,ମୋଣ୍ଟେ କାର୍ଲୋ ଗଣନା |
মন্টে কার্লো পদ্ধতি,ମୋଣ୍ଟେ କାର୍ଲୋ ପଦ୍ଧତି |
মোরা (খেলা),ମୋରା (ଖେଳ)
মৃত্যুর পরিসংখ্যান,ମୃତ୍ୟୁ ପରିସଂଖ୍ୟାନ
সবচেয়ে সম্ভাব্য,ସର୍ବାଧିକ ସମ୍ଭାବ୍ୟ |
গতি,ଗତି
চলন্ত গড়,ହାରାହାରି ଗତିଶୀଳ |
এম-স্পেস,M- ସ୍ପେସ୍ |
অখণ্ডের জন্য এম-পরীক্ষা,ଇଣ୍ଟିଗ୍ରାଲ୍ ପାଇଁ M- ପରୀକ୍ଷା |
বহু সিদ্ধান্ত সমস্যা,ବହୁମୁଖୀ ସମସ୍ୟା |
বহুমাত্রিক স্বাভাবিক বিতরণ,ବହୁମୁଖୀ ସାଧାରଣ ବଣ୍ଟନ |
বহুমাত্রিক র্যান্ডম পরিবর্তনশীল,ବହୁମୁଖୀ ରାଣ୍ଡମ୍ ଭେରିଏବଲ୍ |
মাল্টি-ইনডেক্স পরিবহন সমস্যা,ମଲ୍ଟି ଇଣ୍ଡେକ୍ସ ପରିବହନ ସମସ୍ୟା |
বহুপদ,ବହୁମୁଖୀ
বহুপদ বন্টন,ବହୁମୁଖୀ ବଣ୍ଟନ |
একাধিক,ଏକାଧିକ
একাধিক পছন্দ সমস্যা,ଏକାଧିକ ପସନ୍ଦ ସମସ୍ୟା |
একাধিক সংযুক্ত ডোমেইন,ଏକାଧିକ ସଂଯୁକ୍ତ ଡୋମେନ୍ |
একাধিক পারস্পরিক সম্পর্ক,ଏକାଧିକ ସମ୍ପର୍କ
একাধিক ফ্রিকোয়েন্সি টেবিল,ଏକାଧିକ ଫ୍ରିକ୍ୱେନ୍ସି ଟେବୁଲ୍ |
একাধিক অবিচ্ছেদ্য,ଏକାଧିକ ଅବିଚ୍ଛେଦ୍ୟ |
একাধিক ইন্টিগ্রেশন,ଏକାଧିକ ଏକୀକରଣ
একাধিক সংশ্লেষণ,ଏକାଧିକ ରିଗ୍ରେସନ୍ |
একাধিক রিগ্রেশন বিশ্লেষণ,ଏକାଧିକ ରିଗ୍ରେସନ୍ ଆନାଲିସିସ୍ |
একাধিক রিগ্রেশন সহগ,ଏକାଧିକ ରିଗ୍ରେସନ୍ କୋଏଫିସିଏଣ୍ଟ୍ |
একাধিক রিগ্রেশন সমীকরণ,ଏକାଧିକ ରିଗ୍ରେସନ୍ ସମୀକରଣ |
একাধিক রুট,ଏକାଧିକ ମୂଳ
গুণ,ଗୁଣନ
কলাম দ্বারা গুণ (নির্ধারক),ସ୍ତମ୍ଭ ଦ୍ୱାରା ଗୁଣନ (ନିର୍ଣ୍ଣୟକାରୀ)
সারি দ্বারা গুণ (নির্ধারক),ଧାଡି ଦ୍ୱାରା ଗୁଣନ (ନିର୍ଣ୍ଣୟକାରୀ)
গুণনীয়ক,ଗୁଣନ କାରକ |
গুণক ফাংশন,ଗୁଣାତ୍ମକ କାର୍ଯ୍ୟ
গুনগত দল,ବହୁଗୁଣ ଗୋଷ୍ଠୀ |
গুণক বিপরীত,ବହୁଗୁଣ ଓଲଟା |
বহুগুণ,ବହୁଗୁଣ
শিকড়ের বহুগুণ,ମୂଳର ବହୁଗୁଣ |
শূন্যের বহুগুণ,ଶୂନ୍ୟର ଗୁଣ
গুণক,ଗୁଣକ
গুণ,ଗୁଣ କର
মাল্টিভেরিয়েট ডিস্ট্রিবিউশন,ମଲ୍ଟିଭାରିଏଟ୍ ବଣ୍ଟନ |
মাল্টিভেরিয়েট স্বাভাবিক বন্টন,ମଲ୍ଟିଭାରିଏଟ୍ ସାଧାରଣ ବଣ୍ଟନ |
বহুমুখী জনসংখ্যা,ବହୁବିଧ ଜନସଂଖ୍ୟା |
পারস্পরিক,ପାରସ୍ପରିକ
নাবলা,ନାବଲା |
নেপিয়েরিয়ান,ନାପିରିଆନ୍ |
নেপিয়েরীয় লগারিদম,ନାପିରିଆନ୍ ଲୋଗାରିଦମ୍ |
প্রাকৃতিক লগারিদম,ପ୍ରାକୃତିକ ଲୋଗାରିଦମ୍ |
স্বাভাবিক সংখ্যা,ପ୍ରାକୃତିକ ସଂଖ୍ୟା |
নটিক্যাল মাইল,ନାଟିକାଲ୍ ମାଇଲ୍ |
n-মাত্রিক,n- ଡାଇମେନ୍ସନାଲ୍ |
n-মাত্রিক ভেক্টর স্থান,n- ଡାଇମେନ୍ସନାଲ୍ ଭେକ୍ଟର୍ ସ୍ପେସ୍ |
প্রয়োজনীয় এবং পর্যাপ্ত শর্ত,ଆବଶ୍ୟକ ଏବଂ ପର୍ଯ୍ୟାପ୍ତ ଅବସ୍ଥା |
প্রয়োজনীয় শর্ত,ଆବଶ୍ୟକ ସର୍ତ୍ତ
অস্বীকার,ଅବନତି
নেতিবাচক,ନକାରାତ୍ମକ
নেতিবাচক বক্রতা,ନକାରାତ୍ମକ ବକ୍ରତା |
নেতিবাচক নির্দিষ্ট ফর্ম,ନକାରାତ୍ମକ ନିର୍ଦ୍ଦିଷ୍ଟ ଫର୍ମ |
ঋণাত্মক নির্দিষ্ট ম্যাট্রিক্স,ନକାରାତ୍ମକ ନିର୍ଦ୍ଦିଷ୍ଟ ମ୍ୟାଟ୍ରିକ୍ସ |
নেতিবাচক আধা-নির্দিষ্ট ফর্ম,ନକାରାତ୍ମକ ଅର୍ଦ୍ଧ-ନିର୍ଦ୍ଦିଷ୍ଟ ଫର୍ମ |
পাড়া,ପଡୋଶୀ
নেস্টেড স্যাম্পলিং,ନଷ୍ଟ ହୋଇଥିବା ନମୁନା ସଂଗ୍ରହ |
নেট প্রজনন হার,ନିଟ୍ ପ୍ରଜନନ ହାର |
নিউটনিয়ান মেকানিক্স,ନ୍ୟୁଟୋନିୟନ୍ ମେକାନିକ୍ସ |
নিউটনের বিভক্ত পার্থক্য সূত্র,ନ୍ୟୁଟନ୍ ର ବିଭାଜିତ ପାର୍ଥକ୍ୟ ସୂତ୍ର |
নিউটনের গতির সূত্র,ନ୍ୟୁଟନ୍ ଗତିର ନିୟମ |
নেইমান বরাদ্দ,ନେମାନ୍ ଆବଣ୍ଟନ |
নেইম্যান পিয়ারসন তত্ত্ব,ନେମାନ୍ ପିଆରସନ୍ ସିଦ୍ଧାନ୍ତ |
নিলপোটেন্ট উপাদান,ନିଲପୋଟେଣ୍ଟ୍ ଉପାଦାନ |
নিলপোটেন্ট ম্যাট্রিক্স,ନିଲପୋଟେଣ୍ଟ ମ୍ୟାଟ୍ରିକ୍ସ |
নোড,ନୋଡ୍
নন-আবেলিয়ান গ্রুপ,ଅଣ-ଆବେଲିଆନ୍ ଗୋଷ୍ଠୀ |
অ-পরম মিলন,ଅଣ-ସଂପୂର୍ଣ୍ଣ ସମ୍ମିଶ୍ରଣ |
অ-বীজগণিত,ଅଣ-ବୀଜ ବର୍ଣ୍ଣିତ |
অধঃপতিত,ଅଣ-ଅବକ୍ଷୟ |
নন-ডিজেনারেট মৌলিক সম্ভাব্য সমাধান,ଅଣ-ଖରାପ ମ basic ଳିକ ସମ୍ଭାବ୍ୟ ସମାଧାନ |
অ ঘন,ଅଣ-ଘନ |
অ ঘন সেট,ଅଣ-ଘନ ସେଟ୍ |
পয়েন্টের অ-গণনাযোগ্য অসীমতা,ବିନ୍ଦୁଗୁଡ଼ିକର ଅସଂଖ୍ୟ ଅସୀମତା |
অ গণনাযোগ্য সেট,ଅଣ-ଗଣନାଯୋଗ୍ୟ ସେଟ୍ |
অ-পার্থক্য,ଅଣ-ଭିନ୍ନକ୍ଷମ |
অ খালি উপসেট,ଖାଲି ଖାଲି ଉପସେଟ |
অ-ইউক্লিডীয় জ্যামিতি,ଅଣ-ଇଉକ୍ଲିଡିଆନ୍ ଜ୍ୟାମିତି |
অ-সমজাতীয়,ଅଣ-ସମଲିଙ୍ଗୀ |
অ ছেদকারী,ବିଚ୍ଛେଦ ନୁହେଁ |
অ-রৈখিক বীজগণিত সমীকরণ,ଅଣ-ର ar ଖ୍ୟ ବୀଜ ବର୍ଣ୍ଣିତ ସମୀକରଣ |
নন-লিনিয়ার ডিফারেনশিয়াল সমীকরণ,ଅଣ-ର ar ଖ୍ୟ ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |
অ-রৈখিক সমীকরণ,ଅଣ-ର ar ଖିକ ସମୀକରଣ |
নন-লিনিয়ার প্রোগ্রামিং,ଅଣ-ର ar ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ |
নন-লিনিয়ার রিগ্রেশন,ଅଣ-ରେଖା ରିଗ୍ରେସନ୍ |
অ-রৈখিক সম্পর্ক,ଅଣ-ର ar ଖିକ ସମ୍ପର୍କ |
অ নেতিবাচক পূর্ণসংখ্যা,ଅଣ-ନେଗେଟିଭ୍ ଇଣ୍ଟିଜର୍
অ-নেতিবাচক পরিবর্তনশীল,ଅଣ-ନେଗେଟିଭ୍ ଭେରିଏବଲ୍ |
অ-প্যারামেট্রিক পরীক্ষা,ଅଣ-ପାରାମେଟ୍ରିକ୍ ପରୀକ୍ଷା |
অ-সম্ভাব্য পদ্ধতি,ଅଣ-ସମ୍ଭାବ୍ୟ ଆଭିମୁଖ୍ୟ |
