Hindi,Tamil
"दायी, देनदार, जिम्मेदार",பொறுப்புடையோர்
संपर्क,தொடர்பு
पुस्तकालय,நூலகம்
"अनुज्ञप्‍ति, लाइसेंस, स्वेच्छाचार",உரிமம்
"अनुज्ञापक, लाइसेन्सदार",உரிமம் வைத்திருப்பவர்
"अनुज्ञापित, लाइसेंस-प्राप्त",உரிமம்
"लाइसेन्सधारी, अनुज्ञापक",உரிமதாரர்
"लियन, पुनर्ग्रहणाधिकार, धारणाधिकार",உரிமை
जीवन प्रमाणपत्र,வாழ்க்கை சான்றிதழ்
"हद, सीमा, परिसीमा, मर्यादा",அளவு
"सीमा, अवधि",வரம்பு
"सीमित, लिमिटेड",வரையறுக்கப்பட்ட
मर्यादित समुत्थान,வரையறுக்கப்பட்ட கவலை
सीमित देयता,வரையறுக்கப்பட்ட பொறுப்பு
सीमित निविदा,வரையறுக்கப்பட்ட டெண்டர்
"कड़ी, श्रृंखला, संपर्क",இணைப்பு
संलग्न संबद्‌ध,இணைக்கப்பட்ட
"संलग्न फ़ाइल, संबद्‌ध फाइल",இணைக்கப்பட்ட கோப்பு
संपर्क भाषा,இணைப்பு மொழி
परिनिर्धारित नुकसानी,கலைக்கப்பட்ட சேதங்கள்
"परिसमापन, परिनिर्धारण",கலைப்பு
परिसमापक,Limeator
सूची,பட்டியல்
कार्य-सूची,வணிக பட்டியல்
साक्षर,கல்வியறிவு
मुक़दमेबाज़,வழக்குரைஞர்
मुक़दमेबाज़ी,வழக்கு
वर्दी भत्ता,விநியோக கொடுப்பனவு
पशुधन,கால்நடைகள்
जीवन स्तर,வாழ்க்கைத்தரம்
"निर्वाह म़ज़दूरी, निर्वाह वेतन",வாழ்க்கை ஊதியம்
"माल लादना, भारण, लदाई, लदान, अतिरिक्‍त प्रभार, दायित्व सौंपना",ஏற்றுகிறது
"कर्ज़, ऋण",கடன்
लेनदार,கடன் வழங்குபவர்
प्रदाता विभाग,கடன் துறை
"लॉबी, पक्ष",லாபி
"पक्ष जुटाव, समर्थन जुटाना",பரப்புரை
परिबंधन अवधि,காலகட்டத்தில் பூட்டு
तालाबंदी,பூட்டவும்
सुने जाने का अधिकार,லோகஸ் ஸ்டாண்டி
"वास, आवास",லாட்ஜிங்
"लॉक बुक, कार्य पंजिका",பதிவு புத்தகம்
"तर्कशास्त्र, तर्क",தர்க்கம்
"लोगो, प्रतीक-चिह्‌‌न",லோகோ
दूरस्थ कॉल,தொலை துார அழைப்பு
"हाथ से लिखाई, हस्तलेखन",நீண்ட கை
"खेप, ढेरी, लॉट, बहुत",நிறைய
"निचला, निम्नतर, अवर",கீழ்
न्यूनतमदर,குறைந்த விகிதம்
"निम्न श्रेणी, घटिया",குறைந்த தரம்
"निष्‍ठावान, वफ़ादार",விசுவாசமான
"एक राशि, एकमुश्त",மொத்த தொகை
एकमुश्त अनुदान,லம்ப்சம் மானியம்
"मशीनरी, तंत्र, व्यवस्था",இயந்திரங்கள்
शासन-व्यवस्था,அரசாங்கத்தின் இயந்திரங்கள்
"पत्रिका, मैगजीन, बारूदघर, शस्त्रागार, गोदाम",பத்திரிகை
"डाक-सूची, प्रेषण सूची",அஞ்சல் பட்டியலில்
"रखना, भरण-पोषण करना, अनुरक्षण करना, बनाए रखना",பராமரிக்கவும்
"अनुरक्षण, रखरखाव, रखना, भरण-पोषण",பராமரிப்பு
"वयस्क, बालिग, मुख्य, मेजर",பெரிய
"बहुमत, वयस्कता, बालिगपन, बहुसंख्यक",பெரும்பான்மை
बड़े निर्माण कार्य,பெரிய படைப்புகள்
कमी पूरी करना,ஒப்பனை
कुसमायोजन,தவறான சரிசெய்தல்
कुप्रशासन,தவறான செயலாக்கம்
दुर्भावनाअसद्‍भावपूर्वक,மலாஃபைட்
"विद्‌‌वेष, दुर्भावना",தீங்கு
"अनाचार, कुप्रथा",முறைகேடு
दुर्व्यवहार,துன்புறுத்தல்
"प्रबंध, प्रबंधन, प्रबंधकवर्ग",மேலாண்மை
प्रबंधक,மேலாளர்
"अधिदेश, आज्ञा",ஆணை
"आज्ञापक, अनिवार्य",கட்டாயமாகும்
श्रम दिन,மாண்டேன்கள்
श्रम घंटे,மனித நேரங்கள்
घोषणापत्र,அறிக்கை
"हस्त कौशल, जोड़तोड़, प्रकलन",கையாளுதல்
"दांव-पेंच, युक्‍तिचालन",சூழ்ச்சி
जनशक्‍ति,மனிதவளம்
व्यक्‍तिशः श्रेणीकरण,மனிதனுக்கு மனிதனுக்கு தரவரிசை
"पुस्तिका, दीपिका, नियम पुस्तक, नियमावली, कायिक, शारीरिक, हस्त",கையேடு
शारीरिक श्रम,கைமுறையான உழைப்பு
विनिर्माण,உற்பத்தி
विनिर्माता,உற்பத்தியாளர்
"पांडुलिपि, हस्तलेख",கையெழுத்துப் பிரதி
"मानचित्र, नक़्शा, प्रतिचित्र",வரைபடம்
"हाशिया, उपांत, गुंजाइश",விளிம்பு
उपांतिक,ஓரளவு
वैवाहिक स्थिति,திருமண நிலை
विपणन,சந்தைப்படுத்தல்
बाजार अर्थव्यवस्था,சந்தைப்படுத்தல் பொருளாதாரம்
चिह्‌न,குறி
अंकपत्र,மதிப்பீட்டு தாள்
प्राप्तांक,பெற்ற மதிப்பெண்கள்
"जनसमूह, सामूहिक, व्यापक",நிறை
जनसंचार,வெகுஜன தொடர்பு
व्यापक उपभोग,வெகுஜன நுகர்வு
व्यापक प्रतिरक्षण,வெகுஜன நோய்த்தடுப்பு
जनसंचार माध्यम,வெகுஜன ஊடகம்
"बड़े पैमाने पर उत्पादन, पुंज उत्पादन",பெரும் உற்பத்தி
"मास्टर फाइल, प्रधान संचिका",முதன்மை கோப்பு
समारोह समायोजनक,விழாக்களின் மாஸ்டர்
"मास्टर प्लान, महायोजना",முதன்மை திட்டம்
अनुरूप अनुदान,பொருந்தும் மானியம்
"सामग्री, सामान",பொருள்
"प्रसूति, मातृत्व",மகப்பேறு
प्रसूति छुट्टी,மகப்பேறு விடுப்பு
मैट्रिक पास,மெட்ரிகுலேட்
वैवाहिक,திருமண
"परिपक्व, प्रौढ़, परिपक्व होना",முதிர்ந்த
परिपक्वता तिथि,முதிர்ச்சி நாள்
अधिकतम,அதிகபட்சம்
"साधन, उपाय",பொருள்
"माप, मापना",அளவீடு
माप,அளவீட்டு
उपाय,நடவடிக்கைகள்
"मिस्त्री, मेकैनिक",பொறிமுறையாளர்
यांत्रिक,இயந்திர
"तंत्र, क्रियाविधि",பொறிமுறைகள்
"माध्यम, जनसंचार माध्यम",ஊடகங்கள்
"मध्यगता करना, मध्यस्थता करना",மத்தியஸ்தம்
चिकित्सा,மருத்துவ
चिकित्सा हितलाभ,மருத்துவ நன்மை
स्वास्थ्य परीक्षा,மருத்துவத்தேர்வு
चिकित्सा-विधिक,மருத்துவ-சட்ட
माध्यम,நடுத்தர
बंद कमरे में बैठक,கேமராவில் சந்திப்பு
सदस्य,உறுப்பினர்
"ज्ञापन, मेमो",மெமோ
"स्मारक, अभ्यावेदन",நினைவகம்
मानसिक योग्यता,மன திறன்
"मेनू, व्यंजन",பட்டியல்
विलयन,இணைப்பு
"गुण, योग्यता",தகுதி
योग्यता-क्रमसूची,தகுதி பட்டியல்
"गुणवान गुणी, सराहनीय",சிறப்பான
गुणावगुण,தகுதி
योग्यता छात्रवृत्‍ति,தகுதி உதவித்தொகை
संदेश,செய்தி
"विधि, प्रणाली, पद्‌धति",முறை
कार्यप्रणाली,முறை
महानगर क्षेत्र,பெருநகர பகுதி
मध्य आय वर्ग,நடுத்தர வருமான குழு
बिचौलिया,இடைத்தரகர்
प्रसूति विद्‌या,மருத்துவச்சி
प्रवासी,குடியேறியவர்
"मील-दूरी, मील भत्‍ता, लाभ",மைலேஜ்
लड़ाकूवृत्‍ति,போர்க்குணம்
सहस्त्राब्दि,மில்லினியம்
"लघु, छोटा",மினியேச்சர்
"न्यूनतम, कम-से-कम",குறைந்தபட்சம்
खनन,சுரங்க
लिपिकवर्गीय,மந்திரி
मंत्रालय,அமைச்சகம்
"अवयस्क, नाबालिग, लघु",மைனர்
"अल्पसंख्या, अल्पसंख्यक, अल्पमत, अवयस्कता",சிறுபான்மை
लघु निर्माण कार्य,சிறிய படைப்புகள்
"कार्यवृत्‍त, टिप्पण, मिनट्स",நிமிடங்கள்
दुर्विनियोजन,முறைகேடு
दुर्व्यवहार,தவறான நடத்தை
न्याय की हत्या,நீதியின் கருச்சிதைவு
"विविध, फुटकर",இதர
"शरारत, उत्पात",குறும்பு
गलत वर्गीकरण,தவறான வகைப்படுத்தல்
कदाचार,தவறான நடத்தை
"गुमराह करना, भ्रम में डालना",தவறாக
कुप्रबंध,தவறான நிர்வாகம்
"अन्यथा-प्रस्तुति, अन्यथा-कथन",தவறாக சித்தரித்தல்
तथ्यों की ग़लतबयानी,உண்மைகளை தவறாகப் பேசுதல்
गलतफहमी,தவறான புரிதல்
"दुरुपयोग, दुरुपयोग करना",தவறாகப் பயன்படுத்துங்கள்
मिश्रित अर्थव्यवस्था,கலப்பு பொருளாதாரம்
"भीड़, असंयत भीड़",கும்பல்
"चल, चलता-फिरता, मोबाइल",கைபேசி
गतिशालता,இயக்கம்
"ढंग, प्रकार, रीति, विधा, तरीका",பயன்முறை
"निदर्श, मॉडल, आदर्श",மாதிரி
मर्यादक,மதிப்பீட்டாளர்
आशोधन,மாற்றம்
कार्य-प्रणाली,மோடஸ் ஓபராண்டி
आर्थिक अनुदान,நாணய மானியம்
"धन, मुद्रा",பணம்
"अनुवीक्षक, अनुवीक्षण करना, मॉनीटर",கண்காணிக்கவும்
एकविवाह,ஒற்றுமை
गुंफाक्षर,மோனோகிராம்
एकाधिकार,ஏகபோகம்
एकरसता,சலிப்பூட்டும்
मासिक दौरा डायरी,மாதாந்திர சுற்றுப்பயண நாட்குறிப்பு
महीने के महीने,மாதம் முதல் மாதம்
नैतिक,தார்மீக
"मनोबल, हौसला",மன உறுதியை
नैतिक अधमता,தார்மீக கொந்தளிப்பு
"अधिस्थान, अधिस्थगन काल",தடை
"मृत्युसंख्या, मृत्युदर",இறப்பு
बंधक,அடமானம்
अति गोपनीय,மிகவும் ரகசியமானது
मातृभाषा,தாய் மொழி
प्रस्ताव,இயக்கம்
गति अध्ययन,இயக்க ஆய்வு
अभिप्रेरण,முயற்சி
"उद्‌‌देश्य, अभिप्रेरण, हेतु",நோக்கம்
"आदर्शवाक्य, आदर्शोक्‍ति",குறிக்கோள்
"मुखपत्र, पक्षवक्‍ता",ஊதுகுழலாக
चल,நகரக்கூடிய
"प्रस्ताव रखना, प्रस्तावित करना",நகர்வு
"आंदोलन, संचलन, गतिविधि",இயக்கம்
बहुविध,பலதரப்பட்ட
बहु-उद्‌देशीय,பல்நோக்கு
नगरपालिका कर,நகராட்சி வரி
संग्रहालय,அருங்காட்சியகம்
उपस्थिति नामावली,மஸ்டர் ரோல்
"नामांतरण, दाखि़ल-ख़ारिज़",பிறழ்வு
यथावश्यक परिवर्तन सहित,முட்டடிஸ் முட்டாண்டிஸ்
आपसी समझ,பரஸ்பர புரிதல்
नाम कार्ड,பெயா் அட்டை
स्वापक,போதைப்பொருள்
विवरणात्मक मूल्यांकन,விவரிப்பு மதிப்பீடு
"वर्णनकर्ता, वाचक",கதை
राष्‍ट्र,தேசம்
"राष्‍ट्रीय, राष्‍ट्रिक",தேசிய
"राष्‍ट्रवाद, राष्‍ट्रीयता",தேசியவாதம்
"राष्‍ट्रिकता, राष्‍ट्रीयता",தேசியம்
राष्‍ट्रीयकरण,தேசியமயமாக்கல்
राष्‍ट्रभाषा,தேசிய மொழி
राष्‍ट्रीय बचत-पत्र,தேசிய சேமிப்பு சான்றிதழ்
"मूल निवासी, प्राकृतिक, सहज़, देशी, देशज, देशीय",பூர்வீகம்
"प्राकृतिक, स्वाभाविक, नैसर्गिक",இயற்கை
"देशीयकरण, नागरिकीकरण",இயற்கைமயமாக்கல்
नौ बल,கடற்படை படை
"नाव्य, नौगम्य",செல்லக்கூடியது
"नौचालन, दिक् चालन, संचालन",வழிசெலுத்தல்
नहीं पक्ष,நெய்ஸ்
आवश्यक कार्रवाई,தேவையான நடவடிக்கை
"आवश्यक, जरूरी",தேவை
"निषेधात्मक, नकारात्मक",எதிர்மறை
"उपेक्षा, लापरवाही, उपेक्षा करना",புறக்கணிப்பு
उपेक्षा,அலட்சியம்
नगण्य,மிகக் குறைவு
परक्राम्यता,பேச்சுவார்த்தை
परक्राम्य लिखत,பேச்சுவார்த்தைக்குட்பட்ட கருவி
"बातचीत, वार्ता, परक्रामण",பேச்சுவார்த்தை
वार्ताकार,பேச்சுவார்த்தையாளர்
"स्वजन-पक्षपात, भाई-भतीजावाद",நேபடிசம்
"जाल, निवल, शुद्‌ध",நிகர
निवल निवेश,நிகர முதலீடு
तटस्थ,நடுநிலை
समाचार,செய்தி
संवाद पत्र,செய்திமடல்
"समाचारपत्र, अखबार",செய்தித்தாள்
समाचार वाचक,செய்தி வாசிப்பாளர்
निकटतम संबंधी,உறவினருக்கு அடுத்தது
रात्रि ड्यूटी,இரவு கடமை
शून्य रिपोर्ट,இல்லை அறிக்கை
"प्रवेश-निषिद्‌ध, अंदर आना मना है",அனுமதி இல்லை
बेबाकी प्रमाण-पत्र,கோரிக்கை சான்றிதழ் இல்லை (= நிலுவைத் தொகை சான்றிதழ் இல்லை)
"नामपद्‌धति, नामावली",பெயரிடல்
नाममात्र लागत,பெயரளவு செலவு
अंकित मूल्य,பெயரளவு மதிப்பு (= முக மதிப்பு)
"नामित करना, मनोनीत करना",பரிந்துரைக்கவும்
"नामन, नामांकन",நியமனம்
"नामिती, नामित व्यक्‍ति",பரிந்துரைக்கப்பட்டவர்
अवयस्कता,வயது அல்ல
गैर-अंशदायी,முரண்பாடு அல்லாதது
गै़र-ज़रूरी,அத்தியாவசியமற்ற
अराजपत्रित,கேசெட் அல்லாத
"ब़्याज रहित, अब़्याजी",வட்டி அல்லாத தாங்கி
न्यायिकेतर,நீதித்துறை அல்ல
अलिपिक वर्गीय,மந்திரி அல்லாத
अ-परक्राम्य,பேச்சுவார்த்தைக்குட்பட்டது
"गैर-सरकारी, अशासकीय, अनधिकारिक",உத்தியோகபூர்வமற்ற
"ग़ैर-अदायगी, भुगतान न करना",கட்டணம் செலுத்தாமை
गैर-अदायगी प्रमाणत्र,பணம் செலுத்தாத சான்றிதழ்
प्रैक्टिसबंदी भत्‍ता,நடைமுறைப்படுத்தாத கொடுப்பனவு
अनावर्तीव़्यय,மீண்டும் நிகழாத செலவு
अप्रतिदेय,திருப்பிச் செலுத்த முடியாதது
असांविधिक,சட்டமல்லாதவர்
गैर-करयोग्य आय,வரி விதிக்கப்படாத வருமானம்
गैर-तकनीकी पद,தொழில்நுட்பமற்ற இடுகை
अपरंपरागत,பாரம்பரியமற்ற
अशाब्दिक संप्रेषण,சொல்லாத தொடர்பு
अनापत्‍ति प्रमाणपत्र,ஆட்சேபனை சான்றிதழ் இல்லை
न लाभ न हानि,"லாபம் இல்லை, இழப்பு இல்லை"
प्रतिमानक,விதிமுறை
सामान्य,சாதாரண
धूम्रपान निषेध,புகை பிடிக்காதீர்
"महत्वपूर्ण, उल्लेखनीय, विशेष",குறிப்பிடத்தக்க
लागू नहीं,பொருந்தாது (N.A.)
अनुपलब़्ध,கிடைக்கவில்லை (N.A.)
"टिप्पणी, नोट",குறிப்பு
"सूचना, नोटिस",அறிவிப்பு
"उल्लेखनीय, ध्यान देने योग्य",கவனிக்கத்தக்கது
अधिसूचना,அறிவிப்பு
अधिसूचित क्षेत्र,அறிவிக்கப்பட்ட பகுதி
टिप्पण और प्रारूपण,குறிப்பிடுதல் மற்றும் வரைவு
कल्पित वेतन,கற்பனையான ஊதியம்
अ-परक्राम्य,பேச்சுவார்த்தைக்குட்பட்டது அல்ல
अ-परक्राम्य लिखत,பேச்சுவார்த்தைக்குட்பட்ட கருவி அல்ல
"केंद्रक, केंद्र बिंदु",கரு
"बातिल, अकृत",ஏதுமில்லை
बातिल और शून्य,பூஜ்ய மற்றும் வெற்றிட
संख्या,எண்
"संख्यांकन, संख्या डालना",எண்
"संख्यांक, अंक",எண்
शपथ,சத்தியம்
निष्‍ठा-शपथ,உறுதிமொழி
पद-शपथ,அலுவலக சத்தியம்
आज्ञापालन,கீழ்ப்படிதல்
निधन-सूचना,இரங்கல்
"वस्तु, आपत्‍ति करना",பொருள்
आपत्‍ति,ஆட்சேபனை
"उद्‌‌देश्य, वस्तुनिष्‍ठ, विषयपरक",குறிக்கோள்
उद्देश्य और कारण,பொருள்கள் மற்றும் காரணங்கள்
बाध्यकर,கடமை
अश्‍लील,ஆபாசமான
अश्‍लील हावभाव,ஆபாச சைகை
प्रेक्षक,பார்வையாளர்
अप्रचलित,வழக்கற்றுப் போய்விட்டது
बाधा,தடை
स्पष्‍ट,வெளிப்படையானது
"यदाकदा, अनियत",அவ்வப்போது
"दखल, अधिभोग",ஆக்கிரமிப்பு
"दख़लकार, अधिभोगी",குடியிருப்பாளர்
"व्यवसाय, धंधा",தொழில்
"दख़ल करना, स्थान घेरना",ஆக்கிரமிக்க
चुंगी,ஆக்ட்ரோய் கடமை
छुट्टी का दिन,விடுமுறை நாள்
"काम के बाद, काम पर न होना, खाली दिन",கடமை
"आक्रामक, अप्रिय, कटु, बदबूदार",தாக்குதல்
"प्रस्ताव, देना",சலுகை
नियुक्‍ति प्रस्ताव,நியமனம் வழங்குதல்
"कार्यालय, दफ़्तर, पद",அலுவலகம்
लाभ का पद,லாப அலுவலகம்
"पदधारी, शासकीय, सरकारी, आधिकारिक",அதிகாரி
"अधिकारी वर्ग, अफसरशाही",அதிகாரப்பூர்வ
"पदीय कर्तव्य, सरकारी काम",அதிகாரப்பூர்வ கடமை
कार्यालयी भाषा,அதிகாரப்பூர்வமானது
राजभाषा,உத்தியோகபூர்வ மொழி
"सरकारी तौर पर, आधिकारिक तौर पर",அதிகாரப்பூர்வமாக
"सरकारी प्रतिवेदन, सरकारी रिपोर्ट",அதிகாரப்பூர்வ அறிக்கை
"सरकारी कथन, आधिकारिक कथन",அதிகாரப்பூர்வ பதிப்பு
स्थानापन्न,அலுவலர்
रिकार्ड से बाहर,பதிவிலிருந்து
"ठीक है, समर्थन करना",சரி (ஓ.கே.)
"लोकपाल, ऑम्बड्समैन",ஒம்புட்ஸ்மேன்
लेखागत अनुदान,கணக்கு மானியம்
मांगने पर,தேவைக்கேற்ப
"काम पर, ड्यूटी पर",கடமையில்
एकपक्षीय,ஒரு பக்க
"लाइन पर, लाइनारूढ़",நிகழ்நிலை
"विशेष ड्यूटी पर, विशेष कार्य पर",சிறப்பு கடமை
कार्यगत प्रशिक्षण,வேலை பயிற்சியில்
"भार, दायित्व",பொறுப்பு
"कार्य दिवस, मुक्‍त दिवस",திறந்த நாள்
मुक्‍त व्यवस्था,திறந்த அமைப்பு
"उद्‌घाटन, शुभारंभ, अवसर, खाली जगह",திறப்பு
अथ शेष,ஆரம்ப இருப்பு
खुले रहने का समय,தொடக்க நேரம்
मुक्‍त अधिगम,திறந்த கற்றல்
खुला पत्र,திறந்த கடிதம்
मुक्‍त विश्‍वविद्‌यालय,திறந்த பல்கலைக்கழகம்
प्रचालन लागत,இயக்க செலவு
"प्रचालन स्टाफ़, प्रचालन अमला",இயக்க ஊழியர்கள்
"प्रचालन, संक्रिया, शल्यकर्म",செயல்பாடு
"कर्मी, प्रचालक, प्रवर्ती, प्रवर्तनशील",செயல்படும்
"राय, मत",கருத்து
"विरोध, विरोधी दल",எதிர்ப்பு
विकल्प,விருப்பம்
"मौखिक, ज़बानी",வாய்வழி
"आदेश, व्यवस्था, क्रम",ஒழுங்கு
आदेश चेक,ஆர்டர் காசோலை
आरक्षण क्रम,முன்பதிவு வரிசை
अध्यादेश,கட்டளை
"संगठन, आयोजन",அமைப்பு
संगठन चार्ट,ஸ்தாபன வரைபடம்
"आयोजक, संगठनकर्ता",அமைப்பாளர்
"अभिविन्यस्त, उन्मुख",நோக்குநிலை
"मूल प्रति, मूल, मौलिक, प्रारंभिक",அசல்
मूल विभाग,அசல் துறை
"मूल विक्रय विलेख, मूल बैनामा",அசல் விற்பனை பத்திரம்
दृश्यमानस्वामी,வெளிப்படையான உரிமையாளர்
"अचानक आरंभ, भड़क उठना, विद्रोह",தீவிர நோய்ப் பரவல்
परिधान भत्‍ता,ஆடை கொடுப்பனவு
निर्गामी सदस्य,வெளிச்செல்லும் உறுப்பினர்
जावक फ़ाइल,வெளிச்செல்லும் கோப்பு
परिव्यय,செலவு
"निकास, निर्गम, बिक्री केन्द्र",கடையின்
रूपरेखा,அவுட்லைன்
दृष्‍टिकोण,அவுட்லுக்
न्यायालय-बाह्‌य,நீதிமன்றத்திற்கு வெளியே
"गतावधिक, अप्रचलित",கடந்த காலத்திற்கு வெளியே
"खराब, चालू नहीं, अव्यवस्थित",ஒழுங்கற்ற
अप्राप्य,அச்சிடப்படாதது
बिन बारी,திருப்பத்திற்கு வெளியே
बिन बारी आबंटन,திருப்பமான ஒதுக்கீட்டிற்கு வெளியே
सीमा चौकी,புறக்காவல்
"उत्पादन, उत्पाद, निर्गत",வெளியீடு
एकमुश्त खरीद,வெளிப்படையான கொள்முதல்
बाह्‌य स्रोत,அவுட்சோர்ஸ்
"बकाया, बाकी, उत्कृष्‍ट",நிலுவையில் உள்ளது
"अधिवयस्कता, अधिक आयु वाला",வயதுக்கு மேற்பட்டவர்கள்
"समस्त, समग्र, कुल",ஒட்டுமொத்த
समग्र घाटा,ஒட்டுமொத்த பற்றாக்குறை
बढ़ा हुआ बिल बनाना,பில்லிங் மீது
अधिप्रभार,அதிக கட்டணம்
"अतिदेय, अतिशोध्य, पुराना, खड़ा",தாமதமானது
"अधिप्राक्कलन, अत्यनुमान, अधिक आंकना",மிகைப்படுத்திய
"उपरिप्रभार, ऊपरी खर्च",மேல்நிலை கட்டணம்
अतिव्याप्‍ति,ஒன்றுடன் ஒன்று
अधिभावी प्राथमिकता,முன்னுரிமையை மீறுகிறது
"उलटना, विरूद्‌ध व्यवस्था देना",ஓவர்-ரூல்
चूक,மேற்பார்வை
समयोपरि वेतन,கூடுதல் நேர ஊதியம்
अधिमूल्यन,அதிக மதிப்பீட்டு
स्वामित्व,உரிமை
"पैकेज, संपुट",தொகுப்பு
"पैकेज सौदा, संपुट सौदा",தொகுப்பு ஒப்பந்தம்
पैक करना और चिह्‌न लगाना,பொதி மற்றும் குறித்தல்
पैकिंग-सूची,பொதி பட்டியல்
समझौता,ஒப்பந்தம்
"प्रदत्‍त, सवेतन, भुगतान किया, चुकता",பணம்
प्रदत्‍त पूंजी,மூலதனம் செலுத்தப்பட்டது
"पुस्तिका, पैम्फलेट",துண்டுப்பிரசுரம்
"नामिका, पैनल",பேனல்
"काग़ज, पत्र, काग़ज़-पत्र, लेख, समाचार पत्र, प्रश्न पत्र",காகிதம்
पैरा,பாரா
"परमोच्च, परम",பாரமவுண்ட்
"माता-पिता, मूल",பெற்றோர்
पैतृक,பெற்றோர்
मूल कार्यालय,பெற்றோர் அலுவலகம்
सर्वोत्कृष्‍ट,சமமான சிறப்பானது
"समान गति से, समरूप",பரி பாசு
"समता, समानता",சமநிலை
संसद,பாராளுமன்றம்
"भाग, अंश, भूमिका, पुर्जा",பகுதி
"खंड फ़ाइल, खंड मिसिल, खंड संचिका",பகுதி கோப்பு
"आंशिक, पक्षपातपूर्ण",பகுதி
भाग लेना,பங்கேற்க
"विशेष, खास",குறிப்பாக
"ब्योरा, विवरण",விவரங்கள்
"विभाजन, बँटवारा",பகிர்வு
"साझेदार, भागीदार",கூட்டாளர்
भागीदारी विलेख,கூட்டாண்மை பத்திரம்
आंशिक भुगतान,பகுதி கட்டணம்
अंशकालिक,பகுதி நேரம்
"पक्ष, पक्षकार, पार्टी, दल, प्रीति भोज, दावत",கட்சி
सममूल्य,சம மதிப்பு
"पास, पारण, पास करना, पार जाना, गुजरना, उत्‍तीर्ण",பாஸ்
"मार्ग, गली, गलियारा, अंश, उद्‌धरण, अवतरण, यात्रा, यात्रा व्यय",பத்தியில்
"संकेत शब्द, पासवर्ड",கடவுச்சொல்
"एकस्व, पेटेन्ट",காப்புரிமை
"संरक्षक, ग्राहक",புரவலர்
वेतन,செலுத்துங்கள்
वेतन बिल,பணம் செலுத்து
वेतन प्रमाणपत्र,ஊதிய சான்றிதழ்
वेतन दिवस,காவலன்
"आदाता, पाने वाला",பணம் செலுத்துபவர்
"भुगतानकर्ता, अदाकर्ता",பணம் செலுத்துபவர்
"भुगतान, अदायगी",கட்டணம்
चुकता करना,செலுத்துங்கள்
अदायगी आदेश,ஊதிய ஆர்டர்
वेतन पत्रक,கட்டண ரோல்
वेतनमान,சம்பள விகிதம்
धन संबंधी,பண
दांडिक कार्रवाई,தண்டனை
दंड-संहिता,தண்டனை குறியீடு
दंड स्वरूप ब्याज,தண்டனை வட்டி
दंडित करना,அபராதம் விதிக்கவும்
"दंड, अर्थदंड, जुर्माना, शास्ति",தண்டம்
"लंबित, अनिर्णीत, रूका हुआ, तक, पर्यंत",நிலுவையில் உள்ளது
कलम रोको हड़ताल,வேலைநிறுத்தம்
पेन्शन,ஓய்வூதியம்
पेन्शनी,ஓய்வூதியம்
पेन्शन भोगी,ஓய்வூதியதாரர்
पेन्शन योजना,ஓய்வூதிய திட்டம்
"प्रतिवर्ष, वार्षिक, सालाना",ஓராண்டுக்கு
वाहक द्‌वारा,ஒரு தாங்கி
प्रति व्यक्‍ति,தனிநபர் (= ஒரு தலைக்கு)
"प्रतिशत, फ़ीसदी",சதவீதம்
"चिरस्थायी, बारहमासी",வற்றாத
अधिमानी क्रय,முன்னுரிமை கொள்முதல்
"पालन करना, निष्पादन करना",நிகழ்த்துங்கள்
"निष्पादन, पालन",செயல்திறன்
"अवधि, कालावधि",காலம்
"पत्र, सामयिकी, पत्रिका, आवधिक, समय-समय पर",குறிப்பிட்ட கால
समीक्षाधीन अवधि,மதிப்பாய்வு செய்யப்பட்ட காலம்
मिथ्या साक्ष्य,தவறான
अनुलब्धियां,சலுகைகளை
स्थायी,நிரந்தர
"प्रतिमास, हर महीने, माहवार",ஒரு மாதத்திற்கு
"अनुमत्य, अनुज्ञेय",அனுமதிக்கப்படுகிறது
"अनुज्ञा, अनुमति",அனுமதி
"अनुज्ञा-पत्र, परमिट, अनुज्ञा देना, अनुमति देना",அனுமதி
"अनुमत, अनुज्ञप्त, अनुमतिप्राप्त",அனுமதிக்கப்பட்டது
"शाश्‍वत, निरंतर, चिर",நிரந்தர
"शाश्‍वतता, शाश्‍वतकाल",நிரந்தரம்
अनुलब्धियां,தேவைகள் (= சலுகைகள்)
वैयक्‍तिक,தனிப்பட்ட
वैयक्‍तिक परिसंपत्‍तियां,தனிப்பட்ட சொத்துக்கள்
"मुचलका, स्वीय बंधपत्र",தனிப்பட்ட பிணைப்பு
व्यक्‍तित्व,ஆளுமை
अवांछित व्यक्‍ति,ஆளுமை அல்லாத கிராட்டா
कार्मिक,பணியாளர்கள்
कार्मिक नीति,பணியாளர் கொள்கை
परिप्रेक्ष्य,முன்னோக்கு
"समझाना-बुझाना, मनाना, अनुनय",தூண்டுதல்
"संगत, प्रासंगिक",பொருத்தமானது
"अवलोकन, देखना",பரிசோதனை
याचिका,மனு
याचिकादाता,மனுதாரர்
"प्रावस्था, चरण",கட்டம்
फ़ोटो,புகைப்படம்
फ़ोटो-स्टैट,ஃபோட்டோஸ்டாட்
प्रत्यक्ष जांच,உடல் சோதனை
शारिरिक दोष,உடல் குறைபாடு
व्यायाम शिक्षा,உடற்கல்வி
"अंग-बाधित, विकलांग",உடல் ஊனமுற்றோர்
प्रत्यक्ष सत्यापन,உடல் சரிபார்ப்பு
खंडशः टुकड़ों में,துண்டு துண்டாக
