Punjabi,Assamese
"ਵਿਛੋੜਾ, ਵਿਛੋੜਾ, ਵਿਛੋੜਾ","পৃথকীকৰণ, পৃথকীকৰণ, পৃথকীকৰণ"
ਆਈਸੋਮਰ,আইছ&#39;মাৰ
ਆਈਸੋਮਰ,আইছ&#39;মাৰ
isomerism,আইছ&#39;মেৰিজম
"isometric, ਤਿਕੋਣ, ਘਣ, isometric","সমমিতি, ত্ৰিভুজ, ঘন, সমমিতিক"
isomorphism,সমৰূপতা
isomorphic,সমৰূপী
isotherm,সমতাপ
isotherm,সমতাপ
ਆਈਸੋਟੋਪ,আইছ&#39;ট&#39;প
ਆਈਸੋਟੋਪ,আইছ&#39;ট&#39;প
ਆਈਸੋਟ੍ਰੋਪਿਕ,সমতলীয়
ਸਰਕੂਲਰ ਲਾਈਨ,বৃত্তাকাৰ ৰেখা
isomorphism,সমৰূপতা
ਦੁਹਰਾਓ,পুনৰাবৃত্তি
ਅੰਦਰੂਨੀ ਸੈਮੀਕੰਡਕਟਰ,অন্তৰ্নিহিত অৰ্ধপৰিবাহী
ਜੈਮ ਇੰਟਰਫੇਰੋਮੀਟਰ,জাম ইন্টাৰফেৰ&#39;মিটাৰ
"ਝਟਕਾ, ਮੁੜ","জৰ্ক, ৰিবাউণ্ড"
"ਜੈੱਟ, ਸਿਰ","জেট, মূৰ"
ਜੈੱਟ-ਰਾਕੇਟ ਪ੍ਰੋਪਲਸ਼ਨ,জেট-ৰকেট প্ৰপালচন
ਜੇ-ਜੇ ਜੋੜੀ,জে-জে কাপলিং
ਜੋਲੀ ਝੁਕਿਆ,জোলি বেন্ট
ਜੂਲ - ਗਰਮੀ,জুল-তাপ
ਜੂਲਮੀਟਰ,জ্যুলেমিটাৰ
ਜੂਲ-ਥਾਮਸਨ ਪ੍ਰਭਾਵ,জোল-থমছন প্ৰভাৱ
ਜੂਲ,জোল
"ਕੁੱਦੀ, ਛਾਲ, ਬੰਸਰੀ","কুঠাৰ, জাম্প, বাঁহী"
ਸੰਧੀ,সন্ধি
ਸੰਗਮ ਦੀ ਜਗ੍ਹਾ,সংগম স্থান
ਸਹੀ ਅੱਖਰ,সঠিক চিলেবল
"ਕੇਸਾਨਿਧਿ, ਨੇੜਤਾ","কেসনিধি, সান্নিধ্য"
"ਕੈਲੀਡੋਸਕੋਪ, ਕੈਲੀਡੋਸਕੋਪ","কেলিডস্কোপ, কেলিডস্কোপ"
"ਕਪਾ ਮੇਸਨ, ਕੇ-ਮੇਸਨ","কাপ্পা মেছনছ, কে-মেছনছ"
ਕੈਥੋਡ,কেথ&#39;ড
ਘਨਾਯਾਨ,ঘানায়ান
ਕੇ-ਬੈਂਡ,কে-বেণ্ড
ਕੇ-ਕੈਪਚਰ,কে-কেপচাৰ
k-ਰਿਸੈਪਟਰ,k-গ্ৰাহক
ਕੈਲਵਿਨ ਅਨੁਮਾਨ,কেলভিন আনুমানিক
ਸਮਰੂਪਤਾ ਦੀ ਇਕਾਈ,একক একক
ਕੇਰ ਸੈੱਲ,ker কোষ
"ਕੁੰਜੀ, ਪਰਦਾ, ਕੁੰਜੀ","চাবি, পৰ্দা, চাবি"
"ਕੁੰਜੀ ਬੋਰਡ, ਪਰਦਾ ਪੱਟੀ","কী বৰ্ড, পৰ্দাৰ বাৰ"
ਸ਼ੁਰੂਆਤੀ ਸਵਰ,মুকলি স্বৰবৰ্ণ
ਕੁੰਜੀ ਨਬਜ਼,কী পালছ
ਮੁੱਖ ਸ਼ਬਦ,মূল শব্দ
ਪ੍ਰੋਜੈਕਸ਼ਨ,প্ৰক্ষেপণ
ਵਿਰੋਧ,বিৰোধ কৰা
ਕਿਲੋ,কিলোগ্ৰাম
ਕਿਲੋਜੂਲ,কিলোজুল
kiloparsec,কিলোপাৰ্চেক
ਕਿਲੋਟਨ ਬੰਬ,কিলোটন বোমা
ਕਿਨੇਮੈਟਿਕ,গতিশীল
ਪੂਰੀ ਤਰ੍ਹਾਂ ਗਤੀਸ਼ੀਲ,বিশুদ্ধভাৱে গতিশীল
"ਗਤੀਸ਼ੀਲ, ਗਤੀਸ਼ੀਲ","গতিশীল, গতিশীল"
ਗਤੀਸ਼ੀਲ ਤੌਰ &#39;ਤੇ,গতিশীলভাৱে
ਫ੍ਰੈਕਚਰ,হাড়ভঙা
klystron,ক্লাইষ্ট্ৰন
ਤਿੱਖਾ ਕਿਨਾਰਾ,চোকা প্ৰান্ত
kruskal ਸਰਹੱਦ,kruskal সীমান্ত
ਥਰਮੋਜਨਿਕ,থাৰ্মোজেনিক
ਲੇਬਲ,লেবেল
"ਮਾਰਕ ਕੀਤਾ, ਲਿਖਿਆ, ਲੇਬਲ ਕੀਤਾ","চিহ্নিত, লিপিবদ্ধ, লেবেলযুক্ত"
ਪ੍ਰਯੋਗਸ਼ਾਲਾ,পৰীক্ষাগাৰত
ਪੌੜੀ,চিৰি
ਘੜੀ ਦੇ ਉਲਟ,ঘড়ীৰ কাঁটাৰ বিপৰীত দিশত
"ਘੜੀ ਦੀ ਉਲਟ ਦਿਸ਼ਾ ਵਿੱਚ, ਖੱਬੀ ਧਰੁਵੀਤਾ","ঘড়ীৰ কাঁটাৰ বিপৰীত দিশত, বাওঁ মেৰুত্ব"
ਅੱਗੇ ਅਤੇ ਪਿੱਛੇ,আগলৈ পিছলৈ
Lagrange ਪ੍ਰਸਾਰਣ,লেগ্ৰেঞ্জ সম্প্ৰচাৰ
ਲਾਗਰਗਿਆਨਵਾਦ,লেগ্ৰেঞ্জিয়ানবাদ
ਲੇਲੇ ਦੀ ਰਚਨਾ,মেৰ পোৱালি সৃষ্টি
"ਤਖ਼ਤੀ, ਬੋਰਡ",প্লেংক বৰ্ড
ਡੋਰਸਲ ਪਲੇਟ,পৃষ্ঠীয় প্লেট
"ਸਤਹ ਦਾ ਵਹਾਅ, ਪੱਧਰ ਦਾ ਵਹਾਅ","পৃষ্ঠৰ প্ৰবাহ, সমতল প্ৰবাহ"
"ਪਲੇਟਿੰਗ, ਪੈਨਲ, ਪੱਧਰ, ਲੇਅਰ ਬਾਂਡ","প্লেটিং, পেনেল, লেভেল, লেয়াৰ বণ্ড"
ਪੱਧਰੀਕਰਨ,স্তৰবিন্যাস
ਲਾਮਿਨਾ,লেমিনা
"ਦੀਵਾ, ਦੀਵਾ","লেম্প, লেম্প"
"ਕਾਜਲ, ਦੀਪ ਕਾਜਲ","কাজল, দীপ কাজল"
ਲੈਂਡ-ਅੰਤਰਾਲ ਨਿਯਮ,land-interval নিয়ম
ਲੈਂਡੇ ਸਪਲਿਟਿੰਗ ਫੈਕਟਰ,লেণ্ড বিভাজন কাৰক
ਲੈਂਡਿੰਗ,লেণ্ডিং
"ਮਾਈਕਰੋ ਅਬਰਸ਼ਨ, ਲੈਮੀਨੇਸ਼ਨ, ਵੀਅਰ","মাইক্ৰ&#39; ঘৰ্ষণ, লেমিনেচন, পৰিধান"
larmore ਬਾਰੰਬਾਰਤਾ,larmore কম্পাঙ্ক
larmore precession,larmore precession
ਲੇਜ਼ਰ,লেজাৰ
laserization,লেজাৰাইজেচন
ਗੁਪਤ,গোপনীয়
"ਪਾਸੇ, ਪਾਸੇ, ਪਾਸੇ ਦਾ","পাৰ্শ্বীয়, পাৰ্শ্বীয়, পাৰ্শ্বীয়"
"ਵਿਥਕਾਰ, ਵਿਥਕਾਰ","অক্ষাংশ, অক্ষাংশ"
"ਜਾਲੀ, ਜਾਲੀ","জালি, জালি"
laue ਕਲਾਸ,laue ক্লাছ
ਲਾਂਚ ਕਰੋ,মুক্তি দিয়া
ਲਾਂਚ ਕਰੋ,মুক্তি দিয়া
ਲਾਂਚ ਪਲੇਟਫਾਰਮ,লঞ্চ প্লেটফৰ্ম
ਪੁੰਜ ਅਨੁਪਾਤ ਕਾਨੂੰਨ,ভৰ অনুপাত নিয়ম
ਮਲਟੀਪਲ ਅਨੁਪਾਤ ਨਿਯਮ,বহু অনুপাতৰ নিয়ম
"ਪਰਤ, ਪੱਧਰ","স্তৰ, স্তৰ"
ਐਲ-ਬੈਂਡ,এল-বেণ্ড
"ਲੀਡ, ਲੀਡ, ਲੀਡ, ਲੀਡ, ਲੀਡ","সীহ, সীহ, সীহ, সীহ, সীহ"
ਅੱਗੇ,আগলৈ
"ਚੂਨਾ, ਲੀਕ (ਸੀ.ਆਰ.), ਰਿਜ਼ਨ ਲਾਈਨ, ਚਯਵਨ","লাইম, লিকিং (ক্ৰ.), ৰাইজেন লাইন, চ্যাৱান"
"ਚਬਾਉਣਾ, ਖੋਰ, ਲੀਕ ਕਰਨਾ","চোবাই খোৱা, জাৰণ, লিক হোৱা"
"ਘੱਟੋ-ਘੱਟ, ਘੱਟੋ-ਘੱਟ, ਘੱਟੋ-ਘੱਟ","নূন্যতম, নূন্যতম, নূন্যতম"
ਘੱਟੋ-ਘੱਟ ਗਿਣਤੀ,নূন্যতম গণনা
ਖੜੀ ਤਾਰ,লেচ তাঁৰ
Leduc ਪ੍ਰਭਾਵ,লেডুক ইফেক্ট
ਵੈਧ ਓਮ,বৈধ ওম
- ਇਲੈਕਟ੍ਰੋਨ,-ইলেক্ট্ৰন
ਲੰਬਾਈ ਦੀ ਪਾਬੰਦੀ,দৈৰ্ঘ্যৰ বাধা
ਲੰਬਾਈ,প্ৰসাৰণ
ਲੈਂਸ,লেন্স
ਲੈਂਜ਼ ਦਾ ਕਾਨੂੰਨ,লেঞ্জৰ নিয়ম
ਫਲੈਟ ਸੁਰੰਗ,সমতল সুৰংগ
ਖਿਤਿਜੀ ਉਡਾਣ,অনুভূমিক উৰণ
"ਪੱਧਰ ਕਰਨਾ, ਪੱਧਰ ਕਰਨਾ","লেভেলিং, লেভেলিং"
"ਹਰੀਜ਼ੱਟਲ ਪੇਚ, ਲੈਵਲਿੰਗ ਪੇਚ","অনুভূমিক স্ক্ৰু, লেভেলিং স্ক্ৰু"
ਵਿਸ਼ਵਾਸ ਦਾ ਪੱਧਰ,আত্মবিশ্বাসৰ স্তৰ
ਮਹੱਤਤਾ ਦਾ ਪੱਧਰ,তাৎপৰ্য্যৰ স্তৰ
"ਹਰੀਜ਼ੱਟਲ ਪੇਜ, ਫਲੈਟ ਪੇਜ, ਇਕੁਪੋਟੈਂਸ਼ੀਅਲ ਪੇਜ","অনুভূমিক পৃষ্ঠা, সমতল পৃষ্ঠা, সমবিভৱ পৃষ্ঠা"
"ਲੀਵਰ, ਲੀਵਰ","লিভাৰ, লিভাৰ"
ਵਰਚੁਅਲ ਓਸਿਲੇਸ਼ਨ,ভাৰ্চুৱেল দোলন
"ਲਿਡਰ, ਲੇਜ਼ਰ ਇਨਫਰਾਰੈੱਡ ਰਾਡਾਰ","লিডাৰ, লেজাৰ ইনফ্ৰাৰেড ৰাডাৰ"
"ਜੀਵਨ, ਉਮਰ","জীৱন, বয়স"
"ਚੁੱਕੋ, ਚੁੱਕੋ","lift, উত্তোলন"
ਛੁਟਕਾਰਾ ਪਲ,মুক্তিৰ মুহূৰ্ত
"ਛੋਟਾ, ਹਲਕਾ, ਮੱਧਮ, ਛੋਟਾ, ਛੋਟਾ, 6 ਰੋਸ਼ਨੀ","চুটি, পোহৰ, মূক, চুটি, চুটি, ৬পোহৰ"
"ਤਪਸ਼., ਰੋਸ਼ਨੀ","temperate., পোহৰ ওলোৱা"
ਬਿਜਲੀ,বিজুলী
ਪ੍ਰਕਾਸ਼ ਸਾਲ ਪ੍ਰਕਾਸ਼ ਸਾਲ,পোহৰ বছৰ আলোকবৰ্ষ
"ਸਮਰੂਪ, ਸਮਰੂਪ, ਸਮਰੂਪ","সমজাতীয়, সমজাতীয়, সমজাতীয়"
"ਸੀਮਾ, ਸੀਮਾ","সীমা, প্ৰান্তীয়"
"ਸੀਮਾ, ਸੀਮਾ, ਸੀਮਾ","সীমা, সীমা, চৰম"
ਮੌਜੂਦਾ ਸੀਮਾ,বৰ্তমানৰ সীমা
"ਰੇਖਾ, ਰੇਖਾ, ਅੰਡਾਕਾਰ","ৰেখা, ৰেখা, উপবৃত্তাকাৰ"
"ਰੇਖਿਕ, ਰੇਖਿਕ, ਰੇਖਿਕ","ৰৈখিক, ৰৈখিক, ৰৈখিক"
ਰੇਖਿਕਕਰਨ,ৰৈখিককৰণ
"ਇਕਸਾਰਤਾ, ਰੇਖਿਕਤਾ","একাগ্ৰতা, ৰৈখিকতা"
"ਇਕੱਲੇ, ਰੇਖਿਕ ਤੌਰ &#39;ਤੇ","এককভাৱে, ৰৈখিকভাৱে"
ਲਾਈਨ ਸੰਭਾਵੀ,ৰেখা বিভৱ
ਰੇਖਿਕ ਅਪੂਰਣਤਾ,ৰৈখিক অসম্পূৰ্ণতা
ਸਟਰੋਕ ਲਾਈਨ,ষ্ট্ৰ&#39;ক লাইন
ਰੇਖਿਕ ਸਪੈਕਟ੍ਰਮ,ৰৈখিক বৰ্ণালী
ਲਾਈਨ ਵੋਲਟੇਜ,লাইন ভল্টেজ
"ਬੰਧਨ, ਸਤਰ, ਚੇਨ, ਗਲੈਂਡ, ਲਿੰਕ","বন্ধন, ডোঙা, শৃংখল, গ্ৰন্থি, লিংক"
ਤਰਲਤਾ,তৰলীকৰণ
ਤਰਲ,তৰলীকৃত
ਤਰਲ,তৰলীকৃত
ਤਰਲ,জুলীয়া
ਤਰਲ ਭੰਡਾਰ,তৰল পদাৰ্থৰ জলাশয়
ਤਰਲ ਕ੍ਰਿਸਟਲ,তৰল স্ফটিক
ਤਰਲਤਾ,তৰলতা
ਤਰਲ-ਪ੍ਰੋਪੇਲਡ ਰਾਕੇਟ,তৰল-চালিত ৰকেট
lisaju ਅੰਕੜੇ,lisaju ফিগাৰ
"ਸੂਚੀ, ਸੂਚੀ","তালিকা, তালিকা"
"ਸੂਚੀਕਰਨ, ਸੂਚੀਕਰਨ","তালিকাভুক্ত কৰা, তালিকাভুক্ত কৰা"
ਕੂੜਾ,লেতেৰা
ਲਾਈਵ ਪ੍ਰੋਗਰਾਮ,লাইভ অনুষ্ঠান
ਬਿਜਲੀ ਦੀ ਤਾਰ,বৈদ্যুতিক তাঁৰ
"ਲੋਡ, ਲੋਡ, ਲੋਡ, ਲੋਡ, ਲੋਡ","বোজা, বোজা, বোজা, বোজা, বোজা"
ਚੁੰਬਕ ਪੱਥਰ,চুম্বক শিল
"ਸਥਾਨਕ, ਸਥਾਨਕ","স্থানীয়, স্থানীয়"
ਸਥਾਨਕ ਮੈਕਸਵੇਲੀ,স্থানীয় maxwelly
"ਟਿਕਾਣਾ, ਟਿਕਾਣਾ, ਟਿਕਾਣਾ, ਟਿਕਾਣਾ, ਟਿਕਾਣਾ","স্থান, অৱস্থান, অৱস্থান, অৱস্থান, অৱস্থান"
ਬੰਨ੍ਹਿਆ ਨੁਕਸ,বান্ধ খাই থকা দোষ
"ਤਲਾਕ, ਖੇਪ","তালাক, চালান"
"ਟਿਕਾਣਾ, ਟਿਕਾਣਾ","locus, লোকাছ"
ਚੁੰਬਕ ਪੱਥਰ,চুম্বক শিল
ਲਘੂਗਣਕ,লগাৰিদমিক
ਤਰਕ,তর্ক শাস্ত্র
ਵਾਜਬ,যুক্তিসংগত
"ਲੌਜਿਸਟਿਕਸ, ਓਪਰੇਸ਼ਨ ਸਾਇੰਸ","লজিষ্টিক, অপাৰেচন বিজ্ঞান"
ਲੰਡਨ ਵੈਂਡਰਵਾਲਜ਼ ਆਕਰਸ਼ਣ,লণ্ডন Vanderwaals আকৰ্ষণ
ਰਿਮੋਟ ਸੰਚਾਰ,দূৰৱৰ্তী সংক্ৰমণ
"ਲੰਬਕਾਰ, ਲੰਬਕਾਰ","দ্ৰাঘিমাংশ, দ্ৰাঘিমাংশ"
ਰੇਵਿਨੇਚ ਦਾ ਲੰਬਕਾਰ,ৰাভিনেচৰ দ্ৰাঘিমাংশ
"ਲੰਬਕਾਰੀ, ਲੰਬਕਾਰੀ","দীৰ্ঘায়িত, দীৰ্ঘায়িত"
ਲੰਬੇ ਸਵਰ,দীঘল স্বৰবৰ্ণ
"ਲੂਪ, ਲੂਪ, ਲੂਪ (ਐਡ.), ਲੂਪ (ਵੀ.), ਪ੍ਰਸਾੰਦ","লুপ, লুপ, লুপ (সম্পা.), লুপ (v.), প্ৰসন্দ"
ਢਿੱਲੀ ਬੰਨ੍ਹ,শিথিলভাৱে বান্ধি থোৱা
"ਬਹੁਤ ਘੱਟ ਪੈਕ, ਪੈਕ","বিৰলভাৱে পেক কৰা, পেক কৰা"
ਲੌਰੇਂਟ ਦਾ ਫਿਜ਼ਗੇਰਾਲਡ ਸੰਕੁਚਨ,লৰেণ্টৰ ফিটজেৰাল্ডৰ সংকোচন
ਨੁਕਸਾਨ ਮੁਕਤ ਲਾਈਨ,ক্ষতি মুক্ত লাইন
ਸੜਿਆ dielectric,ক্ষয়প্ৰাপ্ত ডাইলেক্ট্ৰিক
ਤਾਕਤ,শক্তি
"ਘੱਟ ਦਬਾਅ ਖੇਤਰ, ਉਦਾਸੀ","কম চাপৰ অঞ্চল, বিষণ্ণতা"
"ਨਫ਼ਰਤ, ਨੀਵਾਂ","অৱজ্ঞা, নিম্ন"
"ਸਭ ਤੋਂ ਘੱਟ, ਸਭ ਤੋਂ ਛੋਟਾ","সৰ্বনিম্ন, আটাইতকৈ সৰু"
ਘਟੀਆ ਵੈਕਿਊਮ,inferior ভেকুৱাম
ਚਮਕ,উজ্জ্বলতা
ਸੰਦੀਪਤੀ,সন্দীপ্তি
ਚਮਕਦਾਰ,উজ্জ্বল
ਲਾਟ.,শিখা।
"ਦੀਪ, ਪ੍ਰਦੀਪੀ, ਜੋਤੀ-","দীপ, প্ৰদীপী, জ্যোতি-"
ਚੰਦਰ ਦਿਨ,চন্দ্ৰৰ দিন
ਚੰਦਰ ਗ੍ਰਹਿਣ,চন্দ্ৰগ্ৰহণ
ਚੰਦਰਮਾ ਸੈਟੇਲਾਈਟ,চন্দ্ৰ উপগ্ৰহ
ਚੰਦਰਮਾ ਦੇ ਪੜਾਅ ਵਿੱਚ ਤਬਦੀਲੀ,চন্দ্ৰৰ পৰ্যায় পৰিৱৰ্তন
Lux,লাক্স
ਲਾਇਮਨ ਸੀਰੀਜ਼,লাইমেন ছিৰিজ
ਕੁੱਲ,গোটেই অংশ
ਕੁੱਲ,গোটেই অংশ
"ਮੈਜਿਕ ਲੈਂਟਰਨ, ਪਿਕਟੋਰੀਅਲ ਲੈਂਟਰਨ",যাদু বন্তি চিত্ৰকল্প বন্তি
"ਮਾਇਆ ਨੰਬਰ, ਮੈਜਿਕ ਨੰਬਰ, ਸਥਾਈ ਸੰਖਿਆ","মায়া নম্বৰ, মেজিক নম্বৰ, পাৰ্মানেন্স নম্বৰ"
ਚੁੰਬਕੀ ਤੌਰ &#39;ਤੇ,চুম্বকীয়ভাৱে
ਚੁੰਬਕੀ,চুম্বকীয়
ਚੁੰਬਕੀ ਰੋਧਕ,চুম্বকীয় ৰেজিষ্টৰ
ਚੁੰਬਕੀਕਰਨ,চুম্বকীয়কৰণ
ਚੁੰਬਕੀਕਰਨ,চুম্বকীয়কৰণ
ਚੁੰਬਕਤਾ,চুম্বকত্ব
ਚੁੰਬਕ ਥਰਮਲ ਪ੍ਰਭਾਵ,চুম্বক তাপীয় প্ৰভাৱ
ਚੁੰਬਕ ਹਾਈਡ੍ਰੋਡਾਇਨਾਮਿਕਸ,চুম্বক হাইড্ৰ&#39;ডাইনেমিক্স
ਚੁੰਬਕ hydrostatics,চুম্বক হাইড্ৰ&#39;ষ্টেটিক্স
ਮੈਗਨੇਟੋਮੀਟਰ,চুম্বকমাপক
ਮੈਗਨੇਟਨ,চুম্বক
ਚੁੰਬਕ ਚੱਕਰ,চুম্বক বৃত্ত
ਸਥਿਰ ਚੁੰਬਕਤਾ,ষ্টেটিক চুম্বকত্ব
ਮੈਗਨੇਟ੍ਰੋਨ ਰੀਕਟੀਫਾਇਰ,magnetron ৰেক্টিফায়াৰ
ਵਿਸਤ੍ਰਿਤ ਚਿੱਤਰ,বৃদ্ধি কৰা ছবি
ਵੱਡਦਰਸ਼ੀ,মেগনিফায়াৰ
"ਵਡਿਆਉਣਾ, ਵੱਡਾ ਕਰਨਾ","magnify, বৃদ্ধি কৰা"
"ਵੱਡਦਰਸ਼ੀ, ਵੱਡਦਰਸ਼ੀ-","মেগনিফায়াৰ, বৃদ্ধি-"
ਵੱਡਦਰਸ਼ੀ ਲੈਂਸ,মেগনিফাইং লেন্স
"ਵਿਸ਼ਾਲਤਾ, ਵਿਸ਼ਾਲਤਾ","মাত্ৰা, পৰিমাণ"
ਮੈਗਨਨ,মেগনন
ਮੁੱਖ ਬੈਂਡ,মূল বেণ্ড
"ਮੁੱਖ ਸੜਕ, ਮੁੱਖ ਲਾਈਨ",মূল পথৰ মূল লাইন
"ਮੁੱਖ ਤਾਰ, ਮੁੱਖ ਟੂਟੀ","মূল তাঁৰ, মূল টেপ"
"ਰੱਖ-ਰਖਾਅ, ਪੋਸ਼ਣ, ਰੱਖ-ਰਖਾਅ","ৰক্ষণাবেক্ষণ, পুষ্টি, ৰক্ষণাবেক্ষণ"
mayorana ਐਬਸਟਰੈਕਟ,mayorana নিষ্কাশন
ਮੁੱਖ ਧੁਰਾ,মুখ্য অক্ষ
ਮੁੱਖ ਨੁਕਸ,মূল ত্ৰুটি
ਬਹੁ-ਵਚਨ,বহুমুখী
ਮਾਸਟਰ ਟੋਨ,মাষ্টাৰ টোন
ਸੰਪਰਕ ਕਰੋ ਅਤੇ ਤੋੜੋ,সংস্পৰ্শ আৰু ভাঙি
ਕਮਜ਼ੋਰੀ,নমনীয়তা
ਹੁਨਰ,দক্ষতাসমূহ
ਦਸਤੀ ਹੇਰਾਫੇਰੀ,মেনুৱেল মেনিপুলেচন
ਆਪਰੇਟਰ,অপাৰেটৰজনক
ਮਨੁੱਖ ਵਾਲਾ ਗੁਬਾਰਾ,মানৱীয় বেলুন
"ਬੈਰੋਮੀਟਰ, ਮੈਨੋਮੀਟਰ","barometer, মানোমিটাৰ"
ਪੌਲੀਹੇਡਰੋਨ,বহুভুজ
ਆਦਮੀ ਆਦਮੀ ਸਾਲ,মানুহ মানুহ বছৰ
"ਹਾਸ਼ੀਏ, ਹਾਸ਼ੀਏ, ਹਾਸ਼ੀਏ","প্ৰান্তীয়, প্ৰান্তীয়, প্ৰান্তীয়"
ਸੀਮਾਂਤ ਐਂਟਰੌਪੀ,প্ৰান্তীয় এণ্ট্ৰপি
ਸੁਰੱਖਿਅਤ ਜਗ੍ਹਾ,নিৰাপদ চৌহদ
ਮਲਾਹ Dsuichak,নাৱিক ডছুইচাক
"ਨਿਸ਼ਾਨ, ਨਿਸ਼ਾਨ, ਨਿਸ਼ਾਨ","চিহ্ন, চিহ্ন, চিহ্ন"
ਮਾਰਕਰ,মাৰ্কাৰ
maser,maser
"ਮਾਸਕ, ਮਾਸਕ, ਕਵਰ","মাস্ক, মাস্ক, আৱৰণ"
ਕਵਰ ਅਪ,ঢাকি পেলাওক
"ਪੁੰਜ, ਪੁੰਜ, ਥੋਕ","ভৰ, ভৰ, ডাঙৰ ডাঙৰ"
ਪੁੰਜ ਬਹੁਤਾਤ,ভৰ প্ৰাচুৰ্য্য
ਪੁੰਜ ਅਨੁਪਾਤ ਪ੍ਰਤੀਕਰਮ,ভৰ অনুপাত বিক্ৰিয়া
"ਪੁੰਜ ਇਕਾਗਰਤਾ, ਪੁੰਜ ਇਕਾਗਰਤਾ, ਪੁੰਜ ਇਕਾਗਰਤਾ, ਪੁੰਜ ਭਰਪੂਰਤਾ","ভৰৰ ঘনত্ব, ভৰৰ ঘনত্ব, ভৰৰ ঘনত্ব, ভৰৰ প্ৰাচুৰ্য্য"
ਪੁੰਜ ਨੁਕਸਾਨ,ভৰ ক্ষতি
ਮਾਸਟਰ ਨਿਊਕਲੀਅਸ,মাষ্টাৰ নিউক্লিয়াছ
ਪੁੰਜ ਦੀ ਗਤੀ,ভৰ গতি
ਪੁੰਜ ਪ੍ਰਤੀਰੋਧਕਤਾ,ভৰ প্ৰতিৰোধ ক্ষমতা
"ਮਾਸਟਰ ਪਲੇਟ, ਮਾਸਟਰ ਪਲੇਟ","মাষ্টাৰ প্লেট, মাষ্টাৰ প্লেট"
ਮੈਚ,মিল থকা
ਮੇਲ ਖਾਂਦਾ ਹੈ,মিল থকা হৈছে
ਮੇਲ ਖਾਂਦਾ,মিল থকা
"ਮੈਟਰਿਕਸ, ਮੈਟ੍ਰਿਕਸ, ਮੈਟ੍ਰਿਕਸ, ਮੈਟ੍ਰਿਕਸ","মেট্ৰিক্স, মেট্ৰিক্স, মেট্ৰিক্স, মেট্ৰিক্স"
"ਪਦਾਰਥ, ਪਦਾਰਥ","পদাৰ্থ, পদাৰ্থ"
ਅਧਿਕਤਮ,সৰ্বোচ্চ
"ਸਭ ਤੋਂ ਉੱਚਾ, ਸਭ ਤੋਂ ਉੱਚਾ, ਸਭ ਤੋਂ ਉੱਚਾ, ਉੱਚਾ, ਉੱਚਾ","সৰ্বোচ্চ, সৰ্বোচ্চ, সৰ্বোচ্চ, সৰ্বোচ্চ, সৰ্বোচ্চ"
ਵੱਧ ਤੋਂ ਵੱਧ ਆਗਿਆਯੋਗ,সৰ্বোচ্চ অনুমোদিত
ਮੈਕਸਵੈੱਲ-ਵੋਲਟਸਮੈਨ ਵੰਡ ਕਾਨੂੰਨ,মেক্সৱেল-ৱল্টছমেন বিতৰণ আইন
ਮੈਕਸਵੇਲੀ ਵੰਡ,maxwelly বিতৰণ
"ਮੈਕਲਿਓਡ ਗੇਜ, ਮੈਕਲਿਓਡ ਗੇਜ","মেকলিয়ড গেজ, মেকলিয়ড গেজ"
ਮਤਲਬ,অৰ্থ
"ਮਤਲਬ ਮੁਕਤ ਮਾਰਗ, ਮਤਲਬ ਮੁਕਤ ਮਾਰਗ","মানে মুক্ত পথ, মানে মুক্ত পথ"
ਮੱਧਮ ਉਮਰ ਦਾ ਮਤਲਬ ਹੈ,গড় বয়সৰ মধ্যম বয়স
ਮਤਲਬ ਜੀਵਨ,জীৱনৰ অৰ্থ
ਮੰਜੇ ਨੂੰ ਮਾਪੋ,বিচনা জোখা
"ਮਾਪ, ਮਾਪ, ਮਾਪ","জোখ, জোখ, জোখ"
"ਫੋਰਸ, ਮਕੈਨੀਕਲ","বল, যান্ত্ৰিক"
ਮਕੈਨੀਕਲ ਫਾਇਦਾ,যান্ত্ৰিক সুবিধা
"ਫੋਰਸ ਵਿਗਿਆਨ, ਮਕੈਨਿਕਸ, ਮਕੈਨਿਕਸ","বল বিজ্ঞান, বলবিজ্ঞান, বলবিজ্ঞান"
ਮਸ਼ੀਨੀਕਰਨ,যান্ত্ৰিকীকৰণ
"ਮਕੈਨਿਜ਼ਮ, ਮਕੈਨਿਕਸ","ব্যৱস্থা, যান্ত্ৰিকতা"
"ਮੱਧ, ਮੱਧ, ਮੱਧ, ਮੱਧ","মধ্যম, মধ্যম, মধ্যম, মধ্যম"
"ਸਕਲ, ਗੁਰੂ, ਮਹਾ, ਸਪਸ਼ਟ, ਨਿਯੁਤ (ਦਸ਼ਲਕਸ਼)","স্থূল, গুৰু, মহা, স্পষ্ট, নিয়ুত (দশলাক্ষ)"
megacurie,megacurie গেস্টবুক
ਮੈਗੋਮ,মাগোম
ਮਾਸਨਰ ਪ੍ਰਭਾਵ,মাউছনাৰ ইফেক্ট
ਐਮ-ਇਲੈਕਟਰੋਨ,এম-ইলেক্ট্ৰন
"ਤਾਲ, ਤਾਲ","intonation, ছন্দ"
"ਪਿਘਲਣਾ (adj.), ਪਿਘਲਣਾ, ਪਿਘਲਣਾ (ver.)","to melt (adj.), গলিত, গলিত (ver.)"
"ਪਿਘਲਣਾ, ਪਿਘਲਣਾ","thaw, গলিব"
