Gujarati,Punjabi
હબ,ਹੱਬ
રંગ,ਹੂ
હફમેન કોડિંગ,ਹਫਮੈਨ ਕੋਡਿੰਗ
ગડબડ,Hum
માનવીય Audio ડિઓની દ્રષ્ટિ,ਮਨੁੱਖੀ ਆਡੀਓ ਧਾਰਨਾ
માનવ audio ડિઓ પદ્ધતિ,ਮਨੁੱਖੀ ਆਡੀਓ ਸਿਸਟਮ
માનવ સુનાવણી પદ્ધતિ,ਮਨੁੱਖੀ ਸੁਣਵਾਈ ਵਿਧੀ
માનવ વિડિઓ દ્રષ્ટિ,ਮਨੁੱਖੀ ਵੀਡੀਓ ਧਾਰਨਾ
ભેજ,ਨਮੀ
સંકર,ਹਾਈਬ੍ਰਿਡ
સંકર સર્કિટ,ਹਾਈਬ੍ਰਿਡ ਸਰਕਟ
વર્ણમાલિક સર્કિટ,ਹਾਈਬ੍ਰਿਡ ਇੰਟਰਗਰੇਟ ਸਰਕਟ
જળમાર્ગ,ਹਾਈਡ੍ਰੋਮੀਟਰ
અતિશયોક્તિ,ਹਾਈਪਰ
અતિસિપરી માધ્યમ,ਹਾਈਪਰ ਮੀਡੀਆ
અસાધારણ લખાણ,ਹਾਈਪਰ ਟੈਕਸਟ
અતિશયોક્તિ,ਹਾਈਪਰਲਿੰਕ
મૂર્તિ,ਆਈਕਾਨ
ઓળખ,ਪਛਾਣ
ઓળખકર્તા,ਪਛਾਣਕਰਤਾ
સળગવું,ਅਗਿਆਤ
પ્રભુત્વ,ਇਗਨੀਸ਼ਨ
રોશની,ਪ੍ਰਕਾਸ਼
રોશની,ਪ੍ਰਕਾਸ਼
તસવીર,ਚਿੱਤਰ
છબી,ਚਿੱਤਰ ਐਂਟੀਨਾ
છબી,ਚਿੱਤਰ ਕੈਪਚਰ
છબી -આઇકોનોસ્કોપ,ਚਿੱਤਰ icon્ icon ਕਕੋਪ
તસવીર,ਚਿੱਤਰ ਦਾ ਨਕਸ਼ਾ
તસવીર,ਚਿੱਤਰ ਆਰਥਿਕਨ
તસવીર,ਚਿੱਤਰ ਪ੍ਰੋਸੈਸਿੰਗ
છબી રચિત,ਚਿੱਤਰ ਸੈੱਟਟਰ
કાલ્પનિક,ਕਾਲਪਨਿਕ
અવરોધ,ਰੁਕਾਵਟ
અવરોધ,ਰੁਕਾਵਟ ਨਾਲ ਮੇਲ ਖਾਂਦਾ
અવરોધ,ਰੁਕਾਵਟ ਸਰਕਟ
અવરોધ,ਰੁਕਾਵਟ ਮੇਲ ਨਹੀਂ ਖਾਂਦੀ
ખાલી જગ્યાનો અવરોધ,ਖਾਲੀ ਥਾਂ ਦੀ ਰੋਕਥਾਮ
અવરોધ -પરિવર્તન,ਰੁਕਾਵਟ ਤਬਦੀਲੀ
આયાત,ਆਯਾਤ
ગર્ભિત,ਪ੍ਰਭਾਵਿਤ
પ્રભાવિત કરવું,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਵੋਲਟੇਜ
આવેશ,ਭਾਵਨਾ
મતાધિકાર પ્રતિભાવ,ਪ੍ਰੇਰਣਾ ਜਵਾਬ
અશુદ્ધ વાહકતા,ਅਪਵਿੱਤਰਤਾ ਚਾਲਕ
અશુદ્ધતા,ਅਪਵਿੱਤਰ ਅਰਧਕੁੰਨ
નિષ્ક્રિય,ਅਕਿਰਿਆਸ਼ੀਲ
નિષ્ક્રિય બારી,ਨਾ-ਸਰਗਰਮ ਵਿੰਡੋ
અશ્રાયત,ਅਯੋਗ
અગ્નિથી બનેલું,ਇਨਕੈਂਡੀਸੈਂਸ
ઘટના કિરણ,ਘਟਨਾ ਰੇ
સમાવેશ,ਸ਼ਾਮਲ ਕਰਨ ਲਈ
આવતો સંકેત,ਆਉਣ ਵਾਲੇ ਸੰਕੇਤ
સૂચક,ਸੰਕੇਤਕ
સ્વદેશી,ਸਵਦੇਸ਼ੀ
ઇજા,ਸ਼ਾਮਲ
સંલગ્ન-રિએક્ટન્સ,ਇੰਸੀਐਕਟਿਵ-ਇੰਟਰਐਕਟਿਵ
સળગેલી સામગ્રી,ਜਲਣਸ਼ੀਲ ਸਮੱਗਰੀ
Infor પેચ,ਇਨਫੋਰ ਪੈਚ
જાણ,ਜਾਣਕਾਰੀ
માહિતી સ્થાપત્ય,ਜਾਣਕਾਰੀ architect ਾਂਚਾ
માહિતી,ਜਾਣਕਾਰੀ
માહિતી અંક,ਜਾਣਕਾਰੀ ਅੰਕ
માહિતી કિઓસ્ક,ਜਾਣਕਾਰੀ ਕਿਓਸਕ
માહિતી પ્રક્રિયા,ਜਾਣਕਾਰੀ ਪ੍ਰਕਿਰਿਆ
માહિતી પ્રૌદ્યોગિકી,ਸੂਚਨਾ ਤਕਨੀਕ
રોષ,ਇਨਫੋਟੇਨਮੈਂਟ
ઇજાગ્રસ્ત રેએડિએશન,ਇਨਫਰਾਰੈੱਡ ਰੇਡੀਏਸ਼ਨ
ઈન્ફ્રાસ્ટ્રક્ચર,ਬੁਨਿਆਦੀ .ਾਂਚਾ
પીપવું,ਗ੍ਰਹਿਣ
ઘટકો,ਸਮੱਗਰੀ
પ્રારંભિક શબ્દ (આઇડબ્લ્યુ),ਸ਼ੁਰੂਆਤੀ ਸ਼ਬਦ (ਆਈਡਬਲਯੂ)
આંતરિક કોડ,ਅੰਦਰੂਨੀ ਕੋਡ
નવીનીકરણ,ਨਵੀਨਤਾ
નિઘન,ਇੰਪੁੱਟ
ઇનપુટ રેખા,ਇਨਪੁਟ ਲਾਈਨ
ઇનપુટ એકમ,ਇਨਪੁਟ ਯੂਨਿਟ
આવતો વિજપ્રવાહ,ਇੰਪੁੱਟ ਵੋਲਟੇਜ
ઇનપુટ આઉટપુટ,ਇਨਪੁਟ-ਆਉਟਪੁਟ
દાખલ કરવું,ਸੰਮਿਲਿਤ ਕਰੋ
દાખલ કરવું,ਸੰਮਿਲਨ ਦਾ ਨੁਕਸਾਨ
ગોઠવણી,ਇੰਸਟਾਲੇਸ਼ਨ
તત્કાલ વોલ્ટેજ,ਤਤਕਾਲ ਵੋਲਟੇਜ
સૂચના,ਹਦਾਇਤ
ઇન્સ્યુલેટીવ સામગ્રી,ਇਨਸੂਲੇਟਿੰਗ ਸਮੱਗਰੀ
ઉન્મત્ત,ਇਨਸੂਲੇਸ਼ਨ
ઇન્સ્યુલેશન પ્રતિકાર,ਇਨਸੂਲੇਸ਼ਨ ਟੱਪਣ
અલગ પાડનાર,ਇਨਸੂਲੇਟਰ
ઇન્ટિગ્રેટેડ સર્કિટ,ਇੰਟੀਗਰੇਟਡ ਸਰਕਟ
એકીકૃત નેટવર્ક,ਨੈੱਟਵਰਕ ਨੂੰ ਏਕੀਕ੍ਰਿਤ ਕਰਨਾ
સંક્રમક,ਇੰਟੀਗਰੇਟਰ
બાતમી,ਬੁੱਧੀਮਾਨ
તીવ્રતા,ਤੀਬਰਤਾ
વાણી -વાણી,ਬੋਲਣ ਦੀ ਤੀਬਰਤਾ
આંતર ચેનલ દખલ,ਅੰਤਰ ਚੈਨਲ ਦਖਲ
ઇન્ટરલેવ,ਇੰਟਰਲੇਵ
ક્રિયાપ્રતિક્રિયા,ਗੱਲਬਾਤ ਕਰਨੀ
ક્રિયાપ્રતિક્રિયા,ਗੱਲਬਾਤ
અંતર્ગત,ਇੰਟਰਕਾੱਮ
સંબંધ,ਇੰਟਰਸੀਕੇਸ਼ਨਵਿਟੀ
પ્રસારણ,ਇੰਟਰਫੇਸ
ઇન્ટરફેસ -સ્કેનીંગ,ਇੰਟਰਫੇਸ ਸਕੈਨਿੰਗ
હસ્તક્ષેપ,ਦਖ਼ਲਅੰਦਾਜ਼ੀ
આંતરતાનો વિસ્તાર,ਦਖਲ ਦਾ ਜ਼ੋਨ
દખલ કરવી,ਦਖਲ ਦੇਣ ਵਾਲੇ ਚੈਨਲ
દખલ કરવાની આવર્તન,ਦਖਲਅੰਦਾਜ਼ੀ ਬਾਰੰਬਾਰਤਾ
રેડિયો આવર્તન સંકેત દખલ,ਦਖਲਅੰਦਾਜ਼ੀ ਰੇਡੀਓ ਬਾਰੰਬਾਰਤਾ ਸੰਕੇਤ
અંતર્દ્ય,ਅੰਤਰਫ੍ਰੇਮ
ઇન્ટરલેવ,ਇੰਟਰਲੇਵ
અંતરે,ਇੰਟਰਲੇਡ
સંગ્રહિત પ્રવાહ,ਇੰਟਰਲੀਏਡ ਸਟ੍ਰੀਮ
મેલીકટર,ਇੰਟਰਲੇਵਰ
સાંધા,ਇੰਟਰਲੇਵਿੰਗ
સાંધા,ਇੰਟਰਲੇਵਿੰਗ
અંતર્ઘોષ સમય,ਇੰਟਰਲੇਵਿੰਗ ਪੀਰੀਅਡ
અંતરાલ,ਇੰਟਰਕੈਕ ਸਰਕਟ
અંતરીલ સ્વીચ,ਇੰਟਰਲੌਕ ਸਵਿਚ
એકસમાન,ਇੰਟਰਲੋਕਿੰਗ
મધ્યવર્તી નિષ્ફળતા,ਵਿਚਕਾਰਲੀ ਅਸਫਲਤਾ
મધ્યવર્તી આવર્તન,ਵਿਚਕਾਰਲੀ ਬਾਰੰਬਾਰਤਾ
મધ્યવર્તી આવર્તન ઓસિલેટર,ਵਿਚਕਾਰਲੀ ਬਾਰੰਬਾਰਤਾ
તૂટક તૂટક,ਰੁਕ-ਰੁਕ ਕੇ
તૂટક તૂટક વર્તમાન,ਰੁਕ-ਰੁਕ ਕੇ ਮੌਜੂਦਾ
આંતરસંલાલ,ਇੰਟਰਮੋਡੀਜੂਲੇਸ਼ਨ
અંતર્જ્ulationાન,ਇੰਟਰਮੋਜ਼ਨ ਵਿਗਾੜ
અંતર્દૃષ્ટિનું ઉત્સર્જન,ਇੰਟਰਮੋਜ਼ਨ ਦੇ ਨਿਕਾਸ
આંતરસંલાવે પરીક્ષણ,ਇੰਟਰਮੋਜ਼ਨ ਟੈਸਟ
ઈનકાર,ਇੰਟਰਨੈੱਟ
ઇન્ટરનેટ બ્રોડકાસ્ટિંગ,ਇੰਟਰਨੈੱਟ ਪ੍ਰਸਾਰਣ
ઇન્ટરનેટ,ਇੰਟਰਨੈੱਟ ਚੈਟਿੰਗ
ઇન્ટરનેટ પ્રોટોકોલ સ્ટેક,ਇੰਟਰਨੈਟ ਪ੍ਰੋਟੋਕੋਲ ਸਟੈਕ
ઇન્ટરનેટ રેડિયો,ਇੰਟਰਨੈੱਟ ਰੇਡੀਓ
ઇન્ટરનેટ સ્ટ્રીમિંગ,ਇੰਟਰਨੈੱਟ ਸਟ੍ਰੀਮਿੰਗ
ઇન્ટરનેટ વિડિઓ,ਇੰਟਰਨੈੱਟ ਵੀਡੀਓ
ભાષાંતરક્ષમતા,ਅੰਤਰ-ਕਾਰਜਸ਼ੀਲਤਾ
પ્રક્ષેપણ,ਇੰਟਰਪੋਲੇਸ਼ਨ
દુભાષિયા,ਦੁਭਾਸ਼ੀਏ
અટકાવવું,ਵਿਘਨ
અટકાયત,ਰੁਕਾਵਟ
ખલેલકાર,ਵਿਘਨ
અંતરાલ,ਅੰਤਰਾਲ
સાંકળ,ਇੰਟਰਕੋਡਿੰਗ
અંદરનો ભાગ,ਇੰਟਰਾਫ੍ਰੇਮ
જાડું,ਇੰਟਰਨੇਟ
પુનરાવર્તન,ਇਨਟਰੇਪੈਕਸ਼ਨਚਰ
એક જાતની,ਇੰਟਰਾਵੈਬ
અંતર્ગત સેમિકન્ડક્ટર,ਅੰਦਰੂਨੀ ਸੈਮੀਕੰਡਕਟਰ
વિપરીત પ્રવાહ,ਉਲਟਾ ਮੌਜੂਦਾ
Verse ંધી અવકાશી સંચાલન,ਉਲਟਾ ਸਥਾਨ ਦਾ ਕੰਮ
Vertંધું,ਉਲਟਾ
Ver ંધી એલ એન્ટેના,ਉਲਟਾ ਐਲ ਐਂਟੀਨਾ
Ver ંધી વી એન્ટેના,ਉਲਟਾ v ਅਨਟਨਨਾ
Inલટું,ਇਨਵਰਟਰ
અનિયમિત,ਅਨਿਯਮਿਤ
અપ્રસ્તુત તત્વ,ਅਸਪਸ਼ਟ ਤੱਤ
અલગ -અલગ નેટવર્ક,ਇਕੱਲਤਾ ਨੈਟਵਰਕ
અલગ પાડનાર,ISolator
ઘાટ,ਜੈਮਰ
જખમ,ਜਾਮ
કલાલ,ਜਾਰਗਨ ਫਾਈਲ
જાવા સ્ક્રિપ્ટ,ਜਾਵਾ ਸਕ੍ਰਿਪਟ
ઝબૂકવું,ਜਿੰਗਲ
ગફલત,Jitter
જોડાણ કરનાર,ਸ਼ਾਮਲ ਕਰਨ ਵਾਲੇ
સંયુક્ત,ਜੁਆਇੰਟ
મેનું,ਸ਼ਾਮਲ
ગડબડી,ਜੰਪਰ
કચરો,ਕਬਾੜ
નકામો મેઇલ,ਬੇਕਾਰ ਚਿਠੀ
કર્કશ,ਕਰਨਲ
મુખ્ય,ਕੁੰਜੀ
પાટિયું,ਕੀਬੋਰਡ
ક keyંગું,ਕੀਰ
મહત્ત્વ,ਕੀਨੋਟ
કિલોસાયકલ,ਕਿਲ੍ਹੇ ਚੱਕਰ
કિલોવોલ્ટ,ਕਿਲ੍ਹੇ
કિલોવોટ,ਕਿਲੋਟ
સંયોજક,ਕਿਨਮੈਟਿਕਸ
ઘૂંટણ,ਗੋਡੇ ਬਿੰਦੂ ਵੋਲਟੇਜ
મૂઠ,ਗੋਬ
જ્ઞાન પૃષ્ટ,ਗਿਆਨ ਅਧਾਰ
જ્ knowledgeાન પ્રતિનિધિત્વ,ਗਿਆਨ ਦੀ ਨੁਮਾਇੰਦਗੀ
એલ નેટવર્ક,L ਨੈੱਟਵਰਕ
એલ વિભાગ ફિલ્ટર,L ਸੈਕਸ਼ਨ ਫਿਲਟਰ
લેગ અને લીડ,Lag ਅਤੇ ਅਗਵਾਈ
પાછળ,Lagging ਮੌਜੂਦਾ
પાછળ પાવર પરિબળ,ਪਛੜਨਾ ਪਾਵਰ ਫੈਕਟਰ
સ્તુતિશીલ,ਲਮੀਨੇਟਡ
દીવો,ਦੀਵੇ
લેપટોપ,ਲੈਪਟਾਪ
લેસર આવર્તન,ਲੇਜ਼ਰ ਬਾਰੰਬਾਰਤਾ
સુવ્યવસ્થિત ભૂલ,ਅਸ਼ੁੱਧ ਗਲਤੀ
આંતરિક ઉષ્મા,ਨਿਰੰਤਰ ਗਰਮੀ
અક્ષરશ,ਵਿਥਕਾਰ
સ્તર,ਪਰਤ
બાંધકામ,ਖਾਕਾ
ગોઠવણ યોજના,ਲੇਆਉਟ ਯੋਜਨਾ
દોરી,ਲੀਡ
અગ્રણી તબક્કો,ਪ੍ਰਮੁੱਖ ਪੜਾਅ
પ્રૂફ,ਲੀਕ ਸਬੂਤ
રખડુ,ਲੀਕ
લીઝ્ડ સર્કિટ,ਲੀਜ਼ਡ ਸਰਕਟ
લેન્સ,ਲੈਂਸ
કક્ષાના સૂચક,ਪੱਧਰ ਸੂਚਕ
પ્રકાશ નિયંત્રણ,ਲਾਈਟ ਕੰਟਰੋਲ
પ્રકાશ કલમ,ਲਾਈਟ ਕਲਮ
લાઈટનિંગ એરેસ્ટર,ਬਿਜਲੀ ਦੀ ਪ੍ਰੇਸ਼ਾਨ
મર્યાદા,ਸੀਮਾ
મર્યાદિત એમ્પ્લીફાયર,ਐਂਪਲੀਫਾਇਰ ਨੂੰ ਸੀਮਿਤ ਕਰਨਾ
હારી જવું,ਲਾਈਨ ਦਾ ਨੁਕਸਾਨ
વાક્યનો અવાજ,ਲਾਈਨ ਸ਼ੋਰ
દૃષ્ટિની લાઇન,ਨਜ਼ਰ ਦੀ ਲਾਈਨ
હરોળ,ਲਾਈਨ ਪੜਾਅ
મહત્ત્વ,ਲਾਈਨ ਸੰਚਾਰ
રેખા,ਲਾਈਨ ਅਨਲੋਡ
રેખીય ક્વોન્ટીઝર,ਲੀਨੀਅਰੁਮਾਰੀ
સુશોભન,ਰੇਖਾ
રેખાને લગતું,ਲਾਈਨ-ਕੋਐਕਸਿਆਲ
રેખા-ક્ષેત્રાકાર,ਲਾਈਨ-ਬਰਾਬਰੀ
રેખાખરની આવર્તન,ਲਾਈਨ-ਬਾਰੰਬਾਰਤਾ
વાક્ય-અવબાધ,ਲਾਈਨ-ਪ੍ਰੇਸ਼ਾਨ
રેખા-ચતુર્થાંશ,ਲਾਈਨ-ਕੁਆਰਟਰ ਵੇਵੈਲਥ
સંબંધ,ਲਿੰਕ
કોરી,ਲਿੰਕ
જિદ્દી,ਲਿਪ-ਮਾਈਕ੍ਰੋਫੋਨ
જીવંત પ્રસારણ,ਲਾਈਵ ਪ੍ਰਸਾਰਣ
જીવંત સરકી,ਲਾਈਵ ਸਰਕਟ
જીવંત કાર્યક્રમ,ਲਾਈਵ ਪ੍ਰੋਗਰਾਮ
બોજો,ਲੋਡ
ભારક્ષમતા,ਲੋਡ ਸਮਰੱਥਾ
ભાર વહન ક્ષમતા,ਲਿਜਾਣ ਦੀ ਸਮਰੱਥਾ ਲੋਡ ਕਰੋ
ભાર લાક્ષણિકતા,ਲੋਡ ਗੁਣ
ભાર અટકાવવું,ਲੋਡ ਰੁਕਾਵਟ
ભરેલું,ਲੋਡ ਹੋ ਗਿਆ
લોહિયો,ਲੋਡਰ
ભારણ,ਲੋਡ ਹੋ ਰਿਹਾ ਹੈ
કોઇલ લોડિંગ,ਕੋਡ ਲੋਡ ਕਰਨਾ
ભાર-પરીક્ષા,ਲੋਡ-ਟੈਸਟ
ઝઘડો,ਲੋਬ
Loંચી એન્ટેના,ਲੋਬੇ ਐਂਟੀਨਾ
સ્થાનિક ક્ષેત્ર નેટવર્ક,ਸਥਾਨਕ ਏਰੀਆ ਨੈਟਵਰਕ
સ્થાનિક બેટરી,ਸਥਾਨਕ ਬੈਟਰੀ
સ્થાનિક ઓસિલેટર,ਸਥਾਨਕ c ਸਿਲੇਟਰ
લોગ,ਲਾਗ
લોગ -બુક,ਲੌਗ ਬੁੱਕ
લ log ગ ઇન કરો (લ log ગ ઇન),ਲੌਗ ਇਨ ਕਰੋ (ਲੌਗ ਇਨ ਕਰੋ)
લ log ગ ઓફ (લ log ગ આઉટ),ਲੌਗ ਬੰਦ (ਲਾਗ ਆਉਟ)
લોગશીલી,ਲਾਗ ਸ਼ੀਟ
મસાલેદાર,ਲੋਗਰੀਥਮ
લોગરીધમિક એમ્પ્લીફાયર,ਲੋਗਰੀਥਿਕਮਿਕ ਐਂਪਲੀਫਾਇਰ
લોગરીધમિક ગુણોત્તર,ਲੋਗਰੀਥਿਮਿਕ ਅਨੁਪਾਤ
લોગરીધમિક પ્રતિભાવ,ਲੋਗਰੀਥਿਮਿਕ ਜਵਾਬ
લૌકિક ધોરણ,ਲੋਗਰੀਥਿਮਿਕ ਸਕੇਲ
ફાંટો,ਲਾਗਿੰਗ
તર્કશાસ્ત્ર,ਤਰਕ
તર્ક -દ્વાર,ਤਰਕ ਗੇਟ
તર્કશાસ્ત્ર,ਤਰਕ ਕਾਰਜ
તાર્કિક,ਲਾਜ਼ੀਕਲ
તાર્કિક રચના,ਲਾਜ਼ੀਕਲ ਫਰੇਮ
લોગો દાખલ કરનાર,ਪ੍ਰਵੇਸ਼ ਕਰਨ ਵਾਲੇ
રેખાંશ,ਲੰਬਕਾਰ
ફટકો,ਲੂਪ
લૂપ એન્ટેના,ਲੂਪ ਐਂਟੀਨਾ
લૂપ ફાયદો,ਲੂਪ ਲਾਭ
લૂપ પરીક્ષણ,ਲੂਪ ਟੈਸਟ
છૂટક સંપર્ક,Oose ਿੱਲਾ ਸੰਪਰਕ
સંતાપ,Loose ਿੱਲੇ ਕਪਲਿੰਗ
લોસલેસ એન્ટેના,ਘਾਟੇ ਐਂਟੀਨਾ
લોસલેસ કમ્પ્રેશન,ਘਾਟਾ
હારી સંકોચન,ਘਾਟੀ
લાઉડનેસ (ધ્વનિ),ਉੱਚਾ (ਆਵਾਜ਼)
લાઉડ સ્પીકર,ਲਾ loud ਥਸਪੀਕਰ
ઓછી આવર્તન,ਘੱਟ ਬਾਰੰਬਾਰਤਾ
નીચા કક્ષાની ભાષા,ਘੱਟ ਪੱਧਰ ਦੀ ਭਾਸ਼ਾ
ઓછું ખોટ ફીડર,ਘੱਟ ਘਾਟੇ ਫੀਡਰ
ઓછી ખોટ લવચીક કોક્સિયલ કેબલ,ਘੱਟ ਨੁਕਸਾਨ ਲਚਕਦਾਰ ਕੋਕਸਿਅਲ ਕੇਬਲ
નીચા અવાજ પ્રાપ્તકર્તા,ਘੱਟ ਸ਼ੋਰ ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲਾ
નીચા ઓર્બિટિંગ ઉપગ્રહ,ਘੱਟ ਬਕਾਇਆ ਸੈਟੇਲਾਈਟ
નીચા પાસ ફિલ્ટર,ਘੱਟ ਪਾਸ ਫਿਲਟਰ
ઓછી પ્રતિક્રિયા આપવાની કમાણી,ਘੱਟ ਪ੍ਰਤੀਕ੍ਰਿਆ
ઓછો પ્રતિકાર માર્ગ,ਘੱਟ ਵਿਰੋਧ ਰਸਤਾ
ખસી કરવું,ਲੱਗ
ભ્રષ્ટતા,ਪ੍ਰਕਾਸ਼
ગઠ્ઠો લગાડવો,ਬੁਲਾਇਆ ਗਿਆ
પારકાન,ਮੈਕਰੋ ਬਲਾਕ
મેક્રો વ્યાખ્યા,ਮੈਕਰੋ ਪਰਿਭਾਸ਼ਾ
બનાવટ,ਮੈਕਰੋ ਵਿਜ਼ਨ
જાદુઈ આંખ,ਜਾਦੂ ਦੀ ਅੱਖ
ચુંબક,ਚੁੰਬਕ
ચુંબકીય ક્ષેત્ર,ਚੁੰਬਕੀ ਖੇਤਰ
ચુંબકીય પ્રવાહ,ਚੁੰਬਕੀ ਪ੍ਰਵਾਹ
ચુંબકીય ધ્રુવ,ਚੁੰਬਕੀ ਖੰਭੇ
ચુંબકીય તોફાન,ਚੁੰਬਕੀ ਤੂਫਾਨ
ચુંબકીય સ્વીચ,ਚੁੰਬਕੀ ਸਵਿਚ
ચુંબકીય ટેપ,ਚੁੰਬਕੀ ਟੇਪ
ચુંબનત્વ,ਚੁੰਬਕੀ
ટપાલ મક્કો,ਮੇਲ ਮਰਜ
ટપાલ યાદી,ਮੇਲਿੰਗ ਲਿਸਟ
મુખ્ય વાહક,ਮੁੱਖ ਕੈਰੀਅਰ
જાળવી,ਕਾਇਮ ਰੱਖੋ
જાળવણી,ਰੱਖ ਰਖਾਵ
જાળવણી ટીમ,ਰੱਖ-ਰਖਾਅ ਟੀਮ
બહુમતી,ਬਹੁਗਿਣਤੀ ਕੈਰੀਅਰ
સંપર્ક રિલે બનાવો,ਸੰਪਰਕ ਰੀਲੇਅ ਬਣਾਓ
બનાવટની સ્વીચ,ਮੇਕ-ਐਂਡ-ਬਰੇਕ ਸਵਿੱਚ
પુરુષ-જોડકવાર,ਮਰਦ-ਕੁਨੈਕਟਰ
માણસે અવાજ કર્યો,ਆਦਮੀ ਨੇ ਰੌਲਾ ਪਾਇਆ
મેનેજમેન્ટ ઇન્ફર્મેશન સિસ્ટમ (એમઆઈએસ),ਪ੍ਰਬੰਧਨ ਜਾਣਕਾਰੀ ਪ੍ਰਣਾਲੀ (ਮਿਸ)
ચાલાકીભર્યું,ਹੇਰਾਫੇਰੀ
હસ્તકલા નિયંત્રણ,ਮੈਨੁਅਲ ਕੰਟਰੋਲ
પદ્ધતિ પદ્ધતિ,ਮੈਨੁਅਲ ਵਿਧੀ
સલામતી માર્ગદર્શિકા,ਸੁਰੱਖਿਆ ਸਾਵਧਾਨੀ ਦਾ ਦਸਤਾਵੇਜ਼
મેન્યુઅલી સંચાલિત,ਹੱਥੀਂ ਚਲਾਏ ਗਏ
ઉત્પાદક,ਨਿਰਮਾਤਾ
મહોરું,ਮਾਸਕ
મસકી,ਮਾਸਕੀ
માસ્ક,ਮਾਸਕਰ
છુપાયેલો,ਮਾਸਕਿੰਗ
માસ્કીંગ વર્તન,ਮਾਸਕਿੰਗ ਵਰਤਾਓ
Audio ડિઓ -માસ્કિંગ અસર,ਆਡੀਓ ਦਾ ਮਾਸਕਿੰਗ ਪ੍ਰਭਾਵ
માસ્કિંગ થ્રેશોલ્ડ,ਮਾਸਕਿੰਗ ਥ੍ਰੈਸ਼ੋਲਡ
માસ્કીંગ સ્વર,ਮਾਸਕਿੰਗ ਟੋਨ
મસ્ત,ਮਸਤ
મસ્ત -રેડિયેટર,ਮਸਤ ਰੇਡੀਏਟਰ
મુખ્ય નિયંત્રણ,ਮਾਸਟਰ ਕੰਟਰੋਲ
માસ્ટર ઓસિલાટોર,ਮਾਸਟਰ ਓਸਕਿਲਟਰ
મેચ-અવબાધ,ਮੈਚ-ਪ੍ਰੇਸ਼ਾਨ
મેચિંગ નેટવર્ક,ਮੈਚਿੰਗ ਨੈਟਵਰਕ
મેચિંગ સ્ટબ,ਮੈਚਿੰਗ ਸਟੱਬ
મેચિંગ ટ્રાન્સફોર્મર,ਮੈਚਿੰਗ ਟਰਾਂਸਫਾਰਮਰ
ભૌતિક-તૈયારી,ਪਦਾਰਥਕ-ਖਰੀਦ
માળખું,ਮੈਟਰਿਕਸ
મહત્તમ,ਵੱਧ ਤੋਂ ਵੱਧ
મહત્તમ માંગ સૂચક,ਵੱਧ ਤੋਂ ਵੱਧ ਮੰਗ ਸੰਕੇਤਕ
મહત્તમ શક્તિ ઘનતા,ਵੱਧ ਤੋਂ ਵੱਧ ਬਿਜਲੀ ਦੀ ਘਣਤਾ
મહત્તમ સંવેદનશીલતા,ਵੱਧ ਤੋਂ ਵੱਧ ਸੰਵੇਦਨਸ਼ੀਲਤਾ
મહત્તમ તાપમા,ਵੱਧ ਤੋਂ ਵੱਧ ਤਾਪਮਾਨ
મહત્તમ ઉપયોગી આવર્તન,ਵੱਧ ਤੋਂ ਵੱਧ ਵਰਤੋਂ ਯੋਗ ਬਾਰੰਬਾਰਤਾ
મહત્તમ મૂલ્ય,ਵੱਧ ਤੋਂ ਵੱਧ ਮੁੱਲ
નિષ્ફળતાનો સરેરાશ સમય,ਫੇਲ੍ਹ ਹੋਣ ਦਾ ਸਮਾਂ
સરેરાશ કિંમત,ਮਤਲਬ ਮੁੱਲ
માપેલ સંકેત,ਮਾਪਿਆ ਸੰਕੇਤ
માપ,ਮਾਪ
માપવાનું સાધન,ਮਾਪਣ ਵਾਲਾ ਉਪਕਰਣ
માપવાની સાધનસામગ્રી,ਮਾਪਣ ਵਾਲੇ ਉਪਕਰਣ
માપવાનું સાધન,ਮਾਪਣ ਵਾਲੇ ਸਾਧਨ
ક્ષેત્રની શક્તિનું સાધન માપવા,ਫੀਲਡ ਦੀ ਤਾਕਤ ਦੇ ਸਾਧਨ ਨੂੰ ਮਾਪਣਾ
માપવાની ટેપ,ਮਾਪਣ ਟੇਪ
યંત્ર,ਵਿਧੀ
માધ્યમ સર્વર,ਮੀਡੀਆ ਸਰਵਰ
માધ્યમ,ਮਾਧਿਅਮ
મધ્યમ આવર્તન,ਦਰਮਿਆਨੀ ਬਾਰੰਬਾਰਤਾ
મધ્યમ આવર્તન તરંગ,ਦਰਮਿਆਨੀ ਬਾਰੰਬਾਰਤਾ ਲਹਿਰ
મધ્યમ તરંગ (મેગાવોટ),ਦਰਮਿਆਨੀ ਵੇਵ (MW)
મેગા-ઓહમ,ਮੈਗਾ-ਓਮ
મેગર,ਮੇਜਰ
યાદ,ਯਾਦਦਾਸ਼ਤ
માર્ગદર્શન,ਸਲਾਹ ਦੇਣਾ
લૈંગિક પટ્ટી,ਮੇਨੂ ਬਾਰ
ક્રુ -સ્વીચ,ਮਰਕਰੀ ਸਵਿਚ
વિલીનીકરણ,ਮਰਜਣਾ
સંદેશ,ਸੁਨੇਹਾ
મેટાડેટા,ਮੈਟਾਡੇਟਾ
