Odiya,Punjabi
ସ୍ independent ାଧୀନ କାର୍ଯ୍ୟ,ਸੁਤੰਤਰ ਫੰਕਸ਼ਨ
ସ୍ independent ାଧୀନ ରାଣ୍ଡମ୍ ଭେରିଏବଲ୍ |,ਸੁਤੰਤਰ ਬੇਤਰਤੀਬ ਵੇਰੀਏਬਲ
ସ୍ୱାଧୀନ ଭେରିଏବଲ୍ |,ਸੁਤੰਤਰ ਵੇਰੀਏਬਲ
ସ୍ independent ାଧୀନ ଭାରିଏଟ୍ |,ਸੁਤੰਤਰ ਪਰਿਵਰਤਨ
ଅନିର୍ଦ୍ଦିଷ୍ଟତା |,ਅਨਿਸ਼ਚਿਤਤਾ
ଅନିର୍ଦ୍ଦିଷ୍ଟ |,ਅਨਿਸ਼ਚਿਤ
ଅନିର୍ଦ୍ଦିଷ୍ଟ ସମୀକରଣ |,ਅਨਿਸ਼ਚਿਤ ਸਮੀਕਰਨ
ଅନିର୍ଦ୍ଦିଷ୍ଟ ଫର୍ମ |,ਅਨਿਸ਼ਚਿਤ ਰੂਪ
ସୂଚକାଙ୍କ,ਸੂਚਕਾਂਕ
ଏକ ସେଟ୍ ଦ୍ୱାରା ସୂଚୀବଦ୍ଧ |,ਇੱਕ ਸੈੱਟ ਦੁਆਰਾ ਸੂਚੀਬੱਧ
ସୂଚୀବଦ୍ଧ ପରିବାର |,ਸੂਚੀਬੱਧ ਪਰਿਵਾਰ
ସୂଚକାଙ୍କ ସଂଖ୍ୟା,ਸੂਚਕਾਂਕ ਨੰਬਰ
ଉପଗୋଷ୍ଠୀର ସୂଚକାଙ୍କ |,ਉਪ-ਸਮੂਹ ਦਾ ਸੂਚਕਾਂਕ
ଇଣ୍ଡେକ୍ସ ସେଟ୍ |,ਸੂਚਕਾਂਕ ਸੈੱਟ
ସୂଚକ,ਸੂਚਕ
ସୂଚକ ସମୀକରଣ |,ਸੂਚਕ ਸਮੀਕਰਨ
ଉଦାସୀନତା ବକ୍ର,ਉਦਾਸੀਨਤਾ ਵਕਰ
ପରୋକ୍ଷ ଭିନ୍ନତା |,ਅਸਿੱਧੇ ਭਿੰਨਤਾ
ପରୋକ୍ଷ ପ୍ରମାଣ |,ਅਸਿੱਧੇ ਸਬੂਤ
ଅବିଚ୍ଛେଦ୍ୟ |,ਅਵਿਭਾਜਿਤ
induction,ਸ਼ਾਮਿਲ
ଇନ୍ଦ୍ରିୟାତ୍ମକ |,ਪ੍ਰੇਰਕ
ଇନ୍ଦ୍ରିୟାତ୍ମକ ଅନୁମାନ |,ਪ੍ਰੇਰਕ ਧਾਰਨਾ
ଇନ୍ଦ୍ରିୟାତ୍ମକ ସଂଜ୍ଞା |,ਪ੍ਰੇਰਕ ਪਰਿਭਾਸ਼ਾ
ଅନୁପ୍ରବେଶକାରୀ,ਪ੍ਰੇਰਕ ਅਨੁਮਾਨ
ଅସମାନତା,ਅਸਮਾਨਤਾ
ଅସମାନତା ପ୍ରତିବନ୍ଧକ |,ਅਸਮਾਨਤਾ ਦੀ ਪਾਬੰਦੀ
ଅସମାନତା,ਅਸਮਾਨਤਾ
ନିଷ୍କ୍ରିୟତା |,ਜੜਤਾ
inrtia force,inrtia ਫੋਰਸ
ନିଷ୍କ୍ରିୟ |,inertial
ଅକ୍ଷୟ ଭିନ୍ନକ୍ଷମ |,ਅਢੁੱਕਵਾਂ ਅੰਤਰ
ଇନଫ୍ଲେକ୍ସନ୍ ପଏଣ୍ଟ |,inflexion ਅੰਕ
ଅସୀମ,infimum
ଅସୀମ |,ਬੇਅੰਤ
ଅସୀମ ଡାଇମେନ୍ସନାଲ୍ |,ਬੇਅੰਤ ਅਯਾਮੀ
ଅସୀମ ଡାଇମେନ୍ସନାଲ୍ ଭେକ୍ଟର ସ୍ପେସ୍ |,ਅਨੰਤ ਅਯਾਮੀ ਵੈਕਟਰ ਸਪੇਸ
ଅସୀମ ଖେଳ |,ਬੇਅੰਤ ਖੇਡ
ଅସୀମ ଗୋଷ୍ଠୀ |,ਅਨੰਤ ਸਮੂਹ
ଅସୀମ ଅବିଚ୍ଛେଦ୍ୟ |,ਅਨੰਤ ਅਟੁੱਟ
ଅସୀମ ଜନସଂଖ୍ୟା |,ਬੇਅੰਤ ਆਬਾਦੀ
ଅସୀମ କ୍ରମ |,ਬੇਅੰਤ ਲੜੀ
ଅସୀମ ସେଟ୍ |,ਬੇਅੰਤ ਸੈੱਟ
ଅସୀମ,ਬੇਅੰਤ
ଅସୀମ ଉପାଦାନ |,ਬੇਅੰਤ ਤੱਤ
ଅସୀମ ସ୍ଥାନ |,ਬੇਅੰਤ ਸਪੇਸ
ଅସୀମତା |,ਅਨੰਤਤਾਵਾਂ
ଅସୀମତା |,ਅਨੰਤਤਾ
ମୁଦ୍ରାସ୍ଫୀତି କାରକ |,ਮਹਿੰਗਾਈ ਕਾਰਕ
ଇନଫ୍ଲେକ୍ସନ୍ ଟାଙ୍ଗେଣ୍ଟ୍ |,ਇਨਫੈਕਸ਼ਨਲ ਸਪਰਸ਼
ଇନଫ୍ଲେକ୍ସନ୍ ଫୋକସିଂ |,ਇਨਫੈਕਸ਼ਨਲ ਫੋਕਸਿੰਗ
ଇନଫ୍ଲେକ୍ସନ୍,inflexion
ଏକ ଫଙ୍କସନ୍,ਇੱਕ ਫੰਕਸ਼ਨ ਦੀ ਜਾਣਕਾਰੀ
ସୂଚନା ମାଟ୍ରିକ୍ସ,ਜਾਣਕਾਰੀ ਮੈਟ੍ਰਿਕਸ
ସୂଚନା ପ୍ରକ୍ରିୟାକରଣ |,ਜਾਣਕਾਰੀ ਦੀ ਪ੍ਰਕਿਰਿਆ
ସୂଚନା ବିଜ୍ଞାନ |,ਸੂਚਨਾ ਵਿਗਿਆਨ
ଅମାନୁଷିକ |,ਬੇਮੇਲ
ଅମାନୁଷିକ ସମୀକରଣ |,ਅਸੰਗਤ ਸਮੀਕਰਨ
ଅମାନୁଷିକ ପ୍ରଣାଳୀ |,inhomogeneous ਸਿਸਟਮ
ପ୍ରାରମ୍ଭିକ,ਸ਼ੁਰੂਆਤੀ
ପ୍ରାରମ୍ଭିକ ଅବସ୍ଥା,ਸ਼ੁਰੂਆਤੀ ਹਾਲਤ
ପ୍ରାରମ୍ଭିକ ରେଖା |,ਸ਼ੁਰੂਆਤੀ ਲਾਈਨ
ପ୍ରାରମ୍ଭିକ ବିନ୍ଦୁ |,ਸ਼ੁਰੂਆਤੀ ਬਿੰਦੂ
ପ୍ରାରମ୍ଭିକ ସମାଧାନ |,ਸ਼ੁਰੂਆਤੀ ਹੱਲ
ପ୍ରାରମ୍ଭିକ ବେଗ,ਸ਼ੁਰੂਆਤੀ ਗਤੀ
ଇଞ୍ଜେକ୍ଟିଭ୍ ମାନଚିତ୍ର,injective ਨਕਸ਼ਾ
ଇଞ୍ଜେକ୍ଟିଭ୍ ମ୍ୟାପିଙ୍ଗ୍ |,ਇੰਜੈਕਟਿਵ ਮੈਪਿੰਗ
ଆଭ୍ୟନ୍ତରୀଣ ଗୁଣନ |,ਅੰਦਰੂਨੀ ਗੁਣਾ
ଭିତର ବିନ୍ଦୁ |,ਅੰਦਰੂਨੀ ਬਿੰਦੂ
ଆଭ୍ୟନ୍ତରୀଣ ଉତ୍ପାଦ |,ਅੰਦਰੂਨੀ ਉਤਪਾਦ
ଇନପୁଟ୍,ਇੰਪੁੱਟ
ଇନପୁଟ୍ ଡାଟା,ਇਨਪੁਟ ਡਾਟਾ
ଇନପୁଟ୍ ଗେଟ୍ |,ਇੰਪੁੱਟ ਗੇਟ
ଇନପୁଟ୍ ଆଉଟପୁଟ୍ ବିଶ୍ଳେଷଣ |,ਇੰਪੁੱਟ ਆਉਟਪੁੱਟ ਵਿਸ਼ਲੇਸ਼ਣ
ଇନପୁଟ୍ ଆଉଟପୁଟ୍ କଣ୍ଟ୍ରୋଲ୍ ସିଷ୍ଟମ୍ |,ਇੰਪੁੱਟ ਆਉਟਪੁੱਟ ਕੰਟਰੋਲ ਸਿਸਟਮ
ଇନପୁଟ୍ ଆଉଟପୁଟ୍ ସିଷ୍ଟମ୍ |,ਇੰਪੁੱਟ ਆਉਟਪੁੱਟ ਸਿਸਟਮ
ଇନପୁଟ୍ ପରିମାଣ,ਇੰਪੁੱਟ ਮਾਤਰਾ
ଇନପୁଟ୍ ରେଜିଷ୍ଟର |,ਇੰਪੁੱਟ ਰਜਿਸਟਰ
ଇନପୁଟ୍ ଟର୍ମିନାଲ୍ |,ਇੰਪੁੱਟ ਟਰਮੀਨਲ
ଲେଖା ହୋଇଥିବା ବୃତ୍ତ |,ਲਿਖਿਆ ਚੱਕਰ
ତତକ୍ଷଣାତ୍,ਤੁਰੰਤ
ତତକ୍ଷଣାତ୍,ਤੁਰੰਤ
ତତକ୍ଷଣାତ୍ ତ୍ୱରଣ |,ਤਤਕਾਲ ਪ੍ਰਵੇਗ
ଘୂର୍ଣ୍ଣନର ତତକ୍ଷଣାତ୍ ଅକ୍ଷ |,ਰੋਟੇਸ਼ਨ ਦਾ ਤਤਕਾਲ ਧੁਰਾ
ତତକ୍ଷଣାତ୍ କେନ୍ଦ୍ର |,ਤੁਰੰਤ ਕੇਂਦਰ
ତତକ୍ଷଣାତ୍ ବେଗ |,ਤਤਕਾਲ ਗਤੀ
ତତକ୍ଷଣାତ୍ ଭଲ୍ୟୁମ୍,ਤੁਰੰਤ ਵਾਲੀਅਮ
ପୂର୍ଣ୍ଣ ସଂଖ୍ୟା,ਪੂਰਨ ਅੰਕ
ଇଣ୍ଟିଜର୍ ଲାଇନ୍ ପ୍ରୋଗ୍ରାମିଂ |,ਪੂਰਨ ਅੰਕ ਰੇਖਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ
ଏକୀକରଣ,ਅਖੰਡਤਾ
ଏକୀକୃତ,ਏਕੀਕ੍ਰਿਤ
ଏକୀକୃତ ଡିଫେରିଏଲ୍ ସମୀକରଣ |,ਏਕੀਕ੍ਰਿਤ ਵਿਭਿੰਨ ਸਮੀਕਰਨ
ଏକୀକୃତ ସମୀକରଣ |,ਏਕੀਕ੍ਰਿਤ ਸਮੀਕਰਨ
ଏକୀକୃତ କାର୍ଯ୍ୟ,ਏਕੀਕ੍ਰਿਤ ਫੰਕਸ਼ਨ
ଅବିଚ୍ଛେଦ୍ୟ,ਅਟੁੱਟ
ଅବିଚ୍ଛେଦ୍ୟ ଗଣନା,ਅਟੁੱਟ ਕੈਲਕੂਲਸ
ଅବିଚ୍ଛେଦ୍ୟ ବକ୍ର,ਅਟੁੱਟ ਵਕਰ
ଅବିଚ୍ଛେଦ୍ୟ ଡୋମେନ୍ |,ਅਟੁੱਟ ਡੋਮੇਨ
ଅବିଚ୍ଛେଦ୍ୟ ସମୀକରଣ |,ਅਟੁੱਟ ਸਮੀਕਰਨ
ଅବିଚ୍ଛେଦ୍ୟ ସଂଖ୍ୟା,ਅਟੁੱਟ ਨੰਬਰ
ପ୍ରଥମ ପ୍ରକାରର ଅବିଚ୍ଛେଦ୍ୟ |,ਪਹਿਲੀ ਕਿਸਮ ਦਾ ਅਟੁੱਟ
ଅବିଚ୍ଛେଦ୍ୟ ଉପସ୍ଥାପନା |,ਅਟੁੱਟ ਪ੍ਰਤੀਨਿਧਤਾ
ଅବିଚ୍ଛେଦ୍ୟ ଚିହ୍ନ,ਅਟੁੱਟ ਚਿੰਨ੍ਹ
ଏକତ୍ର କର,ਏਕੀਕ੍ਰਿਤ
ସମନ୍ୱିତ ଅବଶୋଷଣ କୋଏଫିସିଏଣ୍ଟ୍ |,ਏਕੀਕ੍ਰਿਤ ਸਮਾਈ ਗੁਣਾਂਕ
ଏକୀକରଣ କାରକ |,ਏਕੀਕਰਣ ਕਾਰਕ
ଏକୀକରଣ,ਏਕੀਕਰਣ
ଭିନ୍ନତା ଦ୍ୱାରା ଏକୀକରଣ |,ਵਿਭਿੰਨਤਾ ਦੁਆਰਾ ਏਕੀਕਰਣ
ଅଂଶଗୁଡ଼ିକ ଦ୍ୱାରା ଏକୀକରଣ,ਭਾਗਾਂ ਦੁਆਰਾ ਏਕੀਕਰਣ
ଯୁକ୍ତିଯୁକ୍ତକରଣ ଦ୍ୱାରା ଏକୀକରଣ |,ਤਰਕਸ਼ੀਲਤਾ ਦੁਆਰਾ ਏਕੀਕਰਣ
ପ୍ରତିସ୍ଥାପନ ଦ୍ୱାରା ଏକୀକରଣ |,ਬਦਲ ਦੁਆਰਾ ਏਕੀਕਰਣ
କ୍ରମାଗତ ହ୍ରାସ ଦ୍ୱାରା ଏକୀକରଣ |,ਲਗਾਤਾਰ ਕਟੌਤੀ ਦੁਆਰਾ ਏਕੀਕਰਣ
କ୍ରମରେ ଏକୀକରଣ |,ਲੜੀ ਦੁਆਰਾ ਏਕੀਕਰਣ
ଭେକ୍ଟରର ଏକୀକରଣ,ਵੈਕਟਰ ਦਾ ਏਕੀਕਰਣ
ଏକ ବନ୍ଦ ପୃଷ୍ଠ ଉପରେ ଏକୀକରଣ |,ਇੱਕ ਬੰਦ ਸਤਹ ਉੱਤੇ ਏਕੀਕਰਣ
ଇଣ୍ଟିଗ୍ରେଟର୍,ਏਕੀਕਰਣ
ଇଣ୍ଟିଗ୍ରେଟର ଉପାଦାନ,ਇੰਟੀਗਰੇਟਰ ਕੰਪੋਨੈਂਟ
ଇଣ୍ଟିଗ୍ରୋ - ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |,ਇੰਟੈਗਰੋ - ਵਿਭਿੰਨ ਸਮੀਕਰਨ
ବାଧା,ਰੁਕਾਵਟ
ଅଦଳବଦଳ କାର୍ଯ୍ୟ,ਪਰਿਵਰਤਨਯੋਗ ਕਾਰਵਾਈ
ଅଦଳବଦଳ,ਇੰਟਰਚੇਂਜ
ଇଣ୍ଟରକ୍ଲାସ୍ ସମ୍ପର୍କ,ਅੰਤਰ-ਵਰਗ ਸਬੰਧ
ଆନ୍ତରିକ ସମ୍ପର୍କ,ਅੰਤਰ ਸਬੰਧ
ଆନ୍ତ corr ସମ୍ପର୍କ କୋଏଫିସିଏଣ୍ଟ୍ |,ਅੰਤਰ-ਸੰਬੰਧ ਗੁਣਾਂਕ
ପରସ୍ପର ଉପରେ ନିର୍ଭରଶୀଳ |,ਪਰਸਪਰ ਨਿਰਭਰਤਾ
ପରସ୍ପର ଉପରେ ନିର୍ଭରଶୀଳ |,ਪਰਸਪਰ ਨਿਰਭਰ
ଆଗ୍ରହ,ਦਿਲਚਸਪੀ
ଇଣ୍ଟରଫେସ୍,ਇੰਟਰਫੇਸ
ଇଣ୍ଟରଫେସିଆଲ୍ କୋଣ |,ਇੰਟਰਫੇਸ਼ੀਅਲ ਕੋਣ
integrand,ਇਕਸਾਰ
ଏକୀକୃତ,ਏਕੀਕ੍ਰਿਤ
ଭିତର,ਅੰਦਰੂਨੀ
ଭିତର କୋଣ,ਅੰਦਰੂਨੀ ਕੋਣ
ଆଭ୍ୟନ୍ତରୀଣ କ୍ଷେତ୍ର,ਅੰਦਰੂਨੀ ਖੇਤਰ
ଆଭ୍ୟନ୍ତରୀଣ ଡୋମେନ୍ |,ਅੰਦਰੂਨੀ ਡੋਮੇਨ
ଭିତର ଉପାଦାନ |,ਅੰਦਰੂਨੀ ਤੱਤ
ଏକ ସେଟ୍ ର ଭିତର |,ਇੱਕ ਸੈੱਟ ਦਾ ਅੰਦਰੂਨੀ ਹਿੱਸਾ
ଭିତର ବିପରୀତ କୋଣ |,ਅੰਦਰੂਨੀ ਵਿਰੋਧੀ ਕੋਣ
ଆଭ୍ୟନ୍ତରୀଣ ଗ୍ରହ,ਅੰਦਰੂਨੀ ਗ੍ਰਹਿ
ଭିତର ବିନ୍ଦୁ |,ਅੰਦਰੂਨੀ ਬਿੰਦੂ
ମଧ୍ୟବର୍ତ୍ତୀ,ਵਿਚਕਾਰਲਾ
ମଧ୍ୟବର୍ତ୍ତୀ ବିନ୍ଦୁ |,ਵਿਚਕਾਰਲਾ ਬਿੰਦੂ
ମଧ୍ୟବର୍ତ୍ତୀ ମୂଲ୍ୟ ତତ୍ତ୍। |,ਵਿਚਕਾਰਲਾ ਮੁੱਲ ਸਿਧਾਂਤ
ଆଭ୍ୟନ୍ତରୀଣ ବିସେକ୍ଟର |,ਅੰਦਰੂਨੀ ਬਾਈਸੈਕਟਰ
ଇଣ୍ଟରପୋଲେସନ୍ |,ਇੰਟਰਪੋਲੇਸ਼ਨ
ଇଣ୍ଟରପୋଲେସନ୍ ସୂତ୍ର |,ਇੰਟਰਪੋਲੇਸ਼ਨ ਫਾਰਮੂਲਾ
ଛକ,ਨੂੰ ਕੱਟਣਾ
ଛକଗୁଡିକ,ਕੱਟਣ ਵਾਲੇ ਕਰਵ
ବିଚ୍ଛେଦ ରେଖା |,ਇੰਟਰਸੈਕਟਿੰਗ ਲਾਈਨਾਂ
ଛକ,ਚੌਰਾਹੇ
ଛକ ବକ୍ର,ਇੰਟਰਸੈਕਸ਼ਨ ਕਰਵ
ବକ୍ରର ଛକ,ਕਰਵ ਦਾ ਇੰਟਰਸੈਕਸ਼ਨ
ସେଟ୍ ର ଛକ,ਸੈੱਟ ਦੇ ਇੰਟਰਸੈਕਸ਼ਨ
ବ୍ୟବଧାନ,ਅੰਤਰਾਲ
ବ୍ୟବଧାନ ଆକଳନ |,ਅੰਤਰਾਲ ਅਨੁਮਾਨ
ଇଣ୍ଟିଭାଲ୍ ଆକଳନ,ਅੰਤਰਾਲ ਦਾ ਅਨੁਮਾਨ
ବ୍ୟବଧାନ ମଧ୍ୟଭାଗ |,ਅੰਤਰਾਲ ਮੱਧ-ਬਿੰਦੂ
ଇଣ୍ଟ୍ରା-ବ୍ଲକ୍ ପ୍ରଭାବ,ਅੰਤਰ-ਬਲਾਕ ਪ੍ਰਭਾਵ
ଇଣ୍ଟ୍ରାକ୍ଲାସ୍ ସମ୍ପର୍କ,ਅੰਤਰ-ਵਰਗ ਸਬੰਧ
ପରିବର୍ତ୍ତନ,ਅੰਤਰ
ଅବ arian ଧ |,ਅਸਥਿਰ
ଅବ arian ଧ ପ୍ରଣାଳୀ |,ਅਸਥਿਰ ਸਿਸਟਮ
ଭଣ୍ଡାର,ਵਸਤੂ ਸੂਚੀ
ଭଣ୍ଡାର ବଣ୍ଟନ |,ਵਸਤੂਆਂ ਦੀ ਵੰਡ
ଭଣ୍ଡାର ନିୟନ୍ତ୍ରଣ |,ਵਸਤੂ ਨਿਯੰਤਰਣ
ଭଣ୍ଡାର ନିୟନ୍ତ୍ରଣ ମଡେଲ୍ |,ਵਸਤੂ ਨਿਯੰਤਰਣ ਮਾਡਲ
ଭଣ୍ଡାର ନିୟନ୍ତ୍ରଣ ବ୍ୟବସ୍ଥା |,ਵਸਤੂ ਕੰਟਰੋਲ ਸਿਸਟਮ
ଭଣ୍ଡାର ଚକ୍ର |,ਵਸਤੂ ਚੱਕਰ
ଭଣ୍ଡାର ଧାରଣ ମୂଲ୍ୟ |,ਵਸਤੂ ਰੱਖਣ ਦੀ ਲਾਗਤ
ଭଣ୍ଡାର ବିନ୍ଦୁ |,ਵਸਤੂ ਅੰਕ
ଭଣ୍ଡାର ନୀତି |,ਵਸਤੂ ਨੀਤੀ
ଭଣ୍ଡାର ପରିସ୍ଥିତି |,ਵਸਤੂ ਦੀ ਸਥਿਤੀ
ଓଲଟା,ਉਲਟ
ଓଲଟା ସମ୍ପର୍କ,ਉਲਟ ਸਬੰਧ
ଓଲଟା କାର୍ଯ୍ୟ,ਉਲਟ ਫੰਕਸ਼ਨ
ଓଲଟା ହାଇପରବୋଲିକ୍ କାର୍ଯ୍ୟ |,ਉਲਟ ਹਾਈਪਰਬੌਲਿਕ ਫੰਕਸ਼ਨ
ବିପରୀତ ଆନୁପାତିକ |,ਉਲਟ ਅਨੁਪਾਤਕ
ଓଲଟା ମ୍ୟାପିଙ୍ଗ୍ |,ਉਲਟ ਮੈਪਿੰਗ
ଓଲଟା ସଂଖ୍ୟା,ਉਲਟ ਸੰਖਿਆ
ଏକ ମାଟ୍ରିକ୍ସର ଓଲଟା |,ਇੱਕ ਮੈਟ੍ਰਿਕਸ ਦਾ ਉਲਟ
ଓଲଟା ପର୍ମୁଟେସନ୍ |,ਉਲਟ ਕ੍ਰਮਵਾਰ
ଓଲଟା ଅନୁପାତ |,ਉਲਟ ਅਨੁਪਾਤ
ଓଲଟା ଟ୍ରାଇଗୋମେଟ୍ରିକ୍ କାର୍ଯ୍ୟ |,ਉਲਟ ਤਿਕੋਣਮਿਤੀ ਫੰਕਸ਼ਨ
ବିପରୀତ ସୂତ୍ର |,ਉਲਟ ਫਾਰਮੂਲਾ
କ୍ରମର ବିପରୀତତା |,ਕ੍ਰਮ ਦੇ ਉਲਟ
invertible matrix,ਉਲਟ ਮੈਟ੍ਰਿਕਸ
ଅଦୃଶ୍ୟ ରୂପାନ୍ତର |,ਉਲਟ ਤਬਦੀਲੀ
ଅଯ irr କ୍ତିକ |,ਤਰਕਹੀਣ
ଅଯ irr କ୍ତିକ ସମୀକରଣ |,ਤਰਕਹੀਣ ਸਮੀਕਰਨ
ଅଯ irr କ୍ତିକ ଅଭିବ୍ୟକ୍ତି |,ਤਰਕਹੀਣ ਸਮੀਕਰਨ
ଅଯ irr କ୍ତିକ ସଂଖ୍ୟା |,ਤਰਕਹੀਣ ਸੰਖਿਆ
ଅଯ irr କ୍ତିକ ମୂଳ |,ਤਰਕਹੀਣ ਜੜ੍ਹ
ଅବିସ୍ମରଣୀୟ |,ਅਟੱਲ
ଇରୋଟେସନ୍ ଭେକ୍ଟର୍ |,irrotational ਵੈਕਟਰ
irrotational vector function,irrotational ਵੈਕਟਰ ਫੰਕਸ਼ਨ
ଇରୋଟେସନ୍ ବେଗ |,irrotational ਵੇਗ
isogonal,isogonal
isokurtosis,isokurtosis
ଅଲଗା ଅତ୍ୟାବଶ୍ୟକ ଏକକତା |,ਅਲੱਗ ਜ਼ਰੂਰੀ ਇਕਵਚਨਤਾ
ବିଚ୍ଛିନ୍ନ ବିନ୍ଦୁ |,ਅਲੱਗ ਬਿੰਦੂ
ଆଇସୋମେଟ୍ରିକ୍ |,isometric
isosceles ବିନ୍ୟାସ,ਆਈਸੋਸੀਲਸ ਸੰਰਚਨਾ
ପୁନରାବୃତ୍ତି ଇଣ୍ଟିଗ୍ରାଲ୍ |,ਦੁਹਰਾਇਆ ਅਟੁੱਟ
ପୁନରାବୃତ୍ତି ଇଣ୍ଟରପୋଲେସନ୍ |,ਦੁਹਰਾਇਆ ਇੰਟਰਪੋਲੇਸ਼ਨ
ପୁନରାବୃତ୍ତି,ਦੁਹਰਾਓ
ପୁନରାବୃତ୍ତି ସୂତ୍ର |,ਦੁਹਰਾਓ ਫਾਰਮੂਲਾ
ପୁନରାବୃତ୍ତି ଏକୀକରଣ ସୂତ୍ର |,ਦੁਹਰਾਓ ਏਕੀਕਰਣ ਫਾਰਮੂਲਾ
ପୁନରାବୃତ୍ତି ପ୍ରଣାଳୀ |,ਦੁਹਰਾਉਣ ਦੀ ਪ੍ਰਕਿਰਿਆ
ପୁନରାବୃତ୍ତି କ techni ଶଳ |,ਦੁਹਰਾਉਣ ਵਾਲੀ ਤਕਨੀਕ
ଯାଦବ,ਜੈਕੋਬੀਅਨ
ଯାଦବ ନିର୍ଣ୍ଣୟକାରୀ |,ਜੈਕੋਬੀਅਨ ਨਿਰਣਾਇਕ
ଯାଦବ ମ୍ୟାଟ୍ରିକ୍ସ |,ਜੈਕੋਬੀਅਨ ਮੈਟ੍ਰਿਕਸ
ସେଟ୍ ର ଯୋଗ ଦିଅନ୍ତୁ |,ਸੈੱਟਾਂ ਦਾ ਜੋੜ
ମିଳିତ,ਸੰਯੁਕਤ
ମିଳିତ ଘନତା କାର୍ଯ୍ୟ,ਸੰਯੁਕਤ ਘਣਤਾ ਫੰਕਸ਼ਨ
ମିଳିତ ଫ୍ରିକ୍ୱେନ୍ସି କାର୍ଯ୍ୟ,ਸੰਯੁਕਤ ਬਾਰੰਬਾਰਤਾ ਫੰਕਸ਼ਨ
ମିଳିତ ଭାବରେ ନିର୍ଭରଶୀଳ ଭେରିଏବଲ୍ |,ਸੰਯੁਕਤ ਤੌਰ &#39;ਤੇ ਨਿਰਭਰ ਵੇਰੀਏਬਲ
ମିଳିତ ସମ୍ଭାବନା |,ਸੰਯੁਕਤ ਸੰਭਾਵਨਾ
ଯୋଗ ଦିଅନ୍ତୁ (= ୟୁନିଅନ୍),ਸ਼ਾਮਲ ਹੋਵੋ (=ਯੂਨੀਅਨ)
ଡେଇଁପଡ |,ਛਾਲ
ବନ୍ଦ ଡେଇଁବା |,ਛਾਲ ਬੰਦ
ଯଥାର୍ଥତା |,ਜਾਇਜ਼
ଯଥାର୍ଥତା,ਜਾਇਜ਼ ਠਹਿਰਾਓ
କର୍ନାଗ୍ ମାନଚିତ୍ର,Karnaugh ਨਕਸ਼ਾ
କର୍ଣ୍ଣଲ,ਕਰਨਲ
ମ୍ୟାପିଙ୍ଗର କର୍ଣ୍ଣଲ |,ਮੈਪਿੰਗ ਦਾ ਕਰਨਲ
କିଏନାମେଟିକ୍ସ |,ਕਿਨੇਮੈਟਿਕਸ
ଗତିଜ ଶକ୍ତି,ਗਤੀਆਤਮਿਕ ਊਰਜਾ
ଗତିଜ,ਗਤੀ ਵਿਗਿਆਨ
କଲମୋଗୋରଫ୍ ସ୍ମିର୍ନୋଭ୍ ପରୀକ୍ଷା |,ਕੋਲਮੋਗੋਰੋਫ ਸਮਿਰਨੋਵ ਟੈਸਟ
କ୍ରୋନେକର୍ ଡେଲଟା |,ਕ੍ਰੋਨੇਕਰ ਡੈਲਟਾ
କୁର୍ତ୍ତୋସିସ୍,kurtosis
ଲାଗ୍ରେଞ୍ଜର କାର୍ଯ୍ୟ |,Lagrange ਦੇ ਫੰਕਸ਼ਨ
ଲାଗ୍ରେଞ୍ଜର ଗୁଣନକାରୀ |,Lagrange ਦੇ ਗੁਣਕ
ଲାମିନା,ਲਾਮਿਨਾ
ଲାପ୍ଲେସ୍ ଟ୍ରାନ୍ସଫର୍ମ |,ਲੈਪਲੇਸ ਟ੍ਰਾਂਸਫਾਰਮ
ବହୁ ସଂଖ୍ୟା,ਵੱਡੀ ਗਿਣਤੀ
ଲୁକ୍କାୟିତ ମୂଳ (= ଚରିତ୍ରିକ ମୂଳ),ਅਪ੍ਰਤੱਖ ਮੂਲ (= ਵਿਸ਼ੇਸ਼ਤਾ ਜੜ੍ਹ)
ପାର୍ଶ୍ୱ ପୃଷ୍ଠ,ਪਾਸੇ ਦੀ ਸਤਹ
ଲାଟିନ୍ ବର୍ଗ,ਲਾਤੀਨੀ ਵਰਗ
ଲାଟସ୍ ରେକ୍ଟମ୍ |,latus ਗੁਦਾ
ନିୟମ,ਕਾਨੂੰਨ
ବେଗ ଯୋଡିବାର ନିୟମ |,ਵੇਗ ਜੋੜਨ ਦਾ ਕਾਨੂੰਨ
ଯୋଗର ନିୟମ |,ਜੋੜਨ ਦਾ ਕਾਨੂੰਨ
ପ୍ରତ୍ୟାବର୍ତ୍ତନ କମିବାର ନିୟମ |,ਵਾਪਸੀ ਨੂੰ ਘਟਾਉਣ ਦਾ ਕਾਨੂੰਨ
ମାଧ୍ୟାକର୍ଷଣ ନିୟମ |,ਗੁਰੂਤਾਕਰਸ਼ਣ ਦਾ ਨਿਯਮ
ଗୋଷ୍ଠୀ ପାଇଁ ହୋମୋର୍ଫିଜିମ୍ ନିୟମ |,ਸਮੂਹਾਂ ਲਈ ਸਮਰੂਪਤਾ ਦਾ ਕਾਨੂੰਨ
