Bengali,Gujarati
জায় পরিস্থিতি,ઇન્વેન્ટરી પરિસ્થિતિ
বিপরীত,વ્યસ્ત
বিপরীত পারস্পরিক সম্পর্ক,વ્યસ્ત સહસંબંધ
বিপরীত ফাংশন,વ્યસ્ત કાર્ય
বিপরীত হাইপারবোলিক ফাংশন,વ્યસ્ત હાયપરબોલિક કાર્ય
ব্যস্তানুপাতিক,વ્યસ્ત પ્રમાણમાં
বিপরীত ম্যাপিং,વ્યસ્ત મેપિંગ
বিপরীত সংখ্যা,વ્યસ્ત સંખ્યા
একটি ম্যাট্রিক্সের বিপরীত,મેટ્રિક્સનો વ્યસ્ત
বিপরীত ক্রমাগত,વ્યસ્ત ક્રમચય
বিপরীত অনুপাত,વ્યસ્ત પ્રમાણ
বিপরীত ত্রিকোণমিতিক ফাংশন,વ્યસ્ત ત્રિકોણમિતિ કાર્ય
বিপরীত সূত্র,વ્યુત્ક્રમ સૂત્ર
আদেশের বিপরীত,ઓર્ડરનું વ્યુત્ક્રમ
ইনভার্টেবল ম্যাট্রিক্স,ઉલટાવી શકાય તેવું મેટ્રિક્સ
বিপরীতমুখী রূপান্তর,ઉલટાવી શકાય તેવું પરિવર્તન
অযৌক্তিক,અતાર્કિક
অযৌক্তিক সমীকরণ,અતાર્કિક સમીકરણ
অযৌক্তিক অভিব্যক্তি,અતાર્કિક અભિવ્યક્તિ
অমূলদ সংখ্যা,અતાર્કિક સંખ્યા
অযৌক্তিক মূল,અતાર્કિક મૂળ
অপরিবর্তনীয়,અફર
ইরোটেশনাল ভেক্টর,ઇરોટેશનલ વેક્ટર
irrotational ভেক্টর ফাংশন,ઇરોટેશનલ વેક્ટર કાર્ય
ইরোটেশনাল বেগ,ઇરોટેશનલ વેગ
আইসোগোনাল,આઇસોગોનલ
isokurtosis,isokurtosis
বিচ্ছিন্ন অপরিহার্য এককতা,અલગ આવશ્યક એકલતા
বিচ্ছিন্ন বিন্দু,અલગ બિંદુ
আইসোমেট্রিক,આઇસોમેટ્રિક
সমদ্বিবাহু কনফিগারেশন,સમદ્વિબાજુ રૂપરેખાંકન
পুনরাবৃত্ত অবিচ্ছেদ্য,પુનરાવર્તિત અભિન્ન
পুনরাবৃত্তি ইন্টারপোলেশন,પુનરાવર્તિત પ્રક્ષેપ
পুনরাবৃত্তি,પુનરાવર્તન
পুনরাবৃত্তি সূত্র,પુનરાવર્તન સૂત્ર
পুনরাবৃত্তিমূলক একীকরণ সূত্র,પુનરાવર્તિત એકીકરણ સૂત્ર
পুনরাবৃত্তিমূলক পদ্ধতি,પુનરાવર્તિત પ્રક્રિયા
পুনরাবৃত্তিমূলক কৌশল,પુનરાવર્તિત તકનીક
জ্যাকোবিয়ান,જેકોબિયન
জ্যাকোবিয়ান নির্ধারক,જેકોબિયન નિર્ણાયક
জ্যাকোবিয়ান ম্যাট্রিক্স,જેકોબિયન મેટ્રિક્સ
সেট যোগদান,સેટમાં જોડાવા
যৌথ,સંયુક્ત
যৌথ ঘনত্ব ফাংশন,સંયુક્ત ઘનતા કાર્ય
যৌথ ফ্রিকোয়েন্সি ফাংশন,સંયુક્ત આવર્તન કાર્ય
যৌথভাবে নির্ভরশীল পরিবর্তনশীল,સંયુક્ત રીતે નિર્ભર ચલ
যৌথ সম্ভাবনা,સંયુક્ત સંભાવના
যোগদান (=ইউনিয়ন),જોડાઓ (=યુનિયન)
লাফ,કૂદી
জাম্প বিরতি,જમ્પ અવ્યવસ્થા
ন্যায্যতা,વાજબીપણું
ন্যায্যতা,ન્યાયી ઠેરવવું
Karnaugh মানচিত্র,Karnaugh નકશો
কার্নেল,કર્નલ
ম্যাপিং এর কার্নেল,મેપિંગની કર્નલ
গতিবিদ্যা,ગતિશાસ્ત્ર
গতিসম্পর্কিত শক্তি,ગતિ ઊર્જા
গতিবিদ্যা,ગતિશાસ્ત્ર
কোলমোগোরফ স্মিরনভ পরীক্ষা,કોલમોગોરોફ સ્મિર્નોવ ટેસ્ટ
ক্রোনেকার ব-দ্বীপ,ક્રોનેકર ડેલ્ટા
কুরটোসিস,કર્ટોસિસ
Lagrange এর ফাংশন,લેગ્રેન્જનું કાર્ય
ল্যাগ্রেঞ্জের গুণক,લેગ્રેન્જના ગુણક
ল্যামিনা,લેમિના
ল্যাপ্লেস রূপান্তর,લેપ્લેસ ટ્રાન્સફોર્મ
বড় সংখ্যা,મોટી સંખ્યામાં
সুপ্ত মূল (= বৈশিষ্ট্যযুক্ত মূল),સુષુપ્ત મૂળ (= લાક્ષણિકતા મૂળ)
পাশর্্বীয় পৃষ্ঠ,બાજુની સપાટી
ল্যাটিন বর্গক্ষেত্র,લેટિન ચોરસ
ল্যাটাস মলদ্বার,latus ગુદામાર્ગ
আইন,કાયદો
বেগ যোগ করার আইন,વેગ ઉમેરવાનો કાયદો
সংযোজন আইন,ઉમેરણનો કાયદો
হ্রাস প্রত্যাবর্তনের আইন,ઘટતા વળતરનો કાયદો
মহাকর্ষ আইন,ગુરુત્વાકર્ષણનો કાયદો
গোষ্ঠীর জন্য সমকামীতার আইন,જૂથો માટે હોમોમોર્ફિઝમનો કાયદો
রিং জন্য হোমোমরফিজম আইন,રિંગ્સ માટે હોમોમોર્ફિઝમનો કાયદો
ব্যয় বৃদ্ধির আইন,વધતા ખર્ચનો કાયદો
সূচকের আইন,સૂચકાંકોનો કાયદો
জড়তা আইন,જડતાનો કાયદો
বড় সংখ্যার আইন,મોટી સંખ્યામાં કાયદો
সম্ভাবনার আইন,સંભાવનાનો કાયદો
সাইন আইন,સાઇન્સનો કાયદો
সূচকের আইন,ઘાતાંકના નિયમો
গতির আইন,ગતિના નિયમો
স্তর,સ્તર
অগ্রণী সহগ,અગ્રણી ગુણાંક
অগ্রণী তির্যক,અગ્રણી કર્ણ
নেতৃস্থানীয় সাবম্যাট্রিক্স,અગ્રણી સબમેટ્રિક્સ
নেতৃস্থানীয় শব্দ,અગ્રણી શબ્દ
অন্তত,ઓછામાં ઓછું
সর্বনিম্ন সাধারণ একাধিক (এলসিএম),ન્યૂનતમ સામાન્ય બહુવિધ (LCM)
সর্বনিম্ন উপাদান,ઓછામાં ઓછું તત્વ
অন্তত বর্গ,ઓછામાં ઓછો ચોરસ
অন্তত উপরের আবদ্ধ,ઓછામાં ઓછું ઉપલા બાઉન્ડ
বাম coset,ડાબી કોસેટ
বাঁ হাতী,ડાબા હાથે
বাম হাতের স্ক্রু,ડાબા હાથનો સ્ક્રૂ
বাম বিপরীত,ડાબું ઊલટું
বাম গুণন,ડાબી ગુણાકાર
লাইবনিটজ সূত্র,લીબનિટ્ઝ સૂત્ર
দৈর্ঘ্য,લંબાઈ
leptokurtic,લેપ્ટોક્યુર્ટિક
লেপ্টোকারটিক বক্ররেখা,લેપ્ટોક્યુર્ટિક વળાંક
লেপ্টোকুরটোসিস,લેપ્ટોક્યુર્ટોસિસ
স্তর বক্ররেখা,સ્તર વળાંક
আস্থা স্তর,આત્મવિશ્વાસનું સ્તર
তাত্পর্যের স্তর,મહત્વનું સ્તર
অভিধানগতভাবে,લેક્સિકોગ્રાફિકલી
বর্ণানুক্রম,લેક્સિકોગ્રાફિકલ ઓર્ડર
সম্ভাবনা ফাংশন,સંભાવના કાર્ય
সম্ভাবনা অনুপাত পরীক্ষা,સંભાવના ગુણોત્તર પરીક્ષણ
সীমা,મર્યાદા
সীমাবদ্ধ,મર્યાદિત
সীমিত মান,મર્યાદિત મૂલ્ય
সীমিত বেগ,મર્યાદિત વેગ
গড় সীমা,સરેરાશ મર્યાદા
একীকরণের সীমা,એકીકરણની મર્યાદા
অনুক্রমের সীমা,ક્રમની મર્યાદા
সীমা বিন্দু (= ক্লাস্টার পয়েন্ট),મર્યાદા બિંદુ (= ક્લસ્ટર બિંદુ)
সীমা বেগ,મર્યાદા વેગ
লাইন,રેખા
রৈখিক,રેખીય
রৈখিক বীজগণিত,રેખીય બીજગણિત
রৈখিক বীজগণিত সমীকরণ,રેખીય બીજગણિત સમીકરણ
রৈখিক অনুমান,રેખીય અંદાજ
লিনিয়ার অ্যাসিম্পটোট,રેખીય એસિમ્પ્ટોટ
রৈখিক সহগ,રેખીય ગુણાંક
রৈখিক সংমিশ্রণ,રેખીય સંયોજન
রৈখিক সীমাবদ্ধতা,રેખીય અવરોધો
রৈখিক নির্ভরতা,રેખીય અવલંબન
লিনিয়ার ডিফারেনশিয়াল সমীকরণ,રેખીય વિભેદક સમીકરણ
রৈখিক মাত্রা,રેખીય પરિમાણ
একঘাত সমীকরণ,રેખીય સમીકરણ
রৈখিক ফর্ম,રેખીય સ્વરૂપ
রৈখিক ভগ্নাংশ রূপান্তর,રેખીય અપૂર્ણાંક પરિવર્તન
রৈখিক ফাংশন,રેખીય કાર્ય
রৈখিক কার্যকরী,રેખીય કાર્યાત્મક
লিনিয়ার গ্রুপ,રેખીય જૂથ
রৈখিক স্বাধীনতা,રેખીય સ્વતંત્રતા
রৈখিক স্বাধীন সম্পর্ক,રેખીય સ્વતંત્ર સંબંધ
রৈখিক অসমতা,રેખીય અસમાનતા
রৈখিক অসংগত ডিফারেনশিয়াল সমীকরণ,રેખીય અસંગત વિભેદક સમીકરણ
রৈখিক অবিচ্ছেদ্য সমীকরণ,રેખીય અભિન્ન સમીકરણ
রৈখিক ক্ষেপক,રેખીય પ્રક્ષેપ
রৈখিক সর্বনিম্ন বর্গক্ষেত্র রিগ্রেশন বিশ্লেষণ,રેખીય લઘુત્તમ ચોરસ રીગ્રેશન વિશ્લેષણ
রৈখিকতা,રેખીયતા
রৈখিকভাবে নির্ভরশীল,રેખીય રીતે નિર્ભર
রৈখিকভাবে স্বাধীন,રેખીય રીતે સ્વતંત્ર
লিনিয়ার ম্যাপিং,રેખીય મેપિંગ
লিনিয়ার অর্ডার,રેખીય ક્રમ
লিনিয়ার অর্ডারিং,રેખીય ક્રમ
রৈখিক প্রোগ্রামিং,રેખીય પ્રોગ્રામિંગ
লিনিয়ার প্রোগ্রামিং অ্যালগরিদম,રેખીય પ્રોગ્રામિંગ અલ્ગોરિધમ
লিনিয়ার প্রোগ্রামিং সমস্যা,રેખીય પ્રોગ્રામિંગ સમસ્યા
লিনিয়ার রিগ্রেশন,રેખીય રીગ્રેસન
রৈখিক রিগ্রেশন সহগ,રેખીય રીગ્રેસન ગુણાંક
রৈখিক সম্পর্ক,રેખીય સંબંધ
রৈখিক স্থান (=ভেক্টর স্থান),રેખીય જગ્યા (= વેક્ટર જગ્યા)
লিনিয়ার সাবস্পেস,રેખીય સબસ્પેસ
রৈখিক রূপান্তর,રેખીય પરિવર્તન
রৈখিক প্রবণতা,રેખીય વલણ
রৈখিক নিরপেক্ষ অনুমান,રેખીય નિષ્પક્ષ અંદાજ
রৈখিক বেগ,રેખીય વેગ
লাইন অবিচ্ছেদ্য,રેખા અભિન્ન
ছেদ লাইন,આંતરછેદની રેખા
রিগ্রেশন লাইন,રીગ્રેસનની રેખા
স্থানীয় ভেক্টর,સ્થાનિક વેક્ટર
স্থানীয় সর্বোত্তম,સ્થાનિક શ્રેષ્ઠ
অবস্থান,સ્થાન
লগ,લોગ
লগারিদমিক,લઘુગણક
লগারিদমিক নির্ভুলতা,લઘુગણક ચોકસાઈ
লগারিদমিক গণনা,લઘુગણક ગણતરી
লগারিদমিক বক্ররেখা,લઘુગણક વળાંક
লগারিদমিক ডেরিভেটিভ,લઘુગણક વ્યુત્પન્ન
লগারিদমিক পার্থক্য,લઘુગણક તફાવત
লগারিদমিক ফাংশন,લઘુગણક કાર્ય
লগারিদমিক গড় (=জ্যামিতিক গড়),લઘુગણક સરેરાશ (=ભૌમિતિક સરેરાશ)
লগারিদমিক স্বাভাবিক বন্টন,લઘુગણક સામાન્ય વિતરણ
লগারিদমিক সম্পর্ক,લઘુગણક સંબંધ
লগারিদমিক স্কেল,લઘુગણક સ્કેલ
লগারিদমিক সিরিজ,લઘુગણક શ્રેણી
লগারিদমিক সর্পিল (সমকোণাকার সর্পিল),લઘુગણક સર્પાકાર (સમાન કોણીય સર્પાકાર)
লগারিদমিক টেবিল (=লগ টেবিল),લઘુગણક કોષ્ટક (=લોગ ટેબલ)
লগারিদম (লগ),લઘુગણક (લોગ)
যুক্তি,તર્ક
যৌক্তিকভাবে সমতুল্য,તાર્કિક રીતે સમકક્ષ
লজিস্টিক বক্ররেখা,લોજિસ્ટિક વળાંક
স্বাভাবিক বিতরণ,સામાન્ય વિતરણ
দ্রাঘিমাংশ,રેખાંશ
লুপ,લૂપ
লটারি,લોટરી
নিম্ন বার,નીચલી પટ્ટી
নিম্ন সীমা,ના જેટલું કે તેનાથી ઓછું
নিম্ন Riemann অবিচ্ছেদ্য,નીચલા રીમેન અભિન્ન
কম যোগফল,ઓછી રકમ
নিম্ন ত্রিভুজাকার ম্যাট্রিক্স,નીચલા ત્રિકોણાકાર મેટ્રિક્સ
ম্যাকলরিনের বিস্তার,મેકલોરિનનું વિસ્તરણ
জাদু সংখ্যা,જાદુઈ સંખ્યા
জাদু বর্গ,જાદુઈ ચોરસ
মাত্রার সীমা (=সীমাবদ্ধতা),તીવ્રતા મર્યાદા (=મર્યાદિત તીવ્રતા)
মেইল করা প্রশ্নাবলী,મેઇલ કરેલ પ્રશ્નાવલી
মেল জরিপ,મેલ મોજણી
মেজরেন্ট (উপরের সীমানা),મેજરન્ટ (ઉપલા બાઉન્ડ)
প্রধান চাপ,મુખ્ય ચાપ
বড় সেট,મોટા સમૂહ
অনেক মূল্যবান ফাংশন,ઘણા મૂલ્યવાન કાર્ય
মানচিত্র,નકશો
সেট মধ্যে মানচিত্র,સમૂહમાં નકશો
একটি সেটের ম্যাপিং,સમૂહનું મેપિંગ
প্রান্তিক সম্ভাবনা,સીમાંત સંભાવના
গাণিতিক বিশ্লেষণ,ગાણિતિક વિશ્લેષણ
গাণিতিক যুক্তি,ગાણિતિક દલીલ
গাণিতিক কেন্দ্র,ગાણિતિક કેન્દ્ર
গাণিতিক জটিলতা,ગાણિતિક જટિલતા
গাণিতিক অর্থনীতি,ગાણિતિક અર્થશાસ્ત્ર
গাণিতিক প্রত্যাশা,ગાણિતિક અપેક્ષા
গাণিতিক ফর্ম,ગાણિતિક સ્વરૂપ
গাণিতিক গঠন,ગાણિતિક રચના
গাণিতিক পরিচয়,ગાણિતિક ઓળખ
গাণিতিক যুক্তি,ગાણિતિક તર્ક
গানিতিক প্রতিমাণ,ગાણિતિક મોડેલ
গাণিতিক ধারণা,ગાણિતિક ખ્યાલ
ম্যাট্রিক্স ডিগোনালাইজেশন,મેટ્રિક્સ ડિગોનલાઇઝેશન
ম্যাট্রিক্স বিপরীত,મેટ્રિક્સ વ્યસ્ત
ম্যাট্রিক্স ইনভার্সন,મેટ્રિક્સ વ્યુત્ક્રમ
ম্যাট্রিক্স পুনরাবৃত্তি পদ্ধতি,મેટ્રિક્સ પુનરાવર્તિત પદ્ધતિ
ম্যাট্রিক্স পদ্ধতি,મેટ્રિક્સ પદ્ધતિ
ম্যাট্রিক্স গুণ,મેટ્રિક્સ ગુણાકાર
ধ্রুবকের ম্যাট্রিক্স,સ્થિરાંકોનું મેટ્રિક્સ
কার্যকারিতার ম্যাট্রিক্স,અસરકારકતાનું મેટ્રિક્સ
ম্যাট্রিক্স অপারেটর,મેટ્રિક્સ ઓપરેટર
ম্যাট্রিক্স বহুপদী,મેટ્રિક્સ બહુપદી
ম্যাট্রিক্স প্রিন্টিং,મેટ્રિક્સ પ્રિન્ટીંગ
ম্যাট্রিক্স পণ্য,મેટ્રિક્સ ઉત્પાદન
সর্বাধিক করা,મહત્તમ
সর্বোচ্চ,મહત્તમ
সর্বোচ্চ পরম মান,મહત્તમ નિરપેક્ષ મૂલ્ય
সর্বোচ্চ F-অনুপাত,મહત્તમ F- ગુણોત્તર
সর্বাধিক সম্ভাবনা,મહત્તમ સંભાવના
maxmin,મહત્તમ
সর্বোচ্চ মানদণ্ড,મહત્તમ માપદંડ
একটি ফাংশনের সর্বোচ্চ,કાર્યની મહત્તમ
ম্যাক্সওয়েল-বোল্টজম্যান পরিসংখ্যান,મેક્સવેલ-બોલ્ટ્ઝમેનના આંકડા
বিচ্যুতি,સરેરાશ વિચલન
বর্গাকার বিচ্যুতি,સરેરાશ ચોરસ વિચલન
মানে বর্গাকার ত্রুটি,સરેરાશ ચોરસ ભૂલ
গড় মান,સરેરાશ કિંમત
গড় মান উপপাদ্য,સરેરાશ મૂલ્ય પ્રમેય
কার্টোসিসের পরিমাপ,કર્ટોસિસનું માપ
মধ্যমা,મધ્યક
মধ্যম কেন্দ্র,મધ્ય કેન્દ્ર
mesokurtic বক্ররেখা,મેસોકર્ટિક વળાંક
mesokurtosis,મેસોકર્ટોસિસ
বার্তা,સંદેશ
পদ্ধতি,પદ્ધતિ
নির্মূল পদ্ধতি,દૂર કરવાની પદ્ધતિ
বিপরীত পদ্ধতি,વ્યુત્ક્રમની પદ્ધતિ
পুনরাবৃত্তি পদ্ধতি,પુનરાવર્તનની પદ્ધતિ
সর্বনিম্ন বর্গক্ষেত্রের পদ্ধতি,ઓછામાં ઓછા ચોરસની પદ્ધતિ
মুহুর্তের পদ্ধতি,ક્ષણોની પદ્ધતિ
অনুরূপ ত্রিভুজ পদ্ধতি,સમાન ત્રિકોણની પદ્ધતિ
খাড়া বংশধর পদ্ধতি,સૌથી ઊભો ઉતરવાની પદ્ધતિ
সমষ্টি পদ্ধতি,સમીકરણની પદ્ધતિ
অনির্ধারিত সহগ পদ্ধতি,અનિર્ધારિત ગુણાંકની પદ્ધતિ
মেট্রিক স্থান,મેટ્રિક જગ્યા
মেট্রিক সিস্টেম,મેટ્રિક સિસ્ટમ
মেট্রিক ইউনিট,મેટ્રિક એકમ
মাইক্রো তত্ত্ব,સૂક્ષ્મ સિદ્ધાંત
মধ্যম,મધ્ય
মধ্যবর্তী মেয়াদ,મધ્યમ ગાળા
মধ্য বিন্দু,મધ્ય બિંદુ
মধ্যবিন্দু সূত্র,મધ્ય બિંદુ સૂત્ર
ন্যূনতম বহুপদ,ન્યૂનતમ બહુપદી
minimax নীতি,ન્યૂનતમ સિદ્ધાંત
সর্বনিম্ন,ન્યૂનતમ
ন্যূনতম বিন্দু (বক্ররেখার),ન્યૂનતમ બિંદુ (વળાંકનો)
সর্বনিম্ন বহুপদ,ન્યૂનતમ બહુપદી
একটি ফাংশনের মিনিট,કાર્યની મિનિટ
গৌণ চাপ,નાની ચાપ
ছোট অক্ষ,નાની અક્ષ
ক্ষুদ্র উপসেট,લઘુકૃત સબસેટ
বিয়োগ,માઈનસ
ঋণচিহ্ন,બાદબાકીનું ચિહ્ન
মিশ্র ভগ্নাংশ,મિશ્ર અપૂર્ણાંક
মিশ্র কৌশল,મિશ્ર વ્યૂહરચના
মোড,મોડ
মডুলাস,મોડ્યુલસ
একটি জটিল সংখ্যার মডুলাস,જટિલ સંખ્યાનું મોડ્યુલસ
মুহূর্ত,ક્ષણ
মুহূর্ত উৎপন্ন ফাংশন,મોમેન્ટ જનરેટીંગ ફંક્શન
একটি শক্তির মুহূর্ত,બળની ક્ષણ
ফ্রিকোয়েন্সি বিতরণের মুহূর্ত,આવર્તન વિતરણની ક્ષણ
নিষ্ক্রিয়তা মুহূর্ত,જડત્વની ક્ષણ
গতির মুহূর্ত,વેગની ક્ષણ
গতিবেগ,વેગ
একচেটিয়া,એકવિધ
মনোমোরফিক,મોનોમોર્ફિક
মনোমোর্ফিজম,મોનોમોર્ફિઝમ
একঘেয়ে,એકવિધ
একঘেয়ে ক্রমবর্ধমান ক্রম,મોનોટોન વધતો ક્રમ
একঘেয়ে,એકવિધ રીતે
একঘেয়ে নেট বাড়ছে,એકવિધ રીતે વધતી જતી નેટ
একঘেয়ে ক্রমবর্ধমান,એકવિધ રીતે વધતો ક્રમ
একঘেয়ে ফাংশন,એકવિધ કાર્ય
মন্টে কার্লো হিসাব,મોન્ટે કાર્લો ગણતરી
মন্টে কার্লো পদ্ধতি,મોન્ટે કાર્લો પદ્ધતિ
মোরা (খেলা),મોરા (રમત)
মৃত্যুর পরিসংখ্যান,મૃત્યુના આંકડા
সবচেয়ে সম্ভাব্য,સૌથી વધુ સંભવિત
গতি,ગતિ
চলন্ত গড়,મૂવિંગ એવરેજ
এম-স্পেস,એમ-સ્પેસ
অখণ্ডের জন্য এম-পরীক্ষা,ઇન્ટિગ્રલ માટે એમ-ટેસ્ટ
বহু সিদ্ধান্ত সমস্যা,બહુનિર્ણય સમસ્યા
বহুমাত্রিক স্বাভাবিক বিতরণ,બહુપરીમાણીય સામાન્ય વિતરણ
বহুমাত্রিক র্যান্ডম পরিবর্তনশীল,બહુપરીમાણીય રેન્ડમ ચલ
মাল্টি-ইনডেক্স পরিবহন সমস্যা,મલ્ટિ-ઇન્ડેક્સ પરિવહન સમસ્યા
বহুপদ,બહુપદી
বহুপদ বন্টন,બહુપદી વિતરણ
একাধিক,બહુવિધ
একাধিক পছন্দ সমস্যা,બહુવિધ પસંદગીની સમસ્યા
একাধিক সংযুক্ত ডোমেইন,બહુવિધ કનેક્ટેડ ડોમેન
একাধিক পারস্পরিক সম্পর্ক,બહુવિધ સહસંબંધ
একাধিক ফ্রিকোয়েন্সি টেবিল,બહુવિધ આવર્તન કોષ્ટક
একাধিক অবিচ্ছেদ্য,બહુવિધ અભિન્ન
একাধিক ইন্টিগ্রেশন,બહુવિધ એકીકરણ
একাধিক সংশ্লেষণ,બહુવિધ રીગ્રેસન
একাধিক রিগ্রেশন বিশ্লেষণ,બહુવિધ રીગ્રેસન વિશ્લેષણ
একাধিক রিগ্রেশন সহগ,બહુવિધ રીગ્રેસન ગુણાંક
একাধিক রিগ্রেশন সমীকরণ,બહુવિધ રીગ્રેસન સમીકરણ
একাধিক রুট,બહુવિધ મૂળ
গুণ,ગુણાકાર
কলাম দ্বারা গুণ (নির্ধারক),કૉલમ દ્વારા ગુણાકાર (નિર્ધારકનું)
সারি দ্বারা গুণ (নির্ধারক),પંક્તિઓ દ્વારા ગુણાકાર (નિર્ધારકનો)
গুণনীয়ক,ગુણાકાર પરિબળ
গুণক ফাংশন,ગુણાકાર કાર્ય
গুনগত দল,ગુણાકાર જૂથ
গুণক বিপরীত,ગુણાકાર વ્યસ્ત
বহুগুণ,બહુવિધતા
শিকড়ের বহুগুণ,મૂળની બહુવિધતા
শূন্যের বহুগুণ,શૂન્યનો ગુણાકાર
গুণক,ગુણક
গুণ,ગુણાકાર
মাল্টিভেরিয়েট ডিস্ট্রিবিউশন,બહુવિધ વિતરણ
মাল্টিভেরিয়েট স্বাভাবিক বন্টন,બહુવિધ સામાન્ય વિતરણ
বহুমুখী জনসংখ্যা,બહુવિધ વસ્તી
পারস্পরিক,પરસ્પર
নাবলা,નાબલા
নেপিয়েরিয়ান,નેપિરીયન
নেপিয়েরীয় লগারিদম,નેપીરીયન લઘુગણક
প্রাকৃতিক লগারিদম,કુદરતી લઘુગણક
স্বাভাবিক সংখ্যা,કુદરતી સંખ્યા
নটিক্যাল মাইল,નોટિકલ માઇલ
n-মাত্রিক,n-પરિમાણીય
n-মাত্রিক ভেক্টর স্থান,n-પરિમાણીય વેક્ટર જગ્યા
প্রয়োজনীয় এবং পর্যাপ্ত শর্ত,જરૂરી અને પર્યાપ્ત સ્થિતિ
প্রয়োজনীয় শর্ত,જરૂરી સ્થિતિ
অস্বীকার,નકાર
নেতিবাচক,નકારાત્મક
নেতিবাচক বক্রতা,નકારાત્મક વળાંક
নেতিবাচক নির্দিষ্ট ফর্ম,નકારાત્મક ચોક્કસ સ્વરૂપ
ঋণাত্মক নির্দিষ্ট ম্যাট্রিক্স,નકારાત્મક ચોક્કસ મેટ્રિક્સ
নেতিবাচক আধা-নির্দিষ্ট ফর্ম,નકારાત્મક અર્ધ-નિશ્ચિત સ્વરૂપ
পাড়া,પડોશી
নেস্টেড স্যাম্পলিং,નેસ્ટેડ સેમ્પલિંગ
নেট প্রজনন হার,ચોખ્ખો પ્રજનન દર
নিউটনিয়ান মেকানিক্স,ન્યુટોનિયન મિકેનિક્સ
নিউটনের বিভক্ত পার্থক্য সূত্র,ન્યુટનનું વિભાજિત તફાવત સૂત્ર
নিউটনের গতির সূত্র,ન્યુટનના ગતિના નિયમો
নেইমান বরাদ্দ,Neyman ફાળવણી
নেইম্যান পিয়ারসন তত্ত্ব,નેમેન પીયર્સન સિદ્ધાંત
নিলপোটেন্ট উপাদান,નિર્બળ તત્વ
নিলপোটেন্ট ম্যাট্রিক্স,નિલપોટન્ટ મેટ્રિક્સ
নোড,નોડ
নন-আবেলিয়ান গ্রুপ,બિન-અબેલિયન જૂથ
অ-পরম মিলন,બિન-સંપૂર્ણ સંકલન
অ-বীজগণিত,બિન-બીજગણિત
অধঃপতিত,બિન-અધોગતિ
নন-ডিজেনারেট মৌলিক সম্ভাব্য সমাধান,બિન-ડિજનરેટ મૂળભૂત શક્ય ઉકેલ
অ ঘন,બિન-ગાઢ
অ ঘন সেট,બિન-ગાઢ સમૂહ
পয়েন্টের অ-গণনাযোগ্য অসীমতা,પોઈન્ટની બિન-ગણતરીય અનંતતા
অ গণনাযোগ্য সেট,અસંખ્યક સમૂહ
অ-পার্থক্য,અભેદ્ય
অ খালি উপসেট,બિન ખાલી સબસેટ
অ-ইউক্লিডীয় জ্যামিতি,બિન-યુક્લિડિયન ભૂમિતિ
অ-সমজাতীয়,બિન-સમાન
অ ছেদকারী,બિન છેદાય છે
অ-রৈখিক বীজগণিত সমীকরণ,બિન-રેખીય બીજગણિત સમીકરણ
নন-লিনিয়ার ডিফারেনশিয়াল সমীকরণ,બિન-રેખીય વિભેદક સમીકરણ
অ-রৈখিক সমীকরণ,બિન-રેખીય સમીકરણ
নন-লিনিয়ার প্রোগ্রামিং,બિન-રેખીય પ્રોગ્રામિંગ
নন-লিনিয়ার রিগ্রেশন,બિન-રેખીય રીગ્રેસન
অ-রৈখিক সম্পর্ক,બિન-રેખીય સંબંધ
অ নেতিবাচক পূর্ণসংখ্যা,બિન-નકારાત્મક પૂર્ણાંક
অ-নেতিবাচক পরিবর্তনশীল,બિન-નકારાત્મક ચલ
অ-প্যারামেট্রিক পরীক্ষা,બિન-પેરામેટ્રિક પરીક્ષણ
অ-সম্ভাব্য পদ্ধতি,બિન-સંભવિત અભિગમ
অ-একবচন ম্যাট্রিক্স,બિન-એકવચન મેટ્રિક્સ
অ-প্রতিসম ম্যাট্রিক্স,બિન-સપ્રમાણ મેટ્રિક્સ
অ তুচ্ছ,બિન-તુચ્છ
অ-লুপ্ত নির্ধারক,અદ્રશ્ય નિર્ણાયક
অ শূন্য,બિન રદબાતલ
অ-অকার্যকর উপসেট,બિન રદબાતલ સબસેટ
অ-শূন্য নির্ধারক,બિન-શૂન્ય નિર્ણાયક
NOR গেট,નોર ગેટ
স্বাভাবিক,સામાન્ય
স্বাভাবিক ত্বরণ,સામાન્ય પ્રવેગક
স্বাভাবিক কোণ,સામાન્ય કોણ
স্বাভাবিক বক্ররেখা,સામાન્ય વળાંક
স্বাভাবিক ঘনত্ব ফাংশন,સામાન્ય ઘનતા કાર્ય
স্বাভাবিক বন্টন,સામાન્ય વિતરણ
স্বাভাবিক বন্টন ফাংশন,સામાન્ય વિતરણ કાર્ય
ম্যাট্রিক্সের জন্য স্বাভাবিক ফর্ম,મેટ્રિક્સ માટે સામાન્ય સ્વરૂપ
স্বাভাবিক ফ্রিকোয়েন্সি,સામાન્ય આવર્તન
স্বাভাবিক বক্ররেখা,સામાન્યકૃત વળાંક
স্বাভাবিক ফ্লোটিং পয়েন্ট নম্বর,સામાન્ય ફ્લોટિંગ પોઈન્ટ નંબર
নরমালাইজার,નોર્મલાઇઝર
স্বাভাবিক ম্যাট্রিক্স,સામાન્ય મેટ્રિક્સ
