Telugu,Malayalam
గ్రిడ్,ഗ്രിഡ്
గ్రిడ్ బయాస్,ഗ്രിഡ് ബയസ്
గ్రిడ్ డ్రైవింగ్ శక్తి,ഗ്രിഡ് ഡ്രൈവിംഗ് പവർ
గ్రిడ్ ఉద్గారం,ഗ്രിഡ് എമിഷൻ
గ్రిడ్ మాడ్యులేటెడ్ క్లాస్ సి యాంప్లిఫైయర్,ഗ്രിഡ് മോഡുലേറ്റഡ് ക്ലാസ് സി ആംപ്ലിഫയർ
గ్రిల్,വരട്ടുക
గ్రౌండింగ్,അരക്കെട്ട്
గాడి,ഓവ്
భూమి వాహకత,നില കലവറ
గ్రౌండ్ రిటర్న్ సర్క్యూట్,നിലത്ത് റിട്ടേൺ സർക്യൂട്ട്
భూమిలో ముద్రించుట,ഗ്രൗണ്ട് റോഡ് (എർത്ത് വടി)
గ్రౌండ్ స్కాటర్ ప్రచారం,നിലക്കടല പ്രചരണം
గ్రౌండ్ సెగ్మెంట్,നിലത്തു സെഗ്മെന്റ്
గ్రౌండ్ వేవ్,നില തരംഗം
గ్రౌండ్ వేవ్ ప్రచారం,നിലവാരം പ്രചരണം
గ్రౌండ్ వేవ్ సిగ్నల్,ഗ്ര ground ണ്ട് തരംഗ സിഗ്നൽ
గ్రౌన్దేడ్,അടിത്തറ
సమూహ ఆలస్యం,ഗ്രൂപ്പ് കാലതാമസം
నెట్‌వర్క్ & కవరేజ్ పెరుగుదల,നെറ്റ്വർക്കിന്റെയും കവറേജുകളുടെയും വളർച്ച
గార్డ్ బ్యాండ్,ഗാർഡ് ബാൻഡ്
గార్డు విరామం,ഗാർഡ് ഇടവേള
గన్ డయోడ్,ഗൺ ഡയോഡ്
వ్యక్తి,Guy
గై వైర్,ഗൈ വയർ
గైడ్ ఏరియల్ మాస్ట్ (గైడ్ యాంటెన్నా మాస్ట్),ഗൈഡ് ഏരിയൽ മാസ്റ്റ് (ഗൈഡ് ആന്റിന മാസ്റ്റ്)
హాక్,ഹാക്ക്
హ్యాకర్,ഹാക്കർ
సగం యాడర్,പകുതി അഡെര്
సగం డ్యూప్లెక్స్,പകുതി ഡ്യൂപ്ലെക്സ്
సగం శక్తి బ్యాండ్‌విడ్త్,പകുതി പവർ ബാൻഡ്വിഡ്ത്ത്
సగం వేవ్ డైపోల్,പകുതി വേവ് ഡിപോൾ
సగం వేవ్ సరిదిద్దడం,അർദ്ധധാരണം തിരുത്തൽ
హాఫ్టోన్,ഹാത്തൻ
హామింగ్ దూరం,ഹമ്മിംഗ് ദൂരം
హార్డ్ డిస్క్ క్రాష్,ഹാർഡ് ഡിസ്ക് ക്രാഷ്
హార్డ్ డిస్క్ ఆధారిత ఆడియో డెలివరీ సిస్టమ్,ഹാർഡ് ഡിസ്ക് അടിസ്ഥാനമാക്കിയുള്ള ഓഡിയോ ഡെലിവറി സിസ്റ്റം
హార్డ్ డిస్క్ ఆధారిత రికార్డింగ్,ഹാർഡ് ഡിസ്ക് അടിസ്ഥാനമാക്കിയുള്ള റെക്കോർഡിംഗ്
హార్డ్వేర్,ഹാർഡ്വെയർ
హార్డ్వేర్ చిరునామా,ഹാർഡ്വെയർ വിലാസം
హార్మోనిక్,ഹാർവിക്
హార్మోనిక్ వక్రీకరణ,ഹാർവിക് വക്രീകരണം
హార్మోనిక్ ఉద్గారం,ഹാർവിക് എമിഷൻ
హార్మోనిక్ ఫిల్టర్ యూనిట్,ഹാർമോണിക് ഫിൽട്ടർ യൂണിറ്റ്
హార్మోనిక్ జనరేటర్,ഹാർമോണിക് ജനറേറ്റർ
హార్మోనిక్ సప్రెజర్,ഹാർമിക് അടിച്ചമർ
హార్మోనిక్స్,സമരഹിതം
హజార్డ్,ആപത്ത്
హెడ్ ​​ఫోన్,തലക്കെട്ട്
హెడ్ ​​రూమ్,തല മുറി
హెడ్‌ఎండ్,തലസ്ഥാനം
శీర్షిక,തലക്കെട്ടിൽ
వినికిడి విధానం,ശ്രവണ സംവിധാനം
వేడి శోషక,ചൂട് അബ്സോർബർ
వేడి సమతుల్యత,ചൂട് ബാലൻസ്
వేడి అవరోధం,ചൂട് തടസ്സം
హీట్ కండక్టర్,ചൂട് കണ്ടക്ടർ
హీట్ సింక్,ഹീറ്റ് സിങ്ക്
కృష్ణ,ഹെർട്സ് (HZ)
హెటెరోడిన్,ഹിസ്റ്റൻനെ
హెటెరోడైన్ రిసీవర్,ഹീറ്റഡൻ റിസീവർ
హెటెరోడైన్ విజిల్ (హెటెరోడిన్ జోక్యం),ഹെറ്ററഡൻ വിസിൽ (ഹെറ്റെൻറ് ഇടപെടൽ)
హ్యూరిస్టిక్,ഹ്യൂറിസ്റ്റിക്
హెక్సాడెసిమల్,ഹെക്സാഡെസിമൽ
క్రమానుగత మాడ్యులేషన్,ശ്രേറിയ മോഡുലേഷൻ
హై-ఫై,ഹായ്-ഫൈ (ഉയർന്ന വിശ്വസ്തത)
అధిక బూస్ట్,ഉയർന്ന ബൂസ്റ്റ്
అధిక పౌన .పున్యం,ഉയർന്ന ആവൃത്തി
అధిక ఫ్రీక్వెన్సీ డోలనం,ഉയർന്ന ആവൃത്തി ആന്ദോളനം
అధిక పౌన frequency పున్య ప్రతిస్పందన,ഉയർന്ന ആവൃത്തി പ്രതികരണം
ఉన్నత స్థాయి ప్రోగ్రామ్ భాష,ഉയർന്ന തലത്തിലുള്ള പ്രോഗ്രാം ഭാഷ
హై పాస్ ఫిల్టర్,ഉയർന്ന പാസ് ഫിൽട്ടർ
అధిక శక్తి ట్రాన్స్మిటర్,ഹൈ പവർ ട്രാൻസ്മിറ്റർ
అధిక నాణ్యత రిసెప్షన్,ഉയർന്ന നിലവാരമുള്ള സ്വീകരണം
హై స్పీడ్ కనెక్టివిటీ,ഉയർന്ന സ്പീഡ് കണക്റ്റിവിറ്റി
అధిక స్పీడ్ డేటా వ్యవస్థ,ഹൈ സ്പീഡ് ഡാറ്റ സിസ്റ്റം
హిస్టోగ్రాం,ഹിസ്റ്റോഗ്രാം
హోమ్ పేజీ,ഹോം പേജ്
హుక్,കൊളുത്ത്
హుక్ అప్ వైర్,ഹുക്ക് അപ്പ് വയർ
క్షితిజ సమాంతర బ్లాక్అవుట్ కాలం,തിരശ്ചീന ബ്ലാക്ക് out ട്ട് കാലയളവ്
క్షితిజ సమాంతర ఖాళీ,തിരശ്ചീന ശൂന്യത
క్షితిజ సమాంతర నిర్వచనం (క్షితిజ సమాంతర రిజల్యూషన్),തിരശ്ചീന നിർവചനം (തിരശ്ചീന മിഴിവ്)
క్షితిజ సమాంతర విక్షేపం డోలనం,തിരശ്ചീന വ്യതിചലനം
క్షితిజ సమాంతర రేఖ,തിരശ്ചീന രേഖ
క్షితిజ సమాంతర విభాగం,തിരശ്ചീന വിഭാഗം
క్షితిజ సమాంతర స్వీప్ సర్క్యూట్,തിരശ്ചീന സ്വീപ്പ് സർക്യൂട്ട്
హార్న్ లౌడ్ స్పీకర్,ഹോൺ ഉച്ചഭാഷിണി
హోస్ట్,ആതിഥേയന്
హాట్ స్పాట్,ഹോട്ട് സ്പോട്ട്
హౌస్ కీపింగ్,വീട് സൂക്ഷിക്കുന്നു
హబ్,ഹബ്
హ్యూ,മഞ്ഞ
హఫ్మన్ కోడింగ్,ഹഫ്മാൻ കോഡിംഗ്
హమ్,മുന്ന
మానవ ఆడియో అవగాహన,ഹ്യൂമൻ ഓഡിയോ പെർസെപ്ഷൻ
మానవ ఆడియో వ్యవస్థ,ഹ്യൂമൻ ഓഡിയോ സിസ്റ്റം
మానవ వినికిడి విధానం,ഹ്യൂമൻ ശ്രവണ സംവിധാനം
మానవ వీడియో అవగాహన,മനുഷ്യ വീഡിയോ പെർസെപ്ഷൻ
తేమ,ഈർപ്പം
హైబ్రిడ్,ഹൈബ്രിഡ്
హైబ్రిడ్ సర్క్యూట్,ഹൈബ്രിഡ് സർക്യൂട്ട്
హైబ్రిడ్ ఇంటర్‌గ్రేటెడ్ సర్క్యూట్,ഹൈബ്രിഡ് ഇന്റർഗ്രെറ്റ് സർക്യൂട്ട്
హైడ్రోమీటర్,ഹൈഡ്രെയിൻ
హైపర్,ഹൈപ്പർ
హైపర్ మీడియా,ഹൈപ്പർ മീഡിയ
హైపర్ టెక్స్ట్,ഹൈപ്പർ ടെക്സ്റ്റ്
హైపర్లింక్,ഹൈപ്പർലിൻ
ఐకాన్,ഐക്കൺ
గుర్తింపు,തിരിച്ചറിയല്
ఐడెంటిఫైయర్,തിരിച്ചറിയല്
మండించండి,കത്തിക്കുക
జ్వలన,ജലനം
ప్రకాశం,Illicance
ప్రకాశం,ദീപക്കാഴ്ച
చిత్రం,പതിഛായ
చిత్ర యాంటెన్నా,ഇമേജ് ആന്റിന
చిత్ర సంగ్రహణ,ഇമേജ് ക്യാപ്ചർ
చిత్ర ఐకానోస్కోప్,ഇമേജ് ഐക്കണോസ്കോപ്പ്
చిత్ర మ్యాప్,ഇമേജ് മാപ്പ്
చిత్రం ఆర్థికాన్,ഇമേജ് ഓർത്തൻ
బొమ్మ లేదా చిత్రం సరి చేయడం,ഇമേജ് പ്രോസസ്സിംഗ്
చిత్ర సెట్టర్,ഇമേജ് ലെറ്റർ
Inary హాత్మక,സാങ്കല്പികമായ
ఇంపెడెన్స్,ഇംപാമം
ఇంపెడెన్స్ మ్యాచింగ్,ഇംപെഡൻസ് പൊരുത്തപ്പെടുത്തൽ
ఇంపెడెన్స్ మ్యాచింగ్ సర్క్యూట్,ഇംപെഡൻസ് പൊരുത്തപ്പെടുന്ന സർക്യൂട്ട്
ఇంపెడెన్స్ అసమతుల్యత,ഇംപെഡൻസ് പൊരുത്തക്കേട്
ఖాళీ స్థలం యొక్క ఇంపెడెన్స్,ശൂന്യമായ ഇടത്തിന്റെ തടസ്സങ്ങൾ
ఇంపెడెన్స్ పరివర్తన,ഇംപെഡൻസ് പരിവർത്തനം
దిగుమతి,ഇറക്കുമതിച്ചരക്ക്
ఇంప్రెగ్నేటెడ్,ഇംപ്രെഗ്നൻ
వోల్టేజ్ ఆకట్టుకోండి,വളരെയധികം വോൾട്ടേജ്
ప్రేరణ,പചോദനം
ప్రేరణ ప్రతిస్పందన,പ്രേരണ പ്രതികരണം
అశుద్ధ వాహకత,അശുദ്ധി
అశుద్ధ సెమీకండక్షన్,അശുദ്ധാക്ഷനി അർദ്ധത
క్రియారహితం,അലസമായ
నిష్క్రియాత్మక విండో,നിഷ്ക്രിയ വിൻഡോ
వినబడని,കേൾക്കാനാകാത്ത
ప్రకాశించే,താനെടിക്കുന്ന
సంఘటన రే,സംഭവം
చేర్చడం,ഉൾപ്പെടുത്തൽ
ఇన్కమింగ్ సిగ్నల్,ഇൻകമിംഗ് സിഗ്നൽ
సూచిక,സൂചകം
స్వదేశీ,തദ്ദേശീയമായ
ఇండక్టెన్స్,ഉൾപ്പെടുത്തൽ
ప్రేరక-రియాక్టన్స్,ഇൻഡക്റ്റീവ്-റിയാൻസ്
మంట పదార్థం,ഇല്ലാത്ത മെറ്റീരിയൽ
సమాచారం ప్యాచ్,ഇൻഫോഴ്സ് പാച്ച്
సమాచారం,വിവരം
సమాచార నిర్మాణం,വിവര വാസ്തുവിദ്യ
సమాచార బిట్,വിവര സാധ്യത
సమాచార అంకె,വിവര അക്ക
ఇన్ఫర్మేషన్ కియోస్క్,വിവര കിയോസ്ക്
సమాచార ప్రక్రియ,വിവര പ്രക്രിയ
సమాచార సాంకేతికత,വിവരസാങ്കേതികവിദ്യ
ఇన్ఫోటైన్మెంట్,ഇൻഫോടെയ്ൻമെന്റ്
పరారుణ రేడియేషన్,ഇൻഫ്രാറെഡ് വികിരണം
మౌలిక సదుపాయాలు,ഇൻഫ്രാസ്ട്രക്ചർ
తీసుకోండి,ഉൾപ്പെടുത്തുക
పదార్థాలు,ചേരുവകൾ
ప్రారంభ పదం (IW),സമാരംഭിക്കൽ പദം (IW)
లోపలి సంకేతాలు,ആന്തരിക കോഡുകൾ
ఇన్నోవేషన్,പുതുമ
ఇన్పుట్,നിക്ഷേപതം
ఇన్పుట్ లైన్,ഇൻപുട്ട് ലൈൻ
ఇన్పుట్ యూనిట్,ഇൻപുട്ട് യൂണിറ്റ്
ఇన్పుట్ వోల్టేజ్,ഇൻപുട്ട് വോൾട്ടേജ്
ఇన్పుట్-అవుట్పుట్,ഇൻപുട്ട് ഔട്ട്പുട്ട്
చొప్పించండి,കൂട്ടിച്ചേര്ക്കുക
చొప్పించే నష్టం,ഉൾപ്പെടുത്തൽ നഷ്ടം
సంస్థాపన,പതിഷ്ഠാപനം
తక్షణ వోల్టేజ్,തൽക്ഷണ വോൾട്ടേജ്
సూచన,നിര്ദ്ദേശം
ఇన్సులేటింగ్ పదార్థం,ഇൻസുലേറ്റിംഗ് മെറ്റീരിയൽ
ఇన్సులేషన్,വൈദുതിരോധനം
ఇన్సులేషన్ నిరోధకత,ഇൻസുലേഷൻ പ്രതിരോധം
ఇన్సులేటర్,സുഖാനുസൃതം
ఇంటిగ్రేటెడ్ సర్క్యూట్,സംയോജിത സർക്യൂട്ട്
నెట్‌వర్క్‌ను సమగ్రపరచడం,നെറ്റ്വർക്ക് സംയോജിപ്പിക്കുന്നു
ఇంటిగ్రేటర్,സൂർ
ఇంటెలిజెన్స్,ബുദ്ധി
తీవ్రత,തീവത
ప్రసంగం యొక్క తీవ్రత,സംഭാഷണത്തിന്റെ തീവ്രത
ఇంటర్ ఛానల్ జోక్యం,ഇന്റർ ചാനൽ ഇടപെടൽ
ఇంటర్‌లీవ్,പരസ്പരബന്ധം
పరస్పర చర్య,ഇടപെടല്
ఇంటరాక్టివిటీ,ഇന്ററക്ട്രേഷൻ
ఇంటర్‌కామ్,ഇന്റര്കോം
ఇంటర్కనెక్టివిటీ,പരസ്പരബന്ധിതമായത്
ఇంటర్ఫేస్,ഇന്റർഫേസ്
ఇంటర్ఫేస్ స్కానింగ్,ഇന്റർഫേസ് സ്കാനിംഗ്
జోక్యం,ഇടപെടൽ
జోక్యం జోన్,ഇടപെടൽ മേഖല
జోక్యం చేసుకునే ఛానెల్,ഇന്റർഫെറിംഗ് ചാനൽ
జోక్యం చేసుకునే ఫ్రీక్వెన్సీ,ഇടപെടുന്ന ആവൃത്തി
రేడియో ఫ్రీక్వెన్సీ సిగ్నల్ జోక్యం చేసుకుంటుంది,റേഡിയോ ഫ്രീക്വൻസി സിഗ്നൽ ഇടപെടുക
ఇంటర్‌ఫ్రేమ్,ഇന്ററാം
ఇంటర్‌లీవ్,പരസ്പരബന്ധം
ఇంటర్‌లీవ్డ్,ഇന്റർലോയ്ഡ്
ఇంటర్‌లీవ్డ్ స్ట్రీమ్,ഇന്റർലോവ്ഡ് സ്ട്രീം
ఇంటర్‌లీవర్,ഇന്റർലീവ്
ఇంటర్‌లీవింగ్,ഭഭിചാരം
ఇంటర్‌లీవింగ్,ഭഭിചാരം
ఇంటర్‌లీవింగ్ కాలం,ഇന്റർലീവിംഗ് കാലയളവ്
ఇంటర్‌లాక్ సర్క్యూట్,ഇന്റർലോക്ക് സർക്യൂട്ട്
ఇంటర్‌లాక్ స్విచ్,ഇന്റർലോക്ക് സ്വിച്ച്
ఇంటర్‌లాకింగ్,ഇന്റർലോക്കിംഗ്
ఇంటర్మీడియట్ వైఫల్యం,ഇന്റർമീഡിയറ്റ് പരാജയം
ఇంటర్మీడియట్ ఫ్రీక్వెన్సీ,ഇന്റർമീഡിയറ്റ് ആവൃത്തി
ఇంటర్మీడియట్ ఫ్రీక్వెన్సీ ఓసిలేటర్,ഇന്റർമീഡിയറ്റ് ഫ്രീക്വൻസി ഓസിലേറ്റർ
అడపాదడపా,ഇടയ്ക്കിടെ
అడపాదడపా కరెంట్,ഇടവിട്ടുള്ള കറന്റ്
ఇంటర్‌మోడ్యులేషన్,ഇന്റർമോഡലേഷൻ
ఇంటర్మోడ్యులేషన్ వక్రీకరణ,ഇന്റർമോഡുലേഷൻ വക്രീകരണം
ఇంటర్‌మోడ్యులేషన్ ఉద్గారం,ഇന്റർമോഡുലേഷൻ എമിഷൻ
ఇంటర్‌మోడ్యులేషన్ పరీక్ష,ഇന്റർമോഡുൾട്ടേഷൻ ടെസ്റ്റ്
అంతర్జాలం,ഇന്റർനെറ്റ്
ఇంటర్నెట్ ప్రసారం,ഇന്റർനെറ്റ് പ്രക്ഷേപണം
ఇంటర్నెట్ చాటింగ్,ഇന്റർനെറ്റ് ചാറ്റിംഗ്
ఇంటర్నెట్ ప్రోటోకాల్ స్టాక్,ഇന്റർനെറ്റ് പ്രോട്ടോക്കോൾ സ്റ്റാക്ക്
ఇంటర్నెట్ రేడియో,ഇന്റർനെറ്റ് റേഡിയോ
ఇంటర్నెట్ స్ట్రీమింగ్,ഇന്റർനെറ്റ് സ്ട്രീമിംഗ്
ఇంటర్నెట్ వీడియో,ഇന്റർനെറ്റ് വീഡിയോ
ఇంటర్‌పెరాబిలిటీ,ഇന്ററോപ്പറബിളിറ്റി
ఇంటర్‌పోలేషన్,ഇന്റർപോളേഷൻ
వ్యాఖ్యాత,വാഖാതാവ്
అంతరాయం,തടസ്സപ്പെടുത്തുക
అంతరాయం,തടസ്സം
అంతరాయం,തടസ്സം
విరామం,ഇടവേള
ఇంట్రాకోడింగ్,ഇൻട്രാകോഡിംഗ്
ఇంట్రాఫ్రేమ్,ഇൻട്രാഫ്രെയിം
ఇంట్రానెట్,ഗതാഗത
ఇంట్రాపికర్,ഇൻട്രാപക്റ്റൂർ
ఇంట్రావేబ్,ഇൻട്രാവേബ്
అంతర్గత సెమీకండక్టర్,ആന്തരിക അർദ്ധചാലകം
విలోమ కరెంట్,വിപരീത വർക്ക്
విలోమ ప్రాదేశిక ఆపరేట్,വിപരീത സ്പേഷ്യൽ പ്രവർത്തിക്കുന്നു
విలోమ,വിപരീതം
విలోమ ఎల్ యాంటెన్నా,വിപരീത ഞാൻ ആന്റിന
విలోమ V యాంటెన్నా,വിപരീത വി ആന്റിന
ఇన్వర్టర్,വിഹിതം
సక్రమంగా,കമരഹിതമായ
అసంబద్ధమైన మూలకం,അപ്രസക്തമായ ഘടകം
ఐసోలేషన్ నెట్‌వర్క్,ഐസോലേഷൻ നെറ്റ്വർക്ക്
ఐసోలేటర్,ഒറ്റപ്പെടുത്തല്
జామర్,ജമ്മവർ
జామింగ్,ജാമിംഗ്
పరిభాష ఫైల్,ജാർഗോൺ ഫയൽ
జావా స్క్రిప్ట్,ജാവ സ്ക്രിപ്റ്റ്
జింగిల్,ജിംഗിൾ
జిట్టర్,ജിറ്റർ
జాయినర్,കൂട്ടായ്മ
ఉమ్మడి,സന്ധി
జాయింటెడ్,ജോയിന്റ്
జంపర్,ജമ്പൻ
జంక్,JUKK
చెత్త మెయిల్,ജങ്ക് മെയിൽ
కెర్నల్,കേർണൽ
కీ,താക്കോല്
కీబోర్డ్,കീബോര്ഡ്
KEEER,ശ്രേഷ്ഠന്
కీనోట్,മുഖ്യ)
కిలోసైకిల్,കിലോകിൾ
కిలోవోల్ట్,കിലോകോമ്പ്
కిలోవాట్,കിലോവാട്ട്
కైనమాటిక్స్,കിനെമാറ്റിക്സ്
మోకాలి పాయింట్ వోల్టేజ్,കാൽമുട്ട് പോയിന്റ് വോൾട്ടേജ്
నాబ్,ഉരുണ്ടപിടി
జ్ఞాన స్థావరం,നോളജ് ബേസ്
జ్ఞాన ప్రాతినిధ్యం,വിജ്ഞാന പ്രാതിനിധ്യം
L నెట్‌వర్క్,L നെറ്റ്വർക്ക്
L సెక్షన్ ఫిల్టర్,L വിഭാഗ ഫിൽട്ടർ
లాగ్ మరియు సీసం,ലജ്ജയും ലീഡും
లాగింగ్ కరెంట్,പ്രധാനം
లాగింగ్ పవర్ ఫ్యాక్టర్,പവർ ഫാക്ടർ ലഹരി
లామినేటెడ్,മാരകമായ
దీపం,വിളക്ക്
ల్యాప్‌టాప్,ലാപ്ടോപ്പ്
లేజర్ ఫ్రీక్వెన్సీ,ലേസർ ആവൃത്തി
గుప్త లోపం,ഒളിഞ്ഞിരിക്കുന്ന പിശക്
గుప్త వేడి,ഒളിഞ്ഞിരിക്കുന്ന ചൂട്
అక్షాంశం,വാപ്തി
పొర,അടുക്ക്
లేఅవుట్,കെട്ടിടത്തിന്റെ പ്ളാന്
లేఅవుట్ ప్రణాళిక,ലേ layout ട്ട് പ്ലാൻ
సీసం,ഈയം
ప్రముఖ దశ,പ്രമുഖ ഘട്ടം
లీక్ ప్రూఫ్,ചോർച്ച തടയുന്ന
లీకేజ్,ചോർച്ച
లీజుకు ఇచ్చిన సర్క్యూట్,പാട്ടത്തിനെടുത്ത സർക്യൂട്ട്
లెన్స్,ലെന്സ്
స్థాయి సూచిక,ലെവൽ സൂചകം
కాంతి నియంత్రణ,നേരിയ നിയന്ത്രണം
లైట్ పెన్,നേരിയ പേന
మెరుపు అరెస్టర్,മിന്നൽ അരംഭം
పరిమితి,രൂക്ഷമായ
పరిమితం చేసే యాంప్లిఫైయర్,ആംപ്ലിഫയർ പരിമിതപ്പെടുത്തുന്നു
లైన్ నష్టం,വരി നഷ്ടം
లైన్ శబ్దం,ലൈൻ ശബ്ദം
దృష్టి రేఖను,വീക്ഷണരേഖ
పంక్తి దశ,ലൈൻ ഘട്ടം
లైన్ ట్రాన్స్మిషన్,ലൈൻ ട്രാൻസ്മിഷൻ
పంక్తి అన్‌లోడ్ చేయబడింది,ലൈൻ അൺലോഡുചെയ്തു
లీనియర్ క్వాంటిజర్,രേഖീയ ക്വാണ്ടിയർ
సరళత,രേഖീയത
లైన్-కోక్సియల్,ലൈൻ-കോക്സിയൽ
లైన్-ఈక్వలైజర్,ലൈൻ-ഇക്സൈസർ
లైన్-ఫ్రీక్వెన్సీ,ലൈൻ-ആവൃത്തി
లైన్-ఇంపెడెన్స్,ലൈൻ-ഇംപെഡൻസ്
లైన్-క్వార్టర్ తరంగదైర్ఘ్యం,ലൈൻ-ക്വാർട്ടർ തരംഗദൈർഘ്യം
లింక్,ബന്ധം
లింకర్,ലിങ്കറുകാരന്
లిప్-మైక్రోఫోన్,ലിപ്-മൈക്രോഫോൺ
ప్రత్యక్ష ప్రసారం,തത്സമയ സംപ്രേക്ഷണം
లైవ్ సర్క్యూట్,തത്സമയ സർക്യൂട്ട്
ప్రత్యక్ష కార్యక్రమం,തത്സമയ പരിപാടി
లోడ్,ഭാരം
లోడ్ సామర్థ్యం,ഭാരം താങ്ങാനുള്ള കഴിവ്
లోడ్ మోసే సామర్థ్యం,ചുമക്കുന്ന ശേഷി ലോഡുചെയ്യുക
లోడ్ లక్షణం,സ്വഭാവം ലോഡുചെയ്യുക
లోడ్ ఇంపెడెన్స్,ഇംബത ലോഡുചെയ്യുക
లోడ్ చేయబడింది,ലോഡുചെയ്തു
లోడర్,ലോഡർ
లోడ్,ലോഡിംഗ്
కాయిల్ లోడ్ అవుతోంది,കോയിൽ ലോഡുചെയ്യുന്നു
లోడ్-టెస్ట్,ലോഡ്-ടെസ്റ്റ്
లోబ్,ലോലിറ്റി
లోబ్ యాంటెన్నా,ലോബ് ആന്റിന
లోకల్ ఏరియా నెట్వర్క్,ലോക്കൽ ഏരിയ നെറ്റ്വർക്ക്
స్థానిక బ్యాటరీ,പ്രാദേശിക ബാറ്ററി
స్థానిక ఓసిలేటర్,പ്രാദേശിക ഓസ്സിലേറ്റർ
లాగ్,മരത്തടി
లాగ్ బుక్,ലോഗ് ബുക്ക്
లాగిన్ (లాగిన్ అవ్వండి),ലോഗിൻ ചെയ്യുക (ലോഗിൻ ചെയ്യുക)
లాగ్ ఆఫ్ (లాగ్ అవుట్),ലോഗ് ഓഫ് ചെയ്യുക (ലോഗ് out ട്ട് ചെയ്യുക)
లాగ్ షీట్,ലോഗ് ഷീറ്റ്
లోగరిథం,ലോഗരിതം
లోగరిథమిక్ యాంప్లిఫైయర్,ലോഗരിത്മിക് ആംപ്ലിഫയർ
లోగరిథమిక్ నిష్పత్తి,ലോഗരിഥമിക് അനുപാതം
లోగరిథమిక్ ప్రతిస్పందన,ലോഗരിഥമിക് പ്രതികരണം
లోగరిథమిక్ స్కేల్,ലോഗരിത്മിക് സ്കെയിൽ
లాగింగ్,പവേശിക്കുക
లాజిక్,തര്ക്കശാസ്തം
లాజిక్ గేట్,ലോജിക് ഗേറ്റ്
లాజిక్ ఆపరేషన్,ലോജിക് പ്രവർത്തനം
తార్కిక,യുക്തിയുക്തമായ
తార్కిక ఫ్రేమ్,ലോജിക്കൽ ഫ്രെയിം
లోగో ఇన్సర్టర్,ലോഗോ ഉൾപ്പെടുത്തൽ
రేఖాంశం,ദേശാന്തരരേഖ
లూప్,ലൂപ്പ്
లూప్ యాంటెన్నా,ലൂപ്പ് ആന്റിന
లూప్ లాభం,ലൂപ്പ് നേട്ടം
లూప్ పరీక్ష,ലൂപ്പ് ടെസ്റ്റ്
వదులుగా పరిచయం,അയഞ്ഞ കോൺടാക്റ്റ്
వదులుగా కలపడం,അയഞ്ഞ കപ്ലിംഗ്
లాస్‌లెస్ యాంటెన్నా,നഷ്ടമില്ലാത്ത ആന്റിന
లాస్‌లెస్ కంప్రెషన్,നഷ്ടമില്ലാത്ത കംപ്രഷൻ
లాస్సీ కంప్రెషన్,നഷ്ടം കംപ്രഷൻ
లౌడ్నెస్ (ధ్వని),ഉച്ചത്തിൽ (ശബ്ദം)
లౌడ్‌స్పీకర్,ഉച്ചഭാഷിണി
తక్కువ పౌన .పున్యం,കുറഞ്ഞ ആവൃത്തി
తక్కువ స్థాయి భాష,താഴ്ന്ന നിലയിലുള്ള ഭാഷ
తక్కువ నష్టం ఫీడర్,കുറഞ്ഞ നഷ്ടപ്പെട്ട തീറ്റ
తక్కువ నష్టం సౌకర్యవంతమైన ఏకాక్షక కేబుల్,കുറഞ്ഞ നഷ്ടം വഴക്കമുള്ള കോക്സിയൽ കേബിൾ
తక్కువ శబ్దం రిసీవర్,കുറഞ്ഞ ശബ്ദം റിസീവർ
తక్కువ కక్ష్య ఉపగ్రహ,കുറഞ്ഞ പരിക്രമണ ഉപഗ്രഹം
తక్కువ పాస్ ఫిల్టర్,കുറഞ്ഞ പാസ് ഫിൽട്ടർ
తక్కువ ప్రతిచర్య ఎర్తింగ్,കുറഞ്ഞ റിയാൻസ് എർത്ത്
తక్కువ నిరోధక మార్గం,കുറഞ്ഞ പ്രതിരോധ പാത
లగ్,ലഗ്
ప్రకాశం,ലളിനൻസ്
ముద్ద,പിണ്ഡമായി
స్థూల బ్లాక్,മാക്രോ ബ്ലോക്ക്
స్థూల నిర్వచనం,മാക്രോ നിർവചനം
స్థూల దృష్టి,മാക്രോ വിഷൻ
మేజిక్ కన్ను,മാന്ത്രിക കണ്ണ്
అయస్కాంతం,കാന്തം
అయిస్కాంత క్షేత్రం,കാന്തികക്ഷേത്രം
అయస్కాంత ప్రవాహం,കാന്തിക ഫ്ലക്സ്
అయస్కాంత ధ్రువం,കാന്തിക പോൾ
అయస్కాంత తుఫాను,കാന്തിക കൊടുങ്കാറ്റ്
మాగ్నెటిక్ స్విచ్,മാഗ്നറ്റിക് സ്വിച്ച്
అయస్కాంత టేప్,മാഗ്നറ്റിക് ടേപ്പ്
అయస్కాంతత్వం,കാന്തികത
మెయిల్ విలీనం,മെയിൽ ലയനം
మెయిలింగ్ జాబితా,അയക്കേണ്ട പട്ടിക
ప్రధాన క్యారియర్,പ്രധാന കാരിയർ
నిర్వహించండి,നിലനിറുത്തുക
నిర్వహణ,പരിപാലനം
నిర్వహణ బృందం,പരിപാലന ടീം
మెజారిటీ క్యారియర్,ഭൂരിപക്ഷം കാരിയർ
కాంటాక్ట్ రిలే చేయండి,കോൺടാക്റ്റ് റിലേ നിർമ്മിക്കുക
