English,Bengali
intercept,পথিমধ্যে রোধ করা
interchangable operation,বিনিময়যোগ্য অপারেশন
interchange,বিনিময়
interclass correlation,আন্তঃশ্রেণী পারস্পরিক সম্পর্ক
inter correlation,আন্তঃসম্পর্ক
inter correlation coefficient,আন্তঃসম্পর্ক সহগ
interdependency,পরস্পর নির্ভরতা
interdependent,পরস্পর নির্ভরশীল
interest,স্বার্থ
interface,ইন্টারফেস
interfacial angle,ইন্টারফেসিয়াল কোণ
integrand,ইন্টিগ্র্যান্ড
integrated,সমন্বিত
interior,অভ্যন্তর
interior angle,অভ্যন্তরীণ কোণ
interior area,অভ্যন্তরীণ এলাকা
interior domain,অভ্যন্তরীণ ডোমেন
interior element,অভ্যন্তরীণ উপাদান
interior of a set,একটি সেটের অভ্যন্তর
interior opposite angle,অভ্যন্তর বিপরীত কোণ
interior planet,অভ্যন্তরীণ গ্রহ
interior point,অভ্যন্তরীণ পয়েন্ট
intermediate,মধ্যবর্তী
intermediate point,মধ্যবর্তী বিন্দু
intermediate value theorem,মধ্যবর্তী মান উপপাদ্য
internal bisector,অভ্যন্তরীণ দ্বিখণ্ডক
interpolation,ইন্টারপোলেশন
interpolation formula,ইন্টারপোলেশন সূত্র
intersecting,ছেদ করা
intersecting curves,ছেদকারী বক্ররেখা
intersecting lines,ছেদকারী লাইন
intersection,ছেদ
intersection curve,ছেদ বক্ররেখা
intersection of curves,বক্ররেখার ছেদ
intersection of sets,সেটের ছেদ
interval,অন্তর
interval estimate,ব্যবধান অনুমান
inteval estimation,inteval অনুমান
interval mid-point,ব্যবধান মধ্য-বিন্দু
intra-block effect,ইন্ট্রা-ব্লক প্রভাব
intraclass correlation,ইন্ট্রাক্লাস পারস্পরিক সম্পর্ক
invariance,invariance
invariant,অপরিবর্তনীয়
invariant system,অপরিবর্তনীয় সিস্টেম
inventory,জায়
inventory allocation,জায় বরাদ্দ
inventory control,জায় নিয়ন্ত্রণ
inventory control model,জায় নিয়ন্ত্রণ মডেল
inventory control system,জায় নিয়ন্ত্রণ ব্যবস্থা
inventory cycle,জায় চক্র
inventory holding cost,ইনভেন্টরি হোল্ডিং খরচ
inventory point,ইনভেন্টরি পয়েন্ট
inventory policy,জায় নীতি
inventory situation,জায় পরিস্থিতি
inverse,বিপরীত
inverse correlation,বিপরীত পারস্পরিক সম্পর্ক
inverse function,বিপরীত ফাংশন
inverse hyperbolic function,বিপরীত হাইপারবোলিক ফাংশন
inversely proportional,ব্যস্তানুপাতিক
inverse mapping,বিপরীত ম্যাপিং
inverse number,বিপরীত সংখ্যা
inverse of a matrix,একটি ম্যাট্রিক্সের বিপরীত
inverse permutation,বিপরীত ক্রমাগত
inverse proportion,বিপরীত অনুপাত
inverse trigonometrical function,বিপরীত ত্রিকোণমিতিক ফাংশন
inversion formula,বিপরীত সূত্র
inversion of order,আদেশের বিপরীত
invertible matrix,ইনভার্টেবল ম্যাট্রিক্স
invertible transformation,বিপরীতমুখী রূপান্তর
irrational,অযৌক্তিক
irrational equation,অযৌক্তিক সমীকরণ
irrational expression,অযৌক্তিক অভিব্যক্তি
irrational number,অমূলদ সংখ্যা
irrational root,অযৌক্তিক মূল
irreducible,অপরিবর্তনীয়
irrotational vector,ইরোটেশনাল ভেক্টর
irrotational vector function,irrotational ভেক্টর ফাংশন
irrotational velocity,ইরোটেশনাল বেগ
isogonal,আইসোগোনাল
isokurtosis,isokurtosis
isolated essential singularity,বিচ্ছিন্ন অপরিহার্য এককতা
isolated point,বিচ্ছিন্ন বিন্দু
isometric,আইসোমেট্রিক
isosceles configuration,সমদ্বিবাহু কনফিগারেশন
iterated integral,পুনরাবৃত্ত অবিচ্ছেদ্য
iterated interpolation,পুনরাবৃত্তি ইন্টারপোলেশন
iteration,পুনরাবৃত্তি
iteration formula,পুনরাবৃত্তি সূত্র
iterative integration formula,পুনরাবৃত্তিমূলক একীকরণ সূত্র
iterative procedure,পুনরাবৃত্তিমূলক পদ্ধতি
iterative technique,পুনরাবৃত্তিমূলক কৌশল
Jacobian,জ্যাকোবিয়ান
Jacobian determinant,জ্যাকোবিয়ান নির্ধারক
Jacobian matrix,জ্যাকোবিয়ান ম্যাট্রিক্স
join of sets,সেট যোগদান
joint,যৌথ
joint density function,যৌথ ঘনত্ব ফাংশন
joint frequency function,যৌথ ফ্রিকোয়েন্সি ফাংশন
jointly dependent variable,যৌথভাবে নির্ভরশীল পরিবর্তনশীল
joint probability,যৌথ সম্ভাবনা
join (=union),যোগদান (=ইউনিয়ন)
jump,লাফ
jump discontinuity,জাম্প বিরতি
justification,ন্যায্যতা
justify,ন্যায্যতা
Karnaugh map,Karnaugh মানচিত্র
kernel,কার্নেল
kernel of the mapping,ম্যাপিং এর কার্নেল
kinematics,গতিবিদ্যা
kinetic energy,গতিসম্পর্কিত শক্তি
kinetics,গতিবিদ্যা
Kolmogoroff Smirnov test,কোলমোগোরফ স্মিরনভ পরীক্ষা
Kronecker delta,ক্রোনেকার ব-দ্বীপ
kurtosis,কুরটোসিস
Lagrange's function,Lagrange এর ফাংশন
Lagrange's multipliers,ল্যাগ্রেঞ্জের গুণক
lamina,ল্যামিনা
Laplace transform,ল্যাপ্লেস রূপান্তর
large number,বড় সংখ্যা
latent root(=characteristic root),সুপ্ত মূল (= বৈশিষ্ট্যযুক্ত মূল)
lateral surface,পাশর্্বীয় পৃষ্ঠ
latin square,ল্যাটিন বর্গক্ষেত্র
latus rectum ,ল্যাটাস মলদ্বার
law,আইন
law of adding velocities,বেগ যোগ করার আইন
law of additivity,সংযোজন আইন
law of diminishing return,হ্রাস প্রত্যাবর্তনের আইন
law of gravitation,মহাকর্ষ আইন
law of homomorphism for groups,গোষ্ঠীর জন্য সমকামীতার আইন
law of homomorphism for rings,রিং জন্য হোমোমরফিজম আইন
law of increasing costs,ব্যয় বৃদ্ধির আইন
law of indices,সূচকের আইন
law of inertia,জড়তা আইন
law of large numbers,বড় সংখ্যার আইন
law of probability,সম্ভাবনার আইন
law of sines,সাইন আইন
laws of exponents,সূচকের আইন
laws of motion,গতির আইন
layer,স্তর
leading coefficient,অগ্রণী সহগ
leading diagonal,অগ্রণী তির্যক
leading submatrix,নেতৃস্থানীয় সাবম্যাট্রিক্স
leading term,নেতৃস্থানীয় শব্দ
least,অন্তত
least common multiple (LCM),সর্বনিম্ন সাধারণ একাধিক (এলসিএম)
least element,সর্বনিম্ন উপাদান
least square,অন্তত বর্গ
least upper bound,অন্তত উপরের আবদ্ধ
left coset,বাম coset
left handed,বাঁ হাতী
left handed screw,বাম হাতের স্ক্রু
left inverse,বাম বিপরীত
left multiplication,বাম গুণন
Leibnitz formula,লাইবনিটজ সূত্র
length,দৈর্ঘ্য
leptokurtic,leptokurtic
leptokurtic curve,লেপ্টোকারটিক বক্ররেখা
leptokurtosis,লেপ্টোকুরটোসিস
level curve,স্তর বক্ররেখা
level of confidence,আস্থা স্তর
level of significance,তাত্পর্যের স্তর
lexicographically,অভিধানগতভাবে
lexicographical order,বর্ণানুক্রম
likelihood function,সম্ভাবনা ফাংশন
likelihood ratio test,সম্ভাবনা অনুপাত পরীক্ষা
limit,সীমা
limiting,সীমাবদ্ধ
limiting value,সীমিত মান
limiting velocity,সীমিত বেগ
limit in mean,গড় সীমা
limit of integration,একীকরণের সীমা
limit of sequence,অনুক্রমের সীমা
limit point (=cluster point),সীমা বিন্দু (= ক্লাস্টার পয়েন্ট)
limit velocity,সীমা বেগ
line,লাইন
linear,রৈখিক
linear algebraic,রৈখিক বীজগণিত
linear algebraic equation,রৈখিক বীজগণিত সমীকরণ
linear approximation,রৈখিক অনুমান
linear asymptote,লিনিয়ার অ্যাসিম্পটোট
linear coefficient,রৈখিক সহগ
linear combination,রৈখিক সংমিশ্রণ
linear constraints,রৈখিক সীমাবদ্ধতা
linear dependence,রৈখিক নির্ভরতা
linear differential equation,লিনিয়ার ডিফারেনশিয়াল সমীকরণ
linear dimension,রৈখিক মাত্রা
linear equation,একঘাত সমীকরণ
linear form,রৈখিক ফর্ম
linear fractional transformation,রৈখিক ভগ্নাংশ রূপান্তর
linear function,রৈখিক ফাংশন
linear functional,রৈখিক কার্যকরী
linear group,লিনিয়ার গ্রুপ
linear independence,রৈখিক স্বাধীনতা
linear independent relation,রৈখিক স্বাধীন সম্পর্ক
linear inequality,রৈখিক অসমতা
linear inhomogeneous differential equation,রৈখিক অসংগত ডিফারেনশিয়াল সমীকরণ
linear integral equation,রৈখিক অবিচ্ছেদ্য সমীকরণ
linear interpolation,রৈখিক ক্ষেপক
linear least square regression analysis,রৈখিক সর্বনিম্ন বর্গক্ষেত্র রিগ্রেশন বিশ্লেষণ
linearity,রৈখিকতা
linearly dependent,রৈখিকভাবে নির্ভরশীল
linearly independent,রৈখিকভাবে স্বাধীন
linear mapping,লিনিয়ার ম্যাপিং
linear order,লিনিয়ার অর্ডার
linear ordering,লিনিয়ার অর্ডারিং
linear programming,রৈখিক প্রোগ্রামিং
linear programming algorithm,লিনিয়ার প্রোগ্রামিং অ্যালগরিদম
linear programming problem,লিনিয়ার প্রোগ্রামিং সমস্যা
linear regression,লিনিয়ার রিগ্রেশন
linear regression coefficient,রৈখিক রিগ্রেশন সহগ
linear relation,রৈখিক সম্পর্ক
linear space (=vector space),রৈখিক স্থান (=ভেক্টর স্থান)
linear subspace,লিনিয়ার সাবস্পেস
linear transformation,রৈখিক রূপান্তর
linear trend,রৈখিক প্রবণতা
linear unbiased estimate,রৈখিক নিরপেক্ষ অনুমান
linear velocity,রৈখিক বেগ
line integral,লাইন অবিচ্ছেদ্য
line of intersection,ছেদ লাইন
line of regression,রিগ্রেশন লাইন
localised vector,স্থানীয় ভেক্টর
local optimum,স্থানীয় সর্বোত্তম
locus,অবস্থান
log,লগ
logarithmic,লগারিদমিক
logarithmic accuracy,লগারিদমিক নির্ভুলতা
logarithmic calculation,লগারিদমিক গণনা
logarithmic curve,লগারিদমিক বক্ররেখা
logarithmic derivative,লগারিদমিক ডেরিভেটিভ
logarithmic differentiation,লগারিদমিক পার্থক্য
logarithmic function,লগারিদমিক ফাংশন
logarithmic mean (=geometric mean),লগারিদমিক গড় (=জ্যামিতিক গড়)
logarithmic normal distribution,লগারিদমিক স্বাভাবিক বন্টন
logarithmic relationship,লগারিদমিক সম্পর্ক
logarithmic scale,লগারিদমিক স্কেল
logarithmic series,লগারিদমিক সিরিজ
logarithmic spiral (equiangular spiral),লগারিদমিক সর্পিল (সমকোণাকার সর্পিল)
logarithmic table (=log table),লগারিদমিক টেবিল (=লগ টেবিল)
logarithm (log),লগারিদম (লগ)
logic,যুক্তি
logically equivalent,যৌক্তিকভাবে সমতুল্য
logistic curve,লজিস্টিক বক্ররেখা
lognormal distribution,স্বাভাবিক বিতরণ
longitude,দ্রাঘিমাংশ
loop,লুপ
lottery,লটারি
lower bar,নিম্ন বার
lower bound,নিম্ন সীমা
lower Riemann integral,নিম্ন Riemann অবিচ্ছেদ্য
lower sum,কম যোগফল
lower triangular matrix,নিম্ন ত্রিভুজাকার ম্যাট্রিক্স
Maclaurin's expansion,ম্যাকলরিনের বিস্তার
magic number,জাদু সংখ্যা
magic square,জাদু বর্গ
magnitude limit (=limiting magnitude),মাত্রার সীমা (=সীমাবদ্ধতা)
mailed questionnaire,মেইল করা প্রশ্নাবলী
mail survey,মেল জরিপ
majorant (upper bound),মেজরেন্ট (উপরের সীমানা)
major arc,প্রধান চাপ
majorised set,বড় সেট
many valued function,অনেক মূল্যবান ফাংশন
map,মানচিত্র
map into the set,সেট মধ্যে মানচিত্র
mapping of a set,একটি সেটের ম্যাপিং
marginal probability,প্রান্তিক সম্ভাবনা
mathematical analysis,গাণিতিক বিশ্লেষণ
mathematical argument,গাণিতিক যুক্তি
mathematical centre,গাণিতিক কেন্দ্র
mathematical complexity,গাণিতিক জটিলতা
mathematical economics,গাণিতিক অর্থনীতি
mathematical expectation,গাণিতিক প্রত্যাশা
mathematical form,গাণিতিক ফর্ম
mathematical formulation,গাণিতিক গঠন
mathematical identity,গাণিতিক পরিচয়
mathematical logic,গাণিতিক যুক্তি
mathematical model,গানিতিক প্রতিমাণ
mathematical notion,গাণিতিক ধারণা
matrix digonalisation,ম্যাট্রিক্স ডিগোনালাইজেশন
matrix inverse,ম্যাট্রিক্স বিপরীত
matrix inversion,ম্যাট্রিক্স ইনভার্সন
matrix iterative method,ম্যাট্রিক্স পুনরাবৃত্তি পদ্ধতি
matrix method,ম্যাট্রিক্স পদ্ধতি
matrix multiplication,ম্যাট্রিক্স গুণ
matrix of constants,ধ্রুবকের ম্যাট্রিক্স
matrix of effectiveness,কার্যকারিতার ম্যাট্রিক্স
matrix operator,ম্যাট্রিক্স অপারেটর
matrix polynomial,ম্যাট্রিক্স বহুপদী
matrix printing,ম্যাট্রিক্স প্রিন্টিং
matrix product,ম্যাট্রিক্স পণ্য
maximized,সর্বাধিক করা
maximum,সর্বোচ্চ
maximum absolute value,সর্বোচ্চ পরম মান
maximum F-ratio,সর্বোচ্চ F-অনুপাত
maximum likelihood,সর্বাধিক সম্ভাবনা
maxmin,maxmin
maxmin criterian,সর্বোচ্চ মানদণ্ড
max of a function,একটি ফাংশনের সর্বোচ্চ
Maxwell-Boltzmann statistics,ম্যাক্সওয়েল-বোল্টজম্যান পরিসংখ্যান
mean deviation,বিচ্যুতি
mean square deviation,বর্গাকার বিচ্যুতি
mean square error,মানে বর্গাকার ত্রুটি
mean value,গড় মান
mean value theorem,গড় মান উপপাদ্য
measure of kurtosis,কার্টোসিসের পরিমাপ
median,মধ্যমা
median centre,মধ্যম কেন্দ্র
mesokurtic curve,mesokurtic বক্ররেখা
mesokurtosis,mesokurtosis
message,বার্তা
method,পদ্ধতি
method of elimination,নির্মূল পদ্ধতি
method of inversion,বিপরীত পদ্ধতি
method of iteration,পুনরাবৃত্তি পদ্ধতি
method of least squares,সর্বনিম্ন বর্গক্ষেত্রের পদ্ধতি
method of moments,মুহুর্তের পদ্ধতি
method of similar triangles,অনুরূপ ত্রিভুজ পদ্ধতি
method of steepest descent,খাড়া বংশধর পদ্ধতি
method of summation,সমষ্টি পদ্ধতি
method of undetermined coefficient,অনির্ধারিত সহগ পদ্ধতি
metric space,মেট্রিক স্থান
metric system,মেট্রিক সিস্টেম
metric unit,মেট্রিক ইউনিট
micro theory,মাইক্রো তত্ত্ব
middle,মধ্যম
middle term,মধ্যবর্তী মেয়াদ
mid point,মধ্য বিন্দু
mid point formula,মধ্যবিন্দু সূত্র
minimal polynomial,ন্যূনতম বহুপদ
minimax principle,minimax নীতি
minimum,সর্বনিম্ন
minimum point (of curve),ন্যূনতম বিন্দু (বক্ররেখার)
minimum polynomial,সর্বনিম্ন বহুপদ
min of a function,একটি ফাংশনের মিনিট
minor arc,গৌণ চাপ
minor axis,ছোট অক্ষ
minorised subset,ক্ষুদ্র উপসেট
minus,বিয়োগ
minus sign,ঋণচিহ্ন
mixed fraction,মিশ্র ভগ্নাংশ
mixed strategy,মিশ্র কৌশল
mode,মোড
modulus,মডুলাস
modulus of a complex number,একটি জটিল সংখ্যার মডুলাস
moment,মুহূর্ত
moment generating function,মুহূর্ত উৎপন্ন ফাংশন
moment of a force,একটি শক্তির মুহূর্ত
moment of frequency distribution,ফ্রিকোয়েন্সি বিতরণের মুহূর্ত
moment of inertia,নিষ্ক্রিয়তা মুহূর্ত
moment of momentum,গতির মুহূর্ত
momentum,গতিবেগ
monomial,একচেটিয়া
monomorphic,মনোমোরফিক
monomorphism,মনোমোর্ফিজম
monotone,একঘেয়ে
monotone increasing sequence,একঘেয়ে ক্রমবর্ধমান ক্রম
monotonically,একঘেয়ে
monotonically increasing net,একঘেয়ে নেট বাড়ছে
monotonically increasing sequence,একঘেয়ে ক্রমবর্ধমান
monotonic function,একঘেয়ে ফাংশন
Monte Carlo calculation,মন্টে কার্লো হিসাব
Monte Carlo method,মন্টে কার্লো পদ্ধতি
morra (game),মোরা (খেলা)
mortality statistics,মৃত্যুর পরিসংখ্যান
most probable,সবচেয়ে সম্ভাব্য
motion,গতি
moving average,চলন্ত গড়
M-space,এম-স্পেস
M-test for integral,অখণ্ডের জন্য এম-পরীক্ষা
multidecision problem,বহু সিদ্ধান্ত সমস্যা
multidimensional normal distribution,বহুমাত্রিক স্বাভাবিক বিতরণ
multidimensional random variable,বহুমাত্রিক র্যান্ডম পরিবর্তনশীল
multi-index transportation problem,মাল্টি-ইনডেক্স পরিবহন সমস্যা
multinomial,বহুপদ
multinomial distribution,বহুপদ বন্টন
multiple,একাধিক
multiple choice problem,একাধিক পছন্দ সমস্যা
multiple connected domain,একাধিক সংযুক্ত ডোমেইন
multiple correlation,একাধিক পারস্পরিক সম্পর্ক
multiple frequency table,একাধিক ফ্রিকোয়েন্সি টেবিল
multiple integral,একাধিক অবিচ্ছেদ্য
multiple integration,একাধিক ইন্টিগ্রেশন
multiple regression,একাধিক সংশ্লেষণ
multiple regression analysis,একাধিক রিগ্রেশন বিশ্লেষণ
multiple regression coefficient,একাধিক রিগ্রেশন সহগ
multiple regression equation,একাধিক রিগ্রেশন সমীকরণ
multiple root,একাধিক রুট
multiplication,গুণ
multiplication by columns (of determinant),কলাম দ্বারা গুণ (নির্ধারক)
multiplication by rows (of determinant),সারি দ্বারা গুণ (নির্ধারক)
multiplication factor,গুণনীয়ক
multiplicative function,গুণক ফাংশন
multiplicative group,গুনগত দল
multiplicative inverse,গুণক বিপরীত
multiplicity,বহুগুণ
multiplicity of roots,শিকড়ের বহুগুণ
multiplicity of zero,শূন্যের বহুগুণ
multiplier,গুণক
multiply,গুণ
multivariate distribution,মাল্টিভেরিয়েট ডিস্ট্রিবিউশন
multivariate normal distribution,মাল্টিভেরিয়েট স্বাভাবিক বন্টন
multivariate population,বহুমুখী জনসংখ্যা
mutual,পারস্পরিক
nabla,নাবলা
Napierian,নেপিয়েরিয়ান
Napierian logarithm,নেপিয়েরীয় লগারিদম
natural logarithm,প্রাকৃতিক লগারিদম
natural number,স্বাভাবিক সংখ্যা
nautical mile,নটিক্যাল মাইল
n-dimensional,n-মাত্রিক
n-dimensional vector space,n-মাত্রিক ভেক্টর স্থান
necessary and sufficient condition,প্রয়োজনীয় এবং পর্যাপ্ত শর্ত
necessary condition,প্রয়োজনীয় শর্ত
negation,অস্বীকার
negative,নেতিবাচক
negative curvature,নেতিবাচক বক্রতা
negative definite form,নেতিবাচক নির্দিষ্ট ফর্ম
negative definite matrix,ঋণাত্মক নির্দিষ্ট ম্যাট্রিক্স
negative semi-definite form,নেতিবাচক আধা-নির্দিষ্ট ফর্ম
neighbourhood,পাড়া
nested sampling,নেস্টেড স্যাম্পলিং
net reproduction rate,নেট প্রজনন হার
Newtonian mechanics,নিউটনিয়ান মেকানিক্স
Newton's divided difference formula,নিউটনের বিভক্ত পার্থক্য সূত্র
Newton's laws of motion,নিউটনের গতির সূত্র
Neyman allocation,নেইমান বরাদ্দ
Neyman Pearson theory,নেইম্যান পিয়ারসন তত্ত্ব
nilpotent element,নিলপোটেন্ট উপাদান
nilpotent matrix,নিলপোটেন্ট ম্যাট্রিক্স
node,নোড
non-Abelian group,নন-আবেলিয়ান গ্রুপ
non-absolute convergence,অ-পরম মিলন
non-algebraic,অ-বীজগণিত
non-degenerate,অধঃপতিত
non-degenerate basic feasible solution,নন-ডিজেনারেট মৌলিক সম্ভাব্য সমাধান
non-dense,অ ঘন
non-dense set,অ ঘন সেট
non-denumerable infinity of points,পয়েন্টের অ-গণনাযোগ্য অসীমতা
non-denumerable set,অ গণনাযোগ্য সেট
non-differentiable,অ-পার্থক্য
non empty subset,অ খালি উপসেট
non-Euclidean geometry,অ-ইউক্লিডীয় জ্যামিতি
non-homogeneous,অ-সমজাতীয়
non-intersecting,অ ছেদকারী
non-linear algebraic equation,অ-রৈখিক বীজগণিত সমীকরণ
non-linear differential equation,নন-লিনিয়ার ডিফারেনশিয়াল সমীকরণ
non-linear equation,অ-রৈখিক সমীকরণ
non-linear programming,নন-লিনিয়ার প্রোগ্রামিং
non-linear regression,নন-লিনিয়ার রিগ্রেশন
non-linear relationship,অ-রৈখিক সম্পর্ক
non-negative integer,অ নেতিবাচক পূর্ণসংখ্যা
non-negative variable,অ-নেতিবাচক পরিবর্তনশীল
non-parametric test,অ-প্যারামেট্রিক পরীক্ষা
non-probabilistic approach,অ-সম্ভাব্য পদ্ধতি
non-singular matrix,অ-একবচন ম্যাট্রিক্স
non-symmetric matrix,অ-প্রতিসম ম্যাট্রিক্স
non-trivial,অ তুচ্ছ
non-vanishing determinant,অ-লুপ্ত নির্ধারক
non-void,অ শূন্য
non-void subset,অ-অকার্যকর উপসেট
non-zero determinant,অ-শূন্য নির্ধারক
NOR gate,NOR গেট
normal,স্বাভাবিক
normal acceleration,স্বাভাবিক ত্বরণ
normal angle,স্বাভাবিক কোণ
normal curve,স্বাভাবিক বক্ররেখা
normal density function,স্বাভাবিক ঘনত্ব ফাংশন
normal distribution,স্বাভাবিক বন্টন
normal distribution function,স্বাভাবিক বন্টন ফাংশন
normal form for the matrix,ম্যাট্রিক্সের জন্য স্বাভাবিক ফর্ম
normal frequency,স্বাভাবিক ফ্রিকোয়েন্সি
normalized curve,স্বাভাবিক বক্ররেখা
normalized floating point number,স্বাভাবিক ফ্লোটিং পয়েন্ট নম্বর
normalizer,নরমালাইজার
normal matrix,স্বাভাবিক ম্যাট্রিক্স
normal probability curve,স্বাভাবিক সম্ভাবনা বক্ররেখা
normal probability distribution,স্বাভাবিক সম্ভাবনা বন্টন
normal subgroup (=distinguished subgroup),সাধারণ উপগোষ্ঠী (= বিশিষ্ট উপগোষ্ঠী)
normed linear space,আদর্শ রৈখিক স্থান
norm of a vector,একটি ভেক্টরের আদর্শ
NOT gate,গেট নয়
nowhere dense set,কোথাও ঘন সেট নেই
null hypothesis,শূন্য অনুমান
null matrix,নাল ম্যাট্রিক্স
null set,ফাঁকা সেট
null vector,নাল ভেক্টর
number,সংখ্যা
number axis,সংখ্যা অক্ষ
number system,সংখ্যা সিস্টেম
numeral,সংখ্যা
numeration,সংখ্যা
numerator,অংক
numerical coefficient,সংখ্যাগত সহগ
numerical computation,সংখ্যাগত গণনা
numerical differentiation,সংখ্যাগত পার্থক্য
numerical method,সংখ্যাগত পদ্ধতি
n-vector,n-ভেক্টর
n-vector space,n-ভেক্টর স্থান
object,বস্তু
objective function,উদ্দেশ্য ফাংশন
oblique,তির্যক
oblique asymptote,তির্যক অ্যাসিম্পটোট
oblique axis,তির্যক অক্ষ
oblique section,তির্যক বিভাগ
observation,পর্যবেক্ষণ
observed frequency,পর্যবেক্ষিত ফ্রিকোয়েন্সি
obtuse angle,স্থূলকোণ
octagon,অষ্টভুজ
octahedron,অষ্টহেড্রন
octal system,অক্টাল সিস্টেম
octant,অক্ট্যান্ট
odd,অস্বাভাবিক
odd curve,বিজোড় বক্ররেখা
odd number,বিজোড় সংখ্যা
odd permutation,বিজোড় স্থানান্তর
odd polynomial,অদ্ভুত বহুপদ
ogive,ogive
one to one correspondence,এক থেকে এক চিঠিপত্র
one to one function,এক থেকে এক ফাংশন
one to one map,এক থেকে এক মানচিত্র
one-way classification,একমুখী শ্রেণীবিভাগ
onto map,মানচিত্রে
open,খোলা
open ball,খোলা বল
open interval,খোলা ব্যবধান
open ray,খোলা রশ্মি
open set,খোলা সেট
operation,অপারেশন
operational research,শল্যচিকিত্সা
operations research,অপারেশন গবেষণা
operator,অপারেটর
opposite angle,বিপরীত কোণ
opposite event,বিপরীত ঘটনা
optimal basic feasible solution,সর্বোত্তম মৌলিক সম্ভাব্য সমাধান
optimal condition,সর্বোত্তম অবস্থা
optimal lot size,সর্বোত্তম লট আকার
optimal value,সর্বোত্তম মান
optimum,সর্বোত্তম
orbit,কক্ষপথ
order,আদেশ
ordered pair,অর্ডার করা জোড়া
ordered set,অর্ডার করা সেট
ordering,আদেশ
order of a determinant,একটি নির্ধারকের আদেশ
order of a group,একটি দলের আদেশ
order of a matrix,একটি ম্যাট্রিক্সের ক্রম
order of an element in a group,একটি গ্রুপে একটি উপাদানের ক্রম
order of differential equation,ডিফারেনশিয়াল সমীকরণের ক্রম
order of operation,অপারেশন অর্ডার
order of zero,শূন্যের ক্রম
ordinal number,পূরণবাচক সংখ্যা
ordinary differential equation,সাধারণ ডিফারেনশিয়াল সমীকরণ
ordinate,নির্দেশ
oreintability,oreintability
orientation,অভিযোজন
orientation of surface,পৃষ্ঠের অভিযোজন
origin,মূল
origin of coordinates,স্থানাঙ্কের উত্স
orthocentre,অর্থকেন্দ্র
orthogonal,অর্থোগোনাল
orthogonal axes,অর্থোগোনাল অক্ষ
orthogonal family,অর্থোগোনাল পরিবার
orthogonal group,অর্থোগোনাল গ্রুপ
orthogonality condition,অর্থগোনালিটি অবস্থা
orthogonalization,অর্থগোনালাইজেশন
orthogonal matrix,অর্থোগোনাল ম্যাট্রিক্স
orthonormal,অর্থনর্মাল
orthonormal basis,অর্থনর্মাল ভিত্তিতে
oscillation,দোলন
oscillation of a function,একটি ফাংশনের দোলন
oscillatory function,দোলক ফাংশন
osculating,osculating
outer product,বাইরের পণ্য
output,আউটপুট
overdetermined system,অতিরিক্ত নির্ধারিত সিস্টেম
paired comparision,জোড়া তুলনা
pairwise disjoint,pairwise disjoint
pairwise independent,যুগলভাবে স্বাধীন
parallel forces,সমান্তরাল শক্তি
parallelogram,সমান্তরাল বৃত্ত
parallelogram of forces,বাহিনীর সমান্তরাল বৃত্ত
parallelogram of velocities,বেগের সমান্তরাল বৃত্ত
parallelopiped,parallelopiped
parameter,প্যারামিটার
parameter free (=nonparametric),প্যারামিটার বিনামূল্যে (= ননপ্যারামেট্রিক)
parameter of distribution,বিতরণের পরামিতি
parametric,প্যারামেট্রিক
parametric coordinate,প্যারামেট্রিক সমন্বয়
parametric curve,প্যারামেট্রিক বক্ররেখা
parametric equation,প্যারামেট্রিক সমীকরণ
parametric linear programming,প্যারামেট্রিক লিনিয়ার প্রোগ্রামিং
parametric method,প্যারামেট্রিক পদ্ধতি
parametric objective function,প্যারামেট্রিক উদ্দেশ্য ফাংশন
parametric programming,প্যারামেট্রিক প্রোগ্রামিং
parametric representation,প্যারামেট্রিক উপস্থাপনা
parametrization,পরামিতিকরণ
parenthesis,বন্ধনী
parenthesis notation,বন্ধনী স্বরলিপি
parent population,পিতামাতার জনসংখ্যা
Pareto curve,প্যারেটো বক্ররেখা
parity check,সমতা পরীক্ষা
partial confounding,আংশিক বিভ্রান্তিকর
partial correlation,আংশিক সম্পর্ক
partial derivative,আংশিক ডেরিভেটিভ
partial differential equation,আংশিক ডিফারেনশিয়াল সমীকরণ
partial differentiation,আংশিক পার্থক্য
partial fraction,আংশিক ভগ্নাংশ
partial integration,আংশিক একীকরণ
partially ordered,আংশিক আদেশ
partially ordered set,আংশিক আদেশ সেট
partial order,আংশিক আদেশ
partial regression coefficient,আংশিক রিগ্রেশন সহগ
partial sum,আংশিক যোগফল
particle,কণা
particular case,বিশেষ ক্ষেত্রে
particular integral,বিশেষ অবিচ্ছেদ্য
particular solution,বিশেষ সমাধান
partition,বিভাজন
partitioning of matrices,ম্যাট্রিক্সের বিভাজন
partition value,পার্টিশন মান
Pascal triangle,প্যাসকেল ত্রিভুজ
pattern,প্যাটার্ন
pattern function,প্যাটার্ন ফাংশন
pattern problem,প্যাটার্ন সমস্যা
payload velocity,পেলোড বেগ
payoff function,পরিশোধ ফাংশন
payoff matrix,পরিশোধ ম্যাট্রিক্স
p-basis,p- ভিত্তি
p-chart,পি-চার্ট
Peano curve,পিয়ানো বক্ররেখা
Peano space,পিয়ানো স্পেস
pedal equation,প্যাডেল সমীকরণ
percent,শতাংশ
percentage,শতাংশ
percentage error,শতাংশ ত্রুটি
percentage frequency,শতাংশ ফ্রিকোয়েন্সি
