Marathi,Gujarati
क्षैतिज,આડું
"अश्वशक्ती, अश्वशक्ती","હોર્સ પાવર, હોર્સ પાવર"
आदरातिथ्य,આતિથ્ય
गरम बँड,ગરમ બેન્ડ
सुपर ऊर्जा वाहक,સુપર એનર્જી કેરિયર
उच्च ऊर्जा इलेक्ट्रॉन,ઉચ્ચ ઊર્જા ઇલેક્ટ્રોન
रंग सावली,રંગ છાંયો
"हम, आम्ही","હમ, અમે"
"आर्टिफिकेशन, ओलावणे","ઉચ્ચારણ, moistening"
आर्द्रता,હ્યુમિડર
"आर्द्रता, आर्द्रता","ભેજ, ભેજ"
huygens कायदा,huygens કાયદો
संकरित,વર્ણસંકર
संकरीकरण,વર્ણસંકરીકરણ
हायड्रॉलिक,"હાઇડ્રોલિક, હાઇડ્રોલિક, મોબાઇલ હાઇડ્રોલિક, હાઇડ્રોલિક"
"hydrodynamic, hydrodynamic","હાઇડ્રોડાયનેમિક, હાઇડ્રોડાયનેમિક"
"hydrodynamics, hydrodynamics, hydrodynamics","હાઇડ્રોડાયનેમિક્સ, હાઇડ્રોડાયનેમિક્સ, હાઇડ્રોડાયનેમિક્સ"
हायड्रोजन पदार्थ,હાઇડ્રોજન પદાર્થ
जलविज्ञान,જળવિજ્ઞાન
पाणी मंडळ,પાણી બોર્ડ
हायड्रोस्टॅटिक,હાઇડ્રોસ્ટેટિક
"हायड्रोस्टॅटिक्स, हायड्रोस्टॅटिक्स","હાઇડ્રોસ્ટેટિક્સ, હાઇડ્રોસ્ટેટિક્સ"
"हायग्रोमीटर, हायग्रोमीटर","હાઇગ્રોમીટર, હાઇગ્રોમીટર"
हायग्रोमेट्री,હાઇગ્રોમેટ્રી
हायग्रोमीटर,હાઇગ્રોમીટર
हायग्रोस्कोपिक,હાઇગ્રોસ્કોપિક
हायपरबोलिक,અતિશય
उच्च चार्ज हायपर चार्ज,ઉચ્ચ ચાર્જ હાયપર ચાર્જ
सूक्ष्म,ન્યૂનતમ
लांब दृष्टी,લાંબી દૃષ્ટિ
hyperrani - केंद्रक,હાયપરરાની - ન્યુક્લિયસ
हायपरॉन,હાયપરન
सुपरसोनिक,સુપરસોનિક
सुपर आकाश,સુપર આકાશ
गृहीतक,પૂર્વધારણા
"काल्पनिक, काल्पनिक","અનુમાનિત, અનુમાનિત"
उत्कलनांक,ઉત્કલન બિંદુ
तंद्री,નિંદ્રા
बर्फ,બરફ
बर्फ-क्रिस्टल,બરફ-સ્ફટિક
आदर्श,આદર્શ
आदर्श केले,આદર્શકૃત
"एकसारखे, एकसारखे, अविभाज्य","સમાન, સમાન, અભિન્ન"
"ओळख, ओळख, ओळख, ओळख","ઓળખ, ઓળખ, ઓળખ, ઓળખ"
"आयडेंटिफिकेशन बीकन, आयडेंटिफिकेशन बीकन","આઇડેન્ટિફિકેશન બીકન, આઇડેન્ટિફિકેશન બીકન"
"एकसारखे, एकसारखे, सर्वव्यापी, व्यक्तिमत्व","સમાન, સમાન, સર્વવ્યાપી, વ્યક્તિત્વ"
कामहीन,કામ વગરનું
"निष्क्रिय वेळ, कार्यक्रम परीक्षा वेळ","નિષ્ક્રિય સમય, કાર્યક્રમ પરીક્ષા સમય"
प्रज्वलित करणे,સળગાવવું
प्रज्वलित करणारा,સળગાવનાર
प्रज्वलन,ઇગ્નીશન
सूचना दुर्लक्ष,સૂચનાની અવગણના
प्रदीपन घनता,પ્રકાશની ઘનતા
प्रकाशक,રોશની કરનાર
प्रकाशक,રોશની કરનાર
प्रदीपन मापक,રોશની માપક
प्रकाशक,રોશની કરનાર
प्रतिबिंब,પ્રતિબિંબ
"काल्पनिक, काल्पनिक, काल्पनिक","કાલ્પનિક, કાલ્પનિક, કાલ્પનિક"
बुडलेली वस्तू,ડૂબી ગયેલી વસ્તુ
विसर्जन,નિમજ્જન
प्रतिबाधा प्रवेश,અવબાધ ઘૂંસપેંઠ
"प्रभाव, प्रभाव, प्रभाव, टक्कर, प्रतिक्षेप","અસર, અસર, અસર, અથડામણ, રિબાઉન્ડ"
प्रभाव प्रभाव,અસર અસર
प्रतिबाधा,અવબાધ
धक्कादायक,આઘાતજનક
दबाव लागू,લાગુ દબાણ
"impregnated, embedded","ગર્ભિત, જડિત"
आवेग,આવેગ
अशुद्ध,અશુદ્ધ
बाह्य चालकता (बाह्य चालकता),બાહ્ય વાહકતા (બાહ્ય વાહકતા)
ऐकण्यायोग्यता,અશ્રાવ્યતા
ऐकू न येणारा,અશ્રાવ્ય
तप्त झाल्यावर प्रकाशमान होणारा,અગ્નિથી પ્રકાશિત
तप्त झाल्यावर प्रकाशमान होणारा,અગ્નિથી પ્રકાશિત
रॅपसोडिक,અવ્યવસ્થિત
आगामी,આવનારી
संकुचितता,અસંકોચનક્ષમતા
वाढीव दोलन,વૃદ્ધિશીલ ઓસિલેશન
वाढलेले चुंबकत्व,વધેલા ચુંબકત્વ
मोफत वितरण,મફત વિતરણ
"अनंत, अनिश्चित, अनिश्चित, 4 अनिश्चित","અનંત, અનિશ્ચિત, અનિશ્ચિત, 4 અનિશ્ચિત"
"घातक, सूचक, 3 निर्देशांक","જીવલેણ, નિર્દેશક, 3 અનુક્રમણિકા"
"अप्रत्यक्ष, अप्रत्यक्ष","પરોક્ષ, પરોક્ષ"
प्रेरणा दिली,પ્રેરિત
"आगमन, प्रेरण, प्रेरण","આગમન, ઇન્ડક્શન, ઇન્ડક્શન"
प्रेरणादायी,પ્રેરણાત્મક
प्रेरक,પ્રેરક
जडत्व,જડતા
अक्षय स्रोत,અખૂટ સ્ત્રોત
"अनंत, अनंत","અનંત, અનંત"
"अनंत, अनंत","અનંત, અનંત"
"अनंत, अनंत","અનંત, અનંત"
ज्वलनशीलता,જ્વલનશીલતા
ज्वलनशील,જ્વલનશીલ
आवक,પ્રવાહ
आवक,પ્રવાહ
माहिती,માહિતી
खूप कमी वारंवारता,ખૂબ ઓછી આવર્તન
इन्फ्रारेड,ઇન્ફ્રારેડ
ऐकू न येणारा,અશ્રાવ્ય
अवा श्राविकी,અવા શ્રાવીકી
विसंगतता,અસંગતતા
असमान,અલગ
आरंभिक,પ્રારંભિક
इंजेक्शन,ઈન્જેક્શન
प्रविष्ट करा,દાખલ કરો
"आतील, आतील, आतील, आतील","આંતરિક, આંતરિક, આંતરિક, આંતરિક"
"इनपुट (n.), इनपुट (v.)","ઇનપુટ (n.), ઇનપુટ (v.)"
उद्धट,ઉદ્ધત
लिव्हेशन,લિવેશન
"क्षुल्लक, नगण्य","તુચ્છ, તુચ્છ"
पर्यवेक्षण,દેખરેખ
"स्थापना, स्थापना, स्थापना","સ્થાપન, સ્થાપન, સ્થાપન"
क्षण,ક્ષણ
सूचना,સૂચના
मशीन,મશીન
यांत्रिक,યાંત્રિક
"यांत्रिकीकरण, असेंब्ली","યાંત્રિકરણ, એસેમ્બલી"
"इन्सुलेट, इन्सुलेट","અવાહક, અવાહક"
इन्सुलेट,ઇન્સ્યુલેટીંગ
"insulating, insulating, insulating","અવાહક, અવાહક, અવાહક"
"1 संपूर्ण संख्या, पूर्णांक","1 સંપૂર્ણ સંખ્યા, પૂર્ણાંક"
अखंडता,અખંડિતતા
"अविभाज्य, पूर्णांक","અભિન્ન, પૂર્ણાંક"
एकीकरण,એકીકરણ
"तीव्र, चिडलेला","તીવ્ર, ગુસ્સે"
तीव्रता,તીવ્રતા
"कर्षण, प्रवेग","ટ્રેક્શન, પ્રવેગક"
"तीव्रता, तीव्रता, तीव्रता","તીવ્રતા, તીવ્રતા, તીવ્રતા"
तीव्र,તીવ્ર
परस्परसंवाद,ક્રિયાપ્રતિક્રિયા
आंतरपरमाणू,આંતરપરમાણુ
"देवाणघेवाण, व्यवहार","વિનિમય, વ્યવહાર"
"परस्परावलंबन, परस्परावलंबन","પરસ્પર નિર્ભરતા, પરસ્પર નિર્ભરતા"
परस्परावलंबी,પરસ્પર નિર્ભર
परस्पर प्रसार,પરસ્પર પ્રસરણ
इंटरफेस पृष्ठ,ઈન્ટરફેસ પાનું
क्रॉस फिल,ક્રોસ ભરણ
इंटरफेस कोन,ઇન્ટરફેસ કોણ
"हस्तक्षेप, हस्तक्षेप, अडथळा","દખલ, દખલ, અવરોધ"
अंतरगॅलेक्टिक,આંતરગાલેક્ટિક
"आतील, आतील, आतील (v.), आतील, आतील, आतील (v.)","આંતરિક, આંતરિક, આંતરિક (v.), આંતરિક, આંતરિક, આંતરિક (v.)"
"synapse, synapse","ચેતોપાગમ, ચેતોપાગમ"
"मध्यवर्ती, दुय्यम, मध्य, मध्य","મધ્યવર્તી, ગૌણ, મધ્યમ, મધ્યક"
intermetallic,આંતરમેટાલિક
"मधूनमधून, मधूनमधून","તૂટક તૂટક, તૂટક તૂટક"
intermolecular,આંતરપરમાણુ
अंतर्गत,આંતરિક
आंतरराष्ट्रीय,આંતરરાષ્ટ્રીય
इंटरस्टिशियल,ઇન્ટર્સ્ટિશલ
आंतरग्रहीय,આંતરગ્રહીય
इंटरपोलेशन,ઇન્ટરપોલેશન
अर्थपूर्णता,અર્થપૂર્ણતા
"निर्वाचक, दुभाषी","મતદાર, દુભાષિયા"
व्यत्यय आणणारा,અવરોધક
छेदन करणारा,આંતરછેદ
"छेदनबिंदू, छेदनबिंदू, छेदनबिंदू","આંતરછેદ, આંતરછેદ, આંતરછેદ"
मध्यांतर,અંતરાલ
इंटरस्टेलर,ઇન્ટરસ્ટેલર
इंटरस्टिशियल,ઇન્ટર્સ્ટિશલ
"अंतर, अंतर","ગેપ, ગેપ"
बंद,બંધ
शेवटी,અંતે
आंतरपरमाणू,આંતરપરમાણુ
"नाझ (वारसा), अंतर (अंतर्गत)","નાઝ (વારસા), અંતર (આંતરિક)"
खात्रीने,ચોક્કસ
"शोध, शोध","શોધ, શોધ"
"व्यस्त, उलट, विरुद्ध","વ્યસ્ત, વિપરીત, વિરુદ્ધ"
"उलटा, उलटा","વ્યુત્ક્રમ, વ્યુત્ક્રમ"
प्रतिनिधित्व करणे,પ્રતિનિધિત્વ કરવા માટે
"व्यस्त, व्यस्त","વ્યસ્ત, ઊલટું"
आंधळा,અંધ
गढूळ द्रव,ટર્બિડ પ્રવાહી
अदृश्यता,અદ્રશ્યતા
अदृश्य,અદ્રશ્ય
आयन,આયન
आयनिक,આયનીય
ionizable,ionizable
"आयनीकरण करणे, आयनीकरण करणे","આયનીકરણ કરવું, આયનીકરણ કરવું"
"ionosphere, ionosphere","આયનોસ્ફિયર, આયનોસ્ફિયર"
ionosphere,આયનોસ્ફિયર
बुबुळ,આઇરિસ
विकिरणित,ઇરેડિયેટેડ
विकिरण,ઇરેડિયેશન
तर्कहीन,અતાર્કિક
"भरून न येणारे, भरून न येणारे, भरून न येणारे","ભરપાઈ ન થઈ શકે તેવું, બદલી ન શકાય તેવું, બદલી ન શકાય તેવું"
अनियमित,અનિયમિત
अपरिवर्तनीय,ઉલટાવી શકાય તેવું
फिरत आहे,ફરતી
"isotropic, isotropic वक्र","આઇસોટ્રોપિક, આઇસોટ્રોપિક વળાંક"
Sapantropically,સાપન્ટ્રોપિકલી
"मी सिग्नल करतो, मी सिग्नल करतो","હું સંકેત, હું સંકેત"
"isobars, isotopes","આઇસોબાર્સ, આઇસોટોપ્સ"
"isobaric, संतुलित, संतुलित","આઇસોબેરિક, સંતુલિત, સંતુલિત"
"समस्थानिक रेखा, समस्थानिक रेखा","આઇસોમેટ્રિક રેખા, આઇસોટોનિક રેખા"
iso-ionic,iso-ionic
एकसंध,હોમોલોગસ
सिंक ओळ,સિંક્રનસ રેખા
समकालिक गती,સિંક્રનસ ઝડપ
सममितीय,આઇસોમેટ્રિક
इक्विपटेन्शिअल,ઇક્વિપોટેન્શિયલ
सम-उत्साही,સમ-શક્તિયુક્ત
"समभुज (v.), समद्विभुज रेषा (सं.)","સમબાજુ (વિ.), સમદ્વિબાજુ રેખા (સં.)"
"वेगळे करणे, (अ‍ॅड.), वेगळे करणे","અલગ પાડવું, (સં.), અલગ કરવું"
"अलिप्त, अलिप्त, एकल","અલગ, અલગ, એકલ"
"वेगळे करणे, वेगळे करणे, वेगळे करणे","અલગતા, અલગતા, અલગતા"
isomer,આઇસોમર
isomer,આઇસોમર
आयसोमेरिझम,આઇસોમેરિઝમ
"isometric, tritezole, cubic, isometric","isometric, tritezole, cubic, isometric"
समरूपता,આઇસોમોર્ફિઝમ
समरूपी,આઇસોમોર્ફિક
isotherm,ઇસોથર્મ
isotherm,ઇસોથર્મ
समस्थानिक,આઇસોટોપ્સ
समस्थानिक,આઇસોટોપ્સ
समस्थानिक,આઇસોટ્રોપિક
वर्तुळाकार रेषा,ગોળાકાર રેખા
समरूपता,આઇસોમોર્ફિઝમ
पुनरावृत्ती,પુનરાવર્તન
आंतरिक अर्धसंवाहक,આંતરિક સેમિકન્ડક્ટર
जॅम इंटरफेरोमीटर,જામ ઇન્ટરફેરોમીટર
"धक्का, प्रतिक्षेप","આંચકો, રિબાઉન્ડ"
"जेट, डोके","જેટ, માથું"
जेट-रॉकेट प्रणोदन,જેટ-રોકેટ પ્રોપલ્શન
जे-जे जोडणी,J-J કપલિંગ
आनंदी वाकलेला,જોલી બેન્ટ
जूल-उष्णता,જુલ-ગરમી
ज्युलमीटर,જુલેમીટર
जूल-थॉमसन प्रभाव,જૌલ-થોમસન અસર
जूल,જુલ
"कुदळ, उडी, बासरी","કોદાળી, કૂદકો, વાંસળી"
करार,સંધિ
संगमाचे ठिकाण,સંગમ સ્થળ
योग्य अक्षर,યોગ્ય ઉચ્ચારણ
"kesanidhi, निकटता","કેસનિધિ, નિકટતા"
"कॅलिडोस्कोप, कॅलिडोस्कोप","કેલિડોસ્કોપ, કેલિડોસ્કોપ"
"कप्पा मेसन्स, के-मेसन्स","કપ્પા મેસન્સ, કે-મેસન્સ"
कॅथोड,કેથોડ
घानायन,ઘનાયન
के-बँड,કે-બેન્ડ
के-कॅप्चर,K-કેપ્ચર
k-रिसेप्टर,k-રિસેપ્ટર
केल्विन अंदाजे,કેલ્વિન અંદાજ
एकजिनसीपणाचे एकक,એકરૂપતાનું એકમ
केर सेल,કેર સેલ
"किल्ली, पडदा, किल्ली","ચાવી, પડદો, ચાવી"
"की बोर्ड, पडदा बार","કી બોર્ડ, પડદાની પટ્ટી"
सुरुवातीचा स्वर,પ્રારંભિક સ્વર
की नाडी,કી પલ્સ
मुख्य संज्ञा,મુખ્ય શબ્દ
प्रक्षेपण,પ્રક્ષેપણ
प्रतिकार,પ્રતિકાર
किलो,કિલો ગ્રામ
किलोज्युल,કિલોજુલ
किलोपारसेक,કિલોપારસેક
किलोटन बॉम्ब,કિલોટન બોમ્બ
किनेमॅटिक,ગતિશીલ
पूर्णपणे गतिमान,કેવળ ગતિશીલ
"गतीशील, गतिमान","ગતિશીલ, ગતિશીલ"
गतिमानपणे,ગતિશીલ રીતે
फ्रॅक्चर,અસ્થિભંગ
klystron,ક્લીસ્ટ્રોન
तीक्ष्ण धार,તીક્ષ્ણ ધાર
kruskal सीमा,ક્રુસ્કલ સરહદ
थर्मोजेनिक,થર્મોજેનિક
लेबल,લેબલ
"चिन्हांकित, कोरलेले, लेबल केलेले","ચિહ્નિત, અંકિત, લેબલ થયેલ"
प्रयोगशाळा,પ્રયોગશાળા
शिडी,સીડી
घड्याळाच्या उलट दिशेने,ઘડિયાળની વિરુદ્ધ દિશામાં
"घड्याळाच्या उलट दिशेने, डावी ध्रुवीयता","ઘડિયાળની વિરુદ્ધ દિશામાં, ડાબી ધ્રુવીયતા"
पुढे आणि मागे,આગળ અને પાછળ
Lagrange प्रसारण,Lagrange પ્રસારણ
Lagrangianism,લેગ્રેન્જિયનિઝમ
कोकरू निर्मिती,ઘેટાંની રચના
फळी बोर्ड,પાટિયું બોર્ડ
पृष्ठीय प्लेट,ડોર્સલ પ્લેટ
"पृष्ठभाग प्रवाह, पातळी प्रवाह","સપાટીનો પ્રવાહ, સ્તરનો પ્રવાહ"
"प्लेटिंग, पॅनेल, लेव्हल, लेयर बाँड","પ્લેટિંગ, પેનલ, લેવલ, લેયર બોન્ડ"
स्तरीकरण,સ્તરીકરણ
लॅमिना,લેમિના
"दिवा, दिवा","દીવો, દીવો"
"काजल, दीप काजल","કાજલ, દીપ કાજલ"
lande-interval नियम,લેન્ડ-ઇન્ટરવલ નિયમ
लांडे विभाजन घटक,લેન્ડે વિભાજન પરિબળ
लँडिंग,ઉતરાણ
"सूक्ष्म घर्षण, लॅमिनेशन, पोशाख","સૂક્ષ્મ ઘર્ષણ, લેમિનેશન, વસ્ત્રો"
larmore वारंवारता,લાર્મોર આવર્તન
larmore precession,larmore precession
लेसर,લેસર
लेझरायझेशन,લેસરાઇઝેશન
गुप्त,ગુપ્ત
"पार्श्व, बाजूकडील, बाजूकडील","બાજુની, બાજુની, બાજુની"
"अक्षांश, अक्षांश","અક્ષાંશ, અક્ષાંશ"
"जाळी, जाळी","જાળી, જાળી"
laue वर्ग,laue વર્ગ
प्रक्षेपण,લોન્ચ
प्रक्षेपण,લોન્ચ
लाँच प्लॅटफॉर्म,લોન્ચ પ્લેટફોર્મ
वस्तुमान गुणोत्तर कायदा,સમૂહ ગુણોત્તર કાયદો
एकाधिक गुणोत्तर नियम,બહુવિધ ગુણોત્તર નિયમ
"स्तर, स्तर","સ્તર, સ્તર"
एल-बँड,એલ-બેન્ડ
"आघाडी, आघाडी, आघाडी, आघाडी, आघाडी","લીડ, લીડ, સીસું, સીસું, સીસું"
पुढे,આગળ
"चुना, गळती (Cr.), Risen Line, च्यवन","ચૂનો, લીકીંગ (Cr.), Risen Line, Chyawan"
"चघळणे, गंजणे, गळणे","ચાવવા, કાટ, લીક"
"किमान, किमान, किमान","ન્યૂનતમ, ન્યૂનતમ, ન્યૂનતમ"
किमान गणना,ઓછામાં ઓછી ગણતરી
कुंडीची तार,લેચ વાયર
Leduc प्रभाव,Leduc અસર
वैध ओम,માન્ય ઓહ્મ
- इलेक्ट्रॉन,- ઇલેક્ટ્રોન
लांबीची मर्यादा,લંબાઈની મર્યાદા
वाढवणे,વિસ્તરણ
लेन्स,લેન્સ
लेन्झचा कायदा,લેન્ઝનો કાયદો
सपाट बोगदा,સપાટ ટનલ
क्षैतिज उड्डाण,આડી ઉડાન
"समतल करणे, समतल करणे","સ્તરીકરણ, સ્તરીકરણ"
"क्षैतिज स्क्रू, लेव्हलिंग स्क्रू","આડું સ્ક્રૂ, લેવલિંગ સ્ક્રૂ"
आत्मविश्वास पातळी,આત્મવિશ્વાસનું સ્તર
महत्त्व पातळी,મહત્વ સ્તર
"क्षैतिज पृष्ठ, सपाट पृष्ठ, समतुल्य पृष्ठ","આડું પૃષ્ઠ, સપાટ પૃષ્ઠ, ઇક્વિપોટેન્શિયલ પૃષ્ઠ"
"लीव्हर, लीव्हर","લિવર, લિવર"
आभासी दोलन,વર્ચ્યુઅલ ઓસિલેશન
"लिडर, लेझर इन्फ्रारेड रडार","લિડર, લેસર ઇન્ફ્રારેડ રડાર"
"आयुष्य, वय","જીવન, ઉંમર"
"लिफ्ट, लिफ्ट","લિફ્ટ, લિફ્ટ"
विमोचन क्षण,વિમોચન ક્ષણ
"लहान, प्रकाश, मंद, लहान, लहान, 6 प्रकाश","ટૂંકો, પ્રકાશ, મંદ, ટૂંકો, ટૂંકો, 6 પ્રકાશ"
"समशीतोष्ण., प्रकाश","સમશીતોષ્ણ., પ્રકાશ"
वीज,વીજળી
प्रकाश वर्ष प्रकाश वर्ष,પ્રકાશ વર્ષ પ્રકાશ વર્ષ
"एकसंध, एकसंध, एकसंध","સજાતીય, સજાતીય, સજાતીય"
"मर्यादा, किरकोळ","મર્યાદા, સીમાંત"
"मर्यादा, मर्यादा, टोक","મર્યાદા, મર્યાદા, આત્યંતિક"
वर्तमान मर्यादा,વર્તમાન મર્યાદા
"रेषा, रेषा, लंबवर्तुळाकार","રેખા, રેખા, લંબગોળ"
"रेखीय, रेखीय, रेखीय","રેખીય, રેખીય, રેખીય"
रेखीयकरण,રેખીયકરણ
"एकसंधता, रेखीयता","એકવિધતા, રેખીયતા"
"एकेरी, रेखीय","એકલા, રેખીય રીતે"
ओळ संभाव्य,રેખા સંભવિત
रेखीय अपूर्णता,રેખીય અપૂર્ણતા
स्ट्रोक लाइन,સ્ટ્રોક લાઇન
रेखीय स्पेक्ट्रम,રેખીય સ્પેક્ટ્રમ
लाइन व्होल्टेज,રેખા વોલ્ટેજ
"बंध, तार, साखळी, ग्रंथी, दुवा","બંધન, તાર, સાંકળ, ગ્રંથિ, કડી"
द्रवीकरण,પ્રવાહીકરણ
द्रवरूप,લિક્વિફાઇડ
द्रवरूप,લિક્વિફાઇડ
द्रवपदार्थ,પ્રવાહી
द्रव साठा,પ્રવાહી જળાશય
लिक्विड क्रिस्टल,લિક્વિડ ક્રિસ્ટલ
तरलता,પ્રવાહીતા
द्रव-चालित रॉकेट,પ્રવાહી-સંચાલિત રોકેટ
lisaju आकडेवारी,લિસાજુ આંકડા
"यादी, यादी","યાદી, યાદી"
"सूची, सूची","સૂચિ, સૂચિ"
कचरा,કચરા
थेट कार्यक्रम,જીવંત કાર્યક્રમ
इलेक्ट्रिक वायर,ઇલેક્ટ્રિક વાયર
"भार, भार, भार, भार, भार","લોડ, લોડ, લોડ, લોડ, લોડ"
चुंबक दगड,ચુંબક પથ્થર
"स्थानिक, स्थानिक","સ્થાનિક, સ્થાનિક"
स्थानिक मॅक्सवेल,સ્થાનિક મેક્સવેલી
"स्थान, स्थान, स्थान, स्थान, स्थान","સ્થાન, સ્થાન, સ્થાન, સ્થાન, સ્થાન"
संलग्न दोष,બંધાયેલ દોષ
"तलाक, माल","તલાક, માલસામાન"
"locus, locus","લોકસ, લોકસ"
चुंबक दगड,ચુંબક પથ્થર
लॉगरिदमिक,લઘુગણક
तर्कशास्त्र,તર્કશાસ્ત્ર
वाजवी,વાજબી
"लॉजिस्टिक्स, ऑपरेशन्स सायन्स","લોજિસ્ટિક્સ, ઓપરેશન્સ સાયન્સ"
लंडन वेंडरवाल आकर्षणे,લંડન વાન્ડરવાલ્સ આકર્ષણો
रिमोट ट्रान्समिशन,દૂરસ્થ ટ્રાન્સમિશન
"रेखांश, रेखांश","રેખાંશ, રેખાંશ"
रेविनेचचे रेखांश,રેવિનેચનું રેખાંશ
"रेखांशाचा, रेखांशाचा","રેખાંશ, રેખાંશ"
लांब स्वर,લાંબો સ્વર
"loop, loop, loop (ed.), loop (v.), prasand","loop, loop, loop (ed.), loop (v.), prasand"
सैलपणे बांधलेले,ઢીલી રીતે બંધાયેલ
"विरळ पॅक, पॅक","ભાગ્યે જ ભરેલું, ભરેલું"
lorents fittsgerald आकुंचन,લોરેન્ટનું ફિટ્ઝગેરાલ્ડ સંકોચન
तोटा मुक्त ओळ,નુકશાન મુક્ત રેખા
सडलेले डायलेक्ट्रिक,ક્ષીણ થયેલ ડાઇલેક્ટ્રિક
शक्ती,તાકાત
"कमी दाबाचे क्षेत्र, नैराश्य","નીચા દબાણ વિસ્તાર, હતાશા"
"तिरस्कार, कमी","તિરસ્કાર, નીચું"
"सर्वात कमी, सर्वात लहान","સૌથી નીચું, સૌથી નાનું"
निकृष्ट व्हॅक्यूम,હલકી ગુણવત્તાવાળા શૂન્યાવકાશ
प्रकाशमानता,તેજ
संदीप्ती,સંદીપ્તિ
तेजस्वी,તેજસ્વી
ज्योत.,જ્યોત.
"दीप, प्रदीपी, ज्योती-","દીપ, પ્રદીપી, જ્યોતિ-"
चंद्र दिवस,ચંદ્ર દિવસ
चंद्रग्रहण,ચંદ્રગ્રહણ
चंद्र उपग्रह,ચંદ્ર ઉપગ્રહ
चंद्र टप्प्यात बदल,ચંદ્ર તબક્કામાં ફેરફાર
लक्स,લક્સ
लिमन मालिका,લીમેન સિરીઝ
स्थूल,સ્થૂળ
स्थूल,સ્થૂળ
"मॅजिक लँटर्न, सचित्र कंदील",જાદુઈ ફાનસ સચિત્ર ફાનસ
"माया क्रमांक, जादूचा क्रमांक, स्थायी क्रमांक","માયા નંબર, મેજિક નંબર, પરમેનન્સ નંબર"
चुंबकीयदृष्ट्या,ચુંબકીય રીતે
चुंबकीय,ચુંબકીય
चुंबकीय प्रतिरोधक,ચુંબકીય રેઝિસ્ટર
चुंबकीकरण,ચુંબકીકરણ
चुंबकीकरण,ચુંબકીકરણ
चुंबकत्व,ચુંબકત્વ
चुंबक थर्मल प्रभाव,ચુંબક થર્મલ અસર
चुंबक हायड्रोडायनामिक्स,ચુંબક હાઇડ્રોડાયનેમિક્સ
चुंबक हायड्रोस्टॅटिक्स,ચુંબક હાઇડ્રોસ્ટેટિક્સ
मॅग्नेटोमीटर,મેગ્નેટોમીટર
मॅग्नेटन,મેગ્નેટોન
चुंबक मंडळ,ચુંબક વર્તુળ
स्थिर चुंबकत्व,સ્થિર ચુંબકત્વ
मॅग्नेट्रॉन रेक्टिफायर,મેગ્નેટ્રોન રેક્ટિફાયર
मोठे केलेली प्रतिमा,વિસ્તૃત છબી
भिंग,બૃહદદર્શક
"मोठे करणे, मोठे करणे","મોટું કરવું, મોટું કરવું"
"भिंग, मोठेपणा-","મેગ્નિફાયર, મેગ્નિફિકેશન-"
आवर्धक लेन्स,બૃહદદર્શક લેન્સ
"विशालता, विशालता","તીવ્રતા, તીવ્રતા"
मॅग्नॉन,મેગ્નન
मुख्य बँड,મુખ્ય બેન્ડ
"मुख्य रस्ता, मुख्य मार्ग",મુખ્ય માર્ગ મુખ્ય લાઇન
"मुख्य तार, मुख्य नळ","મુખ્ય તાર, મુખ્ય નળ"
"देखभाल, पोषण, देखभाल","જાળવણી, પોષણ, જાળવણી"
mayorana अर्क,mayorana અર્ક
प्रमुख अक्ष,મુખ્ય ધરી
मुख्य दोष,મુખ્ય ખામી
बहुविध,બહુવિધ
मास्टर टोन,મુખ્ય સ્વર
संपर्क आणि खंडित,સંપર્ક કરો અને બ્રેક કરો
लवचिकता,વ્યગ્રતા
कौशल्ये,કુશળતા
मॅन्युअल हाताळणी,મેન્યુઅલ મેનીપ્યુલેશન
ऑपरेटर,ઓપરેટર
मानवयुक्त फुगा,માનવસહિત બલૂન
"बॅरोमीटर, मॅनोमीटर","મેનોમીટર, મેનોમીટર"
पॉलीहेड्रॉन,બહુહેડ્રોન
माणूस माणूस वर्षे,માણસ માણસ વર્ષો
"सीमांत, सीमांत, सीमांत","સીમાંત, સીમાંત, સીમાંત"
सीमांत एन्ट्रॉपी,સીમાંત એન્ટ્રોપી
सुरक्षित परिसर,સલામત જગ્યા
नाविक Dsuichak,નાવિક Dsuichak
"गुण, गुण, गुण","ગુણ, ગુણ, ગુણ"
मार्कर,માર્કર
maser,મેસર
"मुखवटा, मुखवटा, आवरण","માસ્ક, માસ્ક, કવર"
झाकणे,ઢાંકવું
"वस्तुमान, वस्तुमान, मोठ्या प्रमाणात","સમૂહ, સમૂહ, જથ્થાબંધ"
वस्तुमान विपुलता,સામૂહિક વિપુલતા
वस्तुमान गुणोत्तर प्रतिक्रिया,સમૂહ ગુણોત્તર પ્રતિક્રિયા
"वस्तुमान एकाग्रता, वस्तुमान एकाग्रता, वस्तुमान एकाग्रता, वस्तुमान विपुलता","સામૂહિક એકાગ્રતા, સામૂહિક એકાગ્રતા, સામૂહિક એકાગ્રતા, સામૂહિક વિપુલતા"
वस्तुमान नुकसान,સામૂહિક નુકશાન
मास्टर न्यूक्लियस,મુખ્ય ન્યુક્લિયસ
वस्तुमान गती,સમૂહ ગતિ
वस्तुमान प्रतिरोधकता,સામૂહિક પ્રતિકારકતા
"मास्टर प्लेट, मास्टर प्लेट","માસ્ટર પ્લેટ, માસ્ટર પ્લેટ"
जुळणे,મેળ
जुळले,મેળ ખાતી
जुळणारे,મેચિંગ
