Malayalam,Odiya
റോഡ് സ്റ്റെഡ്,ରାସ୍ତା ସ୍ଥିର
പരുക്കൻ പ്ലാസ്റ്റർ,କଠିନ ପ୍ଲାଷ୍ଟର |
അവശിഷ്ടങ്ങൾ,ଅଳିଆ |
അവശിഷ്ടങ്ങൾ,ଅଳିଆ ଆବର୍ଜନା |
അവശിഷ്ടങ്ങൾ ചുവരുകൾ,ଅଳିଆ ଆବର୍ଜନା |
റണ്ണിംഗ് മെഷർമെന്റ്,ଚାଲୁଥିବା ପରିମାପ |
സുരക്ഷിതമായ വഹിക്കാനുള്ള ശേഷി,ନିରାପଦ ବହନ କ୍ଷମତା |
ഉപ്പ് ഗ്ലേസ്,ଲୁଣ ଗ୍ଲେଜ୍ |
സാമ്പിൾ വലിപ്പം,ନମୁନା ଆକାର
സാമ്പിൾ വിതരണം,ନମୁନା ବଣ୍ଟନ
സാമ്പിൾ പിശക്,ନମୁନା ତ୍ରୁଟି |
മണല്,ବାଲି
സാൻഡ് ഫിനിഷ്,ବାଲି ଶେଷ
മണൽ കൈ മോൾഡിംഗ്,ବାଲି ହାତ ତିଆରି
സാൻഡിംഗ്,ବାଲିଯାତ୍ରା |
പൂരിത മണ്ണ്,ପରିପୂର୍ଣ୍ଣ ମାଟି
പൂരിത മണ്ണ് പേസ്റ്റ്,ସନ୍ତୁଳିତ ମାଟି ପେଷ୍ଟ |
സാച്ചുറേഷൻ എക്സ്ട്രാക്റ്റ്,ସାଚୁଚରେସନ୍ ଏକ୍ସଟ୍ରାକ୍ଟ |
സാച്ചുറേഷൻ ശതമാനം,ସାଚୁଚରେସନ୍ ଶତକଡା
സോസർ ഡോം,ସସ୍ ଗମ୍ବୁଜ |
സ്കാർഫോൾഡ്,ସ୍କାଫୋଲ୍ଡ |
ഷിസ്റ്റ്,ସ୍କିଷ୍ଟ୍ |
കടൽ തുറമുഖം,ସମୁଦ୍ର ବନ୍ଦର
രഹസ്യ ഗട്ടർ,ଗୁପ୍ତ ଗୁଟର୍ |
രണ്ടാമത്,ଦ୍ୱିତୀୟ |
സെഡിമെന്റേഷൻ വിശകലനം,ଅବତରଣ ବିଶ୍ଳେଷଣ |
അർദ്ധ കൃത്രിമ തുറമുഖം,ସେମି-କୃତ୍ରିମ ବନ୍ଦର |
സെമി ടൈഡൽ ഡോക്ക്,ସେମି ଜୁଆର ଡକ୍ |
സെനൈൽ,ସେନିଲ୍ |
ഷെയ്ൽ,ଶେଲ୍
ഷീറ്റ് കൂമ്പാരം,ସିଟ୍ ଗଦା |
ചുരുങ്ങൽ പരിധി,ସଙ୍କୋଚନ ସୀମା |
ഷട്ടറിംഗ്,ବନ୍ଦ
സിയാലിറ്റിക് മണ്ണ്,ସିଆଲିଟିକ୍ ମାଟି |
സീറോസെം,ସିରୋଜେମ୍ |
സിൽ,ସିଲ୍ |
ചെളി,ସିଲ୍ଟ |
ഏക മാംസ രക്തം,ଏକକ ଫ୍ଲେମିସ୍ ରକ୍ତ |
ഒറ്റ തരി ഘടന,ଏକକ ଶସ୍ୟ ଗଠନ |
എല്ലിൻറെ മണ്ണ്,କଙ୍କାଳ ମାଟି |
സ്കിർട്ടിംഗ്,ସ୍କର୍ଟିଂ
സ്ലീപ്പർ മതിൽ,ଶୋଇବା କାନ୍ଥ |
സൈഡ് ഗട്ടർ,ସାଇଡ୍ ଗୁଟର୍ |
സ്ലൈഡ് നിയമം,ସ୍ଲାଇଡ୍ ନିୟମ |
സ്ലിപ്പ് ഡോക്ക്,ସ୍ଲିପ୍ ଡକ୍ |
സ്മോനിസ,ସ୍ମୋନିଜା |
കുതിർക്കുന്നു,ଭିଜିବା |
മണ്ണ് അസോസിയേഷൻ,ମୃତ୍ତିକା ସଙ୍ଗଠନ |
മണ്ണ് ക്ലാസ്,ମୃତ୍ତିକା ଶ୍ରେଣୀ
മണ്ണിന്റെ സമുച്ചയം,ମୃତ୍ତିକା ଜଟିଳ |
മണ്ണിന്റെ സ്ഥിരത,ମୃତ୍ତିକାର ସ୍ଥିରତା |
മണ്ണിന്റെ കുടുംബം,ମୃତ୍ତିକା ପରିବାର |
മണ്ണ് ഫ്രെയിം വർക്ക്,ମୃତ୍ତିକା ଫ୍ରେମ୍ କାମ |
മണ്ണിലെ ഈർപ്പം,ମୃତ୍ତିକାର ଆର୍ଦ୍ରତା |
മണ്ണിലെ ഈർപ്പം ശേഖരിക്കൽ,ମୃତ୍ତିକାର ଆର୍ଦ୍ରତା ବୃଦ୍ଧି |
മണ്ണിന്റെ ഈർപ്പം കുറവ്,ମୃତ୍ତିକାର ଆର୍ଦ୍ରତା ଅଭାବ |
മണ്ണിന്റെ രൂപഘടന,ମୃତ୍ତିକା ରୂପବିଜ୍ ology ାନ |
മണ്ണിന്റെ കണിക,ମୃତ୍ତିକା କଣିକା |
മണ്ണിന്റെ ഘട്ടം,ମୃତ୍ତିକା ପର୍ଯ୍ୟାୟ |
മണ്ണിന്റെ പ്രൊഫൈൽ,ମୃତ୍ତିକା ପ୍ରୋଫାଇଲ୍ |
മണ്ണിന്റെ പ്രതികരണം,ମୃତ୍ତିକା ପ୍ରତିକ୍ରିୟା |
മണ്ണ് വേർതിരിക്കുന്നു,ମୃତ୍ତିକା ଅଲଗା ହୁଏ |
മണ്ണ് പരമ്പര,ମୃତ୍ତିକା କ୍ରମ |
മണ്ണ് പരിഹാരം,ମୃତ୍ତିକା ସମାଧାନ |
മണ്ണിന്റെ ഘടന,ମୃତ୍ତିକା ଗଠନ
മണ്ണിന്റെ ഘടന,ମୃତ୍ତିକା ଗଠନ
മണ്ണിന്റെ തരം,ମୃତ୍ତିକା ପ୍ରକାର |
സോലം,ସୋଲମ୍ |
സോർപ്ഷൻ,Sorption
സ്പാൾസ്,ସ୍ପଲ୍
പ്രത്യേക അയോൺ പ്രഭാവം,ନିର୍ଦ୍ଦିଷ୍ଟ ଆୟନ ପ୍ରଭାବ |
ചതുരാകൃതിയിലുള്ള പാടശേഖരം,ବର୍ଗାକାର କୋର୍ସଡ୍ ଅଳିଆ ଆବର୍ଜନା |
ചതുരാകൃതിയിലുള്ള പതിവ് കോഴ്‌സ് ചെയ്ത അവശിഷ്ടങ്ങൾ,ସ୍କ୍ୱାର୍ଡ ନିୟମିତ କୋର୍ସଡ୍ ଅଳିଆ ଆବର୍ଜନା |
സ്ഥിരതയുള്ള ഒഴുക്ക്,ସ୍ଥିର ପ୍ରବାହ |
സ്റ്റെപ്പ് ഫ്ലാഷിംഗ്,ଷ୍ଟେପ୍ ଫ୍ଲାସ୍
ഒട്ടിപ്പിടിക്കുക,ସ୍ଥିରତା |
സ്റ്റിക്കിംഗ് പോയിന്റ്,ଷ୍ଟିକ୍ ପଏଣ୍ଟ |
കല്ല്,ପଥର |
സ്ലോപ്പ് ഹാൻഡ് മോൾഡിംഗ്,ସ୍ଲପ୍ ହ୍ୟାଣ୍ଡ ମୋଲିଡିଂ |
സ്ട്രാപ്പ് ഹിഞ്ച്,ଷ୍ଟ୍ରାପ୍ ହିଙ୍ଗ୍ |
വൈക്കോൽ ബോർഡ്,ଷ୍ଟ୍ରୋ ବୋର୍ଡ |
ധാര,ଷ୍ଟ୍ରିମ୍
സമ്മർദ്ദം,ଚାପ
സ്ട്രെച്ചർ,ଷ୍ଟ୍ରେଚର୍
സ്ട്രെച്ചർ ബോണ്ട്,ଷ୍ଟ୍ରେଚର୍ ବଣ୍ଡ୍ |
സ്ട്രെച്ചർ കോഴ്സ്,ଷ୍ଟ୍ରେଚର୍ ପାଠ୍ୟକ୍ରମ
സ്ട്രിംഗ്,ବାକ୍ୟ
സ്ട്രിംഗ് കോഴ്സ്,ଷ୍ଟ୍ରିଙ୍ଗ୍ ପାଠ୍ୟକ୍ରମ
ഘടന ഘടകം,ଗଠନ କାରକ |
ഘടനാ സൂചിക,ସଂରଚନା ସୂଚକାଙ୍କ |
സ്റ്റക്കോ,ଷ୍ଟୁକୋ |
സ്റ്റഡ്,ଅଧ୍ୟୟନ |
സ്റ്റൈലോബേറ്റ്,ଷ୍ଟାଇଲୋବେଟ୍ |
ഉപ മണ്ണ്,ଉପ ମାଟି |
ഉപ ഘടന,ଉପ ଗଠନ
സമ്മേഷൻ വക്രം,ସମୀକରଣ ବକ୍ର
സൺ മൈക്ക,ସୂର୍ଯ୍ୟ ମିକା |
സൂപ്പർ ഘടന,ସୁପର ଗଠନ
സർവേയർ,ସର୍ବେକ୍ଷଣକାରୀ |
എസ്-മൂല്യം,S- ମୂଲ୍ୟ
കൊള്ളമുതൽ,ଚୋରାମାଲ
സ്വാൻ കഴുത്ത്,ସ୍ an ାନ୍ ବେକ
കൂടാരം,ତମ୍ବୁ
ടേബിൾ ഹാൻഡ് മോൾഡിംഗ്,ଟେବୁଲ୍ ହ୍ୟାଣ୍ଡ ମୋଲିଡିଂ |
ടാങ്കിംഗ്,ଟ୍ୟାଙ୍କିଂ |
ടെമ്പിയറ്റോ,ଟେମ୍ପିଏଟୋ |
ടെമ്പറിംഗ്,ତାପମାତ୍ରା
ടെംപ്ലേറ്റ്,ଟେମ୍ପଲେଟ୍ |
ടെംപ്ലേറ്റ്,ଟେମ୍ପଲେଟ୍ |
ടെപ്പിഡാരിയം,ଟେପିଡାରିୟମ୍ |
ടെറാക്കോട്ട,ଟେରାକୋଟା |
ടെറ റോസ,ଟେରା ରୋସା |
ടെറാസോ,ଟେରାଜଜୋ |
ടെട്ര ശൈലി,ଟେଟ୍ରା ଶ style ଳୀ
പരിധി പരിധി മൂല്യം,ସୀମା ସୀମା ମୂଲ୍ୟ
തൊണ്ട,ଗଳା
കല്ലിലൂടെ,ପଥର ମାଧ୍ୟମରେ |
ടൈഡൽ ബേസിൻ,ଜୁଆର ବେସିନ |
ടൈ ബാർ,ଟାଇ ବାର୍ |
ബീം കെട്ടുക,ବିମ୍ ବାନ୍ଧ |
വടി കെട്ടുക,ବାଡ଼ି ବାନ୍ଧ |
ടയർ,ତିରସ୍
സഹിഷ്ണുത,ସହନଶୀଳତା |
പല്ലുവേദന,ଦାନ୍ତ
മുകളിലെ മണ്ണ് അല്ലെങ്കിൽ ഉപരിതല മണ്ണ്,ଉପର ମାଟି କିମ୍ବା ଭୂପୃଷ୍ଠ ମାଟି |
ആകെ പൊറോസിറ്റി,ସମୁଦାୟ ପୋରୋସିଟି |
ട്രേസറി,ଟ୍ରେସରୀ
ട്രെയിൻ പ്രതിരോധം,ଟ୍ରେନ୍ ପ୍ରତିରୋଧ |
ട്രാൻസെപ്റ്റ്,ଟ୍ରାନ୍ସସେପ୍ଟ
പരിവർത്തന മണ്ണ്,ଗତିଶୀଳ ମାଟି |
ട്രാൻസോം,ଟ୍ରାନ୍ସମ୍ |
മണ്ണ് ഗതാഗതം,ପରିବହନ ମାଟି |
പോഷകനദി,ଉପନଦୀ
ട്രിഫോറിയം,ଟ୍ରାଇଫୋରିୟମ୍ |
ട്രൈഗ്ലിഫ്,ଟ୍ରାଇଗ୍ଲିଫ୍ |
വെട്ടിച്ചുരുക്കിയ മണ്ണ്,କଟା ମାଟି |
പ്രക്ഷുബ്ധമായ ഒഴുക്ക്,ଅଶାନ୍ତ ପ୍ରବାହ |
ടററ്റ്,ଟୁରେଟ୍ |
ടൈംപാർ നമ്പർ,ଟାଇମ୍ପର୍ ନମ୍
ആത്യന്തികമായി വഹിക്കാനുള്ള ശേഷി,ଅନ୍ତିମ ବହନ କ୍ଷମତା |
ആത്യന്തിക പിഎച്ച്,ଅନ୍ତିମ ph
ക്രമരഹിതമായ റാൻഡം അവശിഷ്ടങ്ങൾ കൊത്തുപണികൾ,ଅଣସଂରକ୍ଷିତ ରାଣ୍ଡମ ପଥର ନିର୍ମାଣ |
കോഴ്‌സ് ചെയ്യാത്ത ചതുരാകൃതിയിലുള്ള അവശിഷ്ടങ്ങൾ,ଅଣସଂରକ୍ଷିତ ସ୍କ୍ୱାର୍ଡ ଅଳିଆ ଆବର୍ଜନା |
അണ്ടർക്രോഫ്റ്റ്,ଅଣ୍ଡରକ୍ରଫ୍ଟ |
നിറയാത്ത സുഷിരം,ଅସମ୍ପୂର୍ଣ୍ଣ ପୋରୋସିଟି |
ഏകീകൃത ഒഴുക്ക്,ୟୁନିଫର୍ମ ପ୍ରବାହ |
യൂണിറ്റ് ഫ്രെയിം തരം സ്കാർഫോൾഡ്,ୟୁନିଟ୍ ଫ୍ରେମ୍ ପ୍ରକାର ସ୍କାଫୋଲ୍ଡ |
ഉൽപ്പാദനക്ഷമമല്ലാത്ത ജോലി,ଅଣ-ଉତ୍ପାଦନ କାର୍ଯ୍ୟ |
അപൂരിത മണ്ണ്,ଅସନ୍ତୁଷ୍ଟ ମାଟି |
അസ്ഥിരമായ ഒഴുക്ക്,ଅସ୍ଥିର ପ୍ରବାହ |
മുകളിലെ പ്ലാസ്റ്റിക് പരിധി,ଉପର ପ୍ଲାଷ୍ଟିକ୍ ସୀମା |
താഴ്വര ഗട്ടർ,ଉପତ୍ୟକା
നിലവറ,ଭାଲ୍ଟ |
വെറ്റേറിയം,ଭେଟାରିୟମ୍ |
വെന്റിലേഷൻ,ଭେଣ୍ଟିଲେସନ୍ |
വെന്റിലേറ്റർ,ଭେଣ୍ଟିଲେଟର
വരംദഹ്,ଭେରାମଦା
വെസ്റ്റിബ്യൂൾ,ଭେଷ୍ଟିବୁଲ୍ |
വില്ല,ଭିଲ୍ଲା
