Odiya,Punjabi
"କ୍ରେଡିଟ୍ ପ୍ରତିକ୍ରିୟା, କ୍ରେଡିଟ୍ ପ୍ରତିକ୍ରିୟା","ਕ੍ਰੈਡਿਟ ਜਵਾਬ, ਕ੍ਰੈਡਿਟ ਜਵਾਬ"
ନକାରାତ୍ମକ ପରିଣାମ |,ਨਕਾਰਾਤਮਕ ਨਤੀਜੇ
ନକାରାତ୍ମକ-ସଂଶୋଧନକାରୀ |,ਨਕਾਰਾਤਮਕ-ਸੁਧਾਰਕ
ନକାରାତ୍ମକ ଘୂର୍ଣ୍ଣନ ସ୍ତର |,ਨੈਗੇਟਿਵ ਰੋਟੇਸ਼ਨਲ ਪੱਧਰ
କ୍ରେଡିଟ୍ ପାର୍ଶ୍ୱ,ਕ੍ਰੈਡਿਟ ਪਾਸੇ
ମାଇନସ୍ ତାପମାତ୍ରା ଗୁଣବତ୍ତା |,ਘਟਾਓ ਤਾਪਮਾਨ ਗੁਣਾਂਕ
debt ଣ ଗରମ,ਕਰਜ਼ਾ ਹੀਟਿੰਗ
ନକାରାତ୍ମକ ଟ୍ୟାମସନ୍ ପ୍ରଭାବ |,ਨਕਾਰਾਤਮਕ tamson ਪ੍ਰਭਾਵ
ନକାରାତ୍ମକ ପାରସ୍ପରିକ କଣ୍ଡକ୍ଟିଭିଟି ଓସିଲେଟର |,ਨੈਗੇਟਿਵ ਆਪਸੀ ਚਾਲਕਤਾ ਔਸਿਲੇਟਰ
"An ଣ ଟର୍ମିନାଲ୍, ସିରା |","ਲੋਨ ਟਰਮੀਨਲ, ਸੀਰਾ"
ନକାରାତ୍ମକ ଚାର୍ଜ କଣିକା |,ਨਕਾਰਾਤਮਕ ਚਾਰਜ ਕਣ
ନିଓଡିୟମ୍ ଗ୍ଲାସ୍ ଲେଜର |,neodymium ਕੱਚ ਲੇਜ਼ਰ
ନିନ୍-ହିଲିୟମ୍ ଲେଜର |,ਨਿਓਨ-ਹੀਲੀਅਮ ਲੇਜ਼ਰ
ନାନ୍ସର୍ଟ ବ୍ରିଜ୍ |,nancert ਪੁਲ
nensert luminaire |,nensert luminaire
ନିଟ୍ ପ୍ରବାହ |,ਸ਼ੁੱਧ ਵਹਾਅ
ନିଟ୍ ଲାଭ |,ਕੁੱਲ ਲਾਭ
ନେଟ୍ ଟପ୍ |,ਸ਼ੁੱਧ ਸਿਖਰ
ନିଟ୍ ମାସ ପ୍ରବାହ |,ਸ਼ੁੱਧ ਪੁੰਜ ਵਹਾਅ
"ନିଟ୍ ମୁହୂର୍ତ୍ତ, ଅବଶିଷ୍ଟ ମୁହୂର୍ତ୍ତ |","ਸ਼ੁੱਧ ਪਲ, ਬਕਾਇਆ ਪਲ"
ନିଟ୍ ଶକ୍ତି ପ୍ରବାହ |,ਸ਼ੁੱਧ ਪਾਵਰ ਵਹਾਅ
ନିଟ୍ ଆଉଟପୁଟ୍,ਸ਼ੁੱਧ ਆਉਟਪੁੱਟ
କୋଳାହଳ ତାପମାତ୍ରା ପାର୍ଥକ୍ୟ |,ਸ਼ੋਰ ਤਾਪਮਾਨ ਅੰਤਰ
ଜାଲ (ସର୍କିଟ),ਜਾਲ (ਸਰਕਟ)
ଜାଲ୍-ସର୍କିଟ୍ ବ୍ୟାପ୍ତତା |,ਜਾਲ-ਸਰਕਟ ਪਾਰਦਰਸ਼ਤਾ
ସର୍କିଟ୍ ଜାଲ୍ ଆନାଗଲ୍ |,ਸਰਕਟ ਜਾਲ ਐਨਾਲਾਗ
"ମେସ୍ ଆନାଲିଜର୍, ସର୍କିଟ୍ ମେସ୍ ଆନାଲିଜର୍ |","ਜਾਲ ਵਿਸ਼ਲੇਸ਼ਕ, ਸਰਕਟ ਜਾਲ ਵਿਸ਼ਲੇਸ਼ਕ"
ସର୍କିଟ୍ ଜାଲ୍ ବିଶ୍ଳେଷଣ |,ਸਰਕਟ ਜਾਲ ਵਿਸ਼ਲੇਸ਼ਣ
ଜାଲ ସ୍ଥିର |,ਜਾਲ ਸਥਿਰ
"ଜାଲ୍ ଉପାଦାନ, ଜାଲ୍ ଉପାଦାନ |","ਜਾਲ ਤੱਤ, ਜਾਲ ਤੱਤ"
ଜାଲ-ସର୍କିଟ ଫିଲ୍ଟର |,ਜਾਲ-ਸਰਕਟ ਫਿਲਟਰ
ଜାଲ-ସର୍କିଟ ପ୍ରବାହ |,ਜਾਲ-ਸਰਕਟ ਵਹਾਅ
ଜାଲ୍-ସର୍କିଟ୍ ଇନପୁଟ୍ ପ୍ରତିରୋଧ |,ਜਾਲ-ਸਰਕਟ ਇੰਪੁੱਟ ਰੁਕਾਵਟ
ଜାଲ୍-ସର୍କିଟ୍ ମୁଖ୍ୟ ରିଲେ |,ਜਾਲ-ਸਰਕਟ ਮੁੱਖ ਰੀਲੇਅ
ଜାଲ୍-ସର୍କିଟ୍ ପର୍ଯ୍ୟାୟ ରିଲେ |,ਜਾਲ-ਸਰਕਟ ਪੜਾਅ ਰੀਲੇਅ
ସର୍କିଟ୍ ଜାଲ୍ ସିନ୍ଥେସିସ୍ |,ਸਰਕਟ ਜਾਲ ਸੰਸਲੇਸ਼ਣ
ଜାଲ୍-ସର୍କିଟ୍ ସ୍ଥାନାନ୍ତର ଅନୁକୂଳତା |,ਜਾਲ-ਸਰਕਟ ਟ੍ਰਾਂਸਫਰ ਪਾਰਦਰਸ਼ਤਾ
ନାଇମାନ ସୂତ୍ର |,ਨਈਮਨ ਫਾਰਮੂਲਾ
ନାଇମାନ ବିଭବ,ਨਯਮਨ ਵਿਭਵ
neurister,neurister
ମୁଡି |,ਮੂਡੀ
ଅଣ-ତରଳ ପରମାଣୁ |,ਗੈਰ-ਘੁਲਣ ਵਾਲਾ ਪਰਮਾਣੂ
ନାଷ୍ଟାଲଜିକ୍ |,ਉਦਾਸੀਨ
ନିରପେକ୍ଷ ବିମ୍ |,ਨਿਰਪੱਖ ਬੀਮ
ନିରପେକ୍ଷ ସାମ୍ପ୍ରତିକ ପାରସ୍ପରିକ କ୍ରିୟା |,ਨਿਰਪੱਖ ਮੌਜੂਦਾ ਪਰਸਪਰ ਪ੍ਰਭਾਵ
ଅନ୍ତର୍ନିହିତ ତ୍ରୁଟି |,ਅਪ੍ਰਤੱਖ ਗਲਤੀ
ନିରପେକ୍ଷ ଫିଲ୍ଟର୍ |,ਨਿਰਪੱਖ ਫਿਲਟਰ
ନିରପେକ୍ଷ ଫାଇବର |,ਨਿਰਪੱਖ ਫਾਈਬਰ
ନିରପେକ୍ଷ ଭୂମି ସଂଯୋଗ |,ਨਿਰਪੱਖ ਜ਼ਮੀਨੀ ਕੁਨੈਕਸ਼ਨ
"ନାଷ୍ଟାଲଜିକ୍ ଜଗ୍, ଦୁ mel ଖ ବଂଶୀ |","ਉਦਾਸੀ ਦਾ ਜੋਗ, ਉਦਾਸੀ ਬੰਸਰੀ"
"ଅଣ-ରିହାତି ଯୋଗ୍ୟ ମେସନ୍, ଚାର୍ଜହୀନ ମେସନ୍ |","ਗੈਰ-ਕਟੌਤੀਯੋਗ ਮੇਸਨ, ਚਾਰਜ ਰਹਿਤ ਮੇਸਨ"
ନାଷ୍ଟାଲଜିକ୍ ବିଶୃଙ୍ଖଳା ମୋଡ୍ |,ਨੋਸਟਾਲਜਿਕ ਪਰੇਸ਼ਾਨੀ ਮੋਡ
ନିରପେକ୍ଷ କଣିକା |,ਨਿਰਪੱਖ ਕਣ
ନାଷ୍ଟାଲଜିକ୍ ରିଲେ |,ਉਦਾਸੀਨ ਰੀਲੇਅ
ନିରପେକ୍ଷ ରିଗ୍ରେସନ୍ ପଥ |,ਨਿਰਪੱਖ ਰਿਗਰੈਸ਼ਨ ਮਾਰਗ
ନିରପେକ୍ଷ ଉତ୍ତାପ |,ਨਿਰਪੱਖ ਗਰਮੀ
ନାଷ୍ଟାଲଜିକ୍ ତରଙ୍ଗ |,ਉਦਾਸੀਨ ਲਹਿਰ
ନିରପେକ୍ଷ ଥ୍ରୋଟଲ୍ ସର୍କିଟ୍ |,ਨਿਰਪੱਖ ਥ੍ਰੋਟਲ ਸਰਕਟ
ନିରପେକ୍ଷ ରାଶିଫଳ |,ਨਿਰਪੱਖ ਕੁੰਡਲੀ
ଉଦାସୀନତା |,ਉਦਾਸੀਨਤਾ
ନିରପେକ୍ଷ ଟ୍ରାନ୍ସଫର୍ମର |,ਨਿਰਪੱਖ ਟ੍ਰਾਂਸਫਾਰਮਰ
ନିଉଟ୍ରିନୋ |,ਨਿਊਟ੍ਰੀਨੋ
ନିଉଟ୍ରୋଡାଇନ୍ |,ਨਿਊਟ੍ਰੋਡਾਈਨ
ନାଇଟ୍ରୋଡାଇନ୍ ସର୍କିଟ୍ |,nytrodyne ਸਰਕਟ
ନିଉଟ୍ରୋଡାଇନ୍ ପଦ୍ଧତି |,ਨਿਊਟ੍ਰੋਡਾਈਨ ਵਿਧੀ
ନ୍ୟୁଟ୍ରନ୍ |,ਨਿਊਟ੍ਰੋਨ
ନ୍ୟୁଟ୍ରନ୍ ଅବଶୋଷଣ |,ਨਿਊਟ੍ਰੋਨ ਸਮਾਈ
ନ୍ୟୁଟ୍ରନ୍ ଆକ୍ଟିଭେସନ୍ ଆନାଲିସିସ୍ |,ਨਿਊਟ੍ਰੋਨ ਐਕਟੀਵੇਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ
"ନ୍ୟୁଟ୍ରନ୍ ଯୁଗ, ଫର୍ମୀ ଯୁଗ |","ਨਿਊਟ੍ਰਾਨ ਏਜ, ਫਰਮੀ ਏਜ"
ନ୍ୟୁଟ୍ରନ୍ ଆଲବେଡୋ |,ਨਿਊਟ੍ਰੋਨ ਐਲਬੇਡੋ
ନ୍ୟୁଟ୍ରନ୍ ଆଟେନୁଏସନ୍ |,ਨਿਊਟ੍ਰੋਨ attenuation
ନ୍ୟୁଟ୍ରନ୍ ବାନ୍ଧିବା ଶକ୍ତି |,ਨਿਊਟ੍ਰੋਨ ਬਾਈਡਿੰਗ ਊਰਜਾ
ନ୍ୟୁଟ୍ରନ୍ ବୋମା ବିସ୍ଫୋରଣ |,ਨਿਊਟ੍ਰੋਨ ਬੰਬਾਰੀ
ନ୍ୟୁଟ୍ରନ୍ ବୁଷ୍ଟର୍ |,ਨਿਊਟ੍ਰੋਨ ਬੂਸਟਰ
ନ୍ୟୁଟ୍ରନ୍ ବୋତଲ |,ਨਿਊਟ੍ਰੋਨ ਬੋਤਲ
ନ୍ୟୁଟ୍ରନ୍ କ୍ୟାପଚର୍ |,ਨਿਊਟ੍ਰੋਨ ਕੈਪਚਰ
ନ୍ୟୁଟ୍ରନ୍ ଶୃଙ୍ଖଳା ପ୍ରତିକ୍ରିୟା |,ਨਿਊਟ੍ਰੋਨ ਚੇਨ ਪ੍ਰਤੀਕਰਮ
ନ୍ୟୁଟ୍ରନ୍ ଇଣ୍ଟରସେପ୍ଟର୍ |,ਨਿਊਟ੍ਰੋਨ ਇੰਟਰਸੈਪਟਰ
ନ୍ୟୁଟ୍ରନ୍ କାଲକୁଲେଟର |,ਨਿਊਟ੍ਰੋਨ ਕੈਲਕੁਲੇਟਰ
"ନିଉଟ୍ରନ୍ ଅଞ୍ଚଳ, ନିଉଟ୍ରନ୍ ସମ୍ଭାବନା ଅଞ୍ଚଳ |","ਨਿਊਟ੍ਰੋਨ ਖੇਤਰ, ਨਿਊਟ੍ਰੋਨ ਸੰਭਾਵਨਾ ਖੇਤਰ"
ନ୍ୟୁଟ୍ରନ୍ ଇତିହାସ |,ਨਿਊਟ੍ਰੋਨ ਇਤਿਹਾਸ
ନିଉଟ୍ରନ୍ କ୍ଷୟ |,ਨਿਊਟ੍ਰੋਨ ਸੜਨ
ନ୍ୟୁଟ୍ରନ୍ ଡ଼ିଗ୍ରେଡେସନ୍ |,ਨਿਊਟ੍ਰੋਨ ਡਿਗਰੇਡੇਸ਼ਨ
ନ୍ୟୁଟ୍ରନ୍ ସାନ୍ଧ୍ରତା |,ਨਿਊਟ੍ਰੋਨ ਘਣਤਾ
ନ୍ୟୁଟ୍ରନ୍ ଡିଟେକ୍ଟର୍ |,ਨਿਊਟ੍ਰੋਨ ਖੋਜੀ
ନ୍ୟୁଟ୍ରନ୍ ବିଭାଜନ |,ਨਿਊਟ੍ਰੋਨ ਵਿਭਿੰਨਤਾ
ନ୍ୟୁଟ୍ରନ୍ ଡିଫ୍ରାକ୍ଟୋମିଟର |,ਨਿਊਟ੍ਰੋਨ ਡਿਫ੍ਰੈਕਟੋਮੀਟਰ
ନ୍ୟୁଟ୍ରନ୍ ବିସ୍ତାର |,ਨਿਊਟ੍ਰੋਨ ਫੈਲਾਅ
ନ୍ୟୁଟ୍ରନ୍ ଡୋଜ |,ਨਿਊਟ੍ਰੋਨ ਖੁਰਾਕ
ନ୍ୟୁଟ୍ରନ୍ ଅର୍ଥନୀତି |,ਨਿਊਟਰੋਨ ਆਰਥਿਕਤਾ
ନିଉଟ୍ରନ୍ ପ୍ରଭାବ |,ਨਿਊਟ੍ਰੋਨ ਪ੍ਰਭਾਵ
ନ୍ୟୁଟ୍ରନ୍ ଶକ୍ତି ଶ୍ରେଣୀ |,ਨਿਊਟ੍ਰੋਨ ਊਰਜਾ ਕਲਾਸ
ନ୍ୟୁଟ୍ରନ୍ ଅତ୍ୟଧିକ |,ਨਿਊਟ੍ਰੋਨ ਵਾਧੂ
ନ୍ୟୁଟ୍ରନ୍ ଅତ୍ୟଧିକ |,ਨਿਊਟ੍ਰੋਨ ਵਾਧੂ
ନ୍ୟୁଟ୍ରନ୍ ଫ୍ଲକ୍ସ |,ਨਿਊਟ੍ਰੋਨ ਵਹਾਅ
ନ୍ୟୁଟ୍ରନ୍ ଗାମା ରେକର୍ଡର୍ |,ਨਿਊਟ੍ਰੋਨ ਗਾਮਾ ਰਿਕਾਰਡਰ
ନ୍ୟୁଟ୍ରନ୍ ର ଅଧା ଜୀବନ |,ਨਿਊਟ੍ਰੋਨ ਦਾ ਅੱਧਾ ਜੀਵਨ
ନ୍ୟୁଟ୍ରନ୍ କଠିନତା |,ਨਿਊਟ੍ਰੋਨ ਸਖ਼ਤ
"ନ୍ୟୁଟ୍ରନ୍ ସମାନ୍ତରାଳ, ନିଉଟ୍ରନ୍ ହାୱିଜର୍ |","ਨਿਊਟ੍ਰੋਨ ਸਮਾਨਾਂਤਰ, ਨਿਊਟ੍ਰੋਨ ਹੋਵਿਟਜ਼ਰ"
ନ୍ୟୁଟ୍ରନ୍ ଇନ୍ଦୁକ୍ଟିଭ୍ ବିଛାଇବା ପ୍ରତିକ୍ରିୟା |,ਨਿਊਟ੍ਰੋਨ ਇੰਡਕਟਿਵ ਸਕੈਟਰਿੰਗ ਪ੍ਰਤੀਕਿਰਿਆ
ନ୍ୟୁଟ୍ରନ୍ ବିକିରଣ |,ਨਿਊਟ੍ਰੋਨ ਕਿਰਨ
ନ୍ୟୁଟ୍ରୋ ଲଘୁଚାପ |,ਨਿਊਟਰੋ ਸੁਸਤਤਾ
ନ୍ୟୁଟ୍ରନ୍ ବୟସ |,ਨਿਊਟ੍ਰੋਨ ਉਮਰ
ନ୍ୟୁଟ୍ରନ୍ ଡକ୍ୟୁମେଣ୍ଟ୍ |,ਨਿਊਟ੍ਰੋਨ ਦਸਤਾਵੇਜ਼
ନ୍ୟୁଟ୍ରନ୍ ଲେଖକ |,ਨਿਊਟ੍ਰੋਨ ਲੇਖਕ
ନ୍ୟୁଟ୍ରନ୍ ଲେଖକ ପଦ୍ଧତି |,ਨਿਊਟ੍ਰੋਨ ਆਥਰਿੰਗ ਵਿਧੀ
ନ୍ୟୁଟ୍ରନ୍ ଚୁମ୍ବକୀୟ ମୁହୂର୍ତ୍ତ |,ਨਿਊਟ੍ਰੋਨ ਚੁੰਬਕੀ ਮੋਮੈਂਟ
ନ୍ୟୁଟ୍ରନ୍ ମୋନୋକ୍ରୋମେଟର୍ |,ਨਿਊਟ੍ਰੋਨ ਮੋਨੋਕ੍ਰੋਮੇਟਰ
ନ୍ୟୁଟ୍ରନ୍ ସମୃଦ୍ଧ କାରକ |,ਨਿਊਟ੍ਰੋਨ ਸੰਸ਼ੋਧਨ ਕਾਰਕ
ନ୍ୟୁଟ୍ରନ୍ ସଂଖ୍ୟା |,ਨਿਊਟ੍ਰੋਨ ਨੰਬਰ
ନ୍ୟୁଟ୍ରନ୍ ଅପ୍ଟିକ୍ସ |,ਨਿਊਟ੍ਰੋਨ ਆਪਟਿਕਸ
ନ୍ୟୁଟ୍ରନ୍ ପଦାର୍ଥ ବିଜ୍ଞାନ |,ਨਿਊਟ੍ਰੋਨ ਭੌਤਿਕ ਵਿਗਿਆਨ
"ନ୍ୟୁଟ୍ରନ୍-ପ୍ରୋଟନ୍ ମଡେଲ୍, ନ୍ୟୁଟ୍ରନ୍-ପ୍ରୋଟନ୍ ମଡେଲ୍ |","ਨਿਊਟ੍ਰੋਨ-ਪ੍ਰੋਟੋਨ ਮਾਡਲ, ਨਿਊਟ੍ਰੋਨ-ਪ੍ਰੋਟੋਨ ਮਾਡਲ"
ନ୍ୟୁଟ୍ରନ୍ ବିକିରଣ କ୍ୟାପଚର୍ |,ਨਿਊਟ੍ਰੋਨ ਰੇਡੀਏਸ਼ਨ ਕੈਪਚਰ
ନ୍ୟୁଟ୍ରନ୍ ବିକିରଣ ଚିତ୍ରଣ |,ਨਿਊਟ੍ਰੋਨ ਰੇਡੀਏਸ਼ਨ ਚਿੱਤਰਣ
ନ୍ୟୁଟ୍ରନ୍ କାଉଣ୍ଟରବାଲାନ୍ସର୍ |,ਨਿਊਟ੍ਰੋਨ ਵਿਰੋਧੀ ਸੰਤੁਲਨ
ନିଉଟ୍ରନ୍-ପ୍ରତିଫଳିତ କଣିକା |,ਨਿਊਟ੍ਰੋਨ-ਪ੍ਰਤੀਬਿੰਬਿਤ ਕਣ
ନ୍ୟୁଟ୍ରନ୍ ପ୍ରତିଫଳନ |,ਨਿਊਟ੍ਰੋਨ ਪ੍ਰਤੀਬਿੰਬ
ନ୍ୟୁଟ୍ରନ୍ ସମୃଦ୍ଧ |,ਨਿਊਟ੍ਰੋਨ ਅਮੀਰ
ନିଉଟ୍ରନ୍ ବିଛାଇବା |,ਨਿਊਟ੍ਰੋਨ ਸਕੈਟਰਿੰਗ
ନିଉଟ୍ରନ୍ ଚୟନ |,ਨਿਊਟ੍ਰੋਨ ਚੋਣ
ନ୍ୟୁଟ୍ରନ୍ ଉତ୍ପତ୍ତି |,ਨਿਊਟ੍ਰੋਨ ਮੂਲ
"ନ୍ୟୁଟ୍ରନ୍ ସ୍ପେକ୍ଟ୍ରୋମିଟର, ନ୍ୟୁଟ୍ରନ୍ ସ୍ପେକ୍ଟ୍ରୋମିଟର |","ਨਿਊਟ੍ਰੋਨ ਸਪੈਕਟਰੋਮੀਟਰ, ਨਿਊਟ੍ਰੋਨ ਸਪੈਕਟਰੋਮੀਟਰ"
ନ୍ୟୁଟ୍ରନ୍ ସ୍ପେକ୍ଟ୍ରସ୍କୋପି |,ਨਿਊਟ੍ਰੋਨ ਸਪੈਕਟ੍ਰੋਸਕੋਪੀ
ନିଉଟ୍ରନ୍ ଉତ୍ତାପ |,ਨਿਊਟ੍ਰੋਨ ਗਰਮੀ
ନ୍ୟୁଟ୍ରନ୍ ଗମନାଗମନ ସିଦ୍ଧାନ୍ତ |,ਨਿਊਟ੍ਰੋਨ ਆਵਾਜਾਈ ਸਿਧਾਂਤ
ନ୍ୟୁଟ୍ରନ୍ ଟର୍ବାଇନ୍ |,ਨਿਊਟ੍ਰੋਨ ਟਰਬਾਈਨ
ନ୍ୟୁଟ୍ରନ୍ ବେଗ ଭେରିଏବଲ୍ |,ਨਿਊਟ੍ਰੋਨ ਵੇਲੋਸਿਟੀ ਵੇਰੀਏਬਲ
"ନିଉଟ୍ରନ୍ ଉତ୍ପାଦନ, ନିଉଟ୍ରନ୍ ଉତ୍ପାଦ |","ਨਿਊਟ੍ਰੋਨ ਉਤਪਾਦਨ, ਨਿਊਟ੍ਰੋਨ ਉਤਪਾਦ"
ନ୍ୟୁଟ୍ରନ୍ ସଂକ୍ରମଣ,ਨਿਊਟ੍ਰੋਨ ਤਬਦੀਲੀ
ନିରପେକ୍ଷ ବୃତ୍ତ ସୀମା |,ਨਿਰਪੱਖ ਚੱਕਰ ਬਾਰਡਰ
ନାଷ୍ଟାଲଜିକ୍ ବୃତ୍ତ |,ਉਦਾਸੀਨ ਚੱਕਰ
ନେଭା-ପରଦା |,neva-ਪਰਦਾ
ସମ୍ବାଦ ପ୍ରସାରଣ |,ਨਿਊਜ਼ ਪ੍ਰਸਾਰਣ
ସମ୍ବାଦ ପ୍ରସାରଣକାରୀ |,ਖਬਰ ਪ੍ਰਸਾਰਕ
ନ୍ୟୁଟନ୍ କୁଲିଂର ନିୟମ |,ਨਿਊਟਨ ਦਾ ਕੂਲਿੰਗ ਦਾ ਨਿਯਮ
ନ୍ୟୁଟନ୍ ର ମାଧ୍ୟାକର୍ଷଣ ନିୟମ |,ਨਿਊਟਨ ਦਾ ਗੁਰੂਤਾ ਦਾ ਨਿਯਮ
ନ୍ୟୁଟନ୍ ପ୍ରତିରୋଧର ନିୟମ |,ਨਿਊਟਨ ਦਾ ਵਿਰੋਧ ਦਾ ਨਿਯਮ
ନ୍ୟୁଟନ୍ ଗତିର ନିୟମ |,ਨਿਊਟਨ ਦੇ ਗਤੀ ਦੇ ਨਿਯਮ
ନ୍ୟୁଟନ୍ ରିଙ୍ଗ୍ |,ਨਿਊਟਨ ਰਿੰਗ
ନ୍ୟୁଟନ୍ ର ଆଲୋକର ସିଦ୍ଧାନ୍ତ |,ਨਿਊਟਨ ਦਾ ਪ੍ਰਕਾਸ਼ ਦਾ ਸਿਧਾਂਤ
ନ୍ୟୁଟୋନିଆନ୍ ଧାରଣା |,ਨਿਊਟੋਨੀਅਨ ਧਾਰਨਾਵਾਂ
ନ୍ୟୁଟୋନିଆନ୍ ପ୍ରବାହ |,ਨਿਊਟੋਨੀਅਨ ਵਹਾਅ
ନ୍ୟୁଟୋନିୟନ୍ ତରଳ |,ਨਿਊਟੋਨੀਅਨ ਤਰਲ
ନ୍ୟୁଟାନି ଫୋକସ୍ |,newtany ਫੋਕਸ
ନ୍ୟୁଟନ୍ ର ଘର୍ଷଣ ନିୟମ |,ਨਿਊਟਨ ਦਾ ਰਗੜ ਦਾ ਨਿਯਮ
ନ୍ୟୁଟୋନିୟନ୍ ତରଳ |,ਨਿਊਟੋਨੀਅਨ ਤਰਲ
ନ୍ୟୁଟାନି ମେକାନିକ୍ସ |,ਨਿਊਟੈਨੀ ਮਕੈਨਿਕਸ
ନ୍ୟୁଟୋନିୟନ୍ ସମ୍ଭାବ୍ୟ ଶକ୍ତି |,ਨਿਊਟੋਨੀਅਨ ਸੰਭਾਵੀ ਊਰਜਾ
newtney ନିର୍ଦ୍ଦେଶ ଫ୍ରେମ୍ |,ਨਿਊਟਨੀ ਹਦਾਇਤ ਫਰੇਮ
"ନ୍ୟୁଟନ୍ ଟେଲିସ୍କୋପ୍, ନ୍ୟୁଟନ୍ ଟେଲିସ୍କୋପ୍ |","ਨਿਊਟਨ ਟੈਲੀਸਕੋਪ, ਨਿਊਟਨ ਟੈਲੀਸਕੋਪ"
ନ୍ୟୁଟୋନିଆନ୍ ପରିବର୍ତ୍ତନ,ਨਿਊਟੋਨੀਅਨ ਪਰਿਵਰਤਨ
ନ୍ୟୁଟୋନିୟନ୍ ବେଗ,ਨਿਊਟੋਨੀਅਨ ਵੇਗ
ନ୍ୟୁଟୋନିଆନ୍ ସାନ୍ଦ୍ରତା |,ਨਿਊਟੋਨੀਅਨ ਲੇਸ
ଦ୍ୱିତୀୟ ପାଖ ପଡୋଶୀ |,ਦੂਜਾ ਨੇੜੇ ਦਾ ਗੁਆਂਢੀ
"ନିକାଦ ବ୍ୟାଟେରୀ, ନିକେଲ କ୍ୟାଡମିୟମ ବ୍ୟାଟେରୀ |","ਨਿਕੈਡ ਬੈਟਰੀ, ਨਿੱਕਲ ਕੈਡਮੀਅਮ ਬੈਟਰੀ"
ନିକେଲ୍-ଲୁହା ବ୍ୟାଟେରୀ |,ਨਿੱਕਲ-ਲੋਹੇ ਦੀ ਬੈਟਰੀ
ବାହାରେ,ਬਾਹਰ
ନିକେଲ୍ ପ୍ରିଜିମ୍ |,ਨਿੱਕਲ ਪ੍ਰਿਜ਼ਮ
ନୀଳ ଉତ୍ତାପ |,ਨੀਲੀ ਗਰਮੀ
ନିର ମାସ ସ୍ପେକ୍ଟ୍ରୋଗ୍ରାଫର୍ |,ਨੀਰ ਪੁੰਜ ਸਪੈਕਟਰੋਗ੍ਰਾਫਰ
ରାତି ପୋଲାରାଇଜେସନ୍ ତ୍ରୁଟି |,ਰਾਤ ਨੂੰ ਧਰੁਵੀਕਰਨ ਗਲਤੀ
ରାତ୍ରି ଯୁଦ୍ଧ ବିମାନ |,ਰਾਤ ਦੇ ਲੜਾਕੂ ਜਹਾਜ਼
ରାତି ପରିସର,ਰਾਤ ਦੀ ਸੀਮਾ
ରାତି ଦର୍ଶନ,ਰਾਤ ਦੇ ਦਰਸ਼ਨ
ରାତ୍ରି ସଙ୍କେତ,ਰਾਤ ਦਾ ਸੰਕੇਤ
ଶବ୍ଦ ବିକିରଣ |,ਸ਼ੋਰ ਰੇਡੀਏਸ਼ਨ
ରାତ୍ରି ଆଲୋକ ସ୍ପେକ୍ଟ୍ରମ୍ |,ਰਾਤ ਦੀ ਰੋਸ਼ਨੀ ਸਪੈਕਟ੍ਰਮ
ରାତ୍ରି ଦର୍ଶନ ପରିସର |,ਰਾਤ ਦੇ ਦਰਸ਼ਨ ਦੀ ਸੀਮਾ
ରାତ୍ରି ଦର୍ଶନ ବାଇନୋକୁଲାର |,ਨਾਈਟ ਵਿਜ਼ਨ ਦੂਰਬੀਨ
ରାତ୍ରି ଦର୍ଶନ ବାଇନୋକୁଲାର |,ਨਾਈਟ ਵਿਜ਼ਨ ਦੂਰਬੀਨ
ନୀଳ,ਨੀਲ
ନିପକୋ ସର୍କଲ୍ |,nipko ਚੱਕਰ
ନିପ୍କୋ ଡିସ୍କ ସିଷ୍ଟମ୍ |,nipco ਡਿਸਕ ਸਿਸਟਮ
ବୁଣା,ਬੁਣਿਆ
ନାଇଟ୍ରାଇଲ୍ |,ਨਾਈਟ੍ਰਾਈਲ
ନିଜର ନିର୍ଦ୍ଦେଶ,ਆਪਣੀ ਹਦਾਇਤ
ଶୀଘ୍ର କାର୍ଯ୍ୟ,ਤੇਜ਼ ਕਾਰਵਾਈ
ଶୂନ୍ୟ ଭାର ବ characteristics ଶିଷ୍ଟ୍ୟଗୁଡିକ,ਜ਼ੀਰੋ ਲੋਡ ਵਿਸ਼ੇਸ਼ਤਾਵਾਂ
ଶୂନ ଲୋଡ୍ ଅବସ୍ଥା,ਜ਼ੀਰੋ ਲੋਡ ਸਥਿਤੀ
ଶୂନ୍ୟ ଭାର ହ୍ରାସ |,ਜ਼ੀਰੋ ਲੋਡ ਨੁਕਸਾਨ
ଶୂନ ଲୋଡ୍ ବିଚ୍ଛିନ୍ନକର୍ତ୍ତା |,ਜ਼ੀਰੋ ਲੋਡ ਡਿਸਕਨੈਕਟਰ
ଅଣ-ଅପରେସନ୍ ନିର୍ଦ୍ଦେଶ,ਗੈਰ-ਕਾਰਵਾਈ ਨਿਰਦੇਸ਼
ସୂକ୍ଷ୍ମ ଧାତୁ |,ਵਧੀਆ ਧਾਤ
ଡ୍ରାଫ୍ଟ,ਡਰਾਫਟ
କ୍ରୋନୋମିଟର,ਕ੍ਰੋਨੋਮੀਟਰ
ନାଇଟ୍ କର୍ପସ୍ |,ਰਾਤ ਦੀ ਕੋਰ
