Punjabi,Marathi
ਮਨਾਹੀ,मनाई
ਮਨਾਹੀ ਨੋਟਿਸ,मनाई सूचना
ਮਨਾਹੀ ਪ੍ਰਤੀਕ,प्रतिबंध चिन्ह
ਨਕਾਰਾਤਮਕ ਗੇਟ,नकारात्मक गेट
ਨਕਾਰਾਤਮਕ ਅੰਤ ਗੇਟ,नकारात्मक शेवटचे गेट
ਨਕਾਰਾਤਮਕ ਬੰਧਨ,नकारात्मक बंधन
ਨਕਾਰਾਤਮਕ ਸ਼ੀਅਰਿੰਗ,नकारात्मक कातरणे
ਨਕਾਰਾਤਮਕ ਕੋਰ,नकारात्मक कोर
ਨੈਗੇਟਿਵ ਐਮੀਟਰ ਟ੍ਰੇਲਿੰਗ,नकारात्मक उत्सर्जक अनुगामी
ਨਕਾਰਾਤਮਕ ਮੁੜ ਨਿਵੇਸ਼,नकारात्मक पुनर्गुंतवणूक
ਨਕਾਰਾਤਮਕ ਮੁੜ ਨਿਵੇਸ਼ ਐਂਪਲੀਫਾਇਰ,नकारात्मक पुनर्गुंतवणूक अॅम्प्लिफायर
ਨਕਾਰਾਤਮਕ ਦਲੀਲ,नकारात्मक युक्तिवाद
ਨੈਗੇਟਿਵ ਜਾਂ ਗੇਟ,ऋण किंवा गेट
ਨਕਾਰਾਤਮਕ ਧਰੁਵੀਤਾ,नकारात्मक ध्रुवता
ਨਕਾਰਾਤਮਕ ਵਿਰੋਧ,नकारात्मक प्रतिकार
ਨਕਾਰਾਤਮਕ ਵਿਰੋਧ ਜ਼ੋਨ,नकारात्मक प्रतिकार क्षेत्र
ਨਕਾਰਾਤਮਕ ਸਪਲਾਈ,नकारात्मक पुरवठा
ਨਕਾਰਾਤਮਕ ਤਾਪਮਾਨ,नकारात्मक तापमान
ਨਕਾਰਾਤਮਕ ਤਾਪਮਾਨ ਗੁਣਾਂਕ,नकारात्मक तापमान गुणांक
ਨਕਾਰਾਤਮਕ ਸੰਚਾਰ,नकारात्मक प्रसार
ਨਕਾਰਾਤਮਕ ਰੁੱਖ,नकारात्मक झाड
ਨਕਾਰਾਤਮਕ ਸੁਰੰਗ ਡਾਇਓਡ,नकारात्मक बोगदा डायोड
ਨਕਾਰਾਤਮਕ ਝੂਠ,नकारात्मक खोटे
ਨਕਾਰਾਤਮਕ ਸੱਚ,नकारात्मक सत्य
ਮਾਮੂਲੀ,उपेक्षणीय
nematic ਤਰਲ ਕ੍ਰਿਸਟਲ,नेमॅटिक फ्लुइड क्रिस्टल
ਨਕਾਰਾਤਮਕ ਮੋਡ,नकारात्मक मोड
ਨਿਓਨ ਲੈਂਪ,निऑन दिवा
napper,नॅपर
ਨੇਸਟਡ ਸ਼ਾਖਾ,नेस्टेड शाखा
ਨੇਸਟਡ ਕੰਮ ਦਾ ਝੰਡਾ,नेस्टेड कामाचे चिन्ह
ਆਲ੍ਹਣਾ,घरटे
ਪੂਰਨ ਅਸ਼ੁੱਧਤਾ ਇਕਾਗਰਤਾ,पूर्ण अशुद्धता एकाग्रता
ਸ਼ੁੱਧ ਸੂਚੀ,निव्वळ यादी
"ਨੈੱਟਵਰਕ, ਨੈੱਟਵਰਕ","नेटवर्क, नेटवर्क"
ਨੈੱਟਵਰਕ ਡਰਾਈਵ,नेटवर्क ड्राइव्ह
ਨੈੱਟਵਰਕ ਆਪਰੇਟਰ,नेटवर्क ऑपरेटर
ਨੈੱਟਵਰਕ ਮਾਡਲ,नेटवर्क मॉडेल
ਨੈੱਟਵਰਕ ਓਪਰੇਟਿੰਗ ਸਿਸਟਮ,नेटवर्क ऑपरेटिंग सिस्टम
ਨੈੱਟਵਰਕ ਸਰਵਰ,नेटवर्क सर्व्हर
ਨੈੱਟਵਰਕ ਬਣਤਰ,नेटवर्क संरचना
ਨੈੱਟਵਰਕ ਥਿਊਰੀ,नेटवर्क सिद्धांत
ਨੈੱਟਵਰਕ ਟੌਪੋਗ੍ਰਾਫੀ,नेटवर्क टोपोलॉजी
ਮੂਡੀ,मूडी
ਨਿਰਪੱਖ ਲਾਈਨ,तटस्थ रेषा
ਉਦਾਸ ਜ਼ੋਨ,उदासीन क्षेत्र
ਨਿਰਪੱਖਤਾ ਸਰਕਟ,तटस्थीकरण सर्किट
ਨਿਰਪੱਖਕਰਨ,तटस्थीकरण
ਨਿਊਟ੍ਰੋਨ,न्यूट्रॉन
ਅਗਲੀ ਪੀੜ੍ਹੀ ਦਾ CPU,नेक्स्ट जनरेशन CPU
ਨਵੀਂ ਲਾਈਨ ਅੱਖਰ,नवीन ओळ वर्ण
ਨਿਊਜ਼ੀਲੈਂਡ ਵਾਇਰਸ,न्यूझीलंड व्हायरस
ਅਗਲੇ ਪੜਾਅ,पुढील टप्पा
ਅਗਲੇ ਪੜਾਅ ਦੇ ਸਮੀਕਰਨ,पुढील टप्पा समीकरण
ਅਗਲੇ ਪੜਾਅ ਦੀ ਸਾਰਣੀ,पुढील स्टेज टेबल
ਨਿਬਲ,कुरतडणे
ਨਿਬਲ ਮੈਮੋਰੀ ਚਿੱਪ,निबल मेमरी चिप
ਨਿਬਲ ਮਲਟੀਪਲੈਕਸਰ,निबल मल्टीप्लेक्सर
ਨਿਕੋਲਸ ਚਾਰਟ,निकोलस चार्ट
ਰਾਤ ਦਾ ਪ੍ਰਭਾਵ,रात्रीचा प्रभाव
ਨੌ ਮਾਰਗ ਟੇਪ,नऊ पथ टेप
ਨੌ ਦਾ ਪੂਰਕ,नऊचे पूरक
en moss,en moss
en moss ਉਲਟਾ,मॉस उलटा
ਸਮੂਹਿਕ ਪ੍ਰਕਿਰਿਆ ਵਿੱਚ,सामूहिक प्रक्रिया
en moss ਬਣਤਰ,मॉस रचना
ਐਨ ਮੋਸ ਟਰਾਂਜ਼ਿਸਟਰ,मॉस ट्रान्झिस्टर
ਜ਼ੀਰੋ ਲੋਡ ਮੌਜੂਦਾ,शून्य भार प्रवाह
ਕੱਟੀ ਹੋਈ ਕੇਬਲ,crimped केबल
nodular,नोड्युलर
"ਨੋਡ, ਨੋਡ","नोड, नोड"
ਨੋਡ ਡਿਗਰੇਡੇਸ਼ਨ,नोड खराब होणे
ਰੌਲਾ,आवाज
ਸ਼ੋਰ ਬਰਫ਼ਬਾਰੀ,आवाज हिमस्खलन
ਸ਼ੋਰ ਬੈਂਡ ਐਕਸਟੈਂਸ਼ਨ,आवाज बँड विस्तार
ਰੌਲਾ ਫਟਣਾ,आवाज फुटणे
ਸ਼ੋਰ ਰੱਦ ਕਰਨ ਵਾਲਾ ਮਾਈਕ੍ਰੋਫ਼ੋਨ,आवाज रद्द करणारा मायक्रोफोन
ਸ਼ੋਰ ਗੁਣਕ,आवाज गुणक
ਸ਼ੋਰ ਪੁਨਰਨਿਵੇਸ਼ ਐਂਪਲੀਫਾਇਰ,नॉइज रिइन्व्हेस्टमेंट अॅम्प्लीफायर
ਰਾਵੰਕ,रावणक
ਰੌਲਾ ਪ੍ਰਭਾਵਿਤ ਨਹੀਂ ਹੁੰਦਾ,आवाज अप्रभावित
ਰੌਲਾ-ਰੱਪਾ,गोंगाट करणारा आवेग
ਸ਼ੋਰ ਸੀਮਾ ਕਰਨ ਵਾਲਾ,आवाज मर्यादित करणारा
ਸ਼ੋਰ ਮਾਰਜਿਨ,आवाज मार्जिन
ਸ਼ੋਰ ਮਾਪ,आवाज मोजमाप
ਰੌਲਾ ਵੰਡ,आवाज विभागणी
ਸ਼ੋਰ ਦੀ ਮਾਤਰਾ,आवाज परिमाणीकरण
"ਰੌਲਾ ਘਟਾਉਣਾ, ਰੌਲਾ ਘਟਾਉਣਾ","आवाज कमी करणे, आवाज कमी करणे"
ਸ਼ੋਰ ਪ੍ਰਤੀਰੋਧ,आवाज प्रतिकार
ਰੌਲੇ ਦੀ ਨੁਮਾਇੰਦਗੀ,आवाज प्रतिनिधित्व
ਸ਼ੋਰ ਸਪਾਈਕ,आवाज स्पाइक
ਸ਼ੋਰ ਦਾ ਤਾਪਮਾਨ,आवाज तापमान
ਫਲਾਪੀ ਡਿਸਕ ਡਰਾਈਵ,फ्लॉपी डिस्क ड्राइव्ह
ਨਾਮਾਤਰ ਰੁਕਾਵਟ,नाममात्र प्रतिबाधा
ਫੋਕਲ ਮੁੱਲ,फोकल मूल्य
ਗੈਰ-ਲੀਨੀਅਰ ਵਿਗਾੜ,नॉन-रेखीय विकृती
ਅਟੱਲ,अपरिवर्तनीय
ਬੇਲੋੜੀ,अनुनाद
ਗੈਰ-ਰਜ਼ੋਨੈਂਟ ਐਂਟੀਨਾ,नॉन-रेझोनंट अँटेना
ਗੈਰ-ਮੁਆਵਜ਼ਾ ਕਾਰਜਸ਼ੀਲ ਐਂਪਲੀਫਾਇਰ,भरपाई न केलेले ऑपरेशनल अॅम्प्लिफायर
ਗੈਰ-ਪੂਰਕ,गैर-पूरक
ਡਾਇਲੈਕਟ੍ਰਿਕ,डायलेक्ट्रिक
ਜੁੜਿਆ ਡਾਟਾ ਬਣਤਰ,संलग्न डेटा संरचना
ਹਮਲਾਵਰ ਦੌੜ,आक्रमक धाव
ਡਾਇਵਰਸ਼ਨ ਮੋਡ,वळव मोड
ਅਵਿਨਾਸ਼ੀ ਪੜ੍ਹਨਾ,अविनाशी वाचन
dosless ਭਾਗ ਸੁਨੇਹਾ,dosless विभाजन संदेश
ਗਲਤ ਬਿਆਨ,अस्पष्ट विधान
ਮਾੜੀ ਕਾਰਗੁਜ਼ਾਰੀ,खराब कामगिरी
assanghat mutrak,assanghat mutrak
ਗੈਰ-ਇੰਡਕਸ਼ਨ ਕੁੰਡਲੀ,आगमनात्मक कुंडली
ਗੈਰ-ਵਾਪਸੀ ਐਂਪਲੀਫਾਇਰ,नॉन-रिटर्न एम्पलीफायर
ਉਲਟ ਮਤਲਬ ਐਂਪਲੀਫਾਇਰ,इनव्हर्स मीन एम्पलीफायर
ਉਲਟ ਬਫਰ,व्यस्त बफर
ਉਲਟ ਤੁਲਨਾਕਰਤਾ,व्यस्त तुलनाकर्ते
ਉਲਟ ਸੰਰਚਨਾ,व्यस्त कॉन्फिगरेशन
ਉਲਟ ਕੰਪਾਈਲਰ ਐਂਪਲੀਫਾਇਰ,व्यस्त कंपाइलर अॅम्प्लिफायर
ਉਲਟ ਵੋਲਟੇਜ,व्यस्त व्होल्टेज
ਗੈਰ-ਲੀਨੀਅਰ,नॉन-रेखीय
ਗੈਰ-ਲੀਨੀਅਰ ਕੈਪਸੀਟਰ,नॉन-लाइनर कॅपेसिटर
ਗੈਰ-ਲੀਨੀਅਰ ਸਰਕਟ ਵਿਸ਼ਲੇਸ਼ਣ,नॉन-लिनियर सर्किट विश्लेषण
ਗੈਰ-ਲੀਨੀਅਰ ਕੰਪੋਨੈਂਟ,नॉन-रेखीय घटक
ਗੈਰ-ਲੀਨੀਅਰ ਲੋਡ ਲਾਈਨ,नॉन-लिनियर लोड लाइन
ਗੈਰ-ਲੀਨੀਅਰ ਮੋਡੂਲੇਸ਼ਨ,नॉन-लिनियर मॉड्युलेशन
ਗੈਰ-ਲੀਨੀਅਰ ਪ੍ਰਤੀਰੋਧ,नॉन-रेखीय प्रतिकार
ਗੈਰ-ਲੀਨੀਅਰ ਸਿਸਟਮ,नॉन-लिनियर सिस्टम
ਗੈਰ-ਰੇਖਿਕਤਾ,नॉन-लाइनरिटी
ਗੈਰ-ਰੇਖਿਕਤਾ ਗਲਤੀ,नॉन-लाइनरिटी त्रुटी
ਸਧਾਰਣ ਬਾਰੰਬਾਰਤਾ,सामान्यीकृत वारंवारता
ਗੈਰ-ਆਵਰਤੀ,आवर्ती नाही
ਗੈਰ-ਜਵਾਬਦੇਹ ਭਾਸ਼ਾ,प्रतिसाद न देणारी भाषा
ਦੁਹਰਾਓ ਸਿਸਟਮ,पुनरावृत्ती प्रणाली
ਸਿਸਟਮ ਰਹਿਤ ਡਿਸਕ,सिस्टमलेस डिस्क
ਸੀਰੀਅਲ ਕੋਡ,अनुक्रमांक
ਗੈਰ-ਸਤਹ,पृष्ठभाग नसलेला
ਗੈਰ-ਅਸਥਿਰ ਸਟੋਰੇਜ਼,अस्थिर संचयन
ਨੌਰ,नॉर
knorr ਫੰਕਸ਼ਨ,knorr कार्य
ਨਾ ਹੀ ਗੇਟ,ना गेट
knorr latch,knorr कुंडी
ਨੌਰ ਓਪਰੇਸ਼ਨ,knorr ऑपरेशन
ਆਮ ਘਣਤਾ ਫੰਕਸ਼ਨ,सामान्य घनता कार्य
ਵਹਿਣ ਦਾ ਸ਼ੋਰ,फडफड आवाज
ਆਮ ਨਮੂਨਾ,सामान्य नमुना
ਸਧਾਰਣ ਪ੍ਰਵੇਸ਼,सामान्यीकृत प्रवेश
ਆਮ ਤੌਰ &#39;ਤੇ ਬੰਦ mosfet,साधारणपणे बंद mosfet
ਨਾ-ਨਾ ਹੀ ਨੈੱਟਵਰਕ,ना-ना नेटवर्क
ਨੌਰਟਨ ਮਾਡਲਸ,नॉर्टन मॉडेल्स
ਉੱਤਰੀ ਚੁੰਬਕੀ ਧਰੁਵ,उत्तर चुंबकीय ध्रुव
ਨੌਰਟਨ ਪ੍ਰਾ.,नॉर्टन प्रा.
ਨੌਰਟਨ ਐਂਪਲੀਫਾਇਰ,नॉर्टन अॅम्प्लीफायर
ਨੌਰਟਨ ਸਰਕਟ,नॉर्टन सर्किट
ਨੌਰਟਨ ਡੀ.ਡੀ.,नॉर्टन डी.डी.
ਨੌਰਟਨ ਬਰਾਬਰ ਸਰਕਟ,नॉर्टन समतुल्य सर्किट
ਨੌਰਟਨ ਉਲਟ ਅਤੇ ਉਲਟ,नॉर्टन व्यस्त आणि व्यस्त
ਨੌਰਟਨ ਕਾਰਜਸ਼ੀਲ ਐਂਪਲੀਫਾਇਰ,नॉर्टन ऑपरेशनल एम्पलीफायर
ਨੌਰਟਨ ਸਹੂਲਤ,नॉर्टन युटिलिटी
ਨਹੀਂ,नाही
ਫੰਕਸ਼ਨ ਨਹੀਂ,कार्य नाही
ਗੇਟ ਨਹੀਂ,गेट नाही
ਓਪਰੇਸ਼ਨ ਨਹੀਂ,ऑपरेशन नाही
ਨੋਟੇਸ਼ਨ ਵਿਧੀ,नोटेशन पद्धत
ਝਰੀ antenna,खोबणी अँटेना
ਝਰੀ ਫਿਲਟਰ,खोबणी फिल्टर
npn ਟਰਾਂਜ਼ਿਸਟਰ,एनपीएन ट्रान्झिस्टर
NTSC ਇੰਟਰਫੇਸ,NTSC इंटरफेस
n-ਕਿਸਮ ਦੀਆਂ ਅਸ਼ੁੱਧੀਆਂ,n-प्रकारची अशुद्धता
n-ਕਿਸਮ ਦਾ ਮਾਮਲਾ,n-प्रकारची बाब
ਨਿਊਕਲੀਅਸ,केंद्रक
ਜ਼ੀਰੋ,शून्य
ਖਾਲੀ ਦਾ ਚੱਕਰ,रिक्त जागा
ਜ਼ੀਰੋ ਆਫਸੈੱਟ ਵੋਲਟੇਜ,शून्य ऑफसेट व्होल्टेज
ਖਾਲੀ ਸਥਾਨ ਸੂਚਕ,रिक्तता सूचक
ਨੰਬਰ ਅਧਾਰ,संख्या आधार
ਸੰਖਿਆ ਅਧਾਰਤ ਪਰਿਵਰਤਨ,संख्या आधारित रूपांतरण
ਪੁਆਇੰਟ ਨੁਕਸਾਨ,गुणांचे नुकसान
ਨੰਬਰ ਲੂਪ ਕੁੰਜੀ,नंबर लूप की
ਨੰਬਰ ਸਿਸਟਮ,संख्या प्रणाली
ਸੰਖਿਆਤਮਕ ਸਹਿ-ਪ੍ਰੋਸੈਸਰ,संख्यात्मक सह-प्रोसेसर
ਸੰਖਿਆਤਮਕ ਕੁੰਜੀ ਪੈਡ,अंकीय की पॅड
ਸੰਖਿਆਤਮਕ ਅਪਰਚਰ,संख्यात्मक छिद्र
ਸੰਖਿਆਤਮਕ ਦੂਰੀ,संख्यात्मक अंतर
nuvicon,nuvicon
nyquist,nyquist
nyquist ਬੈਂਡ ਐਕਸਟੈਂਸ਼ਨ,nyquist बँड विस्तार
nyquist ਮਾਪਦੰਡ,nyquist निकष
nyquist ਅੰਤਰਾਲ,nyquist मध्यांतर
nyquist ਪਲਸ,nyquist नाडी
nyquist ਦਰ,nyquist दर
nyquist ਟਿਕਾਊਤਾ ਮਾਪਦੰਡ,nyquist टिकाऊपणा निकष
nyquist ਥਿਊਰਮ,nyquist प्रमेय
ਉਦੇਸ਼ ਮੋਡੀਊਲ,वस्तुनिष्ठ मॉड्यूल
ਉਦੇਸ਼ ਪ੍ਰੋਗਰਾਮ,वस्तुनिष्ठ कार्यक्रम
ਉਦੇਸ਼ ਲੈਨਜ,वस्तुनिष्ठ लेन्स
ਆਬਜੈਕਟ ਓਰੀਐਂਟਡ ਪ੍ਰੋਗਰਾਮਿੰਗ,ऑब्जेक्ट ओरिएंटेड प्रोग्रामिंग
ਅਸ਼ਟੈਵ,अष्टक
ਅੱਠਵਾਂ ਬੱਸ ਰਿਸੀਵਰ-ਰਵਾਨਾ ਕੀਤਾ ਗਿਆ,ऐंशी बस रिसिव्हर-पाठवल्या
ਅਸ਼ਟ ਸੰਖਿਆ ਪ੍ਰਣਾਲੀ,ऑक्टल संख्या प्रणाली
ਅਸ਼ਟੈਵ,अष्टक
ਅਜੀਬ ਫੰਕਸ਼ਨ,विषम कार्य
"ਅਜੀਬ ਸਮਾਨਤਾ, ਅਜੀਬ ਸਮਾਨਤਾ","विषम समता, विषम समानता"
"ਓਡੋਮੀਟਰ, ਪੈਥੋਮੀਟਰ","ओडोमीटर, पॅथोमीटर"
ਔਫ ਲਾਈਨ,ऑफ लाइन
ਗੈਰ-ਮੌਖਿਕ ਜਵਾਬ,गैर-मौखिक प्रतिसाद
"ਅਸੰਗਤਤਾ, ਆਫਸੈੱਟ","विसंगती, ऑफसेट"
ਆਫਸੈੱਟ ਕੋਣ,ऑफसेट कोन
ਆਫਸੈੱਟ ਸਟਰੀਮ,ऑफसेट प्रवाह
ਔਫਸੈੱਟ ਗਲਤੀ,ऑफसेट त्रुटी
ਔਫਸੈੱਟ ਓਪਟੀਮਾਈਜੇਸ਼ਨ,ऑफसेट ऑप्टिमायझेशन
ਆਫਸੈੱਟ ਵੋਲਟੇਜ,ऑफसेट व्होल्टेज
ਓਮ,ओम
ਓਮਿਕ ਸੰਪਰਕ,ओमिक संपर्क
ਓਮਿਕ ਖੇਤਰ,ओमिक फील्ड
"ohmmeter, ohmmeter","ohmmeter, ohmmeter"
ਓਹਮ ਦਾ ਕਾਨੂੰਨ,ओमचा कायदा
ohms ਪ੍ਰਤੀ ਵੋਲਟ,ohms प्रति व्होल्ट
ਤੇਲ ਸਰਕਟ ਤੋੜਨ ਵਾਲਾ,तेल सर्किट ब्रेकर
ਸਰਵ-ਦਿਸ਼ਾਵੀ,सर्व दिशात्मक
ਸਰਵ ਵਿਆਪਕਤਾ,सर्वव्यापीता
ਓ.ਐੱਮ.ਆਰ (ਆਪਟੀਕਲ ਕਵਰ ਰੀਡਿੰਗ),OMR (ऑप्टिकल कव्हर वाचन)
"ਵਿਰੋਧ &#39;ਤੇ, ਪ੍ਰਤੀਰੋਧ &#39;ਤੇ","ON resistance, ON resistance"
ਰਾਜ &#39;ਤੇ,राज्यावर
ਚਿੱਪ ਇੰਪਲੀਸਿਟ ਡੀਕੋਡਰ,चिप निहित डीकोडर
ਇੱਕ ਸ਼ਟ ਸਟੈਟਿਕ ਮਲਟੀਵਾਈਬ੍ਰੇਟਰ,वन शट स्टॅटिक मल्टीव्हायब्रेटर
ਇੱਕ-ਪਾਸ ਅਸੈਂਬਲਰ,एक-पास असेंबलर
ਮੌਜੂਦਾ ਵਿਰੋਧ,वर्तमान प्रतिकार
ਇੱਕ ਯਾਤਰੀ ਰਜਿਸਟਰ,प्रवासी नोंदणी
ਔਨਲਾਈਨ ਸਿਸਟਮ,ऑनलाइन प्रणाली
"ਔਨ-ਆਫ ਕੰਟਰੋਲਰ, ਔਨ-ਆਫ ਕੰਟਰੋਲਰ","ऑन-ऑफ कंट्रोलर, ऑन-ऑफ कंट्रोलर"
ਚਾਲੂ-ਬੰਦ ਕੀਇੰਗ,ऑन-ऑफ कीिंग
ਕਾਰਜਸ਼ੀਲ ਐਂਪਲੀਫਾਇਰ,ऑपरेशनल एम्पलीफायर
ਓਪਰੇਟਿੰਗ ਮਤਲਬ ਐਂਪਲੀਫਾਇਰ,ऑपरेटिंग मीन एम्पलीफायर
ਕਾਰਜਸ਼ੀਲ ਤੁਲਨਾਕਾਰ,ऑपरेशनल तुलनाकर्ता
ਕਾਰਜਸ਼ੀਲ ਐਂਪਲੀਫਾਇਰ ਗੁਣਕ,ऑपरेशनल अॅम्प्लीफायर गुणक
ਕਾਰਜਸ਼ੀਲ ਸੋਫਨੀ ਐਂਪਲੀਫਾਇਰ,ऑपरेशनल सोफोनी अॅम्प्लिफायर
ਖੁੱਲਾ ਕੁਲੈਕਟਰ,खुले कलेक्टर
ਖੁੱਲ੍ਹਾ ਨਿਵੇਸ਼,खुली गुंतवणूक
ਓਪਨ ਲੂਪ ਓਪਨ ਲੂਪ,ओपन लूप ओपन लूप
ਖੁੱਲੀ ਤਾਰ ਲਾਈਨ,ओपन वायर लाइन
ਓਪਨ ਸਰਕਟ ਪੈਰਾਮੀਟਰ,ओपन सर्किट पॅरामीटर
ਓਪਨ ਸਰਕਟ ਰੁਕਾਵਟ,ओपन सर्किट प्रतिबाधा
ਓਪਨ ਲੂਪ ਲਾਭ,ओपन लूप लाभ
ਸੰਚਾਲਨ,ऑपरेंड
ਓਪਰੇਟਿੰਗ ਕੋਣ,ऑपरेटिंग कोन
ਸਰਗਰਮੀ ਮੋਡ,सक्रियकरण मोड
ਓਪਰੇਟਿੰਗ ਬਿੰਦੂ,ऑपरेटिंग पॉइंट
ਲੌਜਿਸਟਿਕਸ,रसद
ਓਪਰੇਟਿੰਗ ਬਾਰੰਬਾਰਤਾ,ऑपरेटिंग वारंवारता
"ਓਪਰੇਸ਼ਨ, ਓਪਰੇਸ਼ਨ","ऑपरेशन, ऑपरेशन"
ਓਪਰੇਸ਼ਨ ਕੋਡ,ऑपरेशन कोड
ਕਾਰਜਸ਼ੀਲ ਐਂਪਲੀਫਾਇਰ,ऑपरेशनल एम्पलीफायर
ਆਪਰੇਟਰ,ऑपरेटर
ਆਪਟੀਕਲ ਬੀਮ,ऑप्टिकल बीम
ਆਪਟੀਕਲ ਸੰਚਾਰ,ऑप्टिकल संप्रेषण
ਆਪਟੀਕਲ ਡਿਸਕ,ऑप्टिकल डिस्क
ਆਪਟੀਕਲ ਕੋਡੇਕ,ऑप्टिकल कोडेक
ਆਪਟੀਕਲ ਫਾਈਬਰ,ऑप्टिकल फायबर
ਆਪਟੀਕਲ ਟੀਕਾ,ऑप्टिकल इंजेक्शन
"ਆਪਟੀਕਲ ਥਰਮਾਮੀਟਰ, ਪਾਈਰੋਮੀਟਰ","ऑप्टिकल थर्मामीटर, पायरोमीटर"
ਆਪਟੀਕਲ ਰਿਕਾਰਡਰ,ऑप्टिकल रेकॉर्डर
ਆਪਟੀਕਲ ਰਿਕਾਰਡਿੰਗ,ऑप्टिकल रेकॉर्डिंग
ਆਪਟੀਕਲ ਸਕੈਨਿੰਗ,ऑप्टिकल स्कॅनिंग
ਆਪਟੀਕਲ ਵਰਗ,ऑप्टिकल चौरस
ਆਪਟੀਕਲ ਸਟੋਰੇਜ਼ ਜੰਤਰ,ऑप्टिकल स्टोरेज डिव्हाइस
ਆਪਟੀਕਲ ਜੋੜੇ ਆਈਸੋਲਟਰ,ऑप्टिकल जोडलेले पृथक्करण
"ਸਰਵੋਤਮ ਪੱਖਪਾਤ, ਸਰਵੋਤਮ ਪੱਖਪਾਤ","इष्टतम पूर्वाग्रह, इष्टतम पूर्वाग्रह"
ਸਰਵੋਤਮ ਫਿਲਟਰ,इष्टतम फिल्टर
ਸਰਵੋਤਮ ਸਿਸਟਮ,इष्टतम प्रणाली
ਸਰਵੋਤਮ ਕੰਮ ਕਰਨ ਦੀ ਬਾਰੰਬਾਰਤਾ,इष्टतम काम वारंवारता
ਆਪਟੀਕਲ ਕਪਲਰ,ऑप्टिकल युग्मक
ਹਲਕਾ ਇਲੈਕਟ੍ਰਾਨਿਕਸ ਜੰਤਰ,हलके इलेक्ट्रॉनिक्स उपकरण
ਆਪਟੀਕਲ ਇਲੈਕਟ੍ਰੋਨਿਕਸ,ऑप्टिकल इलेक्ट्रॉनिक्स
ਜਾਂ ਗੇਟ,किंवा गेट
ਕਲਾਸ,वर्ग
ਫਿਲਟਰ ਕ੍ਰਮ,फिल्टर क्रम
ਸਮੀਕਰਨ ਦਾ ਕ੍ਰਮ,समीकरणाचा क्रम
ਸਧਾਰਨ ਬੀਮ,साधे तुळई
ਆਰਥਿਕ,आर्थिक
ਲੰਬਕਾਰੀ ਗਤੀਸ਼ੀਲ,अनुलंब डायनॅमिक
ਆਰਥੋਗੋਨਲ ਕੋਡ,ऑर्थोगोनल कोड
ਲੇਟੈਂਸੀ ਸਿਧਾਂਤ,विलंब तत्त्व
oscillatory dipole,दोलन द्विध्रुव
ਔਸਿਲੇਟਰ,ऑसिलेटर
ਔਸਿਲੇਟਰ,ऑसिलेटर
"oscillograph, oscillograph","oscillograph, oscillograph"
ਔਸਿਲੋਸਕੋਪ ਕੈਮਰਾ,ऑसिलोस्कोप कॅमेरा
ਔਸੀਲੋਸਕੋਪ,ऑसिलोस्कोप
ਬੰਦ-ਬੈਂਡ ਸਿਗਨਲ,बंद बँड सिग्नल
ਮੁੱਦੇ,समस्या
ਆਉਟਪੁੱਟ ਪ੍ਰਵੇਸ਼,आउटपुट प्रवेश
ਆਉਟਪੁੱਟ ਬਫਰ,आउटपुट बफर
ਆਉਟਪੁੱਟ ਗੁਣ,आउटपुट वैशिष्ट्ये
ਆਉਟਪੁੱਟ ਚਾਲਕਤਾ,आउटपुट चालकता
ਆਉਟਪੁੱਟ ਜੰਤਰ,आउटपुट डिव्हाइस
ਆਉਟਪੁੱਟ ਆਫਸੈੱਟ ਵੋਲਟੇਜ,आउटपुट ऑफसेट व्होल्टेज
ਪਾਵਰ ਆਉਟਪੁੱਟ,पॉवर आउटपुट
ਆਉਟਪੁੱਟ ਪ੍ਰਤੀਰੋਧ,आउटपुट प्रतिकार
"ਐਗਜ਼ਿਟ ਸਟੇਜ, ਐਗਜ਼ਿਟ ਸਟੇਜ","बाहेर पडण्याचा टप्पा, बाहेर पडण्याचा टप्पा"
ਆਉਟਪੁੱਟ ਪ੍ਰੋਂਪਟ,आउटपुट प्रॉम्प्ट
ਆਉਟਪੁੱਟ ਟ੍ਰਾਂਸਫਾਰਮਰ,आउटपुट ट्रान्सफॉर्मर
ਮਿਸ਼ਰਣ,मिश्रण
ਬਹੁਤ ਜ਼ਿਆਦਾ ਜੋੜਿਆ ਗਿਆ,अत्यंत जोडलेले
ਹਾਈਪਰਕਪਲਿੰਗ,हायपरकपलिंग
overcurrent ਰੀਲੇਅ,ओव्हरकरंट रिले
ਜ਼ਿਆਦਾ ਉਦਾਸ,अति नैराश्य
ਓਪਰੇਟਿੰਗ ਗੁਣਕ,ऑपरेटिंग गुणक
hyperstimulation,अतिउत्तेजना
ਓਵਰਫਲੋ,ओव्हरफ्लो
ਓਵਰਲੈਪ ਸਮੂਹ,ओव्हरलॅप गट
overmodulation,ओव्हरमॉड्युलेशन
ਸਿੱਖਣ ਦੀ ਪਹੁੰਚ,शिकण्याचा प्रवेश
ਵੱਧ ਨਮੂਨਾ,प्रती सॅम्पलिंग
overvoltage subable,overvoltage subable
ਓਵਰਵੋਲਟੇਜ ਡਿਟੈਕਟਰ,ओव्हरव्होल्टेज डिटेक्टर
ਪ੍ਰੇਰਣਾ,प्रेरणा
